id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_response,figure_score,sound_response,color_score,timestamp,figure_tested,figure_target,sound_score,sound_tested,position_tested,position_target,color_target,simulate,figure_response,sound_target,occupation,position_response,position_score,color_tested
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,46,1,yellow,circle,,0,,,1,1555326916902,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,47,7,blue,circle,,0,,,1,1555326919482,0,,,0,1,1,0,no,,,Studerende,1,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,48,5,yellow,circle,,0,,,0,1555326922054,0,,,0,1,0,1,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,49,5,yellow,circle,,0,,,1,1555326924620,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,50,6,red,circle,,0,,,1,1555326927189,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,51,8,darkorange,circle,,0,,,1,1555326929758,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,52,4,red,circle,,0,,,0,1555326932326,0,,,0,1,0,1,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,53,8,red,circle,,0,,,1,1555326934918,0,,,0,1,1,0,no,,,Studerende,1,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,54,4,red,circle,,0,,,0,1555326937496,0,,,0,1,1,1,no,,,Studerende,0,0,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,55,0,yellow,circle,,0,,,1,1555326940065,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,56,8,red,circle,,1,,,1,1555326942650,0,,,0,1,0,1,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,57,0,green,circle,,0,,,1,1555326945214,0,,,0,1,1,0,no,,,Studerende,0,0,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,58,8,red,circle,,0,,,0,1555326947786,0,,,0,1,1,1,no,,,Studerende,0,0,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,59,3,green,circle,,1,,,1,1555326950372,0,,,0,1,0,1,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,60,1,green,circle,,0,,,1,1555326952938,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,61,1,darkorange,circle,,0,,,1,1555326955506,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pc2,2,2,62,7,blue,circle,,0,,,1,1555326958072,0,,,0,1,0,0,no,,,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,1,4,red,triangle,,0,1,,1,1555326969879,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,2,4,green,triangle,,0,0,,1,1555326972465,1,0,,0,0,,0,no,1,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,3,4,green,triangle,,0,0,,1,1555326975031,1,1,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,4,4,red,square,,0,1,,1,1555326977600,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,5,4,green,triangle,,0,1,,0,1555326980186,1,1,,0,0,,1,no,1,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,6,4,darkorange,triangle,,0,1,,1,1555326982752,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,7,4,darkorange,star,,0,1,,1,1555326985321,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,8,4,dimgray,square,,0,1,,1,1555326987890,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,9,4,blue,star,,0,1,,1,1555326990477,1,1,,0,0,,0,no,1,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,10,4,red,circle,,0,1,,1,1555326993056,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,11,4,blue,square,,0,1,,0,1555326995622,1,0,,0,0,,1,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,12,4,green,triangle,,0,1,,1,1555326998188,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,13,4,blue,triangle,,0,1,,0,1555327000763,1,0,,0,0,,1,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,14,4,red,square,,0,1,,1,1555327003328,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,15,4,red,circle,,0,1,,1,1555327005897,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,16,4,yellow,triangle,,0,0,,1,1555327008489,1,0,,0,0,,0,no,1,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,17,4,green,triangle,,0,1,,1,1555327011064,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,18,4,yellow,square,,0,1,,0,1555327013635,1,0,,0,0,,1,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,19,4,blue,triangle,,0,1,,1,1555327016226,1,1,,0,0,,0,no,1,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,20,4,dimgray,star,,0,1,,1,1555327018802,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,21,4,blue,square,,0,1,,0,1555327021368,1,0,,0,0,,1,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,22,4,dimgray,circle,,1,1,,1,1555327023948,1,0,,0,0,,1,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,23,4,darkorange,star,,0,1,,1,1555327026523,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,24,4,dimgray,square,,0,1,,0,1555327029092,1,0,,0,0,,1,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,25,4,white,star,,0,1,,1,1555327031681,1,1,,0,0,,0,no,1,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,26,4,white,triangle,,0,1,,1,1555327034261,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,27,4,green,circle,,0,1,,1,1555327036827,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,28,4,white,triangle,,1,1,,1,1555327039428,1,1,,0,0,,1,no,1,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,29,4,yellow,circle,,0,0,,1,1555327041995,1,1,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,30,4,white,star,,0,1,,0,1555327044568,1,0,,0,0,,1,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,31,4,white,circle,,0,1,,1,1555327047157,1,1,,0,0,,0,no,1,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,32,4,white,circle,,0,1,,0,1555327049738,1,0,,0,0,,1,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,33,4,red,circle,,0,0,,1,1555327052304,1,1,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,34,4,green,triangle,,0,1,,1,1555327054872,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,35,4,white,circle,,0,0,,1,1555327057441,1,1,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,36,4,blue,circle,,0,1,,1,1555327060007,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,37,4,yellow,square,,0,1,,1,1555327062576,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,38,4,red,triangle,,0,1,,1,1555327065145,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,39,4,dimgray,circle,,0,1,,1,1555327067713,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,40,4,green,star,,0,1,,1,1555327070275,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,41,4,blue,triangle,,0,1,,1,1555327072848,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,42,4,blue,square,,0,1,,1,1555327075414,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,43,4,blue,star,,1,1,,1,1555327077989,1,0,,0,0,,1,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,44,4,dimgray,square,,0,0,,1,1555327080569,1,1,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,45,4,yellow,triangle,,0,1,,1,1555327083135,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,46,4,yellow,star,,0,1,,1,1555327085704,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,47,4,blue,star,,0,1,,1,1555327088272,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,48,4,white,circle,,0,1,,1,1555327090835,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,49,4,yellow,circle,,0,1,,1,1555327093407,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,50,4,darkorange,circle,,0,0,,1,1555327095976,1,1,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,51,4,green,triangle,,0,1,,1,1555327098545,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,52,4,blue,circle,,0,1,,1,1555327101134,1,1,,0,0,,0,no,1,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,53,4,green,circle,,0,1,,0,1555327103714,1,0,,0,0,,1,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,54,4,darkorange,triangle,,0,1,,1,1555327106283,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,55,4,green,circle,,1,1,,1,1555327108887,1,1,,0,0,,1,no,1,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,56,4,green,star,,0,1,,1,1555327111466,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,57,4,green,triangle,,0,1,,0,1555327114033,1,0,,0,0,,1,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,58,4,white,circle,,0,1,,1,1555327116602,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,59,4,darkorange,triangle,,0,0,,1,1555327119170,1,1,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,60,4,green,star,,0,1,,1,1555327121739,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,61,4,darkorange,square,,1,1,,1,1555327124328,1,0,,0,0,,1,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fc2,2,2,62,4,white,circle,,0,1,,1,1555327126909,1,0,,0,0,,0,no,0,,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,1,1,darkorange,circle,sounds/V.wav,0,,0,1,1555327138058,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,2,7,dimgray,circle,sounds/V.wav,0,,0,1,1555327141664,0,,0,1,1,0,0,no,,1,Studerende,1,0,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,3,7,yellow,circle,sounds/D.wav,0,,0,1,1555327145242,0,,1,1,1,1,0,no,,0,Studerende,0,0,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,4,7,darkorange,circle,sounds/G.wav,0,,0,1,1555327148853,0,,1,1,1,1,0,no,,0,Studerende,1,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,5,4,red,circle,sounds/G.wav,0,,1,1,1555327152463,0,,1,1,1,0,0,no,,1,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,6,6,red,circle,sounds/G.wav,0,,1,0,1555327156084,0,,1,1,1,0,1,no,,1,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,7,3,red,circle,sounds/D.wav,1,,0,1,1555327159685,0,,1,1,1,0,1,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,8,6,darkorange,circle,sounds/D.wav,0,,1,1,1555327163278,0,,1,1,1,0,0,no,,1,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,9,6,yellow,circle,sounds/B.wav,0,,0,1,1555327166875,0,,1,1,1,1,0,no,,0,Studerende,1,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,10,6,dimgray,circle,sounds/T.wav,0,,0,1,1555327170456,0,,1,1,1,1,0,no,,0,Studerende,0,0,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,11,2,white,circle,sounds/D.wav,0,,0,1,1555327174042,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,12,1,white,circle,sounds/V.wav,0,,0,0,1555327177626,0,,1,1,1,0,1,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,13,8,darkorange,circle,sounds/B.wav,0,,0,1,1555327181229,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,14,8,blue,circle,sounds/E.wav,0,,0,1,1555327184854,0,,1,1,1,1,0,no,,0,Studerende,1,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,15,8,blue,circle,sounds/C.wav,0,,0,0,1555327188459,0,,1,1,1,1,1,no,,0,Studerende,1,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,16,4,green,circle,sounds/G.wav,0,,0,1,1555327192055,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,17,2,green,circle,sounds/C.wav,1,,0,1,1555327195666,0,,1,1,1,0,1,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,18,7,red,circle,sounds/C.wav,0,,1,1,1555327199283,0,,1,1,1,0,0,no,,1,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,19,8,red,circle,sounds/T.wav,1,,0,1,1555327202883,0,,1,1,1,0,1,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,20,5,yellow,circle,sounds/G.wav,0,,0,1,1555327206475,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,21,5,white,circle,sounds/G.wav,0,,1,1,1555327210086,0,,1,1,1,1,0,no,,1,Studerende,1,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,22,7,white,circle,sounds/P.wav,1,,0,1,1555327213688,0,,1,1,1,0,1,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,23,4,white,circle,sounds/P.wav,1,,1,1,1555327217307,0,,1,1,1,0,1,no,,1,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,24,3,yellow,circle,sounds/B.wav,0,,0,1,1555327220921,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,25,0,white,circle,sounds/V.wav,0,,0,1,1555327224500,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,26,8,yellow,circle,sounds/P.wav,0,,0,1,1555327228108,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,27,7,dimgray,circle,sounds/E.wav,0,,0,1,1555327231690,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,28,1,yellow,circle,sounds/E.wav,0,,1,1,1555327235295,0,,1,1,1,0,0,no,,1,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,29,3,green,circle,sounds/P.wav,0,,0,1,1555327238879,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,30,3,dimgray,circle,sounds/P.wav,1,,1,0,1555327242502,0,,1,1,1,1,0,no,,1,Studerende,1,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,31,0,dimgray,circle,sounds/E.wav,0,,0,0,1555327246101,0,,1,1,1,0,1,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,32,7,yellow,circle,sounds/D.wav,0,,0,1,1555327249683,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,33,7,yellow,circle,sounds/D.wav,1,,1,1,1555327253317,0,,1,1,1,1,1,no,,1,Studerende,1,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,34,6,red,circle,sounds/T.wav,0,,0,1,1555327256905,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,35,0,blue,circle,sounds/T.wav,0,,1,1,1555327260507,0,,1,1,1,0,0,no,,1,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,36,3,darkorange,circle,sounds/C.wav,0,,0,1,1555327264088,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,37,3,white,circle,sounds/E.wav,0,,0,1,1555327267695,0,,1,1,1,1,0,no,,0,Studerende,1,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,38,5,darkorange,circle,sounds/C.wav,0,,0,1,1555327271272,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,39,1,red,circle,sounds/C.wav,0,,1,1,1555327274878,0,,1,1,1,0,0,no,,1,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,40,3,red,circle,sounds/V.wav,0,,0,0,1555327278460,0,,1,1,1,0,1,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,41,3,dimgray,circle,sounds/G.wav,0,,0,1,1555327282073,0,,1,1,1,1,0,no,,0,Studerende,1,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,42,6,red,circle,sounds/E.wav,0,,0,1,1555327285663,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,43,6,green,circle,sounds/T.wav,0,,0,1,1555327289263,0,,1,1,1,1,0,no,,0,Studerende,1,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,44,7,yellow,circle,sounds/E.wav,0,,0,1,1555327292852,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,45,1,blue,circle,sounds/E.wav,0,,1,1,1555327296460,0,,1,1,1,0,0,no,,1,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,46,6,white,circle,sounds/V.wav,0,,0,1,1555327300037,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,47,6,blue,circle,sounds/G.wav,0,,0,1,1555327303631,0,,1,1,1,1,0,no,,0,Studerende,1,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,48,7,dimgray,circle,sounds/D.wav,0,,0,1,1555327307209,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,49,1,red,circle,sounds/T.wav,0,,0,1,1555327310794,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,50,3,dimgray,circle,sounds/C.wav,0,,0,1,1555327314382,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,51,4,green,circle,sounds/D.wav,0,,0,1,1555327317966,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,52,1,white,circle,sounds/D.wav,0,,1,1,1555327321571,0,,1,1,1,0,0,no,,1,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,53,5,darkorange,circle,sounds/T.wav,0,,0,1,1555327325168,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,54,7,white,circle,sounds/E.wav,0,,0,1,1555327328752,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,55,7,white,circle,sounds/G.wav,1,,0,1,1555327332372,0,,1,1,1,1,1,no,,0,Studerende,1,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,56,7,white,circle,sounds/D.wav,1,,0,1,1555327335962,0,,1,1,1,1,1,no,,0,Studerende,0,0,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,57,3,darkorange,circle,sounds/V.wav,0,,0,1,1555327339541,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,58,8,darkorange,circle,sounds/E.wav,1,,0,1,1555327343149,0,,1,1,1,0,1,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,59,2,yellow,circle,sounds/V.wav,0,,0,1,1555327346728,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,60,3,yellow,circle,sounds/V.wav,1,,1,1,1555327350343,0,,1,1,1,0,1,no,,1,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,pcs1,3,1,61,7,dimgray,circle,sounds/B.wav,0,,0,1,1555327353932,0,,1,1,1,0,0,no,,0,Studerende,0,1,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,1,4,darkorange,circle,sounds/P.wav,0,1,0,1,1555327380768,1,0,1,1,0,,0,no,0,0,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,2,4,yellow,square,sounds/D.wav,0,1,0,1,1555327384353,1,0,1,1,0,,0,no,0,0,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,3,4,green,square,sounds/B.wav,0,1,0,1,1555327387953,1,1,1,1,0,,0,no,1,0,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,4,4,dimgray,square,sounds/D.wav,0,1,0,1,1555327391558,1,1,1,1,0,,0,no,1,0,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,5,4,dimgray,circle,sounds/G.wav,0,0,0,0,1555327395166,1,0,1,1,0,,1,no,1,0,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,6,4,blue,square,sounds/T.wav,0,1,0,1,1555327398762,1,0,1,1,0,,0,no,0,0,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,7,4,white,square,sounds/E.wav,0,1,0,1,1555327402367,1,1,1,1,0,,0,no,1,0,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,8,4,white,square,sounds/E.wav,1,1,1,1,1555327405914,1,1,1,1,0,,1,no,1,1,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,9,4,darkorange,triangle,sounds/B.wav,0,1,0,1,1555327409498,1,0,1,1,0,,0,no,0,0,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,10,4,green,star,sounds/B.wav,0,1,0,1,1555327413103,1,0,0,1,0,,0,no,0,1,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,11,4,white,square,sounds/E.wav,0,1,0,1,1555327416682,1,0,1,1,0,,0,no,0,0,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,12,4,yellow,square,sounds/E.wav,0,1,1,1,1555327420311,1,1,1,1,0,,0,no,1,1,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,13,4,darkorange,star,sounds/B.wav,0,1,0,1,1555327423907,1,0,1,1,0,,0,no,0,0,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,14,4,red,square,sounds/T.wav,0,1,0,1,1555327427489,1,0,1,1,0,,0,no,0,0,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,15,4,red,square,sounds/V.wav,1,1,1,1,1555327431111,1,1,0,1,0,,1,no,1,0,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,16,4,blue,triangle,sounds/E.wav,0,1,0,1,1555327434696,1,0,1,1,0,,0,no,0,0,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,17,4,red,triangle,sounds/D.wav,0,1,0,1,1555327438304,1,1,1,1,0,,0,no,1,0,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,18,4,red,circle,sounds/E.wav,1,1,0,1,1555327441918,1,0,1,1,0,,1,no,0,0,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,19,4,blue,triangle,sounds/E.wav,0,1,0,1,1555327445499,1,0,0,1,0,,0,no,0,1,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,20,4,blue,circle,sounds/P.wav,1,1,0,1,1555327449104,1,0,1,1,0,,1,no,0,0,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,21,4,blue,triangle,sounds/E.wav,1,1,0,1,1555327452712,1,0,1,1,0,,1,no,0,0,Studerende,,,1
Moskusokse,female,25,training_transfer,pretest,fcs1,3,1,22,4,white,square,sounds/G.wav,0,1,0,1,1555327456306,1,0,1,1,0,,0,no,0,0,Studerende,,,1
