id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_tested,sound_target,figure_response,occupation,figure_target,figure_score,color_target,timestamp,simulate,figure_tested,position_target,color_response,sound_tested,sound_response,position_response,position_tested,position_score,sound_score,color_score
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,56,8,dimgray,triangle,sounds\P.wav,1,1,0,Studerende,0,1,1,1554966969120,no,1,1,1,1,0,1,1,1,0,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,57,8,white,star,sounds\B.wav,1,0,0,Studerende,0,1,0,1554966972700,no,1,1,0,1,0,1,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,58,0,white,square,sounds\B.wav,1,1,0,Studerende,0,1,1,1554966976280,no,1,0,0,1,1,0,1,1,1,0
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,59,7,darkorange,circle,sounds\G.wav,1,0,0,Studerende,0,1,0,1554966979840,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,60,2,white,triangle,sounds\P.wav,1,0,0,Studerende,0,1,0,1554966983400,no,1,0,0,1,0,0,1,1,1,1
fugl ,female,28,training_transfer,pretest,pcfs12,4,1,61,0,dimgray,triangle,sounds\P.wav,1,1,1,Studerende,1,1,0,1554966987000,no,1,0,0,1,1,0,1,1,1,1
fugl ,female,28,training_transfer,training,ps2,2,2,1,4,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967077130,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,2,8,white,circle,sounds\D.wav,0,0,,Studerende,,,,1554967079670,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,3,4,white,circle,sounds\D.wav,0,0,,Studerende,,,,1554967082210,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,4,4,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967084750,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,5,2,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967087300,no,0,0,,1,1,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,6,0,white,circle,sounds\P.wav,0,1,,Studerende,,,,1554967089840,no,0,0,,1,1,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,7,4,white,circle,sounds\B.wav,0,0,,Studerende,,,,1554967092370,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,8,6,white,circle,sounds\P.wav,0,1,,Studerende,,,,1554967094910,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,9,3,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967097450,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,10,6,white,circle,sounds\D.wav,0,0,,Studerende,,,,1554967099990,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,11,3,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967102530,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,12,8,white,circle,sounds\C.wav,0,0,,Studerende,,,,1554967105070,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,13,1,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967107610,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,14,6,white,circle,sounds\B.wav,0,0,,Studerende,,,,1554967110140,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,15,7,white,circle,sounds\V.wav,0,1,,Studerende,,,,1554967112670,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,16,5,white,circle,sounds\G.wav,0,0,,Studerende,,,,1554967115210,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,17,7,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967117750,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,18,3,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967120290,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,19,6,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967122830,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,20,0,white,circle,sounds\B.wav,0,0,,Studerende,,,,1554967125370,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,21,6,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967127910,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,22,1,white,circle,sounds\B.wav,0,1,,Studerende,,,,1554967130450,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,23,5,white,circle,sounds\V.wav,0,1,,Studerende,,,,1554967132990,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,24,8,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967135530,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,25,0,white,circle,sounds\V.wav,0,1,,Studerende,,,,1554967138070,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,26,6,white,circle,sounds\T.wav,0,1,,Studerende,,,,1554967140610,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,27,3,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967143150,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,28,5,white,circle,sounds\G.wav,0,0,,Studerende,,,,1554967145690,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,29,3,white,circle,sounds\T.wav,0,1,,Studerende,,,,1554967148240,no,0,1,,1,1,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,30,6,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967150770,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,31,5,white,circle,sounds\T.wav,0,1,,Studerende,,,,1554967153310,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,32,4,white,circle,sounds\C.wav,0,0,,Studerende,,,,1554967155850,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,33,2,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967158390,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,34,6,white,circle,sounds\D.wav,0,0,,Studerende,,,,1554967160930,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,35,4,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967163470,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,36,7,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967166010,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,37,5,white,circle,sounds\E.wav,0,1,,Studerende,,,,1554967168550,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,38,3,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967171090,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,39,5,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967173630,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,40,3,white,circle,sounds\C.wav,0,0,,Studerende,,,,1554967176170,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,41,6,white,circle,sounds\G.wav,0,0,,Studerende,,,,1554967178710,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,42,2,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967181250,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,43,2,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967183800,no,0,0,,1,0,1,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,44,2,white,circle,sounds\P.wav,0,1,,Studerende,,,,1554967186340,no,0,1,,1,1,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,45,8,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967188880,no,0,0,,1,1,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,46,4,white,circle,sounds\B.wav,0,0,,Studerende,,,,1554967191410,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,47,8,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967193950,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,48,8,white,circle,sounds\B.wav,0,1,,Studerende,,,,1554967196490,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,49,7,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967199030,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,50,7,white,circle,sounds\B.wav,0,1,,Studerende,,,,1554967201580,no,0,0,,1,0,1,1,0,0,
fugl ,female,28,training_transfer,training,ps2,2,2,51,6,white,circle,sounds\P.wav,0,1,,Studerende,,,,1554967204110,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,52,5,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967206650,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,53,7,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967209190,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,54,5,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967211730,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,55,7,white,circle,sounds\E.wav,0,1,,Studerende,,,,1554967214270,no,0,1,,1,0,0,1,0,0,
fugl ,female,28,training_transfer,training,ps2,2,2,56,1,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967216820,no,0,0,,1,1,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,57,6,white,circle,sounds\C.wav,0,0,,Studerende,,,,1554967219350,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,58,1,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967221890,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,59,4,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967224430,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,60,3,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967226980,no,0,0,,1,1,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,61,4,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967229510,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,62,3,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967232050,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,1,6,white,circle,sounds\B.wav,0,0,,Studerende,,,,1554967255020,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,2,0,white,circle,sounds\D.wav,0,0,,Studerende,,,,1554967257560,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,3,7,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967260100,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,4,7,white,circle,sounds\D.wav,0,1,,Studerende,,,,1554967262650,no,0,0,,1,0,1,1,0,0,
fugl ,female,28,training_transfer,training,ps2,2,2,5,5,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967265180,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,6,1,white,circle,sounds\B.wav,0,0,,Studerende,,,,1554967267720,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,7,6,white,circle,sounds\C.wav,0,0,,Studerende,,,,1554967270260,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,8,1,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967272800,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,9,8,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967275340,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,10,1,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967277870,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,11,3,white,circle,sounds\D.wav,0,0,,Studerende,,,,1554967280400,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,12,0,white,circle,sounds\G.wav,0,0,,Studerende,,,,1554967282940,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,13,1,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967285480,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,14,0,white,circle,sounds\D.wav,0,0,,Studerende,,,,1554967288020,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,15,5,white,circle,sounds\G.wav,0,0,,Studerende,,,,1554967290560,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,16,6,white,circle,sounds\D.wav,0,1,,Studerende,,,,1554967293100,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,17,3,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967295640,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,18,7,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967298180,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,19,2,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967300730,no,0,0,,1,1,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,20,2,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967303260,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,21,3,white,circle,sounds\V.wav,0,1,,Studerende,,,,1554967305800,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,22,1,white,circle,sounds\B.wav,0,0,,Studerende,,,,1554967308340,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,23,1,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967310880,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,24,7,white,circle,sounds\B.wav,0,1,,Studerende,,,,1554967313420,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,25,4,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967315960,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,26,0,white,circle,sounds\B.wav,0,1,,Studerende,,,,1554967318500,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,27,4,white,circle,sounds\D.wav,0,0,,Studerende,,,,1554967321040,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,28,0,white,circle,sounds\C.wav,0,0,,Studerende,,,,1554967323580,no,0,1,,1,1,0,1,0,0,
fugl ,female,28,training_transfer,training,ps2,2,2,29,2,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967326120,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,30,0,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967328650,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,31,6,white,circle,sounds\D.wav,0,0,,Studerende,,,,1554967331180,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,32,7,white,circle,sounds\T.wav,0,1,,Studerende,,,,1554967333720,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,33,7,white,circle,sounds\G.wav,0,0,,Studerende,,,,1554967336260,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,34,5,white,circle,sounds\T.wav,0,1,,Studerende,,,,1554967338800,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,35,6,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967341340,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,36,4,white,circle,sounds\T.wav,0,1,,Studerende,,,,1554967343880,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,37,6,white,circle,sounds\V.wav,0,1,,Studerende,,,,1554967346430,no,0,1,,1,1,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,38,1,white,circle,sounds\C.wav,0,0,,Studerende,,,,1554967348960,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,39,8,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967351500,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,40,1,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967354040,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,41,3,white,circle,sounds\E.wav,0,1,,Studerende,,,,1554967356580,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,42,1,white,circle,sounds\P.wav,0,1,,Studerende,,,,1554967359120,no,0,1,,1,0,0,1,0,0,
fugl ,female,28,training_transfer,training,ps2,2,2,43,3,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967361660,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,44,8,white,circle,sounds\P.wav,0,1,,Studerende,,,,1554967364200,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,45,3,white,circle,sounds\C.wav,0,0,,Studerende,,,,1554967366740,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,46,5,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967369280,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,47,5,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967371830,no,0,0,,1,0,1,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,48,5,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967374370,no,0,1,,1,0,1,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,49,5,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967376900,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,50,7,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967379440,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,51,4,white,circle,sounds\B.wav,0,0,,Studerende,,,,1554967381980,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,52,7,white,circle,sounds\B.wav,0,0,,Studerende,,,,1554967384530,no,0,1,,1,0,1,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,53,5,white,circle,sounds\G.wav,0,0,,Studerende,,,,1554967387060,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,54,2,white,circle,sounds\B.wav,0,1,,Studerende,,,,1554967389600,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,55,5,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967392140,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,56,4,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967394680,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,57,7,white,circle,sounds\G.wav,0,0,,Studerende,,,,1554967397220,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,58,2,white,circle,sounds\E.wav,0,1,,Studerende,,,,1554967399760,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,59,0,white,circle,sounds\G.wav,0,1,,Studerende,,,,1554967402300,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,60,7,white,circle,sounds\G.wav,0,0,,Studerende,,,,1554967404840,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,61,6,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967407380,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,62,8,white,circle,sounds\B.wav,0,0,,Studerende,,,,1554967409920,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,1,8,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967427940,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,2,3,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967430470,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,3,8,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967433000,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,4,5,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967435530,no,0,0,,1,1,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,5,1,white,circle,sounds\G.wav,0,0,,Studerende,,,,1554967438070,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,6,1,white,circle,sounds\T.wav,0,1,,Studerende,,,,1554967440600,no,0,0,,1,1,1,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,7,1,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967443140,no,0,1,,1,0,1,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,8,0,white,circle,sounds\T.wav,0,1,,Studerende,,,,1554967445670,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,9,6,white,circle,sounds\B.wav,0,0,,Studerende,,,,1554967448200,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,10,1,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967450820,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,11,6,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967453370,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,12,1,white,circle,sounds\P.wav,0,1,,Studerende,,,,1554967455900,no,0,1,,1,0,0,1,0,0,
fugl ,female,28,training_transfer,training,ps2,2,2,13,8,white,circle,sounds\D.wav,0,0,,Studerende,,,,1554967458440,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,14,5,white,circle,sounds\G.wav,0,0,,Studerende,,,,1554967460980,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,15,7,white,circle,sounds\D.wav,0,1,,Studerende,,,,1554967463520,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,16,2,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967466060,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,17,7,white,circle,sounds\G.wav,0,0,,Studerende,,,,1554967468590,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,18,2,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967471120,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,19,1,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967473660,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,20,6,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967476200,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,21,4,white,circle,sounds\T.wav,0,0,,Studerende,,,,1554967478740,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,22,6,white,circle,sounds\B.wav,0,0,,Studerende,,,,1554967481270,no,0,1,,1,0,0,1,0,1,
fugl ,female,28,training_transfer,training,ps2,2,2,23,3,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967483810,no,0,0,,1,1,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,24,2,white,circle,sounds\B.wav,0,1,,Studerende,,,,1554967486340,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,25,8,white,circle,sounds\B.wav,0,0,,Studerende,,,,1554967488890,no,0,0,,1,1,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,26,8,white,circle,sounds\B.wav,0,1,,Studerende,,,,1554967491430,no,0,0,,1,1,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,27,1,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967493960,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,28,3,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967496490,no,0,0,,1,1,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,29,2,white,circle,sounds\B.wav,0,0,,Studerende,,,,1554967499010,no,0,0,,1,1,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,30,0,white,circle,sounds\E.wav,0,1,,Studerende,,,,1554967501530,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,31,1,white,circle,sounds\G.wav,0,0,,Studerende,,,,1554967504060,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,32,6,white,circle,sounds\E.wav,0,1,,Studerende,,,,1554967506600,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,33,1,white,circle,sounds\E.wav,0,0,,Studerende,,,,1554967509130,no,0,1,,1,1,0,1,0,0,
fugl ,female,28,training_transfer,training,ps2,2,2,34,2,white,circle,sounds\G.wav,0,0,,Studerende,,,,1554967511660,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,35,8,white,circle,sounds\E.wav,0,1,,Studerende,,,,1554967514200,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,36,4,white,circle,sounds\V.wav,0,0,,Studerende,,,,1554967516740,no,0,0,,1,0,0,1,1,1,
fugl ,female,28,training_transfer,training,ps2,2,2,37,6,white,circle,sounds\E.wav,0,1,,Studerende,,,,1554967519270,no,0,0,,1,0,0,1,1,0,
fugl ,female,28,training_transfer,training,ps2,2,2,38,4,white,circle,sounds\P.wav,0,0,,Studerende,,,,1554967521890,no,0,1,,1,0,0,1,0,1,
