id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_tested,position_target,position_score,timestamp,sound_tested,position_response,sound_response,figure_score,sound_target,figure_response,position_tested,occupation,figure_target,sound_score,simulate,color_target,color_score,color_response,figure_tested
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,44,4,dimgray,circle,sounds/P.wav,1,,,1555414532511,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,45,4,dimgray,circle,sounds/C.wav,1,,,1555414536134,1,,1,1,0,1,0,Studerende,1,0,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,46,4,darkorange,circle,sounds/T.wav,1,,,1555414539771,1,,1,1,0,1,0,Studerende,1,0,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,47,4,darkorange,triangle,sounds/P.wav,1,,,1555414543376,1,,0,1,0,0,0,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,48,4,darkorange,star,sounds/E.wav,1,,,1555414546978,1,,0,1,0,0,0,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,49,4,red,star,sounds/C.wav,1,,,1555414550588,1,,0,1,0,1,0,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,50,4,red,triangle,sounds/C.wav,1,,,1555414554211,1,,1,1,1,0,0,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,51,4,dimgray,square,sounds/G.wav,1,,,1555414557801,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,52,4,yellow,triangle,sounds/G.wav,1,,,1555414561421,1,,1,0,1,1,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,53,4,blue,circle,sounds/E.wav,1,,,1555414565020,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,54,4,blue,square,sounds/P.wav,1,,,1555414568634,1,,0,1,0,0,0,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,55,4,green,circle,sounds/D.wav,1,,,1555414572256,1,,1,1,0,0,0,Studerende,0,0,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,56,4,blue,star,sounds/P.wav,1,,,1555414575861,1,,0,1,0,0,0,Studerende,0,1,no,0,0,1,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,57,4,blue,triangle,sounds/V.wav,1,,,1555414579461,1,,0,1,0,0,0,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,58,4,dimgray,star,sounds/V.wav,1,,,1555414583086,1,,1,0,1,1,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,59,4,white,circle,sounds/E.wav,1,,,1555414586688,1,,0,1,0,0,0,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,60,4,green,circle,sounds/C.wav,1,,,1555414590296,1,,0,1,0,1,0,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,fcs1,3,1,61,4,dimgray,square,sounds/T.wav,1,,,1555414593924,1,,1,1,0,0,0,Studerende,0,0,no,0,0,1,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,1,3,dimgray,circle,sounds/B.wav,1,0,1,1555414604823,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,2,6,dimgray,triangle,sounds/E.wav,1,0,1,1555414608448,1,0,0,1,0,0,1,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,3,2,blue,star,sounds/T.wav,1,0,1,1555414612065,1,0,0,0,0,1,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,4,6,darkorange,square,sounds/G.wav,1,0,1,1555414615658,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,5,4,darkorange,circle,sounds/G.wav,1,0,1,1555414619280,1,0,1,0,1,1,1,Studerende,0,1,no,1,0,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,6,6,dimgray,circle,sounds/V.wav,1,0,0,1555414622894,1,1,0,0,0,0,1,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,7,0,green,square,sounds/B.wav,1,0,1,1555414626476,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,8,0,yellow,triangle,sounds/B.wav,1,1,1,1555414630101,1,1,1,1,1,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,9,5,green,square,sounds/B.wav,1,0,1,1555414633718,1,0,1,1,1,0,1,Studerende,0,1,no,0,0,1,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,10,3,green,star,sounds/E.wav,1,0,1,1555414637328,1,0,0,1,0,0,1,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,11,8,green,triangle,sounds/D.wav,1,0,1,1555414640948,1,0,0,0,0,1,1,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,12,4,red,triangle,sounds/D.wav,1,0,1,1555414644579,1,0,1,1,1,1,1,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,13,4,darkorange,triangle,sounds/C.wav,1,1,1,1555414648216,1,1,0,1,0,1,1,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,14,0,white,star,sounds/G.wav,1,0,1,1555414651810,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,15,5,green,triangle,sounds/D.wav,1,0,1,1555414655412,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,16,8,green,triangle,sounds/G.wav,1,0,1,1555414659043,1,0,0,1,0,1,1,Studerende,1,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,17,2,green,square,sounds/P.wav,1,0,1,1555414662666,1,0,0,1,0,0,1,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,18,6,blue,circle,sounds/P.wav,1,0,1,1555414666270,1,0,1,1,1,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,19,2,yellow,square,sounds/T.wav,1,0,1,1555414669864,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,20,2,blue,circle,sounds/E.wav,1,1,1,1555414673486,1,1,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,21,2,blue,star,sounds/D.wav,1,1,1,1555414677112,1,1,0,1,0,0,1,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,22,4,green,square,sounds/E.wav,1,0,1,1555414680714,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,23,6,green,triangle,sounds/T.wav,1,0,1,1555414684351,1,0,1,0,0,1,1,Studerende,0,0,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,24,6,red,star,sounds/T.wav,1,1,1,1555414687979,1,1,1,1,1,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,25,6,yellow,star,sounds/B.wav,1,1,1,1555414691610,1,1,0,1,0,1,1,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,26,0,green,star,sounds/T.wav,1,0,1,1555414695230,1,0,1,1,0,1,1,Studerende,1,0,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,27,8,darkorange,triangle,sounds/T.wav,1,0,1,1555414698844,1,0,1,1,1,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,28,0,yellow,square,sounds/E.wav,1,0,1,1555414702434,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,29,3,red,circle,sounds/B.wav,1,0,1,1555414706015,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,30,8,dimgray,circle,sounds/T.wav,1,0,1,1555414709641,1,0,0,1,0,1,1,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,31,8,dimgray,square,sounds/T.wav,1,1,1,1555414713252,1,1,0,1,1,0,1,Studerende,0,0,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,32,1,dimgray,star,sounds/V.wav,1,0,1,1555414716860,1,0,0,1,0,0,1,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,33,1,white,square,sounds/E.wav,1,1,1,1555414720462,1,1,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,34,8,darkorange,star,sounds/C.wav,1,0,1,1555414724052,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,35,2,green,star,sounds/C.wav,1,0,1,1555414727686,1,0,1,1,1,1,1,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,36,7,dimgray,triangle,sounds/C.wav,1,0,1,1555414731321,1,0,1,1,1,0,1,Studerende,0,1,no,0,0,1,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,37,7,white,square,sounds/G.wav,1,1,1,1555414734934,1,1,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,38,7,blue,square,sounds/E.wav,1,1,1,1555414738539,1,1,0,1,0,1,1,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,39,0,darkorange,triangle,sounds/E.wav,1,0,1,1555414742130,1,0,1,1,1,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,40,4,darkorange,triangle,sounds/P.wav,1,0,1,1555414745746,1,0,0,1,0,1,1,Studerende,1,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,41,5,dimgray,circle,sounds/T.wav,1,0,0,1555414749354,1,1,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,42,5,green,square,sounds/G.wav,1,1,1,1555414752985,1,1,1,1,0,0,1,Studerende,0,0,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,43,0,white,circle,sounds/G.wav,1,0,1,1555414756631,1,0,1,0,1,1,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,44,4,darkorange,square,sounds/C.wav,1,0,1,1555414760222,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,45,4,yellow,circle,sounds/G.wav,1,1,1,1555414763847,1,1,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,46,8,blue,square,sounds/G.wav,1,0,1,1555414767449,1,0,1,1,1,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,47,6,red,square,sounds/G.wav,1,0,1,1555414771060,1,0,1,1,1,1,1,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,48,6,red,circle,sounds/T.wav,1,1,1,1555414774685,1,1,0,1,0,0,1,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,49,3,yellow,star,sounds/D.wav,1,0,1,1555414778273,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,50,0,darkorange,square,sounds/T.wav,1,0,1,1555414781875,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,51,6,green,star,sounds/E.wav,1,0,1,1555414785457,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,52,7,white,square,sounds/P.wav,1,0,1,1555414789059,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,53,7,blue,square,sounds/C.wav,1,1,1,1555414792693,1,1,0,1,0,1,1,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,54,8,blue,square,sounds/C.wav,1,0,1,1555414796330,1,0,1,1,1,1,1,Studerende,1,1,no,1,0,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,55,0,blue,circle,sounds/B.wav,1,0,1,1555414799938,1,0,0,1,0,0,1,Studerende,0,1,no,1,1,1,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,56,7,white,circle,sounds/T.wav,1,0,1,1555414803557,1,0,1,1,0,1,1,Studerende,1,0,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,57,1,blue,star,sounds/D.wav,1,0,1,1555414807142,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,58,8,green,star,sounds/G.wav,1,0,1,1555414810765,1,0,0,1,0,1,1,Studerende,1,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,59,8,white,triangle,sounds/V.wav,1,1,1,1555414814381,1,1,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,60,5,dimgray,circle,sounds/E.wav,1,0,1,1555414817977,1,0,0,1,0,0,1,Studerende,0,1,no,0,1,0,1
Tangloppe,female,18,training_transfer,posttest,pcfs12,4,1,61,6,dimgray,triangle,sounds/T.wav,1,0,1,1555414821571,1,0,0,1,0,0,1,Studerende,0,1,no,1,1,1,1
