id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_tested,figure_score,color_tested,sound_response,simulate,figure_response,position_target,sound_score,color_target,position_tested,occupation,color_response,timestamp,sound_tested,position_score,position_response,color_score,sound_target,figure_target
kalkun,male,21,training_transfer,training,ps2,2,2,17,7,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903246843,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,18,0,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903249426,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,19,7,white,circle,sounds/D.wav,0,,0,1,no,,1,1,,1,Studerende,,1554903252026,1,1,1,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,20,6,white,circle,sounds/E.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903254638,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,21,7,white,circle,sounds/E.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903257215,1,0,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,22,2,white,circle,sounds/C.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903259783,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,23,5,white,circle,sounds/E.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903262392,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,24,0,white,circle,sounds/C.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903265007,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,25,6,white,circle,sounds/V.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903267604,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,26,6,white,circle,sounds/V.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903270171,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,27,8,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903272756,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,28,6,white,circle,sounds/P.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903275361,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,29,3,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903277943,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,30,6,white,circle,sounds/E.wav,0,,0,1,no,,1,0,,1,Studerende,,1554903280582,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,31,5,white,circle,sounds/D.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903283203,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,32,4,white,circle,sounds/T.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903285780,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,33,5,white,circle,sounds/V.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903288366,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,34,0,white,circle,sounds/T.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903290988,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,35,7,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903293583,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,36,0,white,circle,sounds/T.wav,0,,0,1,no,,1,1,,1,Studerende,,1554903296206,1,1,1,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,37,7,white,circle,sounds/B.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903298787,1,0,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,38,8,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903301371,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,39,6,white,circle,sounds/C.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903303939,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,40,4,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903306505,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,41,6,white,circle,sounds/P.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903309086,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,42,7,white,circle,sounds/C.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903311658,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,43,4,white,circle,sounds/T.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903314244,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,44,7,white,circle,sounds/V.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903316856,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,45,1,white,circle,sounds/C.wav,0,,0,1,no,,0,0,,1,Studerende,,1554903319462,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,46,7,white,circle,sounds/E.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903322069,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,47,0,white,circle,sounds/C.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903324669,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,48,5,white,circle,sounds/C.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903327250,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,49,6,white,circle,sounds/C.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903329857,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,50,5,white,circle,sounds/C.wav,0,,0,1,no,,1,1,,1,Studerende,,1554903332484,1,1,1,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,51,2,white,circle,sounds/T.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903335072,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,52,3,white,circle,sounds/B.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903337639,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,53,1,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903340224,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,54,7,white,circle,sounds/B.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903342814,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,55,5,white,circle,sounds/G.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903345391,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,56,3,white,circle,sounds/B.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903347980,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,57,5,white,circle,sounds/C.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903350584,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,58,2,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903353156,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,59,5,white,circle,sounds/G.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903355765,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,60,7,white,circle,sounds/T.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903358366,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,61,5,white,circle,sounds/E.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903360969,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,62,0,white,circle,sounds/T.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903363592,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,1,7,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903384562,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,2,6,white,circle,sounds/T.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903387148,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,3,4,white,circle,sounds/C.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903389714,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,4,0,white,circle,sounds/V.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903392282,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,5,1,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903394866,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,6,4,white,circle,sounds/C.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903397435,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,7,6,white,circle,sounds/B.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903400003,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,8,7,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903402587,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,9,3,white,circle,sounds/C.wav,0,,0,1,no,,0,0,,1,Studerende,,1554903405181,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,10,5,white,circle,sounds/E.wav,0,,0,0,no,,0,0,,1,Studerende,,1554903407774,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,11,4,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903410357,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,12,7,white,circle,sounds/B.wav,0,,0,1,no,,0,0,,1,Studerende,,1554903412946,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,13,4,white,circle,sounds/B.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903415526,1,0,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,14,3,white,circle,sounds/C.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903418110,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,15,6,white,circle,sounds/C.wav,0,,0,1,no,,0,0,,1,Studerende,,1554903420713,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,16,6,white,circle,sounds/B.wav,0,,0,1,no,,0,0,,1,Studerende,,1554903423299,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,17,7,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903425868,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,18,6,white,circle,sounds/E.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903428487,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,19,6,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903431084,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,20,6,white,circle,sounds/D.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903433665,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,21,0,white,circle,sounds/P.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903436268,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,22,0,white,circle,sounds/G.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903438840,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,23,2,white,circle,sounds/B.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903441423,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,24,2,white,circle,sounds/C.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903443992,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,25,7,white,circle,sounds/B.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903446598,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,26,2,white,circle,sounds/E.wav,0,,0,1,no,,1,0,,1,Studerende,,1554903449211,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,27,6,white,circle,sounds/G.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903451797,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,28,2,white,circle,sounds/T.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903454403,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,29,3,white,circle,sounds/G.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903457004,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,30,5,white,circle,sounds/T.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903459614,1,0,1,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,31,7,white,circle,sounds/C.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903462200,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,32,5,white,circle,sounds/T.wav,0,,0,0,no,,1,0,,1,Studerende,,1554903464811,1,1,1,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,33,7,white,circle,sounds/T.wav,0,,0,1,no,,1,0,,1,Studerende,,1554903467416,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,34,2,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903470005,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,35,1,white,circle,sounds/T.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903472611,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,36,3,white,circle,sounds/P.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903475209,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,37,5,white,circle,sounds/V.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903477775,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,38,3,white,circle,sounds/P.wav,0,,0,1,no,,1,1,,1,Studerende,,1554903480307,1,1,1,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,39,6,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903482878,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,40,3,white,circle,sounds/T.wav,0,,0,1,no,,1,0,,1,Studerende,,1554903485479,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,41,1,white,circle,sounds/G.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903488047,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,42,6,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903490633,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,43,3,white,circle,sounds/G.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903493231,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,44,6,white,circle,sounds/G.wav,0,,0,1,no,,1,0,,1,Studerende,,1554903495837,1,0,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,45,3,white,circle,sounds/P.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903498436,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,46,8,white,circle,sounds/G.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903501025,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,47,8,white,circle,sounds/T.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903503604,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,48,8,white,circle,sounds/P.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903506206,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,49,7,white,circle,sounds/P.wav,0,,0,1,no,,0,0,,1,Studerende,,1554903508786,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,50,3,white,circle,sounds/P.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903511378,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,51,7,white,circle,sounds/P.wav,0,,0,1,no,,1,1,,1,Studerende,,1554903514011,1,1,1,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,52,3,white,circle,sounds/V.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903516612,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,53,5,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903519198,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,54,6,white,circle,sounds/V.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903521801,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,55,4,white,circle,sounds/D.wav,0,,0,0,no,,0,0,,1,Studerende,,1554903524382,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,56,5,white,circle,sounds/B.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903526951,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,57,6,white,circle,sounds/B.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903529533,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,58,2,white,circle,sounds/T.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903532103,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,59,6,white,circle,sounds/G.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903534692,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,60,1,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903537272,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,61,4,white,circle,sounds/T.wav,0,,0,1,no,,0,0,,1,Studerende,,1554903539876,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,62,6,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903542459,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,1,4,white,circle,sounds/B.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903611870,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,2,2,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903614458,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,3,1,white,circle,sounds/B.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903617071,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,4,2,white,circle,sounds/T.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903619668,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,5,1,white,circle,sounds/D.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903622289,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,6,0,white,circle,sounds/B.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903624884,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,7,1,white,circle,sounds/D.wav,0,,0,1,no,,1,1,,1,Studerende,,1554903627502,1,1,1,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,8,3,white,circle,sounds/B.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903630108,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,9,5,white,circle,sounds/V.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903632703,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,10,3,white,circle,sounds/D.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903635298,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,11,6,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903637887,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,12,2,white,circle,sounds/D.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903640497,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,13,7,white,circle,sounds/C.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903643094,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,14,2,white,circle,sounds/T.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903645712,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,15,7,white,circle,sounds/G.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903648328,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,16,5,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903650897,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,17,5,white,circle,sounds/G.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903653497,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,18,7,white,circle,sounds/T.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903656104,1,0,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,19,5,white,circle,sounds/C.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903658716,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,20,2,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903661302,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,21,6,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903663903,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,22,2,white,circle,sounds/V.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903666513,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,23,4,white,circle,sounds/T.wav,0,,0,1,no,,0,0,,1,Studerende,,1554903669122,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,24,5,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903671691,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,25,6,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903674291,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,26,8,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903676877,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,27,4,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903679461,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,28,7,white,circle,sounds/T.wav,0,,0,1,no,,0,0,,1,Studerende,,1554903682056,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,29,5,white,circle,sounds/P.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903684652,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,30,7,white,circle,sounds/T.wav,0,,0,1,no,,1,1,,1,Studerende,,1554903687279,1,1,1,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,31,6,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903689849,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,32,7,white,circle,sounds/T.wav,0,,0,1,no,,1,1,,1,Studerende,,1554903692383,1,1,1,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,33,7,white,circle,sounds/P.wav,0,,0,1,no,,0,0,,1,Studerende,,1554903694970,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,34,4,white,circle,sounds/T.wav,0,,0,0,no,,0,0,,1,Studerende,,1554903697553,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,35,3,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903700139,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,36,7,white,circle,sounds/T.wav,0,,0,0,no,,0,0,,1,Studerende,,1554903702705,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,37,4,white,circle,sounds/B.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903705274,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,38,0,white,circle,sounds/C.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903707859,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,39,8,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903710426,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,40,1,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903712995,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,41,1,white,circle,sounds/T.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903715563,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,42,1,white,circle,sounds/T.wav,0,,0,1,no,,1,0,,1,Studerende,,1554903718182,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,43,5,white,circle,sounds/V.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903720750,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,44,0,white,circle,sounds/E.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903723316,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,45,7,white,circle,sounds/D.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903725901,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,46,4,white,circle,sounds/T.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903728486,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,47,3,white,circle,sounds/V.wav,0,,0,1,no,,0,0,,1,Studerende,,1554903731083,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,48,4,white,circle,sounds/E.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903733681,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,49,8,white,circle,sounds/T.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903736256,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,50,4,white,circle,sounds/E.wav,0,,0,1,no,,1,1,,1,Studerende,,1554903738790,1,1,1,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,51,2,white,circle,sounds/T.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903741379,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,52,2,white,circle,sounds/T.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903743977,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,53,0,white,circle,sounds/C.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903746562,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,54,7,white,circle,sounds/G.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903749146,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,55,2,white,circle,sounds/V.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903751731,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,56,5,white,circle,sounds/P.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903754300,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,57,2,white,circle,sounds/P.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903756910,1,1,1,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,58,4,white,circle,sounds/P.wav,0,,0,1,no,,0,1,,1,Studerende,,1554903759527,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,59,8,white,circle,sounds/B.wav,0,,0,0,no,,0,1,,1,Studerende,,1554903762124,1,1,0,,0,
kalkun,male,21,training_transfer,training,ps2,2,2,60,2,white,circle,sounds/P.wav,0,,0,0,no,,0,0,,1,Studerende,,1554903764710,1,1,0,,1,
kalkun,male,21,training_transfer,training,ps2,2,2,61,8,white,circle,sounds/E.wav,0,,0,0,no,,1,1,,1,Studerende,,1554903767314,1,1,1,,0,
