id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_tested,sound_response,position_score,figure_score,sound_score,position_response,figure_response,color_target,color_response,figure_target,color_score,sound_tested,position_tested,timestamp,simulate,figure_tested,position_target,sound_target,occupation
Jaguar,female,25,training_transfer,training,ps2,2,2,49,5,white,circle,sounds/C.wav,0,1,1,,1,0,,,,,,1,1,1554903917456,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,50,3,white,circle,sounds/V.wav,0,0,1,,1,1,,,,,,1,1,1554903920048,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,51,5,white,circle,sounds/D.wav,0,1,1,,0,1,,,,,,1,1,1554903922654,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,52,6,white,circle,sounds/V.wav,0,1,1,,1,0,,,,,,1,1,1554903925252,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,53,2,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554903927827,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,54,4,white,circle,sounds/V.wav,0,0,1,,0,0,,,,,,1,1,1554903930401,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,55,8,white,circle,sounds/D.wav,0,0,1,,1,0,,,,,,1,1,1554903932976,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,56,8,white,circle,sounds/D.wav,0,0,1,,1,0,,,,,,1,1,1554903935548,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,57,4,white,circle,sounds/T.wav,0,1,0,,0,1,,,,,,1,1,1554903938156,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,58,8,white,circle,sounds/D.wav,0,0,1,,0,1,,,,,,1,1,1554903940743,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,59,5,white,circle,sounds/D.wav,0,0,1,,1,0,,,,,,1,1,1554903943317,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,60,7,white,circle,sounds/D.wav,0,1,1,,1,0,,,,,,1,1,1554903945916,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,61,1,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554903948499,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,62,2,white,circle,sounds/D.wav,0,0,1,,0,0,,,,,,1,1,1554903951073,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,1,1,white,circle,sounds/G.wav,0,0,1,,1,0,,,,,,1,1,1554903978145,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,2,6,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554903980719,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,3,6,white,circle,sounds/P.wav,0,0,1,,1,0,,,,,,1,1,1554903983294,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,4,3,white,circle,sounds/P.wav,0,0,1,,1,0,,,,,,1,1,1554903985868,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,5,6,white,circle,sounds/V.wav,0,0,1,,1,1,,,,,,1,1,1554903988452,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,6,3,white,circle,sounds/T.wav,0,1,1,,0,1,,,,,,1,1,1554903991069,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,7,4,white,circle,sounds/V.wav,0,0,1,,0,0,,,,,,1,1,1554903993653,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,8,2,white,circle,sounds/E.wav,0,0,1,,1,0,,,,,,1,1,1554903996228,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,9,2,white,circle,sounds/G.wav,0,0,1,,1,0,,,,,,1,1,1554903998800,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,10,4,white,circle,sounds/E.wav,0,1,1,,1,0,,,,,,1,1,1554904001386,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,11,4,white,circle,sounds/C.wav,0,0,0,,1,1,,,,,,1,1,1554904003977,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,12,2,white,circle,sounds/V.wav,0,1,0,,0,1,,,,,,1,1,1554904006590,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,13,4,white,circle,sounds/T.wav,0,0,1,,1,1,,,,,,1,1,1554904009188,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,14,2,white,circle,sounds/D.wav,0,0,1,,1,1,,,,,,1,1,1554904011791,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,15,3,white,circle,sounds/E.wav,0,0,1,,1,0,,,,,,1,1,1554904014360,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,16,7,white,circle,sounds/D.wav,0,0,1,,0,0,,,,,,1,1,1554904016934,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,17,3,white,circle,sounds/P.wav,0,0,1,,1,1,,,,,,1,1,1554904019521,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,18,4,white,circle,sounds/D.wav,0,0,1,,0,0,,,,,,1,1,1554904022098,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,19,6,white,circle,sounds/G.wav,0,0,1,,1,0,,,,,,1,1,1554904024673,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,20,1,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554904027245,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,21,3,white,circle,sounds/T.wav,0,0,1,,1,0,,,,,,1,1,1554904029819,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,22,1,white,circle,sounds/V.wav,0,0,0,,1,0,,,,,,1,1,1554904032394,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,23,5,white,circle,sounds/D.wav,0,0,1,,1,0,,,,,,1,1,1554904034963,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,24,5,white,circle,sounds/T.wav,0,0,1,,1,0,,,,,,1,1,1554904037540,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,25,6,white,circle,sounds/V.wav,0,1,1,,0,0,,,,,,1,1,1554904040132,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,26,7,white,circle,sounds/P.wav,0,1,0,,0,1,,,,,,1,1,1554904042736,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,27,5,white,circle,sounds/B.wav,0,0,0,,1,1,,,,,,1,1,1554904045322,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,28,1,white,circle,sounds/V.wav,0,0,1,,1,0,,,,,,1,1,1554904047900,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,29,6,white,circle,sounds/B.wav,0,1,0,,1,1,,,,,,1,1,1554904050512,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,30,7,white,circle,sounds/V.wav,0,1,1,,1,0,,,,,,1,1,1554904053104,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,31,3,white,circle,sounds/D.wav,0,0,1,,1,0,,,,,,1,1,1554904055673,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,32,5,white,circle,sounds/V.wav,0,1,1,,1,0,,,,,,1,1,1554904058262,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,33,8,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554904060836,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,34,6,white,circle,sounds/C.wav,0,0,1,,1,0,,,,,,1,1,1554904063425,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,35,1,white,circle,sounds/B.wav,0,1,1,,1,0,,,,,,1,1,1554904066023,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,36,2,white,circle,sounds/C.wav,0,0,1,,0,0,,,,,,1,1,1554904068592,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,37,1,white,circle,sounds/G.wav,0,0,1,,1,1,,,,,,1,1,1554904071172,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,38,6,white,circle,sounds/C.wav,0,1,0,,1,1,,,,,,1,1,1554904073796,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,39,7,white,circle,sounds/P.wav,0,0,1,,1,0,,,,,,1,1,1554904076377,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,40,1,white,circle,sounds/E.wav,0,0,1,,1,0,,,,,,1,1,1554904078951,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,41,0,white,circle,sounds/C.wav,0,1,1,,0,0,,,,,,1,1,1554904081549,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,42,1,white,circle,sounds/G.wav,0,0,1,,1,1,,,,,,1,1,1554904084141,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,43,8,white,circle,sounds/T.wav,0,0,1,,1,0,,,,,,1,1,1554904086722,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,44,0,white,circle,sounds/B.wav,0,0,0,,1,1,,,,,,1,1,1554904089316,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,45,5,white,circle,sounds/T.wav,0,0,1,,0,0,,,,,,1,1,1554904091885,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,46,7,white,circle,sounds/T.wav,0,0,1,,1,0,,,,,,1,1,1554904094460,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,47,5,white,circle,sounds/C.wav,0,0,1,,1,1,,,,,,1,1,1554904097046,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,48,7,white,circle,sounds/V.wav,0,0,1,,1,1,,,,,,1,1,1554904099632,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,49,7,white,circle,sounds/D.wav,0,0,1,,1,0,,,,,,1,1,1554904102216,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,50,7,white,circle,sounds/V.wav,0,0,0,,0,0,,,,,,1,1,1554904104790,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,51,1,white,circle,sounds/V.wav,0,1,1,,0,0,,,,,,1,1,1554904107384,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,52,7,white,circle,sounds/T.wav,0,0,1,,1,1,,,,,,1,1,1554904109965,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,53,1,white,circle,sounds/V.wav,0,1,0,,1,0,,,,,,1,1,1554904112555,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,54,1,white,circle,sounds/C.wav,0,0,1,,1,0,,,,,,1,1,1554904115132,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,55,1,white,circle,sounds/V.wav,0,1,1,,1,1,,,,,,1,1,1554904117742,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,56,6,white,circle,sounds/P.wav,0,0,1,,1,0,,,,,,1,1,1554904120313,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,57,6,white,circle,sounds/E.wav,0,0,1,,1,0,,,,,,1,1,1554904122888,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,58,0,white,circle,sounds/T.wav,0,0,1,,1,0,,,,,,1,1,1554904125462,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,59,6,white,circle,sounds/B.wav,0,1,1,,0,1,,,,,,1,1,1554904128060,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,60,7,white,circle,sounds/E.wav,0,1,1,,0,0,,,,,,1,1,1554904130658,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,61,0,white,circle,sounds/B.wav,0,1,0,,1,1,,,,,,1,1,1554904133253,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,62,2,white,circle,sounds/D.wav,0,0,1,,1,0,,,,,,1,1,1554904135822,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,1,6,white,circle,sounds/G.wav,0,0,1,,1,0,,,,,,1,1,1554904149091,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,2,2,white,circle,sounds/T.wav,0,0,1,,1,0,,,,,,1,1,1554904151666,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,3,0,white,circle,sounds/V.wav,0,0,1,,1,0,,,,,,1,1,1554904154237,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,4,2,white,circle,sounds/V.wav,0,1,1,,0,1,,,,,,1,1,1554904156835,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,5,4,white,circle,sounds/E.wav,0,0,1,,1,0,,,,,,1,1,1554904159418,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,6,1,white,circle,sounds/E.wav,0,0,1,,1,0,,,,,,1,1,1554904161992,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,7,2,white,circle,sounds/C.wav,0,0,1,,1,0,,,,,,1,1,1554904164568,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,8,8,white,circle,sounds/V.wav,0,1,0,,0,1,,,,,,1,1,1554904167160,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,9,2,white,circle,sounds/D.wav,0,0,1,,1,1,,,,,,1,1,1554904169755,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,10,6,white,circle,sounds/E.wav,0,1,0,,0,1,,,,,,1,1,1554904172373,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,11,0,white,circle,sounds/D.wav,0,0,1,,0,0,,,,,,1,1,1554904174941,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,12,7,white,circle,sounds/T.wav,0,0,1,,1,0,,,,,,1,1,1554904177519,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,13,5,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554904180090,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,14,2,white,circle,sounds/C.wav,0,1,1,,0,0,,,,,,1,1,1554904182674,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,15,5,white,circle,sounds/G.wav,0,0,0,,1,0,,,,,,1,1,1554904185254,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,16,5,white,circle,sounds/P.wav,0,0,1,,1,0,,,,,,1,1,1554904187829,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,17,5,white,circle,sounds/C.wav,0,0,1,,1,1,,,,,,1,1,1554904190415,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,18,8,white,circle,sounds/P.wav,0,0,1,,0,0,,,,,,1,1,1554904192993,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,19,2,white,circle,sounds/G.wav,0,0,1,,1,0,,,,,,1,1,1554904195567,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,20,4,white,circle,sounds/C.wav,0,1,0,,0,1,,,,,,1,1,1554904198176,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,21,1,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554904200748,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,22,4,white,circle,sounds/P.wav,0,0,0,,1,0,,,,,,1,1,1554904203323,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,23,4,white,circle,sounds/V.wav,0,0,1,,1,0,,,,,,1,1,1554904205895,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,24,8,white,circle,sounds/P.wav,0,0,1,,0,0,,,,,,1,1,1554904208469,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,25,4,white,circle,sounds/E.wav,0,0,1,,1,1,,,,,,1,1,1554904211067,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,26,5,white,circle,sounds/T.wav,0,0,1,,1,0,,,,,,1,1,1554904213650,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,27,6,white,circle,sounds/V.wav,0,0,1,,1,0,,,,,,1,1,1554904216222,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,28,4,white,circle,sounds/D.wav,0,1,0,,0,1,,,,,,1,1,1554904218837,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,29,3,white,circle,sounds/D.wav,0,0,1,,1,0,,,,,,1,1,1554904221420,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,30,1,white,circle,sounds/D.wav,0,1,1,,1,0,,,,,,1,1,1554904224001,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,31,4,white,circle,sounds/D.wav,0,1,1,,1,0,,,,,,1,1,1554904226596,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,32,5,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554904229173,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,33,7,white,circle,sounds/D.wav,0,0,1,,0,0,,,,,,1,1,1554904231748,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,34,1,white,circle,sounds/B.wav,0,1,1,,1,0,,,,,,1,1,1554904234328,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,35,5,white,circle,sounds/E.wav,0,1,0,,0,1,,,,,,1,1,1554904236931,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,36,1,white,circle,sounds/V.wav,0,0,1,,1,1,,,,,,1,1,1554904239524,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,37,3,white,circle,sounds/G.wav,0,0,1,,1,0,,,,,,1,1,1554904242109,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,38,3,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554904244682,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,39,7,white,circle,sounds/G.wav,0,1,1,,1,0,,,,,,1,1,1554904247276,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,40,3,white,circle,sounds/E.wav,0,0,0,,1,0,,,,,,1,1,1554904249848,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,41,2,white,circle,sounds/G.wav,0,0,1,,0,0,,,,,,1,1,1554904252420,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,42,5,white,circle,sounds/P.wav,0,0,0,,1,1,,,,,,1,1,1554904255009,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,43,3,white,circle,sounds/T.wav,0,1,0,,0,1,,,,,,1,1,1554904257610,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,44,8,white,circle,sounds/G.wav,0,1,1,,0,0,,,,,,1,1,1554904260213,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,45,6,white,circle,sounds/C.wav,0,0,1,,1,0,,,,,,1,1,1554904262782,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,46,5,white,circle,sounds/D.wav,0,0,1,,1,0,,,,,,1,1,1554904265357,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,47,5,white,circle,sounds/G.wav,0,0,1,,1,0,,,,,,1,1,1554904267928,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,48,7,white,circle,sounds/C.wav,0,1,0,,0,1,,,,,,1,1,1554904270538,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,49,1,white,circle,sounds/P.wav,0,0,1,,1,0,,,,,,1,1,1554904273110,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,50,7,white,circle,sounds/C.wav,0,1,1,,1,1,,,,,,1,1,1554904275716,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,51,3,white,circle,sounds/P.wav,0,0,1,,0,0,,,,,,1,1,1554904278288,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,52,7,white,circle,sounds/P.wav,0,1,0,,0,0,,,,,,1,1,1554904280888,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,53,8,white,circle,sounds/G.wav,0,1,0,,0,1,,,,,,1,1,1554904283498,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,54,8,white,circle,sounds/V.wav,0,0,1,,1,0,,,,,,1,1,1554904286078,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,55,8,white,circle,sounds/P.wav,0,0,0,,1,0,,,,,,1,1,1554904288650,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,56,8,white,circle,sounds/V.wav,0,1,1,,1,1,,,,,,1,1,1554904291259,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,57,3,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554904293834,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,58,8,white,circle,sounds/V.wav,0,1,1,,1,1,,,,,,1,1,1554904296440,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,59,4,white,circle,sounds/P.wav,0,0,1,,1,0,,,,,,1,1,1554904299012,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,60,7,white,circle,sounds/C.wav,0,0,1,,1,0,,,,,,1,1,1554904301587,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,61,4,white,circle,sounds/P.wav,0,1,1,,1,1,,,,,,1,1,1554904304187,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,62,7,white,circle,sounds/C.wav,0,1,1,,1,1,,,,,,1,1,1554904306809,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,1,5,white,circle,sounds/C.wav,0,0,1,,1,0,,,,,,1,1,1554904326218,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,2,1,white,circle,sounds/V.wav,0,0,1,,1,0,,,,,,1,1,1554904328793,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,3,3,white,circle,sounds/G.wav,0,0,1,,1,0,,,,,,1,1,1554904331367,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,4,3,white,circle,sounds/V.wav,0,1,0,,1,1,,,,,,1,1,1554904333994,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,5,5,white,circle,sounds/C.wav,0,1,0,,0,1,,,,,,1,1,1554904336589,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,6,5,white,circle,sounds/T.wav,0,0,1,,1,0,,,,,,1,1,1554904339172,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,7,2,white,circle,sounds/V.wav,0,1,1,,0,0,,,,,,1,1,1554904341764,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,8,5,white,circle,sounds/T.wav,0,1,1,,1,1,,,,,,1,1,1554904344374,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,9,0,white,circle,sounds/V.wav,0,1,1,,1,0,,,,,,1,1,1554904346951,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,10,7,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554904349532,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,11,5,white,circle,sounds/E.wav,0,0,1,,1,0,,,,,,1,1,1554904352106,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,12,5,white,circle,sounds/T.wav,0,1,0,,0,1,,,,,,1,1,1554904354704,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,13,3,white,circle,sounds/T.wav,0,1,1,,0,0,,,,,,1,1,1554904357308,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,14,5,white,circle,sounds/B.wav,0,1,1,,0,1,,,,,,1,1,1554904359911,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,15,3,white,circle,sounds/T.wav,0,1,1,,1,1,,,,,,1,1,1554904362541,no,0,1,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,16,1,white,circle,sounds/G.wav,0,0,1,,1,0,,,,,,1,1,1554904365123,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,17,3,white,circle,sounds/V.wav,0,0,1,,1,1,,,,,,1,1,1554904367722,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,18,8,white,circle,sounds/C.wav,0,0,1,,1,0,,,,,,1,1,1554904370305,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,19,3,white,circle,sounds/C.wav,0,1,1,,0,1,,,,,,1,1,1554904372915,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,20,5,white,circle,sounds/B.wav,0,0,1,,1,0,,,,,,1,1,1554904375486,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,21,7,white,circle,sounds/C.wav,0,1,1,,1,0,,,,,,1,1,1554904378067,no,0,0,1,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,22,5,white,circle,sounds/P.wav,0,0,1,,1,1,,,,,,1,1,1554904380673,no,0,1,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,23,2,white,circle,sounds/E.wav,0,0,1,,1,0,,,,,,1,1,1554904383257,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,24,4,white,circle,sounds/V.wav,0,0,1,,1,0,,,,,,1,1,1554904385849,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,25,8,white,circle,sounds/D.wav,0,0,1,,1,0,,,,,,1,1,1554904388420,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,26,5,white,circle,sounds/C.wav,0,1,0,,0,1,,,,,,1,1,1554904391026,no,0,0,0,I arbejde
Jaguar,female,25,training_transfer,training,ps2,2,2,27,6,white,circle,sounds/D.wav,0,0,1,,0,0,,,,,,1,1,1554904393598,no,0,0,1,I arbejde
