id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_score,position_score,sound_target,sound_response,position_target,figure_tested,timestamp,simulate,occupation,sound_score,position_tested,position_response,figure_response,sound_tested,color_tested,color_target,color_response,color_score,figure_target
hyane,female,21,training_transfer,practice,p1,1,1,1,4,white,circle,,,1,,,0,0,1555072777219,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,2,2,white,circle,,,1,,,0,0,1555072779793,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,3,2,white,circle,,,1,,,1,0,1555072782394,no,Studerende,,1,1,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,4,3,white,circle,,,1,,,0,0,1555072784963,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,5,5,white,circle,,,1,,,0,0,1555072787531,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,6,3,white,circle,,,0,,,0,0,1555072790114,no,Studerende,,1,1,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,7,4,white,circle,,,1,,,0,0,1555072792678,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,8,0,white,circle,,,1,,,0,0,1555072795252,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,9,7,white,circle,,,1,,,0,0,1555072797818,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,10,1,white,circle,,,1,,,0,0,1555072800386,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,11,8,white,circle,,,1,,,0,0,1555072802952,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,12,8,white,circle,,,1,,,1,0,1555072805538,no,Studerende,,1,1,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,13,2,white,circle,,,1,,,0,0,1555072808107,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,14,2,white,circle,,,1,,,1,0,1555072810686,no,Studerende,,1,1,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,15,2,white,circle,,,1,,,1,0,1555072813262,no,Studerende,,1,1,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,16,1,white,circle,,,1,,,0,0,1555072815825,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,17,2,white,circle,,,1,,,0,0,1555072818393,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,18,3,white,circle,,,1,,,0,0,1555072820962,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,19,3,white,circle,,,1,,,1,0,1555072823548,no,Studerende,,1,1,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,20,8,white,circle,,,1,,,0,0,1555072826114,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,21,8,white,circle,,,1,,,1,0,1555072828698,no,Studerende,,1,1,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,22,2,white,circle,,,1,,,0,0,1555072831269,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,23,2,white,circle,,,1,,,1,0,1555072833852,no,Studerende,,1,1,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,24,5,white,circle,,,1,,,0,0,1555072836421,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,25,0,white,circle,,,1,,,0,0,1555072838987,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,26,8,white,circle,,,1,,,0,0,1555072841555,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,27,5,white,circle,,,1,,,0,0,1555072844136,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,28,7,white,circle,,,1,,,0,0,1555072846702,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,29,5,white,circle,,,1,,,0,0,1555072849293,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,30,8,white,circle,,,1,,,0,0,1555072851862,no,Studerende,,1,0,,0,0,,,,
hyane,female,21,training_transfer,practice,p1,1,1,31,8,white,circle,,,1,,,1,0,1555072854445,no,Studerende,,1,1,,0,0,,,,
hyane,female,21,training_transfer,practice,f2,1,2,1,4,white,circle,,1,,,,,1,1555072927311,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,2,4,white,triangle,,1,,,,,1,1555072929877,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,3,4,white,triangle,,0,,,,,1,1555072932452,no,Studerende,,0,,1,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,4,4,white,star,,1,,,,,1,1555072935024,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,5,4,white,square,,1,,,,,1,1555072937589,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,6,4,white,circle,,1,,,,,1,1555072940164,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,7,4,white,circle,,1,,,,,1,1555072942736,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,8,4,white,triangle,,1,,,,,1,1555072945307,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,9,4,white,star,,1,,,,,1,1555072947869,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,10,4,white,triangle,,1,,,,,1,1555072950456,no,Studerende,,0,,1,0,0,,,,1
hyane,female,21,training_transfer,practice,f2,1,2,11,4,white,square,,1,,,,,1,1555072953022,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,12,4,white,circle,,0,,,,,1,1555072955611,no,Studerende,,0,,1,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,13,4,white,triangle,,1,,,,,1,1555072958180,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,14,4,white,triangle,,1,,,,,1,1555072960746,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,15,4,white,triangle,,1,,,,,1,1555072963332,no,Studerende,,0,,1,0,0,,,,1
hyane,female,21,training_transfer,practice,f2,1,2,16,4,white,triangle,,1,,,,,1,1555072965909,no,Studerende,,0,,1,0,0,,,,1
hyane,female,21,training_transfer,practice,f2,1,2,17,4,white,circle,,1,,,,,1,1555072968483,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,18,4,white,star,,1,,,,,1,1555072971049,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,19,4,white,circle,,1,,,,,1,1555072973636,no,Studerende,,0,,1,0,0,,,,1
hyane,female,21,training_transfer,practice,f2,1,2,20,4,white,square,,1,,,,,1,1555072976204,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,21,4,white,triangle,,1,,,,,1,1555072978773,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,22,4,white,star,,1,,,,,1,1555072981339,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,23,4,white,triangle,,1,,,,,1,1555072983925,no,Studerende,,0,,1,0,0,,,,1
hyane,female,21,training_transfer,practice,f2,1,2,24,4,white,circle,,1,,,,,1,1555072986491,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,25,4,white,triangle,,1,,,,,1,1555072989077,no,Studerende,,0,,1,0,0,,,,1
hyane,female,21,training_transfer,practice,f2,1,2,26,4,white,star,,1,,,,,1,1555072991643,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,27,4,white,triangle,,0,,,,,1,1555072994211,no,Studerende,,0,,0,0,0,,,,1
hyane,female,21,training_transfer,practice,f2,1,2,28,4,white,square,,1,,,,,1,1555072996780,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,29,4,white,triangle,,1,,,,,1,1555072999357,no,Studerende,,0,,1,0,0,,,,1
hyane,female,21,training_transfer,practice,f2,1,2,30,4,white,triangle,,0,,,,,1,1555073001941,no,Studerende,,0,,1,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,31,4,white,square,,1,,,,,1,1555073004515,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,f2,1,2,32,4,white,circle,,1,,,,,1,1555073007084,no,Studerende,,0,,0,0,0,,,,0
hyane,female,21,training_transfer,practice,sc2,2,2,1,4,red,circle,sounds/C.wav,,,0,0,,0,1555073031979,no,Studerende,1,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,2,4,yellow,circle,sounds/B.wav,,,0,0,,0,1555073034548,no,Studerende,1,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,3,4,red,circle,sounds/C.wav,,,1,0,,0,1555073037116,no,Studerende,0,0,,,1,1,1,0,0,
hyane,female,21,training_transfer,practice,sc2,2,2,4,4,red,circle,sounds/D.wav,,,0,0,,0,1555073039685,no,Studerende,1,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,5,4,dimgray,circle,sounds/C.wav,,,1,0,,0,1555073042251,no,Studerende,0,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,6,4,green,circle,sounds/E.wav,,,0,0,,0,1555073044819,no,Studerende,1,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,7,4,darkorange,circle,sounds/C.wav,,,1,1,,0,1555073047412,no,Studerende,1,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,8,4,dimgray,circle,sounds/B.wav,,,0,0,,0,1555073049989,no,Studerende,1,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,9,4,blue,circle,sounds/P.wav,,,0,0,,0,1555073052558,no,Studerende,1,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,10,4,dimgray,circle,sounds/E.wav,,,0,1,,0,1555073055155,no,Studerende,0,0,,,1,1,1,0,0,
hyane,female,21,training_transfer,practice,sc2,2,2,11,4,blue,circle,sounds/D.wav,,,0,0,,0,1555073057724,no,Studerende,1,0,,,1,1,1,0,0,
hyane,female,21,training_transfer,practice,sc2,2,2,12,4,red,circle,sounds/E.wav,,,1,1,,0,1555073060313,no,Studerende,1,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,13,4,white,circle,sounds/E.wav,,,0,1,,0,1555073062905,no,Studerende,0,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,14,4,green,circle,sounds/T.wav,,,0,0,,0,1555073065499,no,Studerende,1,0,,,1,1,0,1,0,
hyane,female,21,training_transfer,practice,sc2,2,2,15,4,dimgray,circle,sounds/T.wav,,,0,0,,0,1555073068080,no,Studerende,1,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,16,4,blue,circle,sounds/P.wav,,,0,0,,0,1555073070649,no,Studerende,1,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,17,4,yellow,circle,sounds/V.wav,,,0,0,,0,1555073073217,no,Studerende,1,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,18,4,green,circle,sounds/P.wav,,,1,1,,0,1555073075818,no,Studerende,1,0,,,1,1,0,1,0,
hyane,female,21,training_transfer,practice,sc2,2,2,19,4,yellow,circle,sounds/E.wav,,,0,0,,0,1555073078401,no,Studerende,1,0,,,1,1,1,0,0,
hyane,female,21,training_transfer,practice,sc2,2,2,20,4,dimgray,circle,sounds/T.wav,,,0,0,,0,1555073080970,no,Studerende,1,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,21,4,darkorange,circle,sounds/V.wav,,,0,0,,0,1555073083538,no,Studerende,1,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,22,4,green,circle,sounds/G.wav,,,0,0,,0,1555073086122,no,Studerende,1,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,23,4,yellow,circle,sounds/T.wav,,,0,0,,0,1555073088691,no,Studerende,1,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,24,4,yellow,circle,sounds/V.wav,,,0,1,,0,1555073091286,no,Studerende,0,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,25,4,green,circle,sounds/T.wav,,,1,0,,0,1555073093880,no,Studerende,0,0,,,1,1,0,1,0,
hyane,female,21,training_transfer,practice,sc2,2,2,26,4,yellow,circle,sounds/G.wav,,,0,0,,0,1555073096461,no,Studerende,1,0,,,1,1,1,0,0,
hyane,female,21,training_transfer,practice,sc2,2,2,27,4,yellow,circle,sounds/G.wav,,,0,0,,0,1555073099027,no,Studerende,1,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,28,4,yellow,circle,sounds/C.wav,,,0,0,,0,1555073101636,no,Studerende,1,0,,,1,1,1,1,1,
hyane,female,21,training_transfer,practice,sc2,2,2,29,4,dimgray,circle,sounds/C.wav,,,0,1,,0,1555073104248,no,Studerende,0,0,,,1,1,0,0,1,
hyane,female,21,training_transfer,practice,sc2,2,2,30,4,yellow,circle,sounds/C.wav,,,1,0,,0,1555073106855,no,Studerende,0,0,,,1,1,1,1,1,
hyane,female,21,training_transfer,practice,sc2,2,2,31,4,yellow,circle,sounds/P.wav,,,0,0,,0,1555073109452,no,Studerende,1,0,,,1,1,0,1,0,
hyane,female,21,training_transfer,practice,sc2,2,2,32,4,yellow,circle,sounds/C.wav,,,1,0,,0,1555073112018,no,Studerende,0,0,,,1,1,1,0,0,
hyane,female,21,training_transfer,practice,pcfs1,4,1,1,8,blue,star,sounds/G.wav,1,1,0,0,0,1,1555073143670,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,2,7,blue,circle,sounds/P.wav,1,1,0,0,0,1,1555073147266,no,Studerende,1,1,0,0,1,1,1,1,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,3,2,white,square,sounds/D.wav,1,1,0,0,0,1,1555073150842,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,4,2,green,triangle,sounds/E.wav,1,0,0,0,1,1,1555073154455,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,5,6,green,triangle,sounds/V.wav,0,1,0,0,0,1,1555073158049,no,Studerende,1,1,0,0,1,1,1,0,0,1
hyane,female,21,training_transfer,practice,pcfs1,4,1,6,1,white,star,sounds/E.wav,1,1,0,0,0,1,1555073161639,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,7,1,green,triangle,sounds/C.wav,1,1,0,0,1,1,1555073165250,no,Studerende,1,1,1,0,1,1,0,0,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,8,1,yellow,triangle,sounds/P.wav,0,0,0,0,1,1,1555073168843,no,Studerende,1,1,0,0,1,1,0,0,1,1
hyane,female,21,training_transfer,practice,pcfs1,4,1,9,5,green,star,sounds/P.wav,1,1,1,1,0,1,1555073172462,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,10,0,white,square,sounds/P.wav,1,1,1,0,0,1,1555073176059,no,Studerende,0,1,0,0,1,1,0,1,0,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,11,5,green,circle,sounds/B.wav,1,1,0,0,0,1,1555073179649,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,12,7,darkorange,triangle,sounds/G.wav,1,1,0,0,0,1,1555073183234,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,13,5,white,star,sounds/E.wav,1,0,0,0,0,1,1555073186841,no,Studerende,1,1,1,0,1,1,0,0,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,14,8,darkorange,star,sounds/P.wav,0,1,0,0,0,1,1555073190438,no,Studerende,1,1,0,0,1,1,0,0,1,1
hyane,female,21,training_transfer,practice,pcfs1,4,1,15,4,red,triangle,sounds/D.wav,1,1,0,0,0,1,1555073194022,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,16,4,red,square,sounds/D.wav,1,1,1,0,1,1,1555073197639,no,Studerende,0,1,1,0,1,1,1,1,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,17,0,red,star,sounds/D.wav,1,1,1,0,0,1,1555073201267,no,Studerende,0,1,0,0,1,1,1,1,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,18,3,yellow,circle,sounds/B.wav,1,1,0,0,0,1,1555073204860,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,19,7,yellow,star,sounds/B.wav,1,1,1,1,0,1,1555073208474,no,Studerende,1,1,0,0,1,1,1,0,0,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,20,3,darkorange,circle,sounds/P.wav,1,1,0,0,0,1,1555073212064,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,21,3,blue,circle,sounds/P.wav,1,0,1,0,1,1,1555073215672,no,Studerende,0,1,0,1,1,1,0,0,1,1
hyane,female,21,training_transfer,practice,pcfs1,4,1,22,3,blue,star,sounds/P.wav,1,1,1,1,1,1,1555073219300,no,Studerende,1,1,1,0,1,1,1,0,0,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,23,7,dimgray,square,sounds/B.wav,1,1,0,0,0,1,1555073222902,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,24,7,darkorange,circle,sounds/E.wav,0,0,0,0,1,1,1555073226521,no,Studerende,1,1,0,1,1,1,0,0,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,25,7,darkorange,circle,sounds/G.wav,0,1,0,0,1,1,1555073230129,no,Studerende,1,1,1,0,1,1,1,0,0,1
hyane,female,21,training_transfer,practice,pcfs1,4,1,26,5,red,square,sounds/T.wav,1,1,0,0,0,1,1555073233769,no,Studerende,1,1,0,0,1,1,0,1,0,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,27,3,darkorange,square,sounds/C.wav,0,1,0,0,0,1,1555073237359,no,Studerende,1,1,0,0,1,1,0,0,1,1
hyane,female,21,training_transfer,practice,pcfs1,4,1,28,6,darkorange,square,sounds/C.wav,0,1,1,1,0,1,1555073240964,no,Studerende,1,1,0,0,1,1,1,0,0,1
hyane,female,21,training_transfer,practice,pcfs1,4,1,29,2,yellow,circle,sounds/P.wav,1,1,0,0,0,1,1555073244546,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,30,7,green,triangle,sounds/G.wav,1,1,0,0,0,1,1555073248130,no,Studerende,1,1,0,0,1,1,0,0,1,0
hyane,female,21,training_transfer,practice,pcfs1,4,1,31,5,yellow,triangle,sounds/P.wav,1,1,0,0,0,1,1555073251753,no,Studerende,1,1,0,1,1,1,0,0,1,1
hyane,female,21,training_transfer,pretest,pc2,2,2,1,6,darkorange,circle,,,1,,,0,0,1555073274227,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,2,1,darkorange,circle,,,1,,,0,0,1555073276807,no,Studerende,,1,0,,0,1,0,1,0,
hyane,female,21,training_transfer,pretest,pc2,2,2,3,6,darkorange,circle,,,1,,,1,0,1555073279416,no,Studerende,,1,1,,0,1,1,1,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,4,1,yellow,circle,,,0,,,1,0,1555073281982,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,5,8,dimgray,circle,,,1,,,0,0,1555073284551,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,6,7,white,circle,,,1,,,0,0,1555073287116,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,7,7,blue,circle,,,0,,,0,0,1555073289697,no,Studerende,,1,1,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,8,7,darkorange,circle,,,0,,,1,0,1555073292271,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,9,3,red,circle,,,1,,,0,0,1555073294855,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,10,2,red,circle,,,1,,,0,0,1555073297423,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,11,3,darkorange,circle,,,0,,,1,0,1555073299989,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,12,4,white,circle,,,1,,,0,0,1555073302558,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,13,3,darkorange,circle,,,1,,,1,0,1555073305138,no,Studerende,,1,1,,0,1,1,0,0,
hyane,female,21,training_transfer,pretest,pc2,2,2,14,8,white,circle,,,1,,,0,0,1555073307718,no,Studerende,,1,0,,0,1,1,1,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,15,6,green,circle,,,1,,,0,0,1555073310296,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,16,6,green,circle,,,1,,,0,0,1555073312865,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,17,4,yellow,circle,,,1,,,0,0,1555073315430,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,18,2,darkorange,circle,,,1,,,0,0,1555073317999,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,19,4,green,circle,,,0,,,1,0,1555073320568,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,20,0,dimgray,circle,,,1,,,0,0,1555073323134,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,21,7,dimgray,circle,,,1,,,0,0,1555073325702,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,22,3,white,circle,,,1,,,0,0,1555073328271,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,23,0,blue,circle,,,0,,,0,0,1555073330862,no,Studerende,,1,1,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,24,3,blue,circle,,,0,,,1,0,1555073333464,no,Studerende,,1,0,,0,1,0,1,0,
hyane,female,21,training_transfer,pretest,pc2,2,2,25,8,red,circle,,,1,,,0,0,1555073336041,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,26,7,dimgray,circle,,,1,,,0,0,1555073338610,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,27,8,red,circle,,,1,,,1,0,1555073341184,no,Studerende,,1,1,,0,1,1,0,0,
hyane,female,21,training_transfer,pretest,pc2,2,2,28,3,white,circle,,,1,,,0,0,1555073343762,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,29,5,red,circle,,,1,,,0,0,1555073346353,no,Studerende,,1,0,,0,1,1,1,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,30,0,darkorange,circle,,,1,,,0,0,1555073348931,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,31,0,red,circle,,,1,,,0,0,1555073351517,no,Studerende,,1,0,,0,1,1,1,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,32,5,green,circle,,,0,,,0,0,1555073354106,no,Studerende,,1,1,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,33,0,red,circle,,,0,,,1,0,1555073356692,no,Studerende,,1,0,,0,1,1,1,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,34,5,yellow,circle,,,0,,,1,0,1555073359270,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,35,3,white,circle,,,1,,,0,0,1555073361853,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,36,0,yellow,circle,,,1,,,0,0,1555073364421,no,Studerende,,1,0,,0,1,1,0,0,
hyane,female,21,training_transfer,pretest,pc2,2,2,37,1,darkorange,circle,,,1,,,0,0,1555073366990,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,38,0,dimgray,circle,,,0,,,1,0,1555073369556,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,39,5,red,circle,,,1,,,0,0,1555073372125,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,40,2,red,circle,,,1,,,0,0,1555073374693,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,41,4,green,circle,,,0,,,0,0,1555073377268,no,Studerende,,1,1,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,42,4,red,circle,,,1,,,0,0,1555073379869,no,Studerende,,1,0,,0,1,1,1,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,43,4,dimgray,circle,,,0,,,1,0,1555073382446,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,44,8,red,circle,,,1,,,0,0,1555073385015,no,Studerende,,1,0,,0,1,1,0,0,
hyane,female,21,training_transfer,pretest,pc2,2,2,45,4,blue,circle,,,0,,,1,0,1555073387598,no,Studerende,,1,0,,0,1,0,1,0,
hyane,female,21,training_transfer,pretest,pc2,2,2,46,1,blue,circle,,,1,,,0,0,1555073390167,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,47,5,blue,circle,,,1,,,0,0,1555073392735,no,Studerende,,1,0,,0,1,1,0,0,
hyane,female,21,training_transfer,pretest,pc2,2,2,48,8,dimgray,circle,,,1,,,0,0,1555073395301,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,49,8,blue,circle,,,0,,,0,0,1555073397905,no,Studerende,,1,1,,0,1,1,1,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,50,4,dimgray,circle,,,1,,,0,0,1555073400470,no,Studerende,,1,0,,0,1,1,0,0,
hyane,female,21,training_transfer,pretest,pc2,2,2,51,2,yellow,circle,,,1,,,0,0,1555073403039,no,Studerende,,1,0,,0,1,0,0,1,
hyane,female,21,training_transfer,pretest,pc2,2,2,52,4,red,circle,,,1,,,1,0,1555073405619,no,Studerende,,1,1,,0,1,0,0,1,
