id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,sound_score,position_tested,figure_response,position_score,figure_tested,simulate,color_score,sound_response,timestamp,color_target,position_response,figure_target,color_tested,position_target,color_response,figure_score,sound_target,sound_tested
næseabe,female,23,training_train,pretest,fcs1,3,1,39,4,red,triangle,sounds\D.wav,Studerende,1,0,0,,1,no,1,0,1555490150298,0,,1,1,,0,0,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,40,4,darkorange,circle,sounds\G.wav,Studerende,1,0,0,,1,no,1,0,1555490153848,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,41,4,darkorange,triangle,sounds\G.wav,Studerende,0,0,0,,1,no,0,0,1555490157399,1,,0,1,,0,1,1,1
næseabe,female,23,training_train,pretest,fcs1,3,1,42,4,green,triangle,sounds\C.wav,Studerende,1,0,1,,1,no,1,0,1555490160965,0,,1,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,43,4,darkorange,star,sounds\C.wav,Studerende,0,0,0,,1,no,1,0,1555490164515,0,,0,1,,0,1,1,1
næseabe,female,23,training_train,pretest,fcs1,3,1,44,4,red,triangle,sounds\B.wav,Studerende,1,0,0,,1,no,1,0,1555490168065,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,45,4,blue,triangle,sounds\E.wav,Studerende,1,0,1,,1,no,1,0,1555490171632,0,,1,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,46,4,blue,square,sounds\B.wav,Studerende,1,0,0,,1,no,0,0,1555490175187,1,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,47,4,red,triangle,sounds\B.wav,Studerende,1,0,0,,1,no,1,1,1555490178749,0,,0,1,,0,1,1,1
næseabe,female,23,training_train,pretest,fcs1,3,1,48,4,green,square,sounds\V.wav,Studerende,1,0,0,,1,no,1,0,1555490182299,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,49,4,darkorange,circle,sounds\P.wav,Studerende,1,0,0,,1,no,1,0,1555490185849,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,50,4,blue,circle,sounds\B.wav,Studerende,1,0,0,,1,no,1,0,1555490189399,0,,1,1,,0,0,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,51,4,white,triangle,sounds\V.wav,Studerende,1,0,0,,1,no,1,0,1555490192949,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,52,4,blue,star,sounds\E.wav,Studerende,1,0,0,,1,no,1,0,1555490196501,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,53,4,yellow,star,sounds\C.wav,Studerende,1,0,0,,1,no,1,0,1555490200049,0,,1,1,,0,0,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,54,4,blue,triangle,sounds\D.wav,Studerende,1,0,0,,1,no,1,0,1555490203599,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,55,4,white,triangle,sounds\T.wav,Studerende,1,0,0,,1,no,1,0,1555490207149,0,,1,1,,0,0,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,56,4,white,circle,sounds\E.wav,Studerende,1,0,0,,1,no,0,0,1555490210700,1,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,57,4,green,star,sounds\E.wav,Studerende,0,0,0,,1,no,1,0,1555490214250,0,,0,1,,0,1,1,1
næseabe,female,23,training_train,pretest,fcs1,3,1,58,4,dimgray,triangle,sounds\B.wav,Studerende,1,0,0,,1,no,1,0,1555490217799,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,59,4,blue,square,sounds\G.wav,Studerende,1,0,0,,1,no,1,0,1555490221349,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,60,4,green,star,sounds\E.wav,Studerende,1,0,0,,1,no,1,0,1555490224899,0,,0,1,,0,1,0,1
næseabe,female,23,training_train,pretest,fcs1,3,1,61,4,dimgray,square,sounds\E.wav,Studerende,0,0,0,,1,no,1,0,1555490228450,0,,0,1,,0,1,1,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,1,3,darkorange,triangle,sounds\P.wav,Studerende,1,1,0,1,1,no,1,0,1555490235317,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,2,3,darkorange,triangle,sounds\D.wav,Studerende,1,1,0,0,1,no,1,0,1555490238883,1,0,1,1,1,1,0,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,3,3,darkorange,star,sounds\D.wav,Studerende,0,1,0,0,1,no,0,0,1555490242433,1,0,0,1,1,0,1,1,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,4,7,green,square,sounds\P.wav,Studerende,1,1,0,1,1,no,1,0,1555490245984,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,5,5,white,star,sounds\T.wav,Studerende,1,1,0,1,1,no,1,0,1555490249567,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,6,1,white,triangle,sounds\T.wav,Studerende,1,1,0,1,1,no,0,1,1555490253134,1,0,0,1,0,0,1,1,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,7,1,white,square,sounds\P.wav,Studerende,1,1,0,0,1,no,0,0,1555490256684,1,0,0,1,1,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,8,7,dimgray,star,sounds\E.wav,Studerende,1,1,0,1,1,no,1,0,1555490260233,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,9,0,dimgray,triangle,sounds\V.wav,Studerende,1,1,0,1,1,no,0,0,1555490263785,1,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,10,1,white,triangle,sounds\T.wav,Studerende,1,1,1,1,1,no,1,0,1555490267351,0,0,1,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,11,6,dimgray,circle,sounds\C.wav,Studerende,1,1,0,1,1,no,1,0,1555490270901,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,12,3,yellow,square,sounds\C.wav,Studerende,1,1,0,1,1,no,1,1,1555490274467,0,0,0,1,0,0,1,1,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,13,7,yellow,star,sounds\T.wav,Studerende,1,1,0,1,1,no,0,0,1555490278017,1,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,14,0,red,triangle,sounds\V.wav,Studerende,1,1,0,1,1,no,1,0,1555490281568,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,15,1,red,triangle,sounds\T.wav,Studerende,1,1,0,1,1,no,0,0,1555490285118,1,0,1,1,0,0,0,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,16,2,blue,square,sounds\T.wav,Studerende,1,1,0,1,1,no,1,1,1555490288685,0,0,0,1,0,0,1,1,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,17,2,white,star,sounds\T.wav,Studerende,0,1,0,0,1,no,1,0,1555490292234,0,0,0,1,1,0,1,1,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,18,0,green,triangle,sounds\C.wav,Studerende,1,1,0,1,1,no,1,0,1555490295784,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,19,4,blue,circle,sounds\P.wav,Studerende,1,1,0,1,1,no,1,0,1555490299335,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,20,0,white,star,sounds\D.wav,Studerende,1,1,0,1,1,no,1,0,1555490302885,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,21,2,green,star,sounds\C.wav,Studerende,1,1,0,1,1,no,1,0,1555490306435,0,0,1,1,0,0,0,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,22,5,blue,circle,sounds\C.wav,Studerende,0,1,0,1,1,no,1,0,1555490309985,0,0,0,1,0,0,1,1,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,23,0,blue,circle,sounds\T.wav,Studerende,1,1,0,1,1,no,0,0,1555490313535,1,0,1,1,0,0,0,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,24,1,blue,circle,sounds\D.wav,Studerende,1,1,0,1,1,no,0,0,1555490317086,1,0,1,1,0,0,0,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,25,4,yellow,star,sounds\B.wav,Studerende,1,1,0,1,1,no,1,0,1555490320636,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,26,4,blue,triangle,sounds\V.wav,Studerende,1,1,0,0,1,no,1,0,1555490324185,0,0,0,1,1,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,27,6,blue,star,sounds\P.wav,Studerende,1,1,0,1,1,no,0,0,1555490327735,1,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,28,1,red,circle,sounds\T.wav,Studerende,1,1,0,1,1,no,1,0,1555490331285,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,29,1,yellow,star,sounds\T.wav,Studerende,0,1,0,0,1,no,1,0,1555490334836,0,0,0,1,1,0,1,1,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,30,0,yellow,square,sounds\B.wav,Studerende,1,1,0,1,1,no,0,0,1555490338386,1,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,31,7,dimgray,star,sounds\P.wav,Studerende,1,1,0,1,1,no,1,0,1555490341936,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,32,5,yellow,star,sounds\P.wav,Studerende,0,1,0,1,1,no,1,0,1555490345486,0,0,1,1,0,0,0,1,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,33,5,white,triangle,sounds\V.wav,Studerende,1,1,0,0,1,no,1,0,1555490349037,0,0,0,1,1,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,34,6,dimgray,square,sounds\C.wav,Studerende,1,1,0,1,1,no,1,0,1555490352586,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,35,0,yellow,star,sounds\D.wav,Studerende,1,1,0,1,1,no,1,0,1555490356136,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,36,8,blue,circle,sounds\V.wav,Studerende,1,1,0,1,1,no,1,0,1555490359686,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,37,8,yellow,circle,sounds\T.wav,Studerende,1,1,0,1,1,no,1,0,1555490363253,0,1,1,1,1,0,0,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,38,8,yellow,circle,sounds\D.wav,Studerende,1,1,0,0,1,no,0,0,1555490366804,1,0,1,1,1,0,0,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,39,4,darkorange,square,sounds\P.wav,Studerende,1,1,0,1,1,no,1,0,1555490370353,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,40,5,yellow,star,sounds\P.wav,Studerende,1,1,0,1,1,no,1,1,1555490373920,0,0,0,1,0,0,1,1,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,41,2,yellow,circle,sounds\E.wav,Studerende,1,1,0,1,1,no,0,0,1555490377470,1,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,42,8,blue,circle,sounds\D.wav,Studerende,1,1,1,1,1,no,1,0,1555490381040,0,0,1,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,43,3,blue,triangle,sounds\B.wav,Studerende,1,1,0,1,1,no,0,0,1555490384587,1,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,44,3,blue,triangle,sounds\B.wav,Studerende,1,1,0,0,1,no,1,1,1555490388187,1,0,1,1,1,1,0,1,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,45,5,dimgray,triangle,sounds\B.wav,Studerende,0,1,0,1,1,no,1,0,1555490391737,0,0,1,1,0,0,0,1,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,46,6,blue,circle,sounds\C.wav,Studerende,1,1,0,1,1,no,1,0,1555490395287,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,47,6,yellow,triangle,sounds\G.wav,Studerende,1,1,0,0,1,no,1,0,1555490398837,0,0,0,1,1,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,48,7,white,circle,sounds\D.wav,Studerende,1,1,0,1,1,no,1,0,1555490402388,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,49,5,blue,circle,sounds\E.wav,Studerende,1,1,0,1,1,no,1,0,1555490405938,0,0,1,1,0,0,0,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,50,4,darkorange,star,sounds\T.wav,Studerende,1,1,0,1,1,no,1,0,1555490409487,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,51,1,white,circle,sounds\D.wav,Studerende,1,1,0,1,1,no,1,0,1555490413037,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,52,1,yellow,triangle,sounds\B.wav,Studerende,1,1,0,0,1,no,1,0,1555490416587,0,0,0,1,1,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,53,8,green,triangle,sounds\B.wav,Studerende,0,1,0,1,1,no,1,0,1555490420138,0,0,1,1,0,0,0,1,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,54,4,dimgray,square,sounds\B.wav,Studerende,0,1,0,1,1,no,1,0,1555490423688,0,0,0,1,0,0,1,1,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,55,8,green,triangle,sounds\E.wav,Studerende,1,1,0,1,1,no,1,0,1555490427238,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,56,8,red,triangle,sounds\G.wav,Studerende,1,1,0,0,1,no,1,0,1555490430788,0,0,1,1,1,0,0,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,57,6,blue,square,sounds\G.wav,Studerende,0,1,0,1,1,no,1,0,1555490434338,0,0,0,1,0,0,1,1,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,58,8,darkorange,star,sounds\E.wav,Studerende,1,1,0,1,1,no,1,0,1555490437888,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,59,4,blue,triangle,sounds\C.wav,Studerende,1,1,0,1,1,no,1,0,1555490441438,0,0,0,1,0,0,1,0,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,60,4,white,circle,sounds\C.wav,Studerende,0,1,0,0,1,no,1,0,1555490444988,0,0,0,1,1,0,1,1,1
næseabe,female,23,training_train,pretest,pcfs12,4,1,61,4,yellow,square,sounds\D.wav,Studerende,1,1,0,0,1,no,1,0,1555490448538,0,0,0,1,1,0,1,0,1
næseabe,female,23,training_train,training,ps2,2,2,1,8,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,,0,1555490462339,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,2,6,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,0,1555490464888,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,3,6,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,0,1555490467438,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,4,6,white,circle,sounds\P.wav,Studerende,1,1,,0,0,no,,1,1555490470005,,0,,0,1,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,5,4,white,circle,sounds\P.wav,Studerende,0,1,,1,0,no,,0,1555490472556,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,6,0,white,circle,sounds\V.wav,Studerende,1,1,,1,0,no,,0,1555490475106,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,7,3,white,circle,sounds\P.wav,Studerende,0,1,,1,0,no,,0,1555490477656,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,8,2,white,circle,sounds\V.wav,Studerende,0,1,,1,0,no,,0,1555490480206,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,9,0,white,circle,sounds\G.wav,Studerende,0,1,,1,0,no,,1,1555490482772,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,10,5,white,circle,sounds\G.wav,Studerende,0,1,,1,0,no,,1,1555490485339,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,11,2,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555490487889,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,12,6,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,,0,1555490490440,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,13,2,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,,0,1555490493006,,1,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,14,1,white,circle,sounds\V.wav,Studerende,1,1,,1,0,no,,0,1555490495556,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,15,4,white,circle,sounds\V.wav,Studerende,0,1,,1,0,no,,1,1555490498123,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,16,4,white,circle,sounds\V.wav,Studerende,1,1,,1,0,no,,1,1555490500689,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,17,5,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555490503239,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,18,4,white,circle,sounds\V.wav,Studerende,0,1,,0,0,no,,0,1555490505789,,0,,0,1,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,19,6,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555490508340,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,20,6,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,,0,1555490510890,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,21,6,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,0,1555490513456,,1,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,22,4,white,circle,sounds\D.wav,Studerende,0,1,,1,0,no,,0,1555490516006,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,23,7,white,circle,sounds\V.wav,Studerende,1,1,,1,0,no,,0,1555490518556,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,24,5,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,0,1555490521106,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,25,5,white,circle,sounds\V.wav,Studerende,0,1,,1,0,no,,0,1555490523656,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,26,0,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,,0,1555490526207,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,27,6,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555490528757,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,28,8,white,circle,sounds\B.wav,Studerende,0,1,,1,0,no,,0,1555490531307,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,29,7,white,circle,sounds\V.wav,Studerende,1,1,,1,0,no,,0,1555490533857,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,30,2,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,,0,1555490536407,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,31,7,white,circle,sounds\C.wav,Studerende,0,1,,0,0,no,,1,1555490538973,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,32,4,white,circle,sounds\B.wav,Studerende,1,1,,1,0,no,,0,1555490541524,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,33,3,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555490544074,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,34,6,white,circle,sounds\V.wav,Studerende,0,1,,1,0,no,,1,1555490546641,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,35,3,white,circle,sounds\P.wav,Studerende,1,1,,0,0,no,,0,1555490549191,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,36,5,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555490551740,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,37,3,white,circle,sounds\T.wav,Studerende,1,1,,0,0,no,,0,1555490554290,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,38,0,white,circle,sounds\D.wav,Studerende,1,1,,1,0,no,,0,1555490556840,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,39,4,white,circle,sounds\T.wav,Studerende,0,1,,1,0,no,,0,1555490559391,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,40,1,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555490561941,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,41,4,white,circle,sounds\B.wav,Studerende,1,1,,0,0,no,,0,1555490564491,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,42,2,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,0,1555490567041,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,43,4,white,circle,sounds\V.wav,Studerende,1,1,,0,0,no,,0,1555490569591,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,44,4,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555490572141,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,45,4,white,circle,sounds\T.wav,Studerende,1,1,,0,0,no,,0,1555490574691,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,46,0,white,circle,sounds\C.wav,Studerende,0,1,,1,0,no,,0,1555490577242,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,47,4,white,circle,sounds\T.wav,Studerende,0,1,,0,0,no,,0,1555490579792,,0,,0,1,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,48,0,white,circle,sounds\D.wav,Studerende,1,1,,0,0,no,,0,1555490582341,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,49,1,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,0,1555490584892,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,50,3,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,0,1555490587441,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,51,7,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,0,1555490589991,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,52,6,white,circle,sounds\T.wav,Studerende,0,1,,1,0,no,,0,1555490592541,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,53,6,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555490595092,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,54,6,white,circle,sounds\P.wav,Studerende,1,1,,0,0,no,,0,1555490597642,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,55,2,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555490600192,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,56,6,white,circle,sounds\E.wav,Studerende,1,1,,0,0,no,,0,1555490602742,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,57,7,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555490605292,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,58,1,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555490607842,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,59,8,white,circle,sounds\E.wav,Studerende,0,1,,1,0,no,,0,1555490610391,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,60,4,white,circle,sounds\G.wav,Studerende,1,1,,1,0,no,,0,1555490612942,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,61,8,white,circle,sounds\D.wav,Studerende,1,1,,0,0,no,,0,1555490615492,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,62,6,white,circle,sounds\G.wav,Studerende,0,1,,1,0,no,,0,1555490618042,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,1,2,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,0,1555490680176,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,2,3,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555490682727,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,3,2,white,circle,sounds\C.wav,Studerende,0,1,,0,0,no,,1,1555490685294,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,4,3,white,circle,sounds\B.wav,Studerende,1,1,,0,0,no,,0,1555490687844,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,5,0,white,circle,sounds\T.wav,Studerende,1,1,,1,0,no,,0,1555490690394,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,6,7,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,0,1555490692944,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,7,5,white,circle,sounds\T.wav,Studerende,0,1,,1,0,no,,0,1555490695493,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,8,7,white,circle,sounds\D.wav,Studerende,1,1,,0,0,no,,0,1555490698043,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,9,2,white,circle,sounds\P.wav,Studerende,1,1,,1,0,no,,0,1555490700594,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,10,2,white,circle,sounds\C.wav,Studerende,1,1,,1,0,no,,0,1555490703144,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,11,8,white,circle,sounds\P.wav,Studerende,0,1,,1,0,no,,0,1555490705694,,0,,0,0,,,1,1
næseabe,female,23,training_train,training,ps2,2,2,12,1,white,circle,sounds\E.wav,Studerende,1,1,,1,0,no,,0,1555490708244,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,13,8,white,circle,sounds\T.wav,Studerende,1,1,,0,0,no,,0,1555490710794,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,14,1,white,circle,sounds\P.wav,Studerende,1,1,,0,0,no,,0,1555490713344,,0,,0,1,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,15,4,white,circle,sounds\V.wav,Studerende,1,1,,1,0,no,,0,1555490715894,,0,,0,0,,,0,1
næseabe,female,23,training_train,training,ps2,2,2,16,1,white,circle,sounds\E.wav,Studerende,1,1,,0,0,no,,0,1555490718445,,0,,0,1,,,0,1
