id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,simulate,sound_tested,position_score,figure_score,figure_target,position_target,color_tested,timestamp,figure_response,sound_score,sound_response,color_target,sound_target,position_response,occupation,figure_tested,color_response,position_tested,color_score
bogfinke,male,24,training_train,training,ps2,2,2,58,6,white,circle,sounds/V.wav,no,1,0,,,0,0,1554896322674,,1,0,,0,1,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,59,0,white,circle,sounds/D.wav,no,1,1,,,0,0,1554896325257,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,60,0,white,circle,sounds/B.wav,no,1,1,,,0,0,1554896327855,,0,1,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,61,3,white,circle,sounds/D.wav,no,1,1,,,0,0,1554896330438,,0,0,,1,0,Ledig,0,,1,
bogfinke,male,24,training_train,training,ps2,2,2,62,0,white,circle,sounds/T.wav,no,1,0,,,1,0,1554896333024,,1,0,,0,0,Ledig,0,,1,
bogfinke,male,24,training_train,posttest,pc2,2,2,1,2,green,circle,,no,0,1,,,0,1,1554896353093,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,2,5,darkorange,circle,,no,0,1,,,0,1,1554896355691,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,3,3,red,circle,,no,0,0,,,0,1,1554896358291,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,4,6,darkorange,circle,,no,0,0,,,0,1,1554896360892,,,,1,,1,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,5,4,white,circle,,no,0,1,,,0,1,1554896363476,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,6,6,green,circle,,no,0,1,,,1,1,1554896366076,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,7,3,dimgray,circle,,no,0,1,,,0,1,1554896368645,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,8,6,darkorange,circle,,no,0,0,,,1,1,1554896371228,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,9,2,red,circle,,no,0,1,,,0,1,1554896373829,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,10,6,yellow,circle,,no,0,0,,,1,1,1554896376427,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,11,3,red,circle,,no,0,0,,,0,1,1554896379028,,,,1,,1,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,12,6,blue,circle,,no,0,0,,,1,1,1554896381626,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,13,4,dimgray,circle,,no,0,1,,,0,1,1554896384212,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,14,8,yellow,circle,,no,0,1,,,0,1,1554896386795,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,15,3,green,circle,,no,0,1,,,0,1,1554896389396,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,16,6,green,circle,,no,0,0,,,0,1,1554896391994,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,17,3,green,circle,,no,0,0,,,1,1,1554896394580,,,,1,,0,Ledig,0,1,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,18,8,blue,circle,,no,0,1,,,0,1,1554896397181,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,19,6,yellow,circle,,no,0,1,,,0,1,1554896399781,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,20,8,yellow,circle,,no,0,0,,,1,1,1554896402382,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,21,6,green,circle,,no,0,0,,,1,1,1554896404980,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,22,1,white,circle,,no,0,1,,,0,1,1554896407581,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,23,8,green,circle,,no,0,0,,,0,1,1554896410182,,,,1,,1,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,24,3,white,circle,,no,0,1,,,0,1,1554896412774,,,,1,,0,Ledig,0,1,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,25,4,darkorange,circle,,no,0,0,,,0,1,1554896415363,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,26,6,yellow,circle,,no,0,1,,,0,1,1554896417949,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,27,6,blue,circle,,no,0,1,,,0,1,1554896420532,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,28,8,green,circle,,no,0,1,,,0,1,1554896423133,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,29,0,blue,circle,,no,0,1,,,0,1,1554896425716,,,,1,,0,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,30,8,blue,circle,,no,0,1,,,1,1,1554896428317,,,,0,,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,31,4,blue,circle,,no,0,1,,,0,1,1554896430918,,,,1,,0,Ledig,0,1,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,32,7,blue,circle,,no,0,1,,,0,1,1554896433518,,,,1,,0,Ledig,0,1,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,33,4,yellow,circle,,no,0,0,,,1,1,1554896436119,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,34,0,dimgray,circle,,no,0,1,,,0,1,1554896438717,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,35,8,green,circle,,no,0,1,,,0,1,1554896441303,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,36,6,dimgray,circle,,no,0,0,,,0,1,1554896443919,,,,1,,1,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,37,4,green,circle,,no,0,1,,,0,1,1554896446514,,,,1,,0,Ledig,0,1,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,38,6,red,circle,,no,0,0,,,1,1,1554896449085,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,39,4,dimgray,circle,,no,0,0,,,1,1,1554896451669,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,40,4,white,circle,,no,0,1,,,0,1,1554896454269,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,41,6,red,circle,,no,0,1,,,0,1,1554896456853,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,42,1,darkorange,circle,,no,0,1,,,0,1,1554896459451,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,43,2,dimgray,circle,,no,0,1,,,0,1,1554896462040,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,44,8,darkorange,circle,,no,0,0,,,0,1,1554896464638,,,,1,,1,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,45,5,blue,circle,,no,0,1,,,0,1,1554896467238,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,46,3,red,circle,,no,0,1,,,0,1,1554896469836,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,47,1,dimgray,circle,,no,0,1,,,0,1,1554896472405,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,48,2,white,circle,,no,0,1,,,0,1,1554896474988,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,49,1,dimgray,circle,,no,0,0,,,1,1,1554896477572,,,,1,,0,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,50,3,white,circle,,no,0,0,,,0,1,1554896480172,,,,1,,1,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,51,5,red,circle,,no,0,1,,,0,1,1554896482773,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,52,8,yellow,circle,,no,0,1,,,0,1,1554896485357,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,53,2,red,circle,,no,0,1,,,0,1,1554896487940,,,,1,,0,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,54,1,blue,circle,,no,0,0,,,0,1,1554896490540,,,,0,,1,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,55,3,darkorange,circle,,no,0,1,,,0,1,1554896493138,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,56,1,green,circle,,no,0,0,,,1,1,1554896495725,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,57,3,yellow,circle,,no,0,0,,,1,1,1554896498307,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,58,0,green,circle,,no,0,1,,,0,1,1554896500906,,,,1,,0,Ledig,0,1,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,59,5,white,circle,,no,0,1,,,0,1,1554896503492,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,60,0,red,circle,,no,0,0,,,1,1,1554896506090,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pc2,2,2,61,2,yellow,circle,,no,0,1,,,0,1,1554896508676,,,,0,,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pc2,2,2,62,8,blue,circle,,no,0,1,,,0,1,1554896511277,,,,0,,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,fc2,2,2,1,4,green,triangle,,no,0,,1,0,,1,1554896518695,0,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,2,4,dimgray,square,,no,0,,1,0,,1,1554896521293,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,3,4,green,triangle,,no,0,,1,1,,1,1554896523894,1,,,1,,,Ledig,1,0,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,4,4,blue,star,,no,0,,1,0,,1,1554896526460,0,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,5,4,blue,triangle,,no,0,,0,1,,1,1554896529061,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,6,4,blue,circle,,no,0,,1,0,,1,1554896531644,0,,,1,,,Ledig,1,0,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,7,4,dimgray,triangle,,no,0,,0,1,,1,1554896534230,0,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,8,4,yellow,star,,no,0,,1,0,,1,1554896536828,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,9,4,red,triangle,,no,0,,0,1,,1,1554896539414,0,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,10,4,red,square,,no,0,,1,0,,1,1554896541995,0,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,11,4,darkorange,circle,,no,0,,0,0,,1,1554896544581,1,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,12,4,red,square,,no,0,,0,1,,1,1554896547182,0,,,1,,,Ledig,1,1,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,13,4,blue,star,,no,0,,1,0,,1,1554896549765,0,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,14,4,green,star,,no,0,,1,0,,1,1554896552366,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,15,4,red,circle,,no,0,,1,0,,1,1554896554964,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,16,4,green,square,,no,0,,1,0,,1,1554896557564,0,,,1,,,Ledig,1,1,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,17,4,darkorange,star,,no,0,,1,0,,1,1554896560165,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,18,4,white,star,,no,0,,0,0,,1,1554896562766,1,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,19,4,darkorange,star,,no,0,,0,1,,1,1554896565367,0,,,1,,,Ledig,1,1,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,20,4,white,square,,no,0,,1,0,,1,1554896567967,0,,,1,,,Ledig,1,1,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,21,4,red,triangle,,no,0,,1,0,,1,1554896570565,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,22,4,dimgray,star,,no,0,,1,0,,1,1554896573148,0,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,23,4,white,star,,no,0,,1,0,,1,1554896575735,0,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,24,4,green,star,,no,0,,0,1,,1,1554896578332,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,25,4,blue,circle,,no,0,,1,0,,1,1554896580916,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,26,4,dimgray,square,,no,0,,1,0,,1,1554896583502,0,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,27,4,red,circle,,no,0,,0,1,,1,1554896586100,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,28,4,red,triangle,,no,0,,1,0,,1,1554896588686,0,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,29,4,blue,star,,no,0,,1,0,,1,1554896591284,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,30,4,red,star,,no,0,,1,0,,1,1554896593882,0,,,1,,,Ledig,1,1,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,31,4,green,star,,no,0,,0,1,,1,1554896596465,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,32,4,darkorange,square,,no,0,,1,0,,1,1554896599048,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,33,4,green,square,,no,0,,1,0,,1,1554896601620,0,,,1,,,Ledig,1,0,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,34,4,blue,triangle,,no,0,,0,0,,1,1554896604218,1,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,35,4,white,circle,,no,0,,1,0,,1,1554896606803,0,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,36,4,white,star,,no,0,,1,0,,1,1554896609388,0,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,37,4,white,square,,no,0,,1,0,,1,1554896611988,0,,,1,,,Ledig,1,1,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,38,4,dimgray,circle,,no,0,,1,0,,1,1554896614569,0,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,39,4,yellow,square,,no,0,,0,1,,1,1554896617152,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,40,4,green,circle,,no,0,,0,1,,1,1554896619738,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,41,4,white,star,,no,0,,1,0,,1,1554896622339,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,42,4,white,triangle,,no,0,,1,0,,1,1554896624937,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,43,4,dimgray,circle,,no,0,,1,0,,1,1554896627523,0,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,44,4,yellow,circle,,no,0,,1,0,,1,1554896630121,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,45,4,dimgray,triangle,,no,0,,1,0,,1,1554896632707,0,,,1,,,Ledig,1,0,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,46,4,white,square,,no,0,,0,0,,1,1554896635305,1,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,47,4,dimgray,square,,no,0,,1,0,,1,1554896637888,0,,,1,,,Ledig,1,0,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,48,4,blue,triangle,,no,0,,1,0,,1,1554896640492,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,49,4,white,circle,,no,0,,1,0,,1,1554896643090,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,50,4,blue,star,,no,0,,1,0,,1,1554896645691,0,,,1,,,Ledig,1,1,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,51,4,white,circle,,no,0,,0,1,,1,1554896648291,0,,,1,,,Ledig,1,1,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,52,4,red,star,,no,0,,0,1,,1,1554896650875,0,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,53,4,white,triangle,,no,0,,1,0,,1,1554896653441,0,,,1,,,Ledig,1,0,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,54,4,dimgray,triangle,,no,0,,0,0,,1,1554896656041,1,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,55,4,red,square,,no,0,,1,0,,1,1554896658624,0,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,56,4,blue,square,,no,0,,0,0,,1,1554896661225,1,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,57,4,blue,star,,no,0,,1,0,,1,1554896663826,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,58,4,red,square,,no,0,,0,1,,1,1554896666427,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,59,4,dimgray,square,,no,0,,0,0,,1,1554896669028,1,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,60,4,dimgray,triangle,,no,0,,0,0,,1,1554896671628,1,,,0,,,Ledig,1,0,0,1
bogfinke,male,24,training_train,posttest,fc2,2,2,61,4,yellow,star,,no,0,,1,0,,1,1554896674229,0,,,0,,,Ledig,1,1,0,0
bogfinke,male,24,training_train,posttest,fc2,2,2,62,4,dimgray,triangle,,no,0,,1,1,,1,1554896676827,1,,,1,,,Ledig,1,0,0,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,1,0,dimgray,circle,sounds/C.wav,no,1,1,,,0,1,1554896685279,,1,0,0,0,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,2,7,dimgray,circle,sounds/E.wav,no,1,0,,,0,1,1554896688893,,1,0,1,0,1,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,3,7,dimgray,circle,sounds/E.wav,no,1,0,,,1,1,1554896692510,,1,1,1,1,0,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,4,0,yellow,circle,sounds/D.wav,no,1,1,,,0,1,1554896696129,,1,0,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,5,0,green,circle,sounds/E.wav,no,1,0,,,1,1,1554896699746,,1,0,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,6,1,dimgray,circle,sounds/C.wav,no,1,1,,,0,1,1554896703362,,0,1,0,0,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,7,1,yellow,circle,sounds/P.wav,no,1,1,,,1,1,1554896706982,,1,0,0,0,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,8,6,white,circle,sounds/B.wav,no,1,1,,,0,1,1554896710598,,1,0,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,9,2,white,circle,sounds/D.wav,no,1,1,,,0,1,1554896714215,,1,0,1,0,0,Ledig,0,1,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,10,2,red,circle,sounds/G.wav,no,1,0,,,1,1,1554896717832,,1,0,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,11,6,white,circle,sounds/T.wav,no,1,1,,,0,1,1554896721431,,1,0,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,12,6,blue,circle,sounds/T.wav,no,1,0,,,1,1,1554896725051,,0,0,0,1,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,13,8,darkorange,circle,sounds/B.wav,no,1,1,,,0,1,1554896728667,,1,0,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,14,7,darkorange,circle,sounds/E.wav,no,1,1,,,0,1,1554896732281,,1,0,1,0,0,Ledig,0,1,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,15,4,red,circle,sounds/C.wav,no,1,1,,,0,1,1554896735883,,1,0,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,16,4,red,circle,sounds/C.wav,no,1,0,,,1,1,1554896739485,,0,0,1,1,0,Ledig,0,1,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,17,4,darkorange,circle,sounds/E.wav,no,1,0,,,1,1,1554896743102,,1,0,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,18,2,blue,circle,sounds/E.wav,no,1,1,,,0,1,1554896746701,,0,0,0,1,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,19,0,dimgray,circle,sounds/C.wav,no,1,0,,,0,1,1554896750317,,1,0,0,0,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,20,2,yellow,circle,sounds/G.wav,no,1,1,,,0,1,1554896753903,,1,0,0,0,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,21,7,green,circle,sounds/G.wav,no,1,1,,,0,1,1554896757519,,1,1,0,1,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,22,5,white,circle,sounds/G.wav,no,1,1,,,0,1,1554896761136,,1,1,0,1,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,23,1,yellow,circle,sounds/T.wav,no,1,1,,,0,1,1554896764753,,0,1,0,0,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,24,4,green,circle,sounds/T.wav,no,1,1,,,0,1,1554896768372,,1,1,0,1,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,25,1,white,circle,sounds/V.wav,no,1,1,,,0,1,1554896771989,,0,1,0,0,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,26,2,white,circle,sounds/V.wav,no,1,1,,,0,1,1554896775605,,0,0,1,1,0,Ledig,0,1,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,27,2,yellow,circle,sounds/E.wav,no,1,0,,,1,1,1554896779222,,1,0,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,28,2,dimgray,circle,sounds/P.wav,no,1,0,,,1,1,1554896782839,,0,1,0,0,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,29,5,green,circle,sounds/G.wav,no,1,1,,,0,1,1554896786455,,1,0,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,30,5,blue,circle,sounds/V.wav,no,1,0,,,1,1,1554896790072,,1,0,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,31,1,blue,circle,sounds/D.wav,no,1,1,,,0,1,1554896793674,,0,1,1,0,0,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,32,1,white,circle,sounds/B.wav,no,1,1,,,1,1,1554896797291,,1,0,0,0,1,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,33,3,white,circle,sounds/E.wav,no,1,1,,,0,1,1554896800925,,0,1,1,0,0,Ledig,0,1,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,34,7,white,circle,sounds/T.wav,no,1,1,,,0,1,1554896804524,,1,0,1,0,0,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,35,1,darkorange,circle,sounds/D.wav,no,1,1,,,0,1,1554896808155,,0,1,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,36,3,dimgray,circle,sounds/D.wav,no,1,1,,,0,1,1554896811758,,1,1,0,1,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,37,1,green,circle,sounds/G.wav,no,1,1,,,0,1,1554896815377,,1,0,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,38,5,dimgray,circle,sounds/D.wav,no,1,1,,,0,1,1554896818977,,1,0,0,0,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,39,3,white,circle,sounds/V.wav,no,1,1,,,0,1,1554896822593,,1,0,0,0,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,40,6,darkorange,circle,sounds/C.wav,no,1,0,,,0,1,1554896826221,,1,0,0,0,1,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,41,6,white,circle,sounds/V.wav,no,1,1,,,1,1,1554896829826,,1,0,0,0,1,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,42,3,dimgray,circle,sounds/V.wav,no,1,1,,,0,1,1554896833428,,0,0,0,1,0,Ledig,0,0,1,1
bogfinke,male,24,training_train,posttest,pcs1,3,1,43,6,dimgray,circle,sounds/D.wav,no,1,0,,,0,1,1554896837042,,1,0,1,0,1,Ledig,0,0,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,44,4,yellow,circle,sounds/D.wav,no,1,1,,,0,1,1554896840662,,1,1,0,1,0,Ledig,0,1,1,0
bogfinke,male,24,training_train,posttest,pcs1,3,1,45,5,green,circle,sounds/V.wav,no,1,1,,,0,1,1554896844278,,1,0,0,0,0,Ledig,0,1,1,0
