id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_response,figure_tested,color_target,sound_score,color_score,simulate,position_score,position_response,occupation,color_response,color_tested,figure_target,timestamp,sound_tested,sound_target,sound_response,position_tested,position_target,figure_score
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,14,4,white,triangle,sounds\D.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554886960143,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,15,4,white,square,sounds\T.wav,0,1,1,1,0,no,,,Studerende,0,1,0,1554886963693,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,16,4,darkorange,square,sounds\T.wav,1,1,0,1,1,no,,,Studerende,0,1,1,1554886967276,1,1,1,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,17,4,white,star,sounds\G.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554886970826,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,18,4,dimgray,square,sounds\G.wav,0,1,0,0,1,no,,,Studerende,0,1,0,1554886974376,1,1,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,19,4,yellow,square,sounds\E.wav,1,1,0,1,1,no,,,Studerende,0,1,1,1554886977943,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,20,4,red,square,sounds\G.wav,1,1,0,1,1,no,,,Studerende,0,1,1,1554886981511,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,21,4,dimgray,star,sounds\T.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554886985060,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,22,4,white,circle,sounds\G.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554886988610,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,23,4,white,star,sounds\G.wav,0,1,1,0,0,no,,,Studerende,0,1,0,1554886992160,1,1,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,24,4,yellow,square,sounds\G.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554886995727,1,1,1,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,25,4,green,circle,sounds\B.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554886999277,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,26,4,dimgray,circle,sounds\T.wav,1,1,0,1,1,no,,,Studerende,0,1,1,1554887002844,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,27,4,white,circle,sounds\C.wav,1,1,0,1,0,no,,,Studerende,1,1,1,1554887006427,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,28,4,green,triangle,sounds\D.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887009977,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,29,4,red,star,sounds\C.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887013528,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,30,4,blue,triangle,sounds\P.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887017078,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,31,4,darkorange,square,sounds\V.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887020628,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,32,4,white,circle,sounds\C.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887024177,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,33,4,white,circle,sounds\V.wav,1,1,1,1,1,no,,,Studerende,1,1,1,1554887027760,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,34,4,white,star,sounds\V.wav,0,1,1,1,0,no,,,Studerende,0,1,0,1554887031328,1,1,1,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,35,4,blue,circle,sounds\V.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887034895,1,1,1,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,36,4,yellow,square,sounds\G.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887038445,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,37,4,yellow,triangle,sounds\E.wav,0,1,1,1,1,no,,,Studerende,1,1,0,1554887042011,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,38,4,blue,star,sounds\E.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887045578,1,1,1,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,39,4,darkorange,square,sounds\G.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887049129,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,40,4,green,star,sounds\B.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887052679,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,41,4,white,star,sounds\C.wav,1,1,0,1,1,no,,,Studerende,0,1,1,1554887056245,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,42,4,green,triangle,sounds\B.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887059795,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,43,4,blue,circle,sounds\B.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887063363,1,1,1,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,44,4,yellow,square,sounds\B.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887066929,1,1,1,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,45,4,yellow,circle,sounds\C.wav,0,1,1,1,0,no,,,Studerende,0,1,0,1554887070480,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,46,4,dimgray,circle,sounds\G.wav,1,1,0,1,1,no,,,Studerende,0,1,1,1554887074046,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,47,4,dimgray,square,sounds\V.wav,0,1,1,1,1,no,,,Studerende,1,1,0,1554887077612,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,48,4,dimgray,circle,sounds\G.wav,0,1,1,1,1,no,,,Studerende,1,1,0,1554887081180,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,49,4,blue,star,sounds\E.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887084730,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,50,4,red,triangle,sounds\D.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887088280,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,51,4,dimgray,square,sounds\D.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887091846,1,1,1,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,52,4,dimgray,star,sounds\V.wav,0,1,1,1,1,no,,,Studerende,1,1,0,1554887095413,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,53,4,dimgray,circle,sounds\P.wav,0,1,1,1,1,no,,,Studerende,1,1,0,1554887098980,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,54,4,green,star,sounds\C.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887102530,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,55,4,yellow,square,sounds\E.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887106081,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,56,4,white,square,sounds\T.wav,1,1,0,1,1,no,,,Studerende,0,1,1,1554887109647,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,57,4,darkorange,circle,sounds\D.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887113197,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,58,4,red,star,sounds\C.wav,0,1,0,1,1,no,,,Studerende,0,1,0,1554887116748,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,59,4,green,star,sounds\G.wav,1,1,0,1,1,no,,,Studerende,0,1,1,1554887120314,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,60,4,green,square,sounds\G.wav,0,1,1,1,1,no,,,Studerende,1,1,0,1554887123897,1,1,1,0,,1
Koalabjørn,male,29,training_transfer,posttest,fcs1,3,1,61,4,darkorange,square,sounds\B.wav,1,1,0,1,1,no,,,Studerende,0,1,1,1554887127464,1,0,0,0,,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,1,5,darkorange,star,sounds\G.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887136132,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,2,5,dimgray,triangle,sounds\G.wav,0,1,0,1,1,no,0,0,Studerende,0,1,0,1554887139698,1,1,1,1,1,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,3,7,white,square,sounds\V.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887143249,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,4,6,yellow,star,sounds\E.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887146798,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,5,6,green,triangle,sounds\E.wav,0,1,0,1,1,no,0,0,Studerende,0,1,0,1554887150364,1,1,1,1,1,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,6,6,darkorange,star,sounds\T.wav,0,1,0,1,1,no,0,0,Studerende,0,1,0,1554887153915,1,0,0,1,1,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,7,8,darkorange,circle,sounds\D.wav,0,1,1,1,1,no,1,0,Studerende,1,1,0,1554887157482,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,8,8,red,circle,sounds\C.wav,0,1,0,1,1,no,1,1,Studerende,0,1,1,1554887161048,1,0,0,1,1,0
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,9,5,white,triangle,sounds\C.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887164615,1,1,1,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,10,5,white,triangle,sounds\C.wav,1,1,1,1,1,no,1,1,Studerende,1,1,1,1554887168233,1,1,1,1,1,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,11,8,blue,circle,sounds\G.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887171783,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,12,8,white,triangle,sounds\G.wav,0,1,0,0,1,no,1,1,Studerende,0,1,0,1554887175349,1,1,0,1,1,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,13,3,white,triangle,sounds\D.wav,1,1,1,1,0,no,1,0,Studerende,0,1,1,1554887178916,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,14,4,darkorange,circle,sounds\B.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887182466,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,15,3,green,square,sounds\V.wav,0,1,0,1,1,no,0,1,Studerende,0,1,0,1554887186033,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,16,2,yellow,triangle,sounds\V.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887189600,1,1,1,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,17,6,darkorange,star,sounds\V.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887193166,1,1,1,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,18,1,blue,star,sounds\E.wav,1,1,0,1,1,no,1,0,Studerende,0,1,1,1554887196733,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,19,2,darkorange,circle,sounds\D.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887200283,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,20,8,green,triangle,sounds\V.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887203834,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,21,8,darkorange,triangle,sounds\E.wav,0,1,0,1,1,no,1,1,Studerende,0,1,1,1554887207417,1,0,0,1,1,0
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,22,5,yellow,triangle,sounds\C.wav,1,1,0,1,0,no,1,0,Studerende,1,1,1,1554887211000,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,23,7,white,star,sounds\B.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887214550,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,24,6,red,square,sounds\B.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887218117,1,1,1,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,25,3,blue,star,sounds\G.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887221668,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,26,0,yellow,triangle,sounds\G.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887225234,1,1,1,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,27,2,darkorange,square,sounds\T.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887228784,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,28,2,yellow,circle,sounds\T.wav,0,1,0,0,1,no,1,1,Studerende,0,1,0,1554887232350,1,1,0,1,1,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,29,6,yellow,circle,sounds\V.wav,1,1,1,1,1,no,1,0,Studerende,1,1,1,1554887235934,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,30,5,white,star,sounds\C.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887239485,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,31,5,dimgray,square,sounds\V.wav,0,1,0,1,1,no,0,0,Studerende,0,1,0,1554887243035,1,0,0,1,1,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,32,1,darkorange,square,sounds\V.wav,1,1,0,0,1,no,1,0,Studerende,0,1,1,1554887246601,1,1,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,33,0,green,square,sounds\B.wav,1,1,0,1,1,no,0,1,Studerende,0,1,1,1554887250184,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,34,7,green,circle,sounds\B.wav,0,1,1,0,1,no,1,0,Studerende,1,1,0,1554887253751,1,1,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,35,1,blue,circle,sounds\D.wav,1,1,0,0,1,no,1,0,Studerende,0,1,1,1554887257335,1,0,1,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,36,7,darkorange,star,sounds\T.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887260885,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,37,4,darkorange,triangle,sounds\P.wav,0,1,1,1,1,no,1,0,Studerende,1,1,0,1554887264452,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,38,6,green,circle,sounds\P.wav,1,1,0,1,1,no,1,0,Studerende,0,1,0,1554887268036,1,1,1,1,0,0
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,39,6,dimgray,circle,sounds\C.wav,1,1,0,1,1,no,0,0,Studerende,0,1,1,1554887271601,1,0,0,1,1,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,40,4,white,square,sounds\T.wav,0,1,0,0,1,no,1,0,Studerende,0,1,0,1554887275169,1,0,1,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,41,4,white,circle,sounds\E.wav,0,1,1,1,0,no,1,1,Studerende,0,1,0,1554887278736,1,0,0,1,1,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,42,4,darkorange,circle,sounds\P.wav,1,1,0,1,1,no,1,1,Studerende,0,1,1,1554887282319,1,0,0,1,1,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,43,3,darkorange,triangle,sounds\V.wav,0,1,1,1,1,no,1,0,Studerende,1,1,0,1554887285885,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,44,2,dimgray,circle,sounds\V.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887289452,1,1,1,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,45,0,dimgray,circle,sounds\B.wav,1,1,1,1,1,no,1,0,Studerende,1,1,1,1554887293036,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,46,6,dimgray,square,sounds\T.wav,0,1,1,1,1,no,1,0,Studerende,1,1,0,1554887296603,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,47,0,white,triangle,sounds\D.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887300153,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,48,2,blue,square,sounds\C.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887303703,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,49,5,red,circle,sounds\P.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887307253,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,50,3,red,circle,sounds\T.wav,1,1,1,1,1,no,1,0,Studerende,1,1,1,1554887310837,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,51,4,white,triangle,sounds\E.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887314387,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,52,5,dimgray,circle,sounds\B.wav,0,1,0,1,0,no,1,0,Studerende,1,1,0,1554887317953,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,53,1,red,triangle,sounds\P.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887321503,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,54,8,red,star,sounds\T.wav,0,1,1,1,1,no,1,0,Studerende,1,1,0,1554887325070,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,55,8,darkorange,star,sounds\B.wav,1,1,0,1,1,no,1,1,Studerende,0,1,1,1554887328654,1,0,0,1,1,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,56,0,darkorange,triangle,sounds\C.wav,0,1,1,1,1,no,1,0,Studerende,1,1,0,1554887332221,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,57,6,darkorange,square,sounds\P.wav,1,1,1,1,0,no,1,0,Studerende,0,1,0,1554887335787,1,0,0,1,0,0
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,58,6,white,circle,sounds\E.wav,0,1,0,1,1,no,1,1,Studerende,0,1,0,1554887339354,1,0,0,1,1,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,59,3,darkorange,star,sounds\E.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887342921,1,1,1,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,60,0,dimgray,circle,sounds\P.wav,0,1,0,1,1,no,1,0,Studerende,0,1,0,1554887346471,1,0,0,1,0,1
Koalabjørn,male,29,training_transfer,posttest,pcfs12,4,1,61,0,dimgray,star,sounds\E.wav,0,1,1,1,1,no,1,1,Studerende,1,1,0,1554887350054,1,0,0,1,1,1
