id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_tested,occupation,figure_response,color_score,position_response,position_target,figure_score,sound_score,sound_tested,color_target,sound_response,position_score,figure_tested,figure_target,position_tested,sound_target,timestamp,simulate,color_response
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,12,0,dimgray,circle,sounds\G.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507057658,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,13,1,yellow,circle,sounds\P.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507061208,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,14,5,darkorange,circle,sounds\P.wav,1,Studerende,,1,0,0,,1,1,0,1,1,0,,1,1,1555507064775,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,15,7,yellow,circle,sounds\T.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507068325,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,16,6,dimgray,circle,sounds\B.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507071875,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,17,6,dimgray,circle,sounds\G.wav,1,Studerende,,0,1,1,,1,1,1,0,1,0,,1,0,1555507075442,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,18,8,white,circle,sounds\G.wav,1,Studerende,,1,0,0,,1,1,0,1,1,0,,1,1,1555507079008,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,19,5,blue,circle,sounds\V.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507082559,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,20,5,blue,circle,sounds\V.wav,1,Studerende,,1,1,1,,1,1,1,1,1,0,,1,1,1555507086159,no,1
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,21,2,green,circle,sounds\P.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507089710,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,22,4,darkorange,circle,sounds\E.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507093259,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,23,2,darkorange,circle,sounds\D.wav,1,Studerende,,0,0,0,,1,1,1,0,1,0,,1,0,1555507096809,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,24,1,yellow,circle,sounds\G.wav,1,Studerende,,1,0,0,,0,1,0,1,1,0,,1,0,1555507100375,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,25,4,dimgray,circle,sounds\V.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507103926,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,26,7,yellow,circle,sounds\P.wav,1,Studerende,,0,0,0,,1,1,0,0,1,0,,1,0,1555507107493,no,1
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,27,3,dimgray,circle,sounds\D.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507111043,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,28,3,dimgray,circle,sounds\D.wav,1,Studerende,,1,1,1,,1,1,1,1,1,0,,1,1,1555507114642,no,1
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,29,5,yellow,circle,sounds\G.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507118203,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,30,5,red,circle,sounds\C.wav,1,Studerende,,1,1,1,,1,1,0,0,1,0,,1,0,1555507121777,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,31,4,white,circle,sounds\T.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507125326,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,32,8,red,circle,sounds\C.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507128876,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,33,5,darkorange,circle,sounds\B.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507132426,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,34,8,white,circle,sounds\B.wav,1,Studerende,,1,0,0,,0,1,0,0,1,0,,1,1,1555507135976,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,35,1,white,circle,sounds\P.wav,1,Studerende,,1,0,0,,1,1,1,0,1,0,,1,0,1555507139544,no,1
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,36,1,white,circle,sounds\E.wav,1,Studerende,,1,1,1,,1,1,1,0,1,0,,1,0,1555507143127,no,1
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,37,1,green,circle,sounds\D.wav,1,Studerende,,1,1,1,,1,1,0,0,1,0,,1,0,1555507146693,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,38,7,green,circle,sounds\D.wav,1,Studerende,,1,1,0,,1,1,1,1,0,0,,1,1,1555507150293,no,1
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,39,5,yellow,circle,sounds\G.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507153843,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,40,6,dimgray,circle,sounds\D.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507157394,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,41,2,blue,circle,sounds\D.wav,1,Studerende,,1,0,0,,1,1,0,1,1,0,,1,1,1555507160960,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,42,3,yellow,circle,sounds\E.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507164510,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,43,3,yellow,circle,sounds\E.wav,1,Studerende,,1,1,1,,1,1,1,1,1,0,,1,1,1555507168110,no,1
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,44,6,blue,circle,sounds\T.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507171660,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,45,6,white,circle,sounds\P.wav,1,Studerende,,1,1,1,,1,1,0,0,1,0,,1,0,1555507175228,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,46,3,dimgray,circle,sounds\T.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507178778,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,47,3,red,circle,sounds\C.wav,1,Studerende,,1,1,1,,1,1,0,0,1,0,,1,0,1555507182344,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,48,5,white,circle,sounds\E.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507185894,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,49,3,white,circle,sounds\P.wav,1,Studerende,,0,0,0,,1,1,1,0,1,0,,1,0,1555507189444,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,50,5,blue,circle,sounds\P.wav,1,Studerende,,1,0,0,,0,1,0,0,1,0,,1,1,1555507192997,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,51,5,darkorange,circle,sounds\T.wav,1,Studerende,,1,1,1,,1,1,0,0,1,0,,1,0,1555507196561,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,52,6,white,circle,sounds\V.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507200111,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,53,6,blue,circle,sounds\B.wav,1,Studerende,,1,1,1,,1,1,0,0,1,0,,1,0,1555507203678,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,54,4,blue,circle,sounds\D.wav,1,Studerende,,1,0,0,,1,1,1,0,1,0,,1,0,1555507207244,no,1
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,55,6,darkorange,circle,sounds\V.wav,1,Studerende,,1,0,0,,1,1,0,0,1,0,,1,0,1555507210795,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,56,8,darkorange,circle,sounds\P.wav,1,Studerende,,1,0,0,,1,1,1,0,1,0,,1,0,1555507214412,no,1
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,57,0,darkorange,circle,sounds\B.wav,1,Studerende,,1,0,0,,1,1,1,0,1,0,,1,0,1555507217978,no,1
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,58,4,white,circle,sounds\B.wav,1,Studerende,,1,0,0,,0,1,0,0,1,0,,1,1,1555507221528,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,59,4,red,circle,sounds\T.wav,1,Studerende,,1,1,1,,1,1,0,0,1,0,,1,0,1555507225095,no,0
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,60,1,red,circle,sounds\T.wav,1,Studerende,,1,0,0,,1,1,1,1,1,0,,1,1,1555507228679,no,1
næbdyr,male,21,training_transfer,posttest,pcs1,3,1,61,5,red,circle,sounds\V.wav,1,Studerende,,1,0,0,,1,1,1,0,1,0,,1,0,1555507232245,no,1
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,1,4,red,circle,sounds\P.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507239729,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,2,4,yellow,circle,sounds\E.wav,1,Studerende,1,1,,,1,1,1,0,0,,1,1,0,0,1555507243295,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,3,4,yellow,circle,sounds\C.wav,1,Studerende,1,0,,,1,1,1,1,0,,1,1,0,0,1555507246863,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,4,4,white,star,sounds\C.wav,1,Studerende,0,1,,,1,1,1,0,1,,1,0,0,1,1555507250429,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,5,4,yellow,triangle,sounds\C.wav,1,Studerende,0,1,,,1,1,1,0,1,,1,0,0,1,1555507253996,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,6,4,yellow,circle,sounds\G.wav,1,Studerende,0,1,,,1,1,1,1,0,,1,0,0,0,1555507257569,no,1
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,7,4,green,triangle,sounds\E.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507261120,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,8,4,darkorange,star,sounds\C.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507264670,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,9,4,red,square,sounds\C.wav,1,Studerende,0,1,,,1,0,1,0,0,,1,0,0,1,1555507268219,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,10,4,blue,circle,sounds\B.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507271769,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,11,4,darkorange,triangle,sounds\B.wav,1,Studerende,0,1,,,1,0,1,0,0,,1,0,0,1,1555507275319,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,12,4,green,square,sounds\T.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507278870,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,13,4,green,square,sounds\D.wav,1,Studerende,1,0,,,1,1,1,1,0,,1,1,0,0,1555507282436,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,14,4,darkorange,triangle,sounds\D.wav,1,Studerende,0,1,,,1,1,1,0,1,,1,0,0,1,1555507286003,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,15,4,darkorange,circle,sounds\D.wav,1,Studerende,0,1,,,1,1,1,1,1,,1,0,0,1,1555507289586,no,1
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,16,4,yellow,square,sounds\B.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507293136,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,17,4,red,triangle,sounds\V.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507296687,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,18,4,yellow,triangle,sounds\T.wav,1,Studerende,1,1,,,1,1,1,0,0,,1,1,0,0,1555507300254,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,19,4,yellow,square,sounds\B.wav,1,Studerende,0,1,,,1,1,1,1,0,,1,0,0,0,1555507303820,no,1
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,20,4,yellow,triangle,sounds\B.wav,1,Studerende,0,1,,,1,1,1,1,1,,1,0,0,1,1555507307403,no,1
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,21,4,dimgray,circle,sounds\P.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507310953,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,22,4,dimgray,square,sounds\T.wav,1,Studerende,0,1,,,1,1,1,1,0,,1,0,0,0,1555507314521,no,1
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,23,4,white,triangle,sounds\G.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507318071,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,24,4,white,triangle,sounds\G.wav,1,Studerende,1,1,,,1,1,1,1,1,,1,1,0,1,1555507321670,no,1
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,25,4,green,triangle,sounds\D.wav,1,Studerende,1,1,,,1,1,1,0,0,,1,1,0,0,1555507325239,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,26,4,white,square,sounds\P.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507328789,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,27,4,blue,square,sounds\E.wav,1,Studerende,0,1,,,0,1,1,0,0,,1,1,0,0,1555507332340,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,28,4,blue,star,sounds\P.wav,1,Studerende,0,1,,,1,1,1,1,0,,1,0,0,0,1555507335917,no,1
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,29,4,white,star,sounds\E.wav,1,Studerende,0,1,,,0,1,1,0,0,,1,1,0,0,1555507339467,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,30,4,white,triangle,sounds\G.wav,1,Studerende,0,0,,,1,1,1,1,0,,1,0,0,0,1555507343016,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,31,4,red,circle,sounds\G.wav,1,Studerende,0,1,,,1,1,1,0,1,,1,0,0,1,1555507346583,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,32,4,dimgray,star,sounds\V.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507350134,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,33,4,green,triangle,sounds\V.wav,1,Studerende,0,1,,,1,1,1,0,1,,1,0,0,1,1555507353700,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,34,4,red,square,sounds\T.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507357250,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,35,4,white,circle,sounds\D.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507360800,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,36,4,white,square,sounds\G.wav,1,Studerende,0,0,,,1,1,1,1,0,,1,0,0,0,1555507364350,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,37,4,blue,circle,sounds\V.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507367901,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,38,4,blue,square,sounds\C.wav,1,Studerende,0,0,,,1,1,1,1,0,,1,0,0,0,1555507371451,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,39,4,red,circle,sounds\C.wav,1,Studerende,0,1,,,1,0,1,0,0,,1,0,0,1,1555507375001,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,40,4,green,square,sounds\T.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507378551,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,41,4,yellow,triangle,sounds\B.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507382100,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,42,4,yellow,circle,sounds\B.wav,1,Studerende,0,1,,,1,1,1,1,1,,1,0,0,1,1555507385684,no,1
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,43,4,dimgray,circle,sounds\B.wav,1,Studerende,0,0,,,0,1,1,0,1,,1,1,0,1,1555507389268,no,1
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,44,4,dimgray,triangle,sounds\P.wav,1,Studerende,0,0,,,1,1,1,1,0,,1,0,0,0,1555507392818,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,45,4,blue,star,sounds\T.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507396368,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,46,4,white,circle,sounds\D.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507399918,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,47,4,blue,triangle,sounds\T.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507403469,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,48,4,dimgray,circle,sounds\V.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507407018,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,49,4,green,star,sounds\D.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507410568,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,50,4,white,star,sounds\G.wav,1,Studerende,0,1,,,0,1,1,0,0,,1,1,0,0,1555507414118,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,51,4,darkorange,triangle,sounds\T.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507417668,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,52,4,red,star,sounds\D.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507421219,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,53,4,yellow,triangle,sounds\D.wav,1,Studerende,0,1,,,1,1,1,0,1,,1,0,0,1,1555507424785,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,54,4,red,star,sounds\V.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507428335,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,55,4,green,star,sounds\G.wav,1,Studerende,1,1,,,1,1,1,0,0,,1,1,0,0,1555507431902,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,56,4,blue,star,sounds\G.wav,1,Studerende,1,1,,,1,0,1,0,0,,1,1,0,1,1555507435468,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,57,4,blue,square,sounds\E.wav,1,Studerende,0,0,,,1,1,1,1,0,,1,0,0,0,1555507439019,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,58,4,white,square,sounds\P.wav,1,Studerende,0,1,,,0,1,1,0,0,,1,1,0,0,1555507442569,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,59,4,red,square,sounds\E.wav,1,Studerende,0,1,,,0,1,1,0,0,,1,1,0,0,1555507446119,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,60,4,darkorange,star,sounds\C.wav,1,Studerende,0,1,,,1,1,1,0,0,,1,0,0,0,1555507449669,no,0
næbdyr,male,21,training_transfer,posttest,fcs1,3,1,61,4,blue,star,sounds\G.wav,1,Studerende,0,1,,,0,1,1,0,0,,1,1,0,0,1555507453219,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,1,3,blue,square,sounds\V.wav,1,Studerende,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1555507465269,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,2,8,dimgray,triangle,sounds\V.wav,1,Studerende,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1555507468869,no,1
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,3,8,yellow,square,sounds\T.wav,1,Studerende,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1555507472420,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,4,3,blue,triangle,sounds\V.wav,1,Studerende,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1555507475970,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,5,2,blue,star,sounds\B.wav,1,Studerende,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1555507479520,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,6,8,yellow,circle,sounds\B.wav,1,Studerende,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1555507483086,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,7,2,red,circle,sounds\E.wav,1,Studerende,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1555507486660,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,8,3,yellow,triangle,sounds\G.wav,1,Studerende,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1555507490210,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,9,0,dimgray,square,sounds\T.wav,1,Studerende,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1555507493760,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,10,1,dimgray,triangle,sounds\P.wav,1,Studerende,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1555507497326,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,11,4,dimgray,circle,sounds\E.wav,1,Studerende,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1555507500892,no,1
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,12,0,green,circle,sounds\E.wav,1,Studerende,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1555507504476,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,13,6,yellow,square,sounds\G.wav,1,Studerende,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1555507508027,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,14,6,red,circle,sounds\V.wav,1,Studerende,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1555507511593,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,15,8,green,circle,sounds\V.wav,1,Studerende,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1555507515176,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,16,4,blue,square,sounds\C.wav,1,Studerende,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1555507518729,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,17,2,blue,triangle,sounds\V.wav,1,Studerende,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1555507522313,no,1
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,18,7,darkorange,circle,sounds\T.wav,1,Studerende,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1555507525864,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,19,4,red,circle,sounds\B.wav,1,Studerende,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1555507529430,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,20,7,red,triangle,sounds\E.wav,1,Studerende,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1555507532980,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,21,8,yellow,star,sounds\E.wav,1,Studerende,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1555507536547,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,22,6,yellow,star,sounds\G.wav,1,Studerende,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1555507540113,no,1
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,23,0,red,circle,sounds\T.wav,1,Studerende,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1555507543664,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,24,4,green,circle,sounds\E.wav,1,Studerende,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1555507547214,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,25,0,red,circle,sounds\V.wav,1,Studerende,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1555507550764,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,26,6,dimgray,triangle,sounds\V.wav,1,Studerende,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1555507554314,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,27,6,dimgray,star,sounds\D.wav,1,Studerende,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1555507557864,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,28,8,dimgray,circle,sounds\E.wav,1,Studerende,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1555507561415,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,29,3,red,square,sounds\E.wav,1,Studerende,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1555507564964,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,30,8,dimgray,circle,sounds\T.wav,1,Studerende,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1555507568514,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,31,1,dimgray,square,sounds\T.wav,1,Studerende,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1555507572097,no,1
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,32,1,blue,triangle,sounds\T.wav,1,Studerende,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1555507575698,no,1
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,33,8,white,star,sounds\C.wav,1,Studerende,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1555507579248,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,34,8,yellow,circle,sounds\B.wav,1,Studerende,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1555507582815,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,35,7,white,circle,sounds\G.wav,1,Studerende,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1555507586381,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,36,6,red,circle,sounds\B.wav,1,Studerende,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1555507589948,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,37,4,yellow,star,sounds\D.wav,1,Studerende,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1555507593499,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,38,7,yellow,star,sounds\P.wav,1,Studerende,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1555507597065,no,1
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,39,7,yellow,square,sounds\C.wav,1,Studerende,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1555507600648,no,1
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,40,6,red,star,sounds\G.wav,1,Studerende,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1555507604198,no,0
næbdyr,male,21,training_transfer,posttest,pcfs12,4,1,41,6,darkorange,triangle,sounds\C.wav,1,Studerende,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1555507607765,no,0
