id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,position_target,position_tested,sound_tested,timestamp,figure_target,position_score,color_target,position_response,simulate,figure_tested,figure_response,sound_response,figure_score,sound_score,color_tested,sound_target,color_response,color_score
Elefant,female,23,training_transfer,training,ps2,2,2,30,0,white,circle,sounds/C.wav,Studerende,0,1,1,1555057905396,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,31,7,white,circle,sounds/E.wav,Studerende,0,1,1,1555057907991,,0,,1,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,32,8,white,circle,sounds/V.wav,Studerende,0,1,1,1555057910598,,0,,1,no,0,,1,,0,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,33,1,white,circle,sounds/P.wav,Studerende,0,1,1,1555057913170,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,34,7,white,circle,sounds/T.wav,Studerende,0,1,1,1555057915735,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,35,1,white,circle,sounds/P.wav,Studerende,1,1,1,1555057918338,,1,,1,no,0,,0,,0,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,36,0,white,circle,sounds/T.wav,Studerende,0,1,1,1555057920943,,0,,1,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,37,1,white,circle,sounds/B.wav,Studerende,1,1,1,1555057923507,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,38,2,white,circle,sounds/D.wav,Studerende,0,1,1,1555057926096,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,39,3,white,circle,sounds/B.wav,Studerende,0,1,1,1555057928698,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,40,0,white,circle,sounds/D.wav,Studerende,0,1,1,1555057931293,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,41,0,white,circle,sounds/P.wav,Studerende,0,1,1,1555057933874,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,42,2,white,circle,sounds/C.wav,Studerende,0,1,1,1555057936448,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,43,1,white,circle,sounds/P.wav,Studerende,0,1,1,1555057939040,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,44,0,white,circle,sounds/B.wav,Studerende,0,1,1,1555057941629,,0,,1,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,45,4,white,circle,sounds/V.wav,Studerende,0,1,1,1555057944201,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,46,8,white,circle,sounds/B.wav,Studerende,0,1,1,1555057946776,,1,,0,no,0,,0,,0,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,47,8,white,circle,sounds/V.wav,Studerende,0,1,1,1555057949373,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,48,5,white,circle,sounds/P.wav,Studerende,0,1,1,1555057951957,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,49,8,white,circle,sounds/T.wav,Studerende,1,1,1,1555057954555,,1,,1,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,50,5,white,circle,sounds/D.wav,Studerende,1,1,1,1555057957155,,1,,1,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,51,7,white,circle,sounds/B.wav,Studerende,0,1,1,1555057959726,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,52,6,white,circle,sounds/D.wav,Studerende,0,1,1,1555057962321,,1,,0,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,53,7,white,circle,sounds/E.wav,Studerende,1,1,1,1555057964891,,0,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,54,7,white,circle,sounds/V.wav,Studerende,0,1,1,1555057967465,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,55,7,white,circle,sounds/E.wav,Studerende,1,1,1,1555057970063,,1,,1,no,0,,0,,0,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,56,0,white,circle,sounds/B.wav,Studerende,0,1,1,1555057972646,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,57,0,white,circle,sounds/D.wav,Studerende,0,1,1,1555057975218,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,58,5,white,circle,sounds/V.wav,Studerende,0,1,1,1555057977792,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,59,0,white,circle,sounds/D.wav,Studerende,1,1,1,1555057980402,,1,,1,no,0,,1,,1,0,1,,
Elefant,female,23,training_transfer,training,ps2,2,2,60,6,white,circle,sounds/E.wav,Studerende,0,1,1,1555057982974,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,61,2,white,circle,sounds/B.wav,Studerende,0,1,1,1555057985548,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,training,ps2,2,2,62,7,white,circle,sounds/B.wav,Studerende,0,1,1,1555057988120,,1,,0,no,0,,0,,1,0,0,,
Elefant,female,23,training_transfer,posttest,pc2,2,2,1,2,red,circle,,Studerende,0,1,0,1555058022949,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,2,8,darkorange,circle,,Studerende,0,1,0,1555058025521,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,3,3,green,circle,,Studerende,0,1,0,1555058028096,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,4,8,blue,circle,,Studerende,1,1,0,1555058030670,,0,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,5,3,blue,circle,,Studerende,1,1,0,1555058033242,,0,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,6,4,white,circle,,Studerende,0,1,0,1555058035826,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,7,8,darkorange,circle,,Studerende,0,1,0,1555058038409,,0,0,1,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,8,5,dimgray,circle,,Studerende,0,1,0,1555058040979,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,9,8,red,circle,,Studerende,1,1,0,1555058043549,,0,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,10,8,red,circle,,Studerende,0,1,0,1555058046129,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,11,7,white,circle,,Studerende,0,1,0,1555058048701,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,12,2,blue,circle,,Studerende,0,1,0,1555058051293,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,13,8,blue,circle,,Studerende,0,1,0,1555058053865,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,14,2,blue,circle,,Studerende,1,1,0,1555058056439,,0,1,0,no,0,,,,,1,,0,0
Elefant,female,23,training_transfer,posttest,pc2,2,2,15,4,dimgray,circle,,Studerende,0,1,0,1555058059014,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,16,2,darkorange,circle,,Studerende,1,1,0,1555058061609,,1,0,1,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,17,2,blue,circle,,Studerende,0,1,0,1555058064198,,1,0,0,no,0,,,,,1,,1,0
Elefant,female,23,training_transfer,posttest,pc2,2,2,18,8,green,circle,,Studerende,0,1,0,1555058066767,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,19,6,darkorange,circle,,Studerende,0,1,0,1555058069342,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,20,3,green,circle,,Studerende,0,1,0,1555058071933,,1,1,0,no,0,,,,,1,,1,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,21,2,yellow,circle,,Studerende,0,1,0,1555058074528,,1,0,0,no,0,,,,,1,,1,0
Elefant,female,23,training_transfer,posttest,pc2,2,2,22,3,green,circle,,Studerende,1,1,0,1555058077129,,0,1,0,no,0,,,,,1,,1,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,23,2,white,circle,,Studerende,1,1,0,1555058079718,,1,0,1,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,24,4,green,circle,,Studerende,0,1,0,1555058082307,,1,1,0,no,0,,,,,1,,1,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,25,7,white,circle,,Studerende,0,1,0,1555058084898,,1,1,0,no,0,,,,,1,,1,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,26,0,dimgray,circle,,Studerende,0,1,0,1555058087474,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,27,1,white,circle,,Studerende,0,1,0,1555058090046,,1,1,0,no,0,,,,,1,,0,0
Elefant,female,23,training_transfer,posttest,pc2,2,2,28,3,yellow,circle,,Studerende,0,1,0,1555058092620,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,29,8,white,circle,,Studerende,0,1,0,1555058095200,,1,1,0,no,0,,,,,1,,1,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,30,3,dimgray,circle,,Studerende,1,1,0,1555058097787,,1,0,1,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,31,8,white,circle,,Studerende,1,1,0,1555058100390,,1,1,1,no,0,,,,,1,,1,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,32,2,darkorange,circle,,Studerende,0,1,0,1555058102965,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,33,5,white,circle,,Studerende,0,1,0,1555058105560,,1,1,0,no,0,,,,,1,,1,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,34,2,green,circle,,Studerende,1,1,0,1555058108152,,1,0,1,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,35,5,darkorange,circle,,Studerende,1,1,0,1555058110721,,0,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,36,5,darkorange,circle,,Studerende,0,1,0,1555058113292,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,37,3,darkorange,circle,,Studerende,0,1,0,1555058115884,,1,1,0,no,0,,,,,1,,1,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,38,3,blue,circle,,Studerende,0,1,0,1555058118456,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,39,7,dimgray,circle,,Studerende,0,1,0,1555058121030,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,40,1,dimgray,circle,,Studerende,0,1,0,1555058123605,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,41,7,blue,circle,,Studerende,1,1,0,1555058126177,,0,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,42,2,dimgray,circle,,Studerende,0,1,0,1555058128751,,1,1,0,no,0,,,,,1,,0,0
Elefant,female,23,training_transfer,posttest,pc2,2,2,43,6,green,circle,,Studerende,0,1,0,1555058131326,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,44,2,yellow,circle,,Studerende,1,1,0,1555058133898,,0,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,45,1,red,circle,,Studerende,0,1,0,1555058136472,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,46,7,blue,circle,,Studerende,0,1,0,1555058139047,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,47,8,yellow,circle,,Studerende,0,1,0,1555058141639,,1,0,0,no,0,,,,,1,,1,0
Elefant,female,23,training_transfer,posttest,pc2,2,2,48,7,white,circle,,Studerende,1,1,0,1555058144211,,0,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,49,2,darkorange,circle,,Studerende,0,1,0,1555058146779,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,50,3,white,circle,,Studerende,0,1,0,1555058149371,,1,1,0,no,0,,,,,1,,1,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,51,2,dimgray,circle,,Studerende,1,1,0,1555058151967,,1,0,1,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,52,0,green,circle,,Studerende,0,1,0,1555058154538,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,53,5,blue,circle,,Studerende,0,1,0,1555058157112,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,54,8,green,circle,,Studerende,0,1,0,1555058159707,,1,1,0,no,0,,,,,1,,1,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,55,8,green,circle,,Studerende,0,1,0,1555058162276,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,56,7,darkorange,circle,,Studerende,0,1,0,1555058164862,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,57,7,green,circle,,Studerende,0,1,0,1555058167463,,1,1,0,no,0,,,,,1,,1,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,58,2,darkorange,circle,,Studerende,0,1,0,1555058170069,,1,1,0,no,0,,,,,1,,1,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,59,3,red,circle,,Studerende,0,1,0,1555058172649,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,60,3,yellow,circle,,Studerende,0,1,0,1555058175227,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,61,7,white,circle,,Studerende,0,1,0,1555058177799,,1,0,0,no,0,,,,,1,,0,1
Elefant,female,23,training_transfer,posttest,pc2,2,2,62,1,darkorange,circle,,Studerende,0,1,0,1555058180394,,1,0,0,no,0,,,,,1,,1,0
Elefant,female,23,training_transfer,posttest,fc2,2,2,1,4,yellow,star,,Studerende,,0,0,1555058193357,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,2,4,white,star,,Studerende,,0,0,1555058195930,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,3,4,darkorange,circle,,Studerende,,0,0,1555058198506,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,4,4,darkorange,square,,Studerende,,0,0,1555058201081,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,5,4,red,star,,Studerende,,0,0,1555058203652,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,6,4,darkorange,square,,Studerende,,0,0,1555058206299,1,,1,,no,1,1,,1,,1,,1,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,7,4,darkorange,star,,Studerende,,0,0,1555058208868,1,,0,,no,1,0,,0,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,8,4,green,circle,,Studerende,,0,0,1555058211454,0,,0,,no,1,1,,0,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,9,4,yellow,star,,Studerende,,0,0,1555058214032,1,,0,,no,1,0,,0,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,10,4,green,triangle,,Studerende,,0,0,1555058216606,0,,1,,no,1,0,,1,,1,,0,0
Elefant,female,23,training_transfer,posttest,fc2,2,2,11,4,dimgray,square,,Studerende,,0,0,1555058219175,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,12,4,darkorange,circle,,Studerende,,0,0,1555058221767,0,,0,,no,1,0,,1,,1,,1,0
Elefant,female,23,training_transfer,posttest,fc2,2,2,13,4,dimgray,square,,Studerende,,0,0,1555058224342,1,,1,,no,1,0,,0,,1,,0,0
Elefant,female,23,training_transfer,posttest,fc2,2,2,14,4,yellow,triangle,,Studerende,,0,0,1555058226931,0,,0,,no,1,0,,1,,1,,1,0
Elefant,female,23,training_transfer,posttest,fc2,2,2,15,4,white,square,,Studerende,,0,0,1555058229526,1,,0,,no,1,1,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,16,4,blue,square,,Studerende,,0,0,1555058232098,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,17,4,green,square,,Studerende,,0,0,1555058234690,1,,0,,no,1,1,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,18,4,blue,star,,Studerende,,0,0,1555058237284,0,,1,,no,1,0,,1,,1,,1,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,19,4,dimgray,star,,Studerende,,0,0,1555058239850,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,20,4,blue,triangle,,Studerende,,0,0,1555058242425,0,,1,,no,1,0,,1,,1,,0,0
Elefant,female,23,training_transfer,posttest,fc2,2,2,21,4,red,square,,Studerende,,0,0,1555058245014,0,,0,,no,1,0,,1,,1,,1,0
Elefant,female,23,training_transfer,posttest,fc2,2,2,22,4,yellow,triangle,,Studerende,,0,0,1555058247586,1,,0,,no,1,0,,0,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,23,4,darkorange,circle,,Studerende,,0,0,1555058250163,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,24,4,dimgray,circle,,Studerende,,0,0,1555058252735,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,25,4,darkorange,circle,,Studerende,,0,0,1555058255330,1,,1,,no,1,1,,1,,1,,0,0
Elefant,female,23,training_transfer,posttest,fc2,2,2,26,4,green,star,,Studerende,,0,0,1555058257916,0,,0,,no,1,0,,1,,1,,1,0
Elefant,female,23,training_transfer,posttest,fc2,2,2,27,4,dimgray,square,,Studerende,,0,0,1555058260491,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,28,4,darkorange,square,,Studerende,,0,0,1555058263062,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,29,4,blue,triangle,,Studerende,,0,0,1555058265637,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,30,4,darkorange,triangle,,Studerende,,0,0,1555058268232,0,,1,,no,1,0,,1,,1,,1,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,31,4,yellow,circle,,Studerende,,0,0,1555058270824,0,,0,,no,1,0,,1,,1,,1,0
Elefant,female,23,training_transfer,posttest,fc2,2,2,32,4,darkorange,triangle,,Studerende,,0,0,1555058273414,1,,1,,no,1,1,,1,,1,,1,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,33,4,darkorange,circle,,Studerende,,0,0,1555058275982,1,,0,,no,1,0,,0,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,34,4,darkorange,square,,Studerende,,0,0,1555058278574,0,,1,,no,1,0,,1,,1,,1,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,35,4,yellow,square,,Studerende,,0,0,1555058281157,0,,0,,no,1,0,,1,,1,,1,0
Elefant,female,23,training_transfer,posttest,fc2,2,2,36,4,darkorange,triangle,,Studerende,,0,0,1555058283746,0,,1,,no,1,0,,1,,1,,1,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,37,4,darkorange,triangle,,Studerende,,0,0,1555058286349,0,,0,,no,1,1,,0,,1,,1,0
Elefant,female,23,training_transfer,posttest,fc2,2,2,38,4,yellow,triangle,,Studerende,,0,0,1555058288945,1,,0,,no,1,1,,1,,1,,1,0
Elefant,female,23,training_transfer,posttest,fc2,2,2,39,4,white,square,,Studerende,,0,0,1555058291526,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,40,4,red,circle,,Studerende,,0,0,1555058294098,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,41,4,green,star,,Studerende,,0,0,1555058296673,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,42,4,red,square,,Studerende,,0,0,1555058299262,0,,1,,no,1,1,,0,,1,,0,0
Elefant,female,23,training_transfer,posttest,fc2,2,2,43,4,white,square,,Studerende,,0,0,1555058301853,0,,0,,no,1,1,,0,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,44,4,red,star,,Studerende,,0,0,1555058304438,0,,1,,no,1,0,,1,,1,,1,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,45,4,red,triangle,,Studerende,,0,0,1555058307020,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,46,4,red,circle,,Studerende,,0,0,1555058309600,0,,1,,no,1,0,,1,,1,,1,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,47,4,white,triangle,,Studerende,,0,0,1555058312166,1,,0,,no,1,0,,0,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,48,4,green,star,,Studerende,,0,0,1555058314738,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,49,4,dimgray,star,,Studerende,,0,0,1555058317313,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,50,4,green,circle,,Studerende,,0,0,1555058319896,0,,1,,no,1,0,,1,,1,,1,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,51,4,yellow,square,,Studerende,,0,0,1555058322477,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,52,4,yellow,square,,Studerende,,0,0,1555058325052,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,53,4,darkorange,square,,Studerende,,0,0,1555058327661,1,,0,,no,1,1,,1,,1,,1,0
Elefant,female,23,training_transfer,posttest,fc2,2,2,54,4,yellow,circle,,Studerende,,0,0,1555058330233,0,,1,,no,1,0,,1,,1,,0,0
Elefant,female,23,training_transfer,posttest,fc2,2,2,55,4,red,star,,Studerende,,0,0,1555058332808,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,56,4,dimgray,circle,,Studerende,,0,0,1555058335400,1,,0,,no,1,1,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,57,4,dimgray,triangle,,Studerende,,0,0,1555058337995,0,,0,,no,1,0,,1,,1,,1,0
Elefant,female,23,training_transfer,posttest,fc2,2,2,58,4,white,star,,Studerende,,0,0,1555058340578,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,59,4,yellow,square,,Studerende,,0,0,1555058343153,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,60,4,darkorange,square,,Studerende,,0,0,1555058345742,0,,0,,no,1,0,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,61,4,green,square,,Studerende,,0,0,1555058348325,1,,0,,no,1,1,,1,,1,,0,1
Elefant,female,23,training_transfer,posttest,fc2,2,2,62,4,green,star,,Studerende,,0,0,1555058350929,0,,0,,no,1,0,,1,,1,,1,0
Elefant,female,23,training_transfer,posttest,pcs1,3,1,1,1,red,circle,sounds/E.wav,Studerende,0,1,1,1555058391411,,1,0,0,no,0,,0,,1,1,0,0,1
Elefant,female,23,training_transfer,posttest,pcs1,3,1,2,8,blue,circle,sounds/G.wav,Studerende,0,1,1,1555058395004,,1,0,0,no,0,,0,,1,1,0,0,1
Elefant,female,23,training_transfer,posttest,pcs1,3,1,3,7,darkorange,circle,sounds/P.wav,Studerende,0,1,1,1555058398598,,1,0,0,no,0,,0,,1,1,0,0,1
Elefant,female,23,training_transfer,posttest,pcs1,3,1,4,2,white,circle,sounds/P.wav,Studerende,0,1,1,1555058402203,,1,0,0,no,0,,1,,1,1,1,0,1
Elefant,female,23,training_transfer,posttest,pcs1,3,1,5,2,white,circle,sounds/E.wav,Studerende,1,1,1,1555058405831,,1,1,1,no,0,,0,,1,1,0,1,1
Elefant,female,23,training_transfer,posttest,pcs1,3,1,6,5,green,circle,sounds/B.wav,Studerende,0,1,1,1555058409427,,1,0,0,no,0,,0,,1,1,0,0,1
Elefant,female,23,training_transfer,posttest,pcs1,3,1,7,1,dimgray,circle,sounds/C.wav,Studerende,0,1,1,1555058413021,,1,0,0,no,0,,0,,1,1,0,0,1
Elefant,female,23,training_transfer,posttest,pcs1,3,1,8,6,darkorange,circle,sounds/D.wav,Studerende,0,1,1,1555058416614,,1,0,0,no,0,,0,,1,1,0,0,1
Elefant,female,23,training_transfer,posttest,pcs1,3,1,9,8,blue,circle,sounds/D.wav,Studerende,0,1,1,1555058420225,,1,0,0,no,0,,1,,1,1,1,0,1
Elefant,female,23,training_transfer,posttest,pcs1,3,1,10,3,blue,circle,sounds/T.wav,Studerende,0,1,1,1555058423836,,1,1,0,no,0,,0,,1,1,0,0,0
Elefant,female,23,training_transfer,posttest,pcs1,3,1,11,6,white,circle,sounds/P.wav,Studerende,0,1,1,1555058427426,,1,0,0,no,0,,0,,1,1,0,0,1
Elefant,female,23,training_transfer,posttest,pcs1,3,1,12,5,yellow,circle,sounds/D.wav,Studerende,0,1,1,1555058431020,,1,0,0,no,0,,0,,1,1,0,0,1
Elefant,female,23,training_transfer,posttest,pcs1,3,1,13,4,yellow,circle,sounds/C.wav,Studerende,0,1,1,1555058434630,,1,1,0,no,0,,0,,1,1,0,1,1
Elefant,female,23,training_transfer,posttest,pcs1,3,1,14,3,blue,circle,sounds/P.wav,Studerende,0,1,1,1555058438221,,1,0,0,no,0,,0,,1,1,0,0,1
Elefant,female,23,training_transfer,posttest,pcs1,3,1,15,3,darkorange,circle,sounds/P.wav,Studerende,1,1,1,1555058441834,,0,0,0,no,0,,1,,1,1,1,0,1
Elefant,female,23,training_transfer,posttest,pcs1,3,1,16,4,darkorange,circle,sounds/T.wav,Studerende,0,1,1,1555058445448,,1,1,0,no,0,,0,,1,1,0,1,1
Elefant,female,23,training_transfer,posttest,pcs1,3,1,17,3,darkorange,circle,sounds/P.wav,Studerende,0,1,1,1555058449062,,1,1,0,no,0,,0,,1,1,0,1,1
