id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,timestamp,sound_target,color_target,position_tested,color_score,sound_score,sound_tested,figure_tested,occupation,position_target,color_tested,figure_score,figure_target,sound_response,position_score,simulate,position_response,color_response,figure_response
Emu,female,19,training_train,training,ps2,2,2,18,0,white,circle,sounds/D.wav,1554813234409,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,19,4,white,circle,sounds/P.wav,1554813236990,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,20,1,white,circle,sounds/G.wav,1554813239565,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,21,4,white,circle,sounds/C.wav,1554813242154,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,22,5,white,circle,sounds/E.wav,1554813244729,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,23,2,white,circle,sounds/V.wav,1554813247304,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,24,1,white,circle,sounds/V.wav,1554813249875,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,25,1,white,circle,sounds/E.wav,1554813252450,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,26,0,white,circle,sounds/C.wav,1554813255025,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,27,1,white,circle,sounds/V.wav,1554813257605,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,28,3,white,circle,sounds/V.wav,1554813260186,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,29,1,white,circle,sounds/V.wav,1554813262760,1,,1,,0,1,0,Studerende,1,0,,,0,0,no,0,,
Emu,female,19,training_train,training,ps2,2,2,30,3,white,circle,sounds/G.wav,1554813265350,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,31,3,white,circle,sounds/V.wav,1554813267942,1,,1,,0,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,32,1,white,circle,sounds/V.wav,1554813270528,0,,1,,1,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,33,7,white,circle,sounds/V.wav,1554813273105,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,34,8,white,circle,sounds/V.wav,1554813275680,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,35,7,white,circle,sounds/C.wav,1554813278266,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,36,8,white,circle,sounds/E.wav,1554813280855,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,37,2,white,circle,sounds/T.wav,1554813283433,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,38,0,white,circle,sounds/T.wav,1554813286007,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,39,7,white,circle,sounds/C.wav,1554813288579,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,40,4,white,circle,sounds/T.wav,1554813291157,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,41,6,white,circle,sounds/G.wav,1554813293728,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,42,7,white,circle,sounds/D.wav,1554813296317,0,,1,,1,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,43,8,white,circle,sounds/P.wav,1554813298892,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,44,7,white,circle,sounds/P.wav,1554813301467,0,,1,,1,1,0,Studerende,1,0,,,0,0,no,0,,
Emu,female,19,training_train,training,ps2,2,2,45,7,white,circle,sounds/G.wav,1554813304053,0,,1,,1,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,46,2,white,circle,sounds/V.wav,1554813306630,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,47,7,white,circle,sounds/V.wav,1554813309205,0,,1,,1,1,0,Studerende,1,0,,,0,0,no,0,,
Emu,female,19,training_train,training,ps2,2,2,48,2,white,circle,sounds/E.wav,1554813311791,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,49,1,white,circle,sounds/V.wav,1554813314369,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,50,2,white,circle,sounds/G.wav,1554813316940,0,,1,,1,1,0,Studerende,1,0,,,0,0,no,0,,
Emu,female,19,training_train,training,ps2,2,2,51,1,white,circle,sounds/C.wav,1554813319532,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,52,7,white,circle,sounds/G.wav,1554813322101,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,53,6,white,circle,sounds/V.wav,1554813324679,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,54,6,white,circle,sounds/G.wav,1554813327265,1,,1,,0,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,55,5,white,circle,sounds/T.wav,1554813329839,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,56,7,white,circle,sounds/P.wav,1554813332426,0,,1,,1,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,57,0,white,circle,sounds/P.wav,1554813335005,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,58,5,white,circle,sounds/G.wav,1554813337581,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,59,4,white,circle,sounds/T.wav,1554813340155,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,60,8,white,circle,sounds/D.wav,1554813342727,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,61,5,white,circle,sounds/B.wav,1554813345313,0,,1,,1,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,62,8,white,circle,sounds/D.wav,1554813347891,1,,1,,0,1,0,Studerende,1,0,,,0,0,no,0,,
Emu,female,19,training_train,training,ps2,2,2,1,5,white,circle,sounds/B.wav,1554813392931,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,2,4,white,circle,sounds/T.wav,1554813395520,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,3,0,white,circle,sounds/P.wav,1554813398092,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,4,2,white,circle,sounds/G.wav,1554813400666,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,5,5,white,circle,sounds/E.wav,1554813403241,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,6,8,white,circle,sounds/C.wav,1554813405815,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,7,0,white,circle,sounds/G.wav,1554813408387,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,8,8,white,circle,sounds/C.wav,1554813410976,1,,1,,0,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,9,8,white,circle,sounds/E.wav,1554813413554,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,10,8,white,circle,sounds/V.wav,1554813416146,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,11,0,white,circle,sounds/E.wav,1554813418717,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,12,3,white,circle,sounds/D.wav,1554813421289,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,13,5,white,circle,sounds/T.wav,1554813423864,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,14,0,white,circle,sounds/B.wav,1554813426450,0,,1,,1,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,15,3,white,circle,sounds/C.wav,1554813429024,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,16,7,white,circle,sounds/D.wav,1554813431602,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,17,8,white,circle,sounds/C.wav,1554813434174,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,18,2,white,circle,sounds/B.wav,1554813436748,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,19,2,white,circle,sounds/G.wav,1554813439346,0,,1,,1,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,20,2,white,circle,sounds/B.wav,1554813441941,1,,1,,0,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,21,4,white,circle,sounds/G.wav,1554813444518,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,22,7,white,circle,sounds/D.wav,1554813447093,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,23,8,white,circle,sounds/G.wav,1554813449665,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,24,1,white,circle,sounds/E.wav,1554813452239,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,25,8,white,circle,sounds/G.wav,1554813454843,1,,1,,0,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,26,8,white,circle,sounds/B.wav,1554813457420,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,27,8,white,circle,sounds/D.wav,1554813460006,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,28,5,white,circle,sounds/C.wav,1554813462584,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,29,1,white,circle,sounds/C.wav,1554813465159,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,30,5,white,circle,sounds/E.wav,1554813467742,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,31,3,white,circle,sounds/B.wav,1554813470322,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,32,8,white,circle,sounds/T.wav,1554813472897,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,33,4,white,circle,sounds/G.wav,1554813475469,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,34,3,white,circle,sounds/T.wav,1554813478043,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,35,3,white,circle,sounds/T.wav,1554813480627,0,,1,,1,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,36,3,white,circle,sounds/T.wav,1554813483221,1,,1,,0,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,37,5,white,circle,sounds/T.wav,1554813485796,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,38,8,white,circle,sounds/G.wav,1554813488371,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,39,6,white,circle,sounds/E.wav,1554813490945,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,40,4,white,circle,sounds/C.wav,1554813493517,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,41,3,white,circle,sounds/P.wav,1554813496091,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,42,0,white,circle,sounds/E.wav,1554813498666,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,43,1,white,circle,sounds/P.wav,1554813501238,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,44,6,white,circle,sounds/C.wav,1554813503812,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,45,8,white,circle,sounds/T.wav,1554813506387,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,46,6,white,circle,sounds/D.wav,1554813508970,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,47,3,white,circle,sounds/P.wav,1554813511551,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,48,6,white,circle,sounds/E.wav,1554813514137,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,49,6,white,circle,sounds/P.wav,1554813516726,1,,1,,0,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,50,0,white,circle,sounds/G.wav,1554813519303,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,51,6,white,circle,sounds/V.wav,1554813521895,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,52,4,white,circle,sounds/E.wav,1554813524467,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,53,6,white,circle,sounds/V.wav,1554813527056,1,,1,,0,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,54,4,white,circle,sounds/E.wav,1554813529645,1,,1,,0,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,55,0,white,circle,sounds/B.wav,1554813532223,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,56,4,white,circle,sounds/P.wav,1554813534805,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,57,8,white,circle,sounds/C.wav,1554813537386,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,58,7,white,circle,sounds/G.wav,1554813539961,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,59,8,white,circle,sounds/P.wav,1554813542547,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,60,4,white,circle,sounds/G.wav,1554813545125,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,61,6,white,circle,sounds/D.wav,1554813547696,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,62,4,white,circle,sounds/C.wav,1554813550288,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,1,8,white,circle,sounds/B.wav,1554813572748,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,2,0,white,circle,sounds/D.wav,1554813575319,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,3,8,white,circle,sounds/C.wav,1554813577908,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,4,4,white,circle,sounds/G.wav,1554813580485,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,5,1,white,circle,sounds/E.wav,1554813583060,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,6,6,white,circle,sounds/V.wav,1554813585632,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,7,4,white,circle,sounds/B.wav,1554813588207,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,8,4,white,circle,sounds/E.wav,1554813590781,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,9,7,white,circle,sounds/T.wav,1554813593353,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,10,5,white,circle,sounds/B.wav,1554813595928,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,11,4,white,circle,sounds/C.wav,1554813598502,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,12,2,white,circle,sounds/T.wav,1554813601074,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,13,5,white,circle,sounds/P.wav,1554813603648,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,14,5,white,circle,sounds/T.wav,1554813606232,1,,1,,0,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,15,5,white,circle,sounds/C.wav,1554813608824,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,16,5,white,circle,sounds/T.wav,1554813611416,1,,1,,0,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,17,8,white,circle,sounds/C.wav,1554813613993,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,18,6,white,circle,sounds/B.wav,1554813616567,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,19,6,white,circle,sounds/C.wav,1554813619139,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,20,2,white,circle,sounds/D.wav,1554813621729,0,,1,,1,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,21,2,white,circle,sounds/E.wav,1554813624303,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,22,7,white,circle,sounds/T.wav,1554813626878,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,23,6,white,circle,sounds/E.wav,1554813629451,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,24,0,white,circle,sounds/T.wav,1554813632027,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,25,5,white,circle,sounds/P.wav,1554813634596,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,26,8,white,circle,sounds/G.wav,1554813637173,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,27,7,white,circle,sounds/E.wav,1554813639748,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,28,3,white,circle,sounds/C.wav,1554813642318,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,29,2,white,circle,sounds/E.wav,1554813644894,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,30,3,white,circle,sounds/C.wav,1554813647482,1,,1,,0,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,31,2,white,circle,sounds/C.wav,1554813650072,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,32,1,white,circle,sounds/P.wav,1554813652647,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,33,7,white,circle,sounds/C.wav,1554813655221,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,34,1,white,circle,sounds/G.wav,1554813657811,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,35,0,white,circle,sounds/V.wav,1554813660384,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,36,1,white,circle,sounds/G.wav,1554813662977,1,,1,,0,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,37,5,white,circle,sounds/B.wav,1554813665566,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,38,1,white,circle,sounds/G.wav,1554813668155,1,,1,,0,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,39,3,white,circle,sounds/G.wav,1554813670730,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,40,8,white,circle,sounds/C.wav,1554813673302,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,41,7,white,circle,sounds/V.wav,1554813675876,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,42,1,white,circle,sounds/C.wav,1554813678447,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,43,6,white,circle,sounds/P.wav,1554813681025,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,44,4,white,circle,sounds/E.wav,1554813683597,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,45,4,white,circle,sounds/P.wav,1554813686172,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,46,7,white,circle,sounds/T.wav,1554813688746,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,47,5,white,circle,sounds/G.wav,1554813691318,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,48,6,white,circle,sounds/D.wav,1554813693893,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,49,2,white,circle,sounds/B.wav,1554813696467,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,50,6,white,circle,sounds/E.wav,1554813699056,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,51,0,white,circle,sounds/P.wav,1554813701631,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,52,6,white,circle,sounds/D.wav,1554813704217,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,53,5,white,circle,sounds/C.wav,1554813706795,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,54,6,white,circle,sounds/G.wav,1554813709381,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,55,1,white,circle,sounds/G.wav,1554813711958,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,56,6,white,circle,sounds/G.wav,1554813714544,1,,1,,0,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,57,6,white,circle,sounds/D.wav,1554813717139,0,,1,,1,1,0,Studerende,0,0,,,0,0,no,1,,
Emu,female,19,training_train,training,ps2,2,2,58,6,white,circle,sounds/E.wav,1554813719726,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,59,3,white,circle,sounds/D.wav,1554813722300,1,,1,,0,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,training,ps2,2,2,60,6,white,circle,sounds/D.wav,1554813724892,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,61,3,white,circle,sounds/G.wav,1554813727475,0,,1,,1,1,0,Studerende,1,0,,,0,1,no,1,,
Emu,female,19,training_train,training,ps2,2,2,62,4,white,circle,sounds/T.wav,1554813730056,0,,1,,1,1,0,Studerende,0,0,,,0,1,no,0,,
Emu,female,19,training_train,posttest,pc2,2,2,1,1,green,circle,,1554813766672,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,2,8,darkorange,circle,,1554813769240,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,3,5,red,circle,,1554813771818,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,4,3,blue,circle,,1554813774393,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,5,5,white,circle,,1554813776979,,0,1,0,,0,0,Studerende,1,1,,,,0,no,0,1,
Emu,female,19,training_train,posttest,pc2,2,2,6,7,green,circle,,1554813779556,,0,1,1,,0,0,Studerende,0,1,,,,1,no,0,0,
Emu,female,19,training_train,posttest,pc2,2,2,7,5,red,circle,,1554813782139,,0,1,1,,0,0,Studerende,1,1,,,,1,no,1,0,
