id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_response,sound_response,color_tested,position_tested,color_score,figure_tested,timestamp,position_score,occupation,figure_response,color_response,figure_target,figure_score,sound_target,color_target,position_target,sound_tested,sound_score,simulate
Leopard,male,23,training_train,pretest,pcfs12,4,1,54,7,green,square,sounds\V.wav,0,1,1,1,1,1,1555399870239,1,Studerende,0,0,0,1,1,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,55,2,red,square,sounds\E.wav,0,0,1,1,1,1,1555399873790,1,Studerende,0,0,1,0,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,56,0,white,triangle,sounds\C.wav,0,0,1,1,1,1,1555399877339,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,57,4,yellow,square,sounds\C.wav,0,1,1,1,1,1,1555399880907,1,Studerende,0,0,0,1,1,0,0,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,58,4,white,square,sounds\G.wav,1,0,1,1,1,1,1555399884473,1,Studerende,0,0,1,0,0,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,59,2,blue,circle,sounds\G.wav,0,0,1,1,1,1,1555399888023,1,Studerende,0,0,0,1,1,0,0,1,0,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,60,2,darkorange,triangle,sounds\V.wav,0,0,1,1,1,1,1555399891573,0,Studerende,0,0,0,1,0,0,1,1,1,no
Leopard,male,23,training_train,pretest,pcfs12,4,1,61,6,yellow,circle,sounds\E.wav,0,0,1,1,1,1,1555399895124,1,Studerende,0,0,0,1,0,0,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,1,5,white,circle,sounds\G.wav,0,0,0,1,,0,1555399915441,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,2,6,white,circle,sounds\V.wav,0,0,0,1,,0,1555399917991,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,3,6,white,circle,sounds\C.wav,0,0,0,1,,0,1555399920541,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,4,8,white,circle,sounds\P.wav,0,0,0,1,,0,1555399923091,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,5,2,white,circle,sounds\C.wav,0,0,0,1,,0,1555399925641,1,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,6,8,white,circle,sounds\D.wav,0,0,0,1,,0,1555399928191,0,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,7,6,white,circle,sounds\B.wav,0,1,0,1,,0,1555399930757,1,Studerende,,,,,0,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,8,3,white,circle,sounds\C.wav,0,0,0,1,,0,1555399933308,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,9,2,white,circle,sounds\P.wav,0,0,0,1,,0,1555399935858,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,10,3,white,circle,sounds\P.wav,0,0,0,1,,0,1555399938408,0,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,11,5,white,circle,sounds\E.wav,0,0,0,1,,0,1555399940958,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,12,3,white,circle,sounds\B.wav,1,0,0,1,,0,1555399943524,1,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,13,2,white,circle,sounds\D.wav,0,0,0,1,,0,1555399946074,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,14,4,white,circle,sounds\C.wav,0,0,0,1,,0,1555399948624,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,15,2,white,circle,sounds\B.wav,0,0,0,1,,0,1555399951175,0,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,16,4,white,circle,sounds\D.wav,1,0,0,1,,0,1555399953742,1,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,17,8,white,circle,sounds\D.wav,0,0,0,1,,0,1555399956292,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,18,1,white,circle,sounds\E.wav,0,0,0,1,,0,1555399958842,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,19,8,white,circle,sounds\G.wav,1,0,0,1,,0,1555399961408,1,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,20,8,white,circle,sounds\E.wav,1,0,0,1,,0,1555399963991,0,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,21,8,white,circle,sounds\T.wav,0,0,0,1,,0,1555399966541,0,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,22,3,white,circle,sounds\T.wav,0,0,0,1,,0,1555399969092,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,23,6,white,circle,sounds\G.wav,0,0,0,1,,0,1555399971642,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,24,4,white,circle,sounds\T.wav,0,1,0,1,,0,1555399974209,1,Studerende,,,,,1,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,25,8,white,circle,sounds\G.wav,0,0,0,1,,0,1555399976759,1,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,26,5,white,circle,sounds\P.wav,0,0,0,1,,0,1555399979309,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,27,8,white,circle,sounds\D.wav,1,0,0,1,,0,1555399981875,1,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,28,1,white,circle,sounds\E.wav,0,0,0,1,,0,1555399984425,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,29,6,white,circle,sounds\C.wav,0,0,0,1,,0,1555399986976,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,30,2,white,circle,sounds\G.wav,0,0,0,1,,0,1555399989526,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,31,0,white,circle,sounds\E.wav,0,0,0,1,,0,1555399992076,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,32,5,white,circle,sounds\B.wav,0,0,0,1,,0,1555399994626,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,33,0,white,circle,sounds\B.wav,0,0,0,1,,0,1555399997176,0,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,34,4,white,circle,sounds\E.wav,0,0,0,1,,0,1555399999725,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,35,0,white,circle,sounds\B.wav,0,1,0,1,,0,1555400002293,0,Studerende,,,,,1,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,36,5,white,circle,sounds\G.wav,0,0,0,1,,0,1555400004843,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,37,6,white,circle,sounds\D.wav,0,0,0,1,,0,1555400007393,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,38,3,white,circle,sounds\G.wav,0,0,0,1,,0,1555400009943,1,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,39,6,white,circle,sounds\V.wav,1,0,0,1,,0,1555400012509,1,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,40,3,white,circle,sounds\G.wav,0,1,0,1,,0,1555400015076,0,Studerende,,,,,1,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,41,7,white,circle,sounds\B.wav,0,0,0,1,,0,1555400017626,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,42,3,white,circle,sounds\G.wav,1,1,0,1,,0,1555400020210,1,Studerende,,,,,1,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,43,4,white,circle,sounds\V.wav,0,0,0,1,,0,1555400022760,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,44,0,white,circle,sounds\E.wav,0,0,0,1,,0,1555400025310,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,45,2,white,circle,sounds\E.wav,0,0,0,1,,0,1555400027860,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,46,6,white,circle,sounds\D.wav,0,0,0,1,,0,1555400030410,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,47,3,white,circle,sounds\G.wav,0,0,0,1,,0,1555400032960,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,48,4,white,circle,sounds\D.wav,0,0,0,1,,0,1555400035509,1,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,49,4,white,circle,sounds\G.wav,0,0,0,1,,0,1555400038060,1,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,50,4,white,circle,sounds\T.wav,1,0,0,1,,0,1555400040627,1,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,51,4,white,circle,sounds\V.wav,1,0,0,1,,0,1555400043194,1,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,52,3,white,circle,sounds\D.wav,0,0,0,1,,0,1555400045744,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,53,3,white,circle,sounds\V.wav,0,1,0,1,,0,1555400048310,1,Studerende,,,,,1,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,54,8,white,circle,sounds\C.wav,0,0,0,1,,0,1555400050860,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,55,8,white,circle,sounds\V.wav,0,1,0,1,,0,1555400053426,1,Studerende,,,,,1,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,56,0,white,circle,sounds\C.wav,0,0,0,1,,0,1555400055978,1,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,57,7,white,circle,sounds\B.wav,0,0,0,1,,0,1555400058528,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,58,2,white,circle,sounds\C.wav,0,1,0,1,,0,1555400061094,1,Studerende,,,,,1,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,59,0,white,circle,sounds\T.wav,0,0,0,1,,0,1555400063644,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,60,8,white,circle,sounds\T.wav,0,0,0,1,,0,1555400066194,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,61,6,white,circle,sounds\T.wav,0,1,0,1,,0,1555400068760,1,Studerende,,,,,1,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,62,7,white,circle,sounds\G.wav,0,0,0,1,,0,1555400071310,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,1,3,white,circle,sounds\B.wav,0,0,0,1,,0,1555400215531,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,2,5,white,circle,sounds\D.wav,0,0,0,1,,0,1555400218081,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,3,4,white,circle,sounds\T.wav,0,0,0,1,,0,1555400220631,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,4,0,white,circle,sounds\G.wav,0,0,0,1,,0,1555400223181,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,5,4,white,circle,sounds\G.wav,1,0,0,1,,0,1555400225747,1,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,6,6,white,circle,sounds\D.wav,0,0,0,1,,0,1555400228297,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,7,0,white,circle,sounds\D.wav,1,0,0,1,,0,1555400230865,0,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,8,3,white,circle,sounds\D.wav,0,1,0,1,,0,1555400233431,1,Studerende,,,,,1,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,9,0,white,circle,sounds\D.wav,0,1,0,1,,0,1555400235998,0,Studerende,,,,,1,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,10,4,white,circle,sounds\T.wav,0,0,0,1,,0,1555400238548,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,11,0,white,circle,sounds\B.wav,0,0,0,1,,0,1555400241098,0,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,12,7,white,circle,sounds\T.wav,0,0,0,1,,0,1555400243648,1,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,13,0,white,circle,sounds\B.wav,1,0,0,1,,0,1555400246215,1,Studerende,,,,,1,,1,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,14,4,white,circle,sounds\B.wav,0,1,0,1,,0,1555400248782,1,Studerende,,,,,0,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,15,5,white,circle,sounds\P.wav,0,0,0,1,,0,1555400251333,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,16,4,white,circle,sounds\T.wav,0,0,0,1,,0,1555400253882,0,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,17,1,white,circle,sounds\C.wav,0,0,0,1,,0,1555400256432,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,18,0,white,circle,sounds\E.wav,0,0,0,1,,0,1555400258982,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,19,0,white,circle,sounds\D.wav,0,0,0,1,,0,1555400261532,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,20,7,white,circle,sounds\B.wav,0,0,0,1,,0,1555400264082,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,21,0,white,circle,sounds\C.wav,1,0,0,1,,0,1555400266649,1,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,22,4,white,circle,sounds\B.wav,0,1,0,1,,0,1555400269216,1,Studerende,,,,,1,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,23,8,white,circle,sounds\C.wav,0,0,0,1,,0,1555400271766,1,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,24,4,white,circle,sounds\C.wav,0,0,0,1,,0,1555400274316,0,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,25,6,white,circle,sounds\C.wav,0,1,0,1,,0,1555400276882,1,Studerende,,,,,1,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,26,8,white,circle,sounds\G.wav,0,0,0,1,,0,1555400279432,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,27,5,white,circle,sounds\E.wav,0,0,0,1,,0,1555400281982,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,28,4,white,circle,sounds\G.wav,0,0,0,1,,0,1555400284533,1,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,29,2,white,circle,sounds\T.wav,0,0,0,1,,0,1555400287083,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,30,4,white,circle,sounds\G.wav,0,0,0,1,,0,1555400289633,0,Studerende,,,,,1,,1,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,31,7,white,circle,sounds\P.wav,0,0,0,1,,0,1555400292183,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,32,3,white,circle,sounds\C.wav,0,0,0,1,,0,1555400294733,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,33,7,white,circle,sounds\V.wav,0,0,0,1,,0,1555400297283,0,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,34,6,white,circle,sounds\D.wav,0,0,0,1,,0,1555400299834,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,35,3,white,circle,sounds\G.wav,0,0,0,1,,0,1555400302384,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,36,7,white,circle,sounds\B.wav,0,0,0,1,,0,1555400304933,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,37,4,white,circle,sounds\E.wav,0,0,0,1,,0,1555400307483,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,38,1,white,circle,sounds\E.wav,0,0,0,1,,0,1555400310033,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,39,4,white,circle,sounds\E.wav,1,1,0,1,,0,1555400312616,1,Studerende,,,,,1,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,40,1,white,circle,sounds\T.wav,1,0,0,1,,0,1555400315183,1,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,41,5,white,circle,sounds\E.wav,0,1,0,1,,0,1555400317751,1,Studerende,,,,,1,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,42,3,white,circle,sounds\E.wav,0,0,0,1,,0,1555400320301,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,43,6,white,circle,sounds\C.wav,0,0,0,1,,0,1555400322851,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,44,7,white,circle,sounds\C.wav,0,0,0,1,,0,1555400325400,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,45,3,white,circle,sounds\C.wav,0,0,0,1,,0,1555400327950,1,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,46,2,white,circle,sounds\T.wav,0,0,0,1,,0,1555400330500,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,47,6,white,circle,sounds\E.wav,0,0,0,1,,0,1555400333050,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,48,3,white,circle,sounds\G.wav,0,0,0,1,,0,1555400335601,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,49,7,white,circle,sounds\C.wav,0,0,0,1,,0,1555400338151,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,50,3,white,circle,sounds\T.wav,1,0,0,1,,0,1555400340717,1,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,51,0,white,circle,sounds\D.wav,0,0,0,1,,0,1555400343267,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,52,8,white,circle,sounds\T.wav,0,0,0,1,,0,1555400345817,1,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,53,2,white,circle,sounds\D.wav,0,0,0,1,,0,1555400348367,1,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,54,2,white,circle,sounds\D.wav,0,0,0,1,,0,1555400350917,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,55,2,white,circle,sounds\T.wav,1,0,0,1,,0,1555400353485,1,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,56,5,white,circle,sounds\P.wav,0,0,0,1,,0,1555400356035,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,57,2,white,circle,sounds\B.wav,1,0,0,1,,0,1555400358601,1,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,58,6,white,circle,sounds\E.wav,0,0,0,1,,0,1555400361151,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,59,2,white,circle,sounds\P.wav,1,0,0,1,,0,1555400363718,1,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,60,5,white,circle,sounds\E.wav,0,1,0,1,,0,1555400366284,1,Studerende,,,,,1,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,61,4,white,circle,sounds\D.wav,0,0,0,1,,0,1555400368834,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,62,6,white,circle,sounds\G.wav,0,0,0,1,,0,1555400371385,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,1,2,white,circle,sounds\C.wav,0,0,0,1,,0,1555400390302,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,2,6,white,circle,sounds\T.wav,0,0,0,1,,0,1555400392852,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,3,2,white,circle,sounds\C.wav,1,1,0,1,,0,1555400395435,1,Studerende,,,,,1,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,4,6,white,circle,sounds\T.wav,1,1,0,1,,0,1555400398019,1,Studerende,,,,,1,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,5,0,white,circle,sounds\P.wav,0,0,0,1,,0,1555400400569,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,6,7,white,circle,sounds\T.wav,0,1,0,1,,0,1555400403135,1,Studerende,,,,,1,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,7,8,white,circle,sounds\E.wav,0,0,0,1,,0,1555400405686,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,8,7,white,circle,sounds\P.wav,1,0,0,1,,0,1555400408252,1,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,9,5,white,circle,sounds\E.wav,0,0,0,1,,0,1555400410802,1,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,10,7,white,circle,sounds\C.wav,0,0,0,1,,0,1555400413353,0,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,11,2,white,circle,sounds\P.wav,0,1,0,1,,0,1555400415919,1,Studerende,,,,,0,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,12,6,white,circle,sounds\B.wav,0,0,0,1,,0,1555400418469,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,13,4,white,circle,sounds\G.wav,0,0,0,1,,0,1555400421019,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,14,6,white,circle,sounds\B.wav,0,0,0,1,,0,1555400423570,0,Studerende,,,,,1,,1,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,15,7,white,circle,sounds\T.wav,0,0,0,1,,0,1555400426120,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,16,1,white,circle,sounds\D.wav,0,0,0,1,,0,1555400428670,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,17,5,white,circle,sounds\G.wav,0,0,0,1,,0,1555400431219,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,18,5,white,circle,sounds\V.wav,0,0,0,1,,0,1555400433769,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,19,5,white,circle,sounds\V.wav,1,1,0,1,,0,1555400436352,1,Studerende,,,,,0,,1,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,20,0,white,circle,sounds\C.wav,0,0,0,1,,0,1555400438903,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,21,0,white,circle,sounds\D.wav,0,0,0,1,,0,1555400441453,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,22,1,white,circle,sounds\T.wav,0,0,0,1,,0,1555400444003,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,23,0,white,circle,sounds\E.wav,1,0,0,1,,0,1555400446570,1,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,24,1,white,circle,sounds\P.wav,1,0,0,1,,0,1555400449136,1,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,25,8,white,circle,sounds\C.wav,0,0,0,1,,0,1555400451686,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,26,8,white,circle,sounds\V.wav,0,0,0,1,,0,1555400454236,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,27,2,white,circle,sounds\V.wav,0,1,0,1,,0,1555400456803,1,Studerende,,,,,0,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,28,7,white,circle,sounds\D.wav,0,0,0,1,,0,1555400459354,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,29,6,white,circle,sounds\T.wav,0,0,0,1,,0,1555400461904,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,30,1,white,circle,sounds\D.wav,0,0,0,1,,0,1555400464454,1,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,31,7,white,circle,sounds\T.wav,0,0,0,1,,0,1555400467004,1,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,32,1,white,circle,sounds\T.wav,0,0,0,1,,0,1555400469553,0,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,33,7,white,circle,sounds\C.wav,0,0,0,1,,0,1555400472103,0,Studerende,,,,,0,,1,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,34,3,white,circle,sounds\P.wav,0,0,0,1,,0,1555400474654,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,35,6,white,circle,sounds\C.wav,0,0,0,1,,0,1555400477204,1,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,36,5,white,circle,sounds\P.wav,0,0,0,1,,0,1555400479754,1,Studerende,,,,,1,,0,1,0,no
Leopard,male,23,training_train,training,ps2,2,2,37,4,white,circle,sounds\P.wav,0,0,0,1,,0,1555400482304,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,38,6,white,circle,sounds\B.wav,0,0,0,1,,0,1555400484854,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,39,3,white,circle,sounds\C.wav,0,0,0,1,,0,1555400487404,1,Studerende,,,,,0,,0,1,1,no
Leopard,male,23,training_train,training,ps2,2,2,40,2,white,circle,sounds\G.wav,0,0,0,1,,0,1555400489954,1,Studerende,,,,,0,,0,1,1,no
