id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,timestamp,sound_target,figure_target,position_response,position_target,occupation,figure_score,figure_response,sound_tested,sound_score,sound_response,color_score,simulate,color_target,position_score,position_tested,color_tested,color_response,figure_tested
alligator,female,27,training_transfer,posttest,fc2,2,2,14,4,green,circle,,1554891662869,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,15,4,green,star,,1554891665452,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,16,4,yellow,star,,1554891668053,,0,,,I arbejde,0,1,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,17,4,red,circle,,1554891670645,,0,,,I arbejde,0,1,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,18,4,green,circle,,1554891673228,,0,,,I arbejde,1,0,0,,,0,no,0,,0,1,1,1
alligator,female,27,training_transfer,posttest,fc2,2,2,19,4,white,triangle,,1554891675803,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,20,4,blue,triangle,,1554891678407,,0,,,I arbejde,0,1,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,21,4,white,star,,1554891680987,,0,,,I arbejde,1,0,0,,,0,no,1,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,22,4,blue,star,,1554891683591,,0,,,I arbejde,0,1,0,,,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fc2,2,2,23,4,red,circle,,1554891686171,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,24,4,yellow,circle,,1554891688754,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,25,4,red,triangle,,1554891691352,,0,,,I arbejde,1,0,0,,,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fc2,2,2,26,4,yellow,star,,1554891693947,,0,,,I arbejde,1,0,0,,,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fc2,2,2,27,4,white,circle,,1554891696534,,0,,,I arbejde,0,1,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,28,4,red,star,,1554891699105,,1,,,I arbejde,0,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,29,4,blue,star,,1554891701703,,0,,,I arbejde,0,1,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,30,4,green,triangle,,1554891704272,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,31,4,darkorange,star,,1554891706864,,1,,,I arbejde,1,1,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,32,4,green,triangle,,1554891709465,,1,,,I arbejde,1,1,0,,,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fc2,2,2,33,4,white,triangle,,1554891712039,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,34,4,green,triangle,,1554891714649,,1,,,I arbejde,0,0,0,,,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fc2,2,2,35,4,blue,square,,1554891717223,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,36,4,red,triangle,,1554891719815,,1,,,I arbejde,1,1,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,37,4,green,triangle,,1554891722393,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,38,4,yellow,star,,1554891724973,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,39,4,yellow,triangle,,1554891727560,,1,,,I arbejde,0,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,40,4,green,circle,,1554891730143,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,41,4,green,square,,1554891732709,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,42,4,dimgray,triangle,,1554891735304,,0,,,I arbejde,1,0,0,,,0,no,0,,0,1,1,1
alligator,female,27,training_transfer,posttest,fc2,2,2,43,4,green,square,,1554891737884,,1,,,I arbejde,0,0,0,,,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fc2,2,2,44,4,dimgray,square,,1554891740485,,0,,,I arbejde,0,1,0,,,0,no,1,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,45,4,red,square,,1554891743080,,1,,,I arbejde,1,1,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,46,4,green,circle,,1554891745660,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,47,4,white,square,,1554891748244,,1,,,I arbejde,0,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,48,4,green,square,,1554891750827,,0,,,I arbejde,1,0,0,,,0,no,1,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,49,4,yellow,star,,1554891753413,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,50,4,dimgray,triangle,,1554891756011,,0,,,I arbejde,0,1,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,51,4,dimgray,square,,1554891758612,,0,,,I arbejde,0,1,0,,,0,no,0,,0,1,1,1
alligator,female,27,training_transfer,posttest,fc2,2,2,52,4,darkorange,square,,1554891761204,,0,,,I arbejde,0,1,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,53,4,blue,triangle,,1554891763779,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,54,4,darkorange,circle,,1554891766362,,0,,,I arbejde,1,0,0,,,0,no,1,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,55,4,green,triangle,,1554891768948,,1,,,I arbejde,1,1,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,56,4,darkorange,circle,,1554891771558,,1,,,I arbejde,1,1,0,,,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fc2,2,2,57,4,darkorange,circle,,1554891774132,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,58,4,red,square,,1554891776715,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,59,4,blue,circle,,1554891779322,,1,,,I arbejde,1,1,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,60,4,green,circle,,1554891781900,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fc2,2,2,61,4,blue,triangle,,1554891784500,,0,,,I arbejde,1,0,0,,,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fc2,2,2,62,4,red,star,,1554891787084,,0,,,I arbejde,1,0,0,,,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,pcs1,3,1,1,5,darkorange,circle,sounds/E.wav,1554891804700,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,2,8,darkorange,circle,sounds/G.wav,1554891808314,0,,0,0,I arbejde,,,1,1,0,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,3,4,darkorange,circle,sounds/E.wav,1554891811902,0,,0,0,I arbejde,,,1,1,0,0,no,1,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,4,8,dimgray,circle,sounds/V.wav,1554891815501,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,5,1,green,circle,sounds/V.wav,1554891819112,1,,0,0,I arbejde,,,1,1,1,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,6,1,yellow,circle,sounds/C.wav,1554891822714,0,,1,1,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,7,7,green,circle,sounds/D.wav,1554891826302,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,8,1,red,circle,sounds/B.wav,1554891829904,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,9,1,red,circle,sounds/B.wav,1554891833515,1,,1,1,I arbejde,,,1,1,1,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,10,0,yellow,circle,sounds/V.wav,1554891837105,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,11,0,yellow,circle,sounds/D.wav,1554891840725,0,,1,1,I arbejde,,,1,1,0,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,12,4,white,circle,sounds/G.wav,1554891844321,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,13,4,darkorange,circle,sounds/B.wav,1554891847932,0,,1,1,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,14,0,green,circle,sounds/D.wav,1554891851522,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,15,1,green,circle,sounds/C.wav,1554891855122,0,,0,0,I arbejde,,,1,1,0,0,no,1,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,16,8,blue,circle,sounds/C.wav,1554891858727,1,,0,0,I arbejde,,,1,1,1,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,17,8,red,circle,sounds/G.wav,1554891862338,0,,1,1,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,18,1,dimgray,circle,sounds/C.wav,1554891865940,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,19,5,green,circle,sounds/B.wav,1554891869539,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,20,5,yellow,circle,sounds/B.wav,1554891873161,1,,1,1,I arbejde,,,1,1,1,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,21,8,yellow,circle,sounds/V.wav,1554891876758,0,,0,0,I arbejde,,,1,1,0,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,22,3,blue,circle,sounds/E.wav,1554891880357,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,23,3,blue,circle,sounds/P.wav,1554891883994,0,,1,1,I arbejde,,,1,1,0,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,24,3,blue,circle,sounds/T.wav,1554891887617,0,,1,1,I arbejde,,,1,1,0,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,25,0,yellow,circle,sounds/G.wav,1554891891233,0,,0,0,I arbejde,,,1,0,1,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,26,7,green,circle,sounds/V.wav,1554891894827,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,27,4,yellow,circle,sounds/V.wav,1554891898435,1,,0,0,I arbejde,,,1,1,1,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,28,0,dimgray,circle,sounds/E.wav,1554891902028,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,29,1,white,circle,sounds/E.wav,1554891905636,1,,0,0,I arbejde,,,1,1,1,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,30,1,blue,circle,sounds/E.wav,1554891909247,1,,1,1,I arbejde,,,1,1,1,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,31,0,white,circle,sounds/C.wav,1554891912846,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,32,8,red,circle,sounds/C.wav,1554891916457,1,,0,0,I arbejde,,,1,1,1,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,33,1,yellow,circle,sounds/C.wav,1554891920053,1,,0,0,I arbejde,,,1,1,1,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,34,4,darkorange,circle,sounds/P.wav,1554891923647,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,35,8,blue,circle,sounds/D.wav,1554891927246,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,36,8,green,circle,sounds/B.wav,1554891930860,0,,1,1,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,37,0,blue,circle,sounds/G.wav,1554891934447,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,38,6,green,circle,sounds/P.wav,1554891938050,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,39,0,white,circle,sounds/V.wav,1554891941649,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,40,7,white,circle,sounds/T.wav,1554891945260,0,,0,0,I arbejde,,,1,1,0,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,41,6,yellow,circle,sounds/T.wav,1554891948871,1,,0,0,I arbejde,,,1,1,1,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,42,6,yellow,circle,sounds/T.wav,1554891952415,1,,1,1,I arbejde,,,1,1,1,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,43,4,yellow,circle,sounds/G.wav,1554891956034,0,,0,0,I arbejde,,,1,1,0,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,44,6,darkorange,circle,sounds/T.wav,1554891959634,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,45,6,white,circle,sounds/V.wav,1554891963262,0,,1,1,I arbejde,,,1,0,1,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,46,6,yellow,circle,sounds/V.wav,1554891966873,1,,1,1,I arbejde,,,1,1,1,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,47,4,yellow,circle,sounds/C.wav,1554891970480,0,,0,0,I arbejde,,,1,1,0,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,48,8,red,circle,sounds/B.wav,1554891974068,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,49,1,white,circle,sounds/E.wav,1554891977667,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,50,7,blue,circle,sounds/C.wav,1554891981269,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,51,7,red,circle,sounds/P.wav,1554891984881,0,,1,1,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,52,4,blue,circle,sounds/D.wav,1554891988471,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,53,6,red,circle,sounds/T.wav,1554891992070,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,54,7,green,circle,sounds/D.wav,1554891995672,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,55,8,green,circle,sounds/D.wav,1554891999304,1,,0,0,I arbejde,,,1,1,1,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,56,0,green,circle,sounds/E.wav,1554892002917,0,,0,0,I arbejde,,,1,1,0,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,57,0,darkorange,circle,sounds/E.wav,1554892006543,1,,1,1,I arbejde,,,1,1,1,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,58,7,darkorange,circle,sounds/E.wav,1554892010171,1,,0,0,I arbejde,,,1,1,1,1,no,1,1,1,1,1,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,59,0,green,circle,sounds/C.wav,1554892013773,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,60,2,blue,circle,sounds/T.wav,1554892017372,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,pcs1,3,1,61,4,white,circle,sounds/C.wav,1554892020975,0,,0,0,I arbejde,,,1,1,0,1,no,0,1,1,1,0,0
alligator,female,27,training_transfer,posttest,fcs1,3,1,1,4,green,triangle,sounds/E.wav,1554892029943,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,2,4,darkorange,circle,sounds/B.wav,1554892033543,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,3,4,red,circle,sounds/B.wav,1554892037162,1,1,,,I arbejde,0,0,1,1,1,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,4,4,red,square,sounds/B.wav,1554892040764,1,0,,,I arbejde,1,0,1,0,0,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,5,4,red,square,sounds/C.wav,1554892044384,0,1,,,I arbejde,1,1,1,1,0,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,6,4,green,star,sounds/D.wav,1554892047977,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,7,4,yellow,square,sounds/V.wav,1554892051579,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,8,4,blue,circle,sounds/B.wav,1554892055178,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,9,4,white,square,sounds/D.wav,1554892058778,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,10,4,red,star,sounds/G.wav,1554892062380,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,11,4,dimgray,square,sounds/G.wav,1554892065988,1,0,,,I arbejde,1,0,1,1,1,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,12,4,white,triangle,sounds/G.wav,1554892069590,1,0,,,I arbejde,1,0,1,1,1,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,13,4,dimgray,circle,sounds/C.wav,1554892073181,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,14,4,darkorange,circle,sounds/C.wav,1554892076786,1,1,,,I arbejde,1,1,1,1,1,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,15,4,darkorange,triangle,sounds/T.wav,1554892080388,0,0,,,I arbejde,1,0,1,1,0,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,16,4,darkorange,square,sounds/C.wav,1554892083993,0,0,,,I arbejde,1,0,1,1,0,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,17,4,red,circle,sounds/P.wav,1554892087581,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,18,4,blue,star,sounds/V.wav,1554892091182,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,19,4,dimgray,circle,sounds/C.wav,1554892094782,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,20,4,red,circle,sounds/C.wav,1554892098416,1,1,,,I arbejde,1,1,1,1,1,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,21,4,dimgray,triangle,sounds/T.wav,1554892102018,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,22,4,green,triangle,sounds/T.wav,1554892105649,1,1,,,I arbejde,1,1,1,1,1,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,23,4,blue,triangle,sounds/D.wav,1554892109263,0,1,,,I arbejde,1,1,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,24,4,blue,star,sounds/B.wav,1554892112862,0,0,,,I arbejde,1,0,1,1,0,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,25,4,darkorange,triangle,sounds/V.wav,1554892116453,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,26,4,green,triangle,sounds/V.wav,1554892120084,1,1,,,I arbejde,1,1,1,1,1,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,27,4,red,square,sounds/T.wav,1554892123686,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,28,4,red,square,sounds/B.wav,1554892127297,0,1,,,I arbejde,0,0,1,1,0,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,29,4,red,square,sounds/C.wav,1554892130897,0,1,,,I arbejde,0,0,1,1,0,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,30,4,darkorange,triangle,sounds/B.wav,1554892134487,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,31,4,darkorange,square,sounds/G.wav,1554892138101,0,0,,,I arbejde,1,0,1,1,0,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,32,4,blue,triangle,sounds/P.wav,1554892141688,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,33,4,darkorange,square,sounds/B.wav,1554892145288,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,34,4,white,star,sounds/C.wav,1554892148890,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,35,4,yellow,triangle,sounds/D.wav,1554892152489,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,36,4,yellow,triangle,sounds/C.wav,1554892156106,0,1,,,I arbejde,1,1,1,1,0,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,37,4,yellow,square,sounds/D.wav,1554892159725,0,0,,,I arbejde,1,0,1,1,0,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,38,4,white,square,sounds/D.wav,1554892163354,1,1,,,I arbejde,1,1,1,1,1,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,39,4,green,star,sounds/D.wav,1554892166953,1,0,,,I arbejde,1,0,1,1,1,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,40,4,green,star,sounds/E.wav,1554892170561,0,1,,,I arbejde,1,1,1,1,0,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,41,4,green,circle,sounds/E.wav,1554892174166,1,0,,,I arbejde,1,0,1,0,0,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,42,4,dimgray,circle,sounds/V.wav,1554892177768,0,1,,,I arbejde,1,1,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,43,4,yellow,square,sounds/B.wav,1554892181358,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,44,4,darkorange,star,sounds/C.wav,1554892184961,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,45,4,yellow,triangle,sounds/C.wav,1554892188569,1,0,,,I arbejde,1,0,1,1,1,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,46,4,darkorange,square,sounds/V.wav,1554892192159,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,47,4,green,circle,sounds/V.wav,1554892195770,1,0,,,I arbejde,1,0,1,1,1,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,48,4,yellow,star,sounds/G.wav,1554892199359,0,0,,,I arbejde,1,0,1,1,0,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,49,4,yellow,circle,sounds/C.wav,1554892202890,0,0,,,I arbejde,1,0,1,0,1,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,50,4,blue,star,sounds/C.wav,1554892206498,1,0,,,I arbejde,1,0,1,1,1,1,no,0,,0,1,0,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,51,4,blue,star,sounds/C.wav,1554892210129,1,1,,,I arbejde,1,1,1,1,1,1,no,1,,0,1,1,1
alligator,female,27,training_transfer,posttest,fcs1,3,1,52,4,yellow,star,sounds/G.wav,1554892213737,0,1,,,I arbejde,1,1,1,1,0,1,no,0,,0,1,0,1
