id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_tested,occupation,figure_score,position_target,sound_target,simulate,figure_response,timestamp,figure_target,position_response,color_tested,color_score,position_score,figure_tested,sound_response,color_target,sound_score,sound_tested,color_response
Pindsvin,male,23,training_train,practice,p1,1,1,1,5,white,circle,,1,Studerende,,0,,no,,1555583789571,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,2,6,white,circle,,1,Studerende,,0,,no,,1555583792121,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,3,2,white,circle,,1,Studerende,,0,,no,,1555583794672,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,4,2,white,circle,,1,Studerende,,1,,no,,1555583797238,,0,0,,0,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,5,4,white,circle,,1,Studerende,,0,,no,,1555583799788,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,6,4,white,circle,,1,Studerende,,1,,no,,1555583802354,,1,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,7,6,white,circle,,1,Studerende,,0,,no,,1555583804905,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,8,6,white,circle,,1,Studerende,,1,,no,,1555583807472,,1,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,9,0,white,circle,,1,Studerende,,0,,no,,1555583810021,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,10,1,white,circle,,1,Studerende,,0,,no,,1555583812572,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,11,0,white,circle,,1,Studerende,,0,,no,,1555583815122,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,12,5,white,circle,,1,Studerende,,0,,no,,1555583817672,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,13,5,white,circle,,1,Studerende,,1,,no,,1555583820238,,1,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,14,4,white,circle,,1,Studerende,,0,,no,,1555583822788,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,15,4,white,circle,,1,Studerende,,1,,no,,1555583825360,,1,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,16,2,white,circle,,1,Studerende,,0,,no,,1555583827910,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,17,7,white,circle,,1,Studerende,,0,,no,,1555583830461,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,18,2,white,circle,,1,Studerende,,0,,no,,1555583833011,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,19,8,white,circle,,1,Studerende,,0,,no,,1555583835561,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,20,2,white,circle,,1,Studerende,,0,,no,,1555583838111,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,21,8,white,circle,,1,Studerende,,0,,no,,1555583840666,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,22,8,white,circle,,1,Studerende,,1,,no,,1555583843227,,1,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,23,0,white,circle,,1,Studerende,,0,,no,,1555583845778,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,24,0,white,circle,,1,Studerende,,1,,no,,1555583848345,,1,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,25,8,white,circle,,1,Studerende,,0,,no,,1555583850895,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,26,0,white,circle,,1,Studerende,,0,,no,,1555583853444,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,27,8,white,circle,,1,Studerende,,0,,no,,1555583855994,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,28,5,white,circle,,1,Studerende,,0,,no,,1555583858561,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,29,5,white,circle,,1,Studerende,,1,,no,,1555583861127,,1,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,30,2,white,circle,,1,Studerende,,0,,no,,1555583863679,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,p1,1,1,31,6,white,circle,,1,Studerende,,0,,no,,1555583866228,,0,0,,1,0,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,1,4,white,star,,0,Studerende,1,,,no,0,1555583926013,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,2,4,white,circle,,0,Studerende,1,,,no,0,1555583928563,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,3,4,white,star,,0,Studerende,1,,,no,1,1555583931129,1,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,4,4,white,triangle,,0,Studerende,1,,,no,0,1555583933680,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,5,4,white,square,,0,Studerende,1,,,no,0,1555583936230,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,6,4,white,circle,,0,Studerende,1,,,no,0,1555583938780,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,7,4,white,circle,,0,Studerende,0,,,no,1,1555583941346,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,8,4,white,circle,,0,Studerende,0,,,no,0,1555583943896,1,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,9,4,white,star,,0,Studerende,1,,,no,0,1555583946446,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,10,4,white,square,,0,Studerende,1,,,no,0,1555583948996,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,11,4,white,circle,,0,Studerende,1,,,no,0,1555583951547,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,12,4,white,triangle,,0,Studerende,0,,,no,1,1555583954114,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,13,4,white,triangle,,0,Studerende,1,,,no,0,1555583956664,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,14,4,white,star,,0,Studerende,1,,,no,0,1555583959216,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,15,4,white,circle,,0,Studerende,1,,,no,0,1555583961763,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,16,4,white,star,,0,Studerende,1,,,no,1,1555583964330,1,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,17,4,white,circle,,0,Studerende,0,,,no,0,1555583966880,1,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,18,4,white,square,,0,Studerende,1,,,no,0,1555583969431,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,19,4,white,square,,0,Studerende,1,,,no,0,1555583971981,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,20,4,white,square,,0,Studerende,1,,,no,1,1555583974581,1,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,21,4,white,triangle,,0,Studerende,1,,,no,0,1555583977131,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,22,4,white,triangle,,0,Studerende,1,,,no,0,1555583979681,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,23,4,white,triangle,,0,Studerende,1,,,no,1,1555583982247,1,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,24,4,white,star,,0,Studerende,1,,,no,0,1555583984797,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,25,4,white,square,,0,Studerende,1,,,no,0,1555583987348,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,26,4,white,star,,0,Studerende,1,,,no,1,1555583989914,1,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,27,4,white,triangle,,0,Studerende,0,,,no,1,1555583992481,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,28,4,white,circle,,0,Studerende,1,,,no,0,1555583995031,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,29,4,white,triangle,,0,Studerende,0,,,no,0,1555583997581,1,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,30,4,white,square,,0,Studerende,1,,,no,0,1555584000131,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,31,4,white,star,,0,Studerende,1,,,no,0,1555584002681,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,f2,1,2,32,4,white,circle,,0,Studerende,1,,,no,0,1555584005232,0,,0,,,1,,,,0,
Pindsvin,male,23,training_train,practice,sc2,2,2,1,4,dimgray,circle,sounds\B.wav,0,Studerende,,,0,no,,1555584072833,,,1,1,,0,0,0,1,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,2,4,darkorange,circle,sounds\G.wav,0,Studerende,,,0,no,,1555584075400,,,1,0,,0,0,0,1,1,1
Pindsvin,male,23,training_train,practice,sc2,2,2,3,4,darkorange,circle,sounds\G.wav,0,Studerende,,,0,no,,1555584077966,,,1,0,,0,0,0,1,1,1
Pindsvin,male,23,training_train,practice,sc2,2,2,4,4,darkorange,circle,sounds\D.wav,0,Studerende,,,0,no,,1555584080533,,,1,1,,0,0,1,1,1,1
Pindsvin,male,23,training_train,practice,sc2,2,2,5,4,red,circle,sounds\E.wav,0,Studerende,,,0,no,,1555584083083,,,1,1,,0,0,0,1,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,6,4,white,circle,sounds\B.wav,0,Studerende,,,0,no,,1555584085633,,,1,1,,0,0,0,1,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,7,4,red,circle,sounds\T.wav,0,Studerende,,,0,no,,1555584088183,,,1,0,,0,0,1,1,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,8,4,white,circle,sounds\V.wav,0,Studerende,,,0,no,,1555584090734,,,1,0,,0,0,1,1,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,9,4,white,circle,sounds\T.wav,0,Studerende,,,1,no,,1555584093283,,,1,1,,0,0,0,0,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,10,4,blue,circle,sounds\T.wav,0,Studerende,,,0,no,,1555584095850,,,1,1,,0,1,0,0,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,11,4,yellow,circle,sounds\G.wav,0,Studerende,,,0,no,,1555584098400,,,1,1,,0,0,0,1,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,12,4,blue,circle,sounds\T.wav,0,Studerende,,,1,no,,1555584100966,,,1,0,,0,1,1,1,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,13,4,yellow,circle,sounds\D.wav,0,Studerende,,,0,no,,1555584103516,,,1,0,,0,0,1,1,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,14,4,darkorange,circle,sounds\B.wav,0,Studerende,,,0,no,,1555584106066,,,1,1,,0,0,0,1,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,15,4,green,circle,sounds\G.wav,0,Studerende,,,0,no,,1555584108617,,,1,1,,0,0,0,1,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,16,4,dimgray,circle,sounds\B.wav,0,Studerende,,,1,no,,1555584111167,,,1,1,,0,0,0,0,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,17,4,green,circle,sounds\D.wav,0,Studerende,,,0,no,,1555584113734,,,1,1,,0,0,1,1,1,1
Pindsvin,male,23,training_train,practice,sc2,2,2,18,4,white,circle,sounds\C.wav,0,Studerende,,,0,no,,1555584116284,,,1,1,,0,0,0,1,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,19,4,dimgray,circle,sounds\C.wav,0,Studerende,,,0,no,,1555584118850,,,1,1,,0,1,0,0,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,20,4,dimgray,circle,sounds\C.wav,0,Studerende,,,1,no,,1555584121417,,,1,1,,0,1,0,1,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,21,4,green,circle,sounds\B.wav,0,Studerende,,,0,no,,1555584123967,,,1,1,,0,0,0,1,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,22,4,dimgray,circle,sounds\C.wav,0,Studerende,,,1,no,,1555584126518,,,1,0,,0,0,1,0,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,23,4,dimgray,circle,sounds\B.wav,0,Studerende,,,1,no,,1555584129068,,,1,1,,0,0,0,0,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,24,4,blue,circle,sounds\T.wav,0,Studerende,,,0,no,,1555584131618,,,1,1,,0,0,0,1,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,25,4,green,circle,sounds\T.wav,0,Studerende,,,0,no,,1555584134184,,,1,1,,0,1,0,0,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,26,4,darkorange,circle,sounds\D.wav,0,Studerende,,,0,no,,1555584136734,,,1,1,,0,0,0,1,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,27,4,darkorange,circle,sounds\P.wav,0,Studerende,,,0,no,,1555584139300,,,1,0,,0,0,0,1,1,1
Pindsvin,male,23,training_train,practice,sc2,2,2,28,4,blue,circle,sounds\D.wav,0,Studerende,,,1,no,,1555584141850,,,1,1,,0,0,0,0,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,29,4,red,circle,sounds\B.wav,0,Studerende,,,0,no,,1555584144401,,,1,1,,0,0,0,1,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,30,4,red,circle,sounds\T.wav,0,Studerende,,,0,no,,1555584146968,,,1,0,,0,0,0,1,1,1
Pindsvin,male,23,training_train,practice,sc2,2,2,31,4,red,circle,sounds\B.wav,0,Studerende,,,1,no,,1555584149518,,,1,0,,0,0,1,0,1,0
Pindsvin,male,23,training_train,practice,sc2,2,2,32,4,dimgray,circle,sounds\D.wav,0,Studerende,,,0,no,,1555584152068,,,1,1,,0,0,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,1,6,green,star,sounds\T.wav,1,Studerende,1,0,0,no,0,1555584233187,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,2,3,green,circle,sounds\V.wav,1,Studerende,1,0,0,no,0,1555584236753,0,0,1,1,1,1,0,1,1,1,1
Pindsvin,male,23,training_train,practice,pcfs1,4,1,3,3,green,circle,sounds\E.wav,1,Studerende,0,1,0,no,0,1555584240303,1,0,1,0,0,1,0,1,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,4,7,yellow,triangle,sounds\B.wav,1,Studerende,1,0,0,no,0,1555584243853,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,5,7,green,triangle,sounds\C.wav,1,Studerende,1,1,0,no,1,1555584247436,1,1,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,6,6,green,square,sounds\G.wav,1,Studerende,1,0,0,no,0,1555584251004,0,0,1,1,1,1,0,1,1,1,1
Pindsvin,male,23,training_train,practice,pcfs1,4,1,7,3,yellow,star,sounds\T.wav,1,Studerende,1,0,0,no,0,1555584254553,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,8,3,dimgray,triangle,sounds\D.wav,1,Studerende,1,1,0,no,0,1555584258120,0,1,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,9,8,dimgray,star,sounds\T.wav,1,Studerende,0,0,0,no,1,1555584261687,0,0,1,0,1,1,0,1,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,10,6,red,star,sounds\T.wav,1,Studerende,1,0,1,no,1,1555584265254,1,0,1,1,1,1,0,0,0,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,11,2,red,star,sounds\P.wav,1,Studerende,0,0,0,no,0,1555584268804,1,0,1,0,1,1,0,1,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,12,0,dimgray,square,sounds\G.wav,1,Studerende,1,0,0,no,0,1555584272354,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,13,0,green,star,sounds\E.wav,1,Studerende,1,1,0,no,0,1555584275920,0,1,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,14,2,green,circle,sounds\T.wav,1,Studerende,1,0,0,no,0,1555584279487,0,0,1,1,1,1,0,1,1,1,1
Pindsvin,male,23,training_train,practice,pcfs1,4,1,15,6,darkorange,circle,sounds\G.wav,1,Studerende,0,0,0,no,0,1555584283038,1,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,16,0,green,triangle,sounds\G.wav,1,Studerende,1,0,1,no,0,1555584286604,0,0,1,1,1,1,1,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,17,0,dimgray,circle,sounds\E.wav,1,Studerende,0,1,0,no,1,1555584290188,0,1,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,18,2,green,triangle,sounds\G.wav,1,Studerende,1,0,0,no,0,1555584293754,0,0,1,1,1,1,1,0,0,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,19,8,darkorange,star,sounds\G.wav,1,Studerende,1,0,1,no,0,1555584297321,0,0,1,1,1,1,1,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,20,3,green,star,sounds\B.wav,1,Studerende,0,0,0,no,0,1555584300888,1,0,1,0,1,1,0,0,1,1,1
Pindsvin,male,23,training_train,practice,pcfs1,4,1,21,3,dimgray,triangle,sounds\B.wav,1,Studerende,1,1,1,no,0,1555584304455,0,1,1,1,1,1,0,0,0,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,22,5,dimgray,star,sounds\B.wav,1,Studerende,1,0,1,no,0,1555584308021,0,0,1,0,1,1,1,1,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,23,8,blue,star,sounds\E.wav,1,Studerende,0,0,0,no,0,1555584311577,1,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,24,8,darkorange,circle,sounds\C.wav,1,Studerende,1,1,0,no,0,1555584315127,0,0,1,1,0,1,0,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,25,3,green,star,sounds\B.wav,1,Studerende,1,0,0,no,0,1555584318678,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,26,3,white,triangle,sounds\G.wav,1,Studerende,1,1,0,no,0,1555584322244,0,1,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,27,4,white,star,sounds\G.wav,1,Studerende,0,0,1,no,1,1555584325811,0,0,1,0,1,1,0,1,0,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,28,7,dimgray,star,sounds\T.wav,1,Studerende,1,0,0,no,1,1555584329377,1,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,29,1,green,square,sounds\B.wav,1,Studerende,1,0,0,no,0,1555584332927,0,0,1,1,1,1,0,0,1,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,30,7,red,triangle,sounds\B.wav,1,Studerende,1,0,1,no,0,1555584336478,0,0,1,1,1,1,0,0,0,1,0
Pindsvin,male,23,training_train,practice,pcfs1,4,1,31,5,darkorange,star,sounds\B.wav,1,Studerende,1,0,1,no,0,1555584340045,0,0,1,1,1,1,1,0,1,1,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,1,5,darkorange,circle,,1,Studerende,,0,,no,,1555584358329,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,2,0,darkorange,circle,,1,Studerende,,0,,no,,1555584360895,,0,1,0,1,0,,0,,0,1
Pindsvin,male,23,training_train,pretest,pc2,2,2,3,5,blue,circle,,1,Studerende,,1,,no,,1555584363445,,0,1,1,0,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,4,0,darkorange,circle,,1,Studerende,,1,,no,,1555584365995,,0,1,0,0,0,,1,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,5,0,green,circle,,1,Studerende,,0,,no,,1555584368549,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,6,5,yellow,circle,,1,Studerende,,0,,no,,1555584371112,,1,1,1,0,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,7,3,white,circle,,1,Studerende,,0,,no,,1555584373662,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,8,0,green,circle,,1,Studerende,,0,,no,,1555584376212,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,9,2,dimgray,circle,,1,Studerende,,0,,no,,1555584378762,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,10,5,blue,circle,,1,Studerende,,0,,no,,1555584381312,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,11,2,red,circle,,1,Studerende,,1,,no,,1555584383862,,0,1,1,0,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,12,4,darkorange,circle,,1,Studerende,,0,,no,,1555584386412,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,13,2,yellow,circle,,1,Studerende,,1,,no,,1555584388963,,0,1,1,0,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,14,3,yellow,circle,,1,Studerende,,0,,no,,1555584391533,,0,1,0,1,0,,0,,0,1
Pindsvin,male,23,training_train,pretest,pc2,2,2,15,4,yellow,circle,,1,Studerende,,0,,no,,1555584394099,,0,1,1,1,0,,1,,0,1
Pindsvin,male,23,training_train,pretest,pc2,2,2,16,8,white,circle,,1,Studerende,,0,,no,,1555584396651,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,17,4,yellow,circle,,1,Studerende,,1,,no,,1555584399204,,0,1,0,0,0,,1,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,18,0,blue,circle,,1,Studerende,,0,,no,,1555584401750,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,19,6,green,circle,,1,Studerende,,0,,no,,1555584404300,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,20,1,yellow,circle,,1,Studerende,,0,,no,,1555584406851,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,21,5,blue,circle,,1,Studerende,,0,,no,,1555584409402,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,22,0,green,circle,,1,Studerende,,0,,no,,1555584411951,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,23,3,darkorange,circle,,1,Studerende,,0,,no,,1555584414501,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,24,8,green,circle,,1,Studerende,,0,,no,,1555584417051,,0,1,0,1,0,,1,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,25,6,red,circle,,1,Studerende,,0,,no,,1555584419601,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,26,8,yellow,circle,,1,Studerende,,1,,no,,1555584422151,,0,1,1,0,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,27,6,red,circle,,1,Studerende,,1,,no,,1555584424735,,1,1,1,1,0,,1,,0,1
Pindsvin,male,23,training_train,pretest,pc2,2,2,28,7,darkorange,circle,,1,Studerende,,0,,no,,1555584427285,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,29,8,red,circle,,1,Studerende,,0,,no,,1555584429851,,0,1,1,1,0,,1,,0,1
Pindsvin,male,23,training_train,pretest,pc2,2,2,30,8,blue,circle,,1,Studerende,,0,,no,,1555584432401,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,31,8,red,circle,,1,Studerende,,1,,no,,1555584434985,,1,1,1,1,0,,1,,0,1
Pindsvin,male,23,training_train,pretest,pc2,2,2,32,7,blue,circle,,1,Studerende,,0,,no,,1555584437535,,0,1,0,1,0,,1,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,33,5,blue,circle,,1,Studerende,,0,,no,,1555584440086,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,34,7,blue,circle,,1,Studerende,,1,,no,,1555584442669,,1,1,1,1,0,,1,,0,1
Pindsvin,male,23,training_train,pretest,pc2,2,2,35,6,dimgray,circle,,1,Studerende,,0,,no,,1555584445219,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,36,8,white,circle,,1,Studerende,,0,,no,,1555584447769,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,37,2,red,circle,,1,Studerende,,0,,no,,1555584450318,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,38,8,white,circle,,1,Studerende,,1,,no,,1555584452885,,0,1,1,0,0,,1,,0,1
Pindsvin,male,23,training_train,pretest,pc2,2,2,39,4,red,circle,,1,Studerende,,0,,no,,1555584455435,,0,1,0,1,0,,1,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,40,8,yellow,circle,,1,Studerende,,1,,no,,1555584457986,,0,1,1,0,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,41,4,dimgray,circle,,1,Studerende,,1,,no,,1555584460536,,0,1,1,0,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,42,6,red,circle,,1,Studerende,,0,,no,,1555584463086,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,43,1,red,circle,,1,Studerende,,0,,no,,1555584465636,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,44,5,red,circle,,1,Studerende,,0,,no,,1555584468202,,0,1,1,1,0,,1,,0,1
Pindsvin,male,23,training_train,pretest,pc2,2,2,45,8,dimgray,circle,,1,Studerende,,0,,no,,1555584470752,,0,1,1,1,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,46,6,red,circle,,1,Studerende,,0,,no,,1555584473302,,0,1,0,1,0,,1,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,47,4,dimgray,circle,,1,Studerende,,0,,no,,1555584475870,,0,1,1,1,0,,1,,0,1
Pindsvin,male,23,training_train,pretest,pc2,2,2,48,6,blue,circle,,1,Studerende,,1,,no,,1555584478419,,0,1,1,0,0,,0,,0,0
Pindsvin,male,23,training_train,pretest,pc2,2,2,49,3,blue,circle,,1,Studerende,,0,,no,,1555584480970,,0,1,1,1,0,,0,,0,0
