id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_response,position_target,figure_tested,timestamp,sound_target,color_tested,sound_response,color_score,figure_target,sound_score,sound_tested,figure_score,simulate,position_response,occupation,color_target,position_score,color_response,position_tested
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,51,4,green,star,sounds\C.wav,0,,1,1555674631439,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,52,4,yellow,square,sounds\T.wav,0,,1,1555674634989,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,53,4,dimgray,square,sounds\B.wav,1,,1,1555674638556,0,1,0,1,1,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,54,4,white,triangle,sounds\B.wav,0,,1,1555674642106,1,1,0,1,0,0,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,55,4,blue,star,sounds\C.wav,0,,1,1555674645656,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,56,4,yellow,circle,sounds\D.wav,0,,1,1555674649206,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,57,4,blue,square,sounds\D.wav,0,,1,1555674652773,1,1,1,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,58,4,dimgray,star,sounds\P.wav,0,,1,1555674656323,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,59,4,dimgray,star,sounds\E.wav,0,,1,1555674659889,0,1,0,1,1,1,1,0,no,,Andet,1,,1,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,60,4,blue,square,sounds\V.wav,0,,1,1555674663439,0,1,0,1,0,1,1,1,no,,Andet,0,,0,0
Orangutan,male,55,training_transfer,pretest,fcs1,3,1,61,4,blue,square,sounds\D.wav,1,,1,1555674667007,0,1,0,0,1,1,1,1,no,,Andet,1,,0,0
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,1,6,green,square,sounds\B.wav,0,0,1,1555674685241,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,2,3,green,triangle,sounds\G.wav,0,0,1,1555674688790,0,1,0,0,0,1,1,1,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,3,2,yellow,triangle,sounds\E.wav,1,0,1,1555674692359,0,1,0,1,1,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,4,3,white,square,sounds\V.wav,0,0,1,1555674695909,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,5,5,dimgray,star,sounds\V.wav,0,0,1,1555674699476,1,1,0,0,0,0,1,1,no,0,Andet,0,1,1,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,6,3,dimgray,triangle,sounds\V.wav,0,0,1,1555674703027,1,1,0,0,0,0,1,1,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,7,3,red,circle,sounds\G.wav,0,1,1,1555674706576,0,1,0,1,0,1,1,1,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,8,8,red,square,sounds\B.wav,0,0,1,1555674710143,0,1,0,1,0,1,1,1,no,0,Andet,1,1,1,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,9,5,white,star,sounds\G.wav,0,0,1,1555674713693,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,10,6,yellow,circle,sounds\C.wav,0,0,1,1555674717243,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,11,3,yellow,square,sounds\T.wav,0,0,1,1555674720810,0,1,0,1,0,1,1,1,no,0,Andet,1,1,1,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,12,3,yellow,square,sounds\G.wav,0,1,1,1555674724360,0,1,0,0,1,1,1,0,no,0,Andet,1,0,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,13,7,blue,square,sounds\E.wav,1,0,1,1555674727927,0,1,0,1,1,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,14,3,darkorange,circle,sounds\T.wav,0,0,1,1555674731477,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,15,3,yellow,circle,sounds\T.wav,1,1,1,1555674735043,1,1,0,1,1,0,1,1,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,16,5,yellow,triangle,sounds\D.wav,0,0,1,1555674738594,0,1,0,0,0,1,1,1,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,17,2,dimgray,star,sounds\T.wav,0,0,1,1555674742144,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,18,7,white,square,sounds\B.wav,0,0,1,1555674745710,0,1,0,0,0,1,1,1,no,0,Andet,0,1,1,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,19,4,yellow,circle,sounds\D.wav,0,0,1,1555674749266,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,20,8,green,star,sounds\D.wav,0,0,1,1555674752827,1,1,1,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,21,7,yellow,square,sounds\P.wav,0,0,1,1555674756378,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,22,3,white,circle,sounds\P.wav,0,0,1,1555674759944,1,1,1,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,23,3,blue,square,sounds\P.wav,0,1,1,1555674763494,1,1,0,1,0,0,1,1,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,24,2,green,star,sounds\G.wav,0,0,1,1555674767044,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,25,3,dimgray,triangle,sounds\T.wav,0,0,1,1555674770594,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,26,4,darkorange,triangle,sounds\G.wav,1,0,1,1555674774161,0,1,0,1,1,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,27,8,red,star,sounds\E.wav,0,0,1,1555674777711,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,28,4,blue,triangle,sounds\T.wav,0,0,1,1555674781261,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,29,4,green,square,sounds\B.wav,0,1,1,1555674784811,0,1,0,1,0,1,1,1,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,30,4,blue,triangle,sounds\D.wav,0,1,1,1555674788361,0,1,0,1,0,1,1,1,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,31,2,blue,triangle,sounds\D.wav,0,0,1,1555674791928,1,1,1,0,1,1,1,0,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,32,6,blue,triangle,sounds\P.wav,0,0,1,1555674795478,0,1,0,0,1,1,1,0,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,33,1,white,star,sounds\E.wav,0,0,1,1555674799028,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,34,7,darkorange,square,sounds\E.wav,0,0,1,1555674802595,1,1,1,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,35,7,darkorange,square,sounds\B.wav,0,1,1,1555674806145,0,1,0,0,1,1,1,0,no,0,Andet,1,0,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,36,7,white,circle,sounds\P.wav,0,1,1,1555674809695,0,1,0,1,0,1,1,1,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,37,6,dimgray,triangle,sounds\T.wav,0,0,1,1555674813245,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,38,3,dimgray,square,sounds\V.wav,0,0,1,1555674816812,0,1,0,1,0,1,1,1,no,0,Andet,1,1,1,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,39,1,green,square,sounds\V.wav,0,0,1,1555674820362,1,1,0,1,1,0,1,0,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,40,1,green,triangle,sounds\E.wav,0,1,1,1555674823928,0,1,1,0,0,0,1,1,no,0,Andet,1,0,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,41,8,darkorange,star,sounds\E.wav,0,0,1,1555674827479,1,1,0,1,0,0,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,42,8,green,square,sounds\G.wav,0,1,1,1555674831029,0,1,0,1,0,1,1,1,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,43,3,blue,circle,sounds\T.wav,0,0,1,1555674834579,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,44,6,white,triangle,sounds\C.wav,0,0,1,1555674838129,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,45,8,blue,triangle,sounds\G.wav,1,0,1,1555674841696,0,1,0,1,1,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,46,2,yellow,triangle,sounds\E.wav,0,0,1,1555674845246,0,1,0,1,1,1,1,0,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,47,2,darkorange,circle,sounds\C.wav,0,1,1,1555674848796,0,1,0,1,0,1,1,1,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,48,7,dimgray,circle,sounds\T.wav,1,0,1,1555674852363,0,1,0,1,1,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,49,0,darkorange,star,sounds\P.wav,0,0,1,1555674855913,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,50,0,green,star,sounds\P.wav,0,1,1,1555674859480,1,1,1,1,1,1,1,0,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,51,1,green,star,sounds\P.wav,0,0,1,1555674863030,1,1,0,0,1,0,1,0,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,52,8,darkorange,circle,sounds\C.wav,0,0,1,1555674866580,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,53,6,green,circle,sounds\C.wav,0,0,1,1555674870146,1,1,1,1,1,1,1,0,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,54,6,white,star,sounds\C.wav,0,1,1,1555674873697,1,1,0,1,0,0,1,1,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,55,2,white,square,sounds\G.wav,0,0,1,1555674877265,0,1,0,1,0,1,1,1,no,0,Andet,1,1,1,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,56,3,yellow,triangle,sounds\T.wav,0,0,1,1555674880815,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,57,6,dimgray,circle,sounds\V.wav,0,0,1,1555674884365,0,1,0,1,0,1,1,1,no,0,Andet,0,1,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,58,6,green,star,sounds\V.wav,0,1,1,1555674887931,1,1,1,1,0,1,1,1,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,59,6,darkorange,circle,sounds\C.wav,0,1,1,1555674891481,0,1,0,1,0,1,1,1,no,0,Andet,0,0,0,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,60,5,darkorange,square,sounds\T.wav,0,0,1,1555674895048,0,1,0,1,0,1,1,1,no,0,Andet,1,1,1,1
Orangutan,male,55,training_transfer,pretest,pcfs12,4,1,61,6,darkorange,circle,sounds\V.wav,0,0,1,1555674898598,0,1,0,0,0,1,1,1,no,0,Andet,1,1,0,1
Orangutan,male,55,training_transfer,training,ps2,2,2,1,8,white,circle,sounds\C.wav,,0,0,1555674963382,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,2,4,white,circle,sounds\V.wav,,0,0,1555674965933,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,3,0,white,circle,sounds\D.wav,,0,0,1555674968483,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,4,2,white,circle,sounds\G.wav,,0,0,1555674971033,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,5,7,white,circle,sounds\C.wav,,0,0,1555674973583,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,6,7,white,circle,sounds\G.wav,,0,0,1555674976133,1,0,0,,,0,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,7,8,white,circle,sounds\E.wav,,0,0,1555674978683,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,8,2,white,circle,sounds\P.wav,,0,0,1555674981233,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,9,8,white,circle,sounds\E.wav,,1,0,1555674983800,1,0,1,,,1,1,,no,0,Andet,,0,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,10,7,white,circle,sounds\C.wav,,0,0,1555674986350,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,11,4,white,circle,sounds\E.wav,,0,0,1555674988900,1,0,0,,,0,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,12,0,white,circle,sounds\G.wav,,0,0,1555674991450,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,13,4,white,circle,sounds\D.wav,,1,0,1555674994000,0,0,0,,,1,1,,no,0,Andet,,0,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,14,6,white,circle,sounds\G.wav,,0,0,1555674996550,1,0,0,,,0,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,15,0,white,circle,sounds\P.wav,,0,0,1555674999101,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,16,3,white,circle,sounds\V.wav,,0,0,1555675001651,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,17,0,white,circle,sounds\T.wav,,1,0,1555675004217,0,0,0,,,1,1,,no,1,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,18,4,white,circle,sounds\V.wav,,0,0,1555675006767,1,0,0,,,0,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,19,6,white,circle,sounds\P.wav,,0,0,1555675009317,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,20,5,white,circle,sounds\T.wav,,0,0,1555675011867,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,21,3,white,circle,sounds\P.wav,,0,0,1555675014433,1,0,1,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,22,5,white,circle,sounds\D.wav,,1,0,1555675016984,0,0,0,,,1,1,,no,0,Andet,,0,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,23,5,white,circle,sounds\P.wav,,0,0,1555675019534,1,0,0,,,0,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,24,6,white,circle,sounds\T.wav,,0,0,1555675022084,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,25,5,white,circle,sounds\D.wav,,1,0,1555675024651,0,0,0,,,1,1,,no,1,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,26,6,white,circle,sounds\B.wav,,1,0,1555675027201,0,0,0,,,1,1,,no,0,Andet,,0,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,27,3,white,circle,sounds\B.wav,,0,0,1555675029751,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,28,1,white,circle,sounds\T.wav,,0,0,1555675032301,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,29,3,white,circle,sounds\P.wav,,1,0,1555675034868,0,0,0,,,1,1,,no,1,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,30,2,white,circle,sounds\T.wav,,0,0,1555675037418,1,0,0,,,0,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,31,7,white,circle,sounds\B.wav,,0,0,1555675039968,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,32,1,white,circle,sounds\D.wav,,0,0,1555675042518,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,33,6,white,circle,sounds\D.wav,,0,0,1555675045068,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,34,8,white,circle,sounds\E.wav,,0,0,1555675047618,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,35,1,white,circle,sounds\C.wav,,0,0,1555675050168,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,36,8,white,circle,sounds\E.wav,,1,0,1555675052735,1,0,0,,,0,1,,no,1,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,37,4,white,circle,sounds\T.wav,,0,0,1555675055285,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,38,8,white,circle,sounds\V.wav,,1,0,1555675057835,0,0,0,,,1,1,,no,0,Andet,,0,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,39,0,white,circle,sounds\B.wav,,0,0,1555675060385,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,40,8,white,circle,sounds\C.wav,,1,0,1555675062951,0,0,0,,,1,1,,no,1,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,41,4,white,circle,sounds\E.wav,,0,0,1555675065501,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,42,6,white,circle,sounds\E.wav,,0,0,1555675068051,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,43,5,white,circle,sounds\V.wav,,0,0,1555675070602,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,44,6,white,circle,sounds\E.wav,,1,0,1555675073169,1,0,1,,,1,1,,no,0,Andet,,0,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,45,7,white,circle,sounds\V.wav,,0,0,1555675075719,1,0,0,,,0,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,46,1,white,circle,sounds\P.wav,,0,0,1555675078269,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,47,5,white,circle,sounds\C.wav,,0,0,1555675080819,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,48,0,white,circle,sounds\E.wav,,0,0,1555675083369,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,49,1,white,circle,sounds\E.wav,,0,0,1555675085918,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,50,3,white,circle,sounds\B.wav,,0,0,1555675088482,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,51,4,white,circle,sounds\E.wav,,0,0,1555675091036,1,0,0,,,0,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,52,5,white,circle,sounds\G.wav,,0,0,1555675093586,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,53,2,white,circle,sounds\P.wav,,0,0,1555675096136,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,54,1,white,circle,sounds\E.wav,,0,0,1555675098686,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,55,2,white,circle,sounds\P.wav,,1,0,1555675101269,1,0,0,,,0,1,,no,1,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,56,6,white,circle,sounds\C.wav,,0,0,1555675103819,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,57,2,white,circle,sounds\P.wav,,1,0,1555675106370,1,0,0,,,0,1,,no,0,Andet,,0,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,58,8,white,circle,sounds\G.wav,,0,0,1555675108920,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,59,2,white,circle,sounds\E.wav,,1,0,1555675111487,0,0,0,,,1,1,,no,1,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,60,4,white,circle,sounds\C.wav,,0,0,1555675114036,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,61,6,white,circle,sounds\E.wav,,0,0,1555675116586,1,0,0,,,0,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,62,4,white,circle,sounds\T.wav,,1,0,1555675119153,0,0,0,,,1,1,,no,1,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,1,6,white,circle,sounds\C.wav,,0,0,1555675155553,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,2,3,white,circle,sounds\D.wav,,0,0,1555675158104,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,3,6,white,circle,sounds\G.wav,,1,0,1555675160671,0,0,0,,,1,1,,no,1,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,4,7,white,circle,sounds\E.wav,,0,0,1555675163221,0,0,0,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,5,6,white,circle,sounds\P.wav,,1,0,1555675165771,0,0,0,,,1,1,,no,0,Andet,,0,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,6,1,white,circle,sounds\E.wav,,0,0,1555675168337,1,0,1,,,1,1,,no,0,Andet,,1,,1
Orangutan,male,55,training_transfer,training,ps2,2,2,7,6,white,circle,sounds\D.wav,,1,0,1555675170887,0,0,0,,,1,1,,no,0,Andet,,0,,1
