id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_tested,position_score,simulate,figure_response,figure_score,sound_tested,color_tested,sound_target,position_target,figure_target,position_response,color_target,sound_response,color_response,sound_score,occupation,figure_tested,color_score,timestamp
Egern,male,23,training_train,training,ps2,2,2,9,4,white,circle,sounds/B.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353458193
Egern,male,23,training_train,training,ps2,2,2,10,6,white,circle,sounds/B.wav,1,0,no,,,1,0,1,1,,0,,1,,1,I arbejde,0,,1555353460791
Egern,male,23,training_train,training,ps2,2,2,11,3,white,circle,sounds/T.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353463365
Egern,male,23,training_train,training,ps2,2,2,12,4,white,circle,sounds/E.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353465940
Egern,male,23,training_train,training,ps2,2,2,13,2,white,circle,sounds/C.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353468526
Egern,male,23,training_train,training,ps2,2,2,14,1,white,circle,sounds/D.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353471115
Egern,male,23,training_train,training,ps2,2,2,15,4,white,circle,sounds/C.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353473710
Egern,male,23,training_train,training,ps2,2,2,16,8,white,circle,sounds/D.wav,1,1,no,,,1,0,1,0,,0,,0,,0,I arbejde,0,,1555353476285
Egern,male,23,training_train,training,ps2,2,2,17,4,white,circle,sounds/D.wav,1,0,no,,,1,0,0,1,,0,,1,,0,I arbejde,0,,1555353478868
Egern,male,23,training_train,training,ps2,2,2,18,5,white,circle,sounds/C.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353481448
Egern,male,23,training_train,training,ps2,2,2,19,5,white,circle,sounds/V.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353484023
Egern,male,23,training_train,training,ps2,2,2,20,0,white,circle,sounds/V.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353486609
Egern,male,23,training_train,training,ps2,2,2,21,5,white,circle,sounds/C.wav,1,0,no,,,1,0,0,1,,0,,1,,0,I arbejde,0,,1555353489204
Egern,male,23,training_train,training,ps2,2,2,22,5,white,circle,sounds/D.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353491787
Egern,male,23,training_train,training,ps2,2,2,23,5,white,circle,sounds/C.wav,1,0,no,,,1,0,1,1,,0,,1,,1,I arbejde,0,,1555353494379
Egern,male,23,training_train,training,ps2,2,2,24,5,white,circle,sounds/V.wav,1,1,no,,,1,0,0,1,,1,,0,,1,I arbejde,0,,1555353496980
Egern,male,23,training_train,training,ps2,2,2,25,7,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353499549
Egern,male,23,training_train,training,ps2,2,2,26,0,white,circle,sounds/V.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353502129
Egern,male,23,training_train,training,ps2,2,2,27,1,white,circle,sounds/P.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353504712
Egern,male,23,training_train,training,ps2,2,2,28,0,white,circle,sounds/V.wav,1,0,no,,,1,0,1,1,,0,,1,,1,I arbejde,0,,1555353507304
Egern,male,23,training_train,training,ps2,2,2,29,7,white,circle,sounds/E.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353509876
Egern,male,23,training_train,training,ps2,2,2,30,3,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353512457
Egern,male,23,training_train,training,ps2,2,2,31,1,white,circle,sounds/C.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353515040
Egern,male,23,training_train,training,ps2,2,2,32,1,white,circle,sounds/E.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353517615
Egern,male,23,training_train,training,ps2,2,2,33,5,white,circle,sounds/D.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353520198
Egern,male,23,training_train,training,ps2,2,2,34,8,white,circle,sounds/P.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353522796
Egern,male,23,training_train,training,ps2,2,2,35,5,white,circle,sounds/T.wav,1,0,no,,,1,0,0,1,,0,,0,,1,I arbejde,0,,1555353525367
Egern,male,23,training_train,training,ps2,2,2,36,7,white,circle,sounds/C.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353527950
Egern,male,23,training_train,training,ps2,2,2,37,5,white,circle,sounds/V.wav,1,0,no,,,1,0,0,1,,0,,1,,0,I arbejde,0,,1555353530542
Egern,male,23,training_train,training,ps2,2,2,38,6,white,circle,sounds/C.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353533140
Egern,male,23,training_train,training,ps2,2,2,39,2,white,circle,sounds/D.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353535729
Egern,male,23,training_train,training,ps2,2,2,40,7,white,circle,sounds/C.wav,1,0,no,,,1,0,1,0,,1,,0,,0,I arbejde,0,,1555353538318
Egern,male,23,training_train,training,ps2,2,2,41,7,white,circle,sounds/P.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353540893
Egern,male,23,training_train,training,ps2,2,2,42,4,white,circle,sounds/T.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353543465
Egern,male,23,training_train,training,ps2,2,2,43,7,white,circle,sounds/G.wav,1,1,no,,,1,0,0,1,,1,,0,,1,I arbejde,0,,1555353546051
Egern,male,23,training_train,training,ps2,2,2,44,6,white,circle,sounds/T.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353548657
Egern,male,23,training_train,training,ps2,2,2,45,0,white,circle,sounds/C.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353551255
Egern,male,23,training_train,training,ps2,2,2,46,8,white,circle,sounds/E.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353553830
Egern,male,23,training_train,training,ps2,2,2,47,7,white,circle,sounds/P.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353556402
Egern,male,23,training_train,training,ps2,2,2,48,6,white,circle,sounds/E.wav,1,1,no,,,1,0,1,0,,0,,0,,0,I arbejde,0,,1555353558976
Egern,male,23,training_train,training,ps2,2,2,49,3,white,circle,sounds/B.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353561548
Egern,male,23,training_train,training,ps2,2,2,50,6,white,circle,sounds/T.wav,1,1,no,,,1,0,0,1,,1,,0,,1,I arbejde,0,,1555353564137
Egern,male,23,training_train,training,ps2,2,2,51,3,white,circle,sounds/G.wav,1,1,no,,,1,0,0,1,,1,,1,,0,I arbejde,0,,1555353566743
Egern,male,23,training_train,training,ps2,2,2,52,1,white,circle,sounds/B.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353569321
Egern,male,23,training_train,training,ps2,2,2,53,1,white,circle,sounds/T.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353571910
Egern,male,23,training_train,training,ps2,2,2,54,1,white,circle,sounds/C.wav,1,0,no,,,1,0,0,1,,0,,0,,1,I arbejde,0,,1555353574485
Egern,male,23,training_train,training,ps2,2,2,55,2,white,circle,sounds/T.wav,1,1,no,,,1,0,1,0,,0,,0,,0,I arbejde,0,,1555353577056
Egern,male,23,training_train,training,ps2,2,2,56,4,white,circle,sounds/E.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353579631
Egern,male,23,training_train,training,ps2,2,2,57,2,white,circle,sounds/T.wav,1,1,no,,,1,0,1,1,,1,,1,,1,I arbejde,0,,1555353582236
Egern,male,23,training_train,training,ps2,2,2,58,5,white,circle,sounds/C.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353584812
Egern,male,23,training_train,training,ps2,2,2,59,6,white,circle,sounds/V.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353587384
Egern,male,23,training_train,training,ps2,2,2,60,8,white,circle,sounds/E.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353589958
Egern,male,23,training_train,training,ps2,2,2,61,6,white,circle,sounds/P.wav,1,1,no,,,1,0,0,1,,1,,0,,1,I arbejde,0,,1555353592542
Egern,male,23,training_train,training,ps2,2,2,62,7,white,circle,sounds/V.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353595136
Egern,male,23,training_train,training,ps2,2,2,1,4,white,circle,sounds/E.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353636568
Egern,male,23,training_train,training,ps2,2,2,2,3,white,circle,sounds/P.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353639139
Egern,male,23,training_train,training,ps2,2,2,3,8,white,circle,sounds/V.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353641714
Egern,male,23,training_train,training,ps2,2,2,4,0,white,circle,sounds/P.wav,1,0,no,,,1,0,1,0,,1,,1,,1,I arbejde,0,,1555353644306
Egern,male,23,training_train,training,ps2,2,2,5,6,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353646880
Egern,male,23,training_train,training,ps2,2,2,6,4,white,circle,sounds/D.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353649452
Egern,male,23,training_train,training,ps2,2,2,7,4,white,circle,sounds/E.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353652050
Egern,male,23,training_train,training,ps2,2,2,8,3,white,circle,sounds/T.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353654633
Egern,male,23,training_train,training,ps2,2,2,9,2,white,circle,sounds/E.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353657231
Egern,male,23,training_train,training,ps2,2,2,10,3,white,circle,sounds/D.wav,1,1,no,,,1,0,0,1,,1,,0,,1,I arbejde,0,,1555353659823
Egern,male,23,training_train,training,ps2,2,2,11,4,white,circle,sounds/E.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353662426
Egern,male,23,training_train,training,ps2,2,2,12,3,white,circle,sounds/E.wav,1,0,no,,,1,0,0,1,,0,,0,,1,I arbejde,0,,1555353664992
Egern,male,23,training_train,training,ps2,2,2,13,4,white,circle,sounds/P.wav,1,0,no,,,1,0,0,1,,0,,1,,0,I arbejde,0,,1555353667587
Egern,male,23,training_train,training,ps2,2,2,14,4,white,circle,sounds/D.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353670159
Egern,male,23,training_train,training,ps2,2,2,15,2,white,circle,sounds/P.wav,1,1,no,,,1,0,1,0,,0,,0,,0,I arbejde,0,,1555353672731
Egern,male,23,training_train,training,ps2,2,2,16,4,white,circle,sounds/P.wav,1,0,no,,,1,0,0,1,,0,,0,,1,I arbejde,0,,1555353675305
Egern,male,23,training_train,training,ps2,2,2,17,1,white,circle,sounds/P.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353677888
Egern,male,23,training_train,training,ps2,2,2,18,2,white,circle,sounds/T.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353680489
Egern,male,23,training_train,training,ps2,2,2,19,3,white,circle,sounds/D.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353683058
Egern,male,23,training_train,training,ps2,2,2,20,6,white,circle,sounds/P.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353685641
Egern,male,23,training_train,training,ps2,2,2,21,3,white,circle,sounds/G.wav,1,1,no,,,1,0,0,1,,1,,0,,1,I arbejde,0,,1555353688248
Egern,male,23,training_train,training,ps2,2,2,22,1,white,circle,sounds/C.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353690831
Egern,male,23,training_train,training,ps2,2,2,23,8,white,circle,sounds/T.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353693403
Egern,male,23,training_train,training,ps2,2,2,24,3,white,circle,sounds/V.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353696003
Egern,male,23,training_train,training,ps2,2,2,25,8,white,circle,sounds/C.wav,1,1,no,,,1,0,0,1,,1,,1,,0,I arbejde,0,,1555353698622
Egern,male,23,training_train,training,ps2,2,2,26,4,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353701193
Egern,male,23,training_train,training,ps2,2,2,27,0,white,circle,sounds/C.wav,1,1,no,,,1,0,1,0,,0,,0,,0,I arbejde,0,,1555353703765
Egern,male,23,training_train,training,ps2,2,2,28,0,white,circle,sounds/B.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353706354
Egern,male,23,training_train,training,ps2,2,2,29,0,white,circle,sounds/C.wav,1,1,no,,,1,0,1,1,,1,,0,,0,I arbejde,0,,1555353708943
Egern,male,23,training_train,training,ps2,2,2,30,6,white,circle,sounds/V.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353711521
Egern,male,23,training_train,training,ps2,2,2,31,8,white,circle,sounds/C.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353714101
Egern,male,23,training_train,training,ps2,2,2,32,1,white,circle,sounds/C.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353716684
Egern,male,23,training_train,training,ps2,2,2,33,8,white,circle,sounds/T.wav,1,1,no,,,1,0,0,1,,1,,0,,1,I arbejde,0,,1555353719268
Egern,male,23,training_train,training,ps2,2,2,34,1,white,circle,sounds/T.wav,1,0,no,,,1,0,0,1,,0,,1,,0,I arbejde,0,,1555353721857
Egern,male,23,training_train,training,ps2,2,2,35,3,white,circle,sounds/V.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353724437
Egern,male,23,training_train,training,ps2,2,2,36,4,white,circle,sounds/P.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353727012
Egern,male,23,training_train,training,ps2,2,2,37,3,white,circle,sounds/P.wav,1,0,no,,,1,0,0,1,,0,,1,,0,I arbejde,0,,1555353729607
Egern,male,23,training_train,training,ps2,2,2,38,5,white,circle,sounds/P.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353732187
Egern,male,23,training_train,training,ps2,2,2,39,0,white,circle,sounds/B.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353734767
Egern,male,23,training_train,training,ps2,2,2,40,4,white,circle,sounds/B.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353737339
Egern,male,23,training_train,training,ps2,2,2,41,4,white,circle,sounds/B.wav,1,0,no,,,1,0,1,0,,1,,1,,1,I arbejde,0,,1555353739934
Egern,male,23,training_train,training,ps2,2,2,42,1,white,circle,sounds/D.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353742503
Egern,male,23,training_train,training,ps2,2,2,43,4,white,circle,sounds/B.wav,1,0,no,,,1,0,1,1,,0,,0,,0,I arbejde,0,,1555353745077
Egern,male,23,training_train,training,ps2,2,2,44,6,white,circle,sounds/T.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353747649
Egern,male,23,training_train,training,ps2,2,2,45,5,white,circle,sounds/B.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353750235
Egern,male,23,training_train,training,ps2,2,2,46,1,white,circle,sounds/D.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353752815
Egern,male,23,training_train,training,ps2,2,2,47,3,white,circle,sounds/P.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353755387
Egern,male,23,training_train,training,ps2,2,2,48,6,white,circle,sounds/P.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353757962
Egern,male,23,training_train,training,ps2,2,2,49,7,white,circle,sounds/T.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353760536
Egern,male,23,training_train,training,ps2,2,2,50,8,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353763108
Egern,male,23,training_train,training,ps2,2,2,51,5,white,circle,sounds/C.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353765683
Egern,male,23,training_train,training,ps2,2,2,52,3,white,circle,sounds/G.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353768278
Egern,male,23,training_train,training,ps2,2,2,53,5,white,circle,sounds/P.wav,1,1,no,,,1,0,0,1,,1,,0,,1,I arbejde,0,,1555353770861
Egern,male,23,training_train,training,ps2,2,2,54,8,white,circle,sounds/G.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353773447
Egern,male,23,training_train,training,ps2,2,2,55,5,white,circle,sounds/C.wav,1,0,no,,,1,0,0,1,,0,,0,,1,I arbejde,0,,1555353776028
Egern,male,23,training_train,training,ps2,2,2,56,7,white,circle,sounds/P.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353778602
Egern,male,23,training_train,training,ps2,2,2,57,5,white,circle,sounds/P.wav,1,0,no,,,1,0,0,1,,0,,0,,1,I arbejde,0,,1555353781174
Egern,male,23,training_train,training,ps2,2,2,58,1,white,circle,sounds/E.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353783748
Egern,male,23,training_train,training,ps2,2,2,59,8,white,circle,sounds/E.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353786323
Egern,male,23,training_train,training,ps2,2,2,60,1,white,circle,sounds/E.wav,1,0,no,,,1,0,1,1,,0,,0,,0,I arbejde,0,,1555353788895
Egern,male,23,training_train,training,ps2,2,2,61,2,white,circle,sounds/T.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353791487
Egern,male,23,training_train,training,ps2,2,2,62,0,white,circle,sounds/T.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353794058
Egern,male,23,training_train,training,ps2,2,2,1,3,white,circle,sounds/B.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353840101
Egern,male,23,training_train,training,ps2,2,2,2,4,white,circle,sounds/T.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353842676
Egern,male,23,training_train,training,ps2,2,2,3,3,white,circle,sounds/B.wav,1,0,no,,,1,0,1,1,,0,,0,,0,I arbejde,0,,1555353845247
Egern,male,23,training_train,training,ps2,2,2,4,6,white,circle,sounds/V.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353847822
Egern,male,23,training_train,training,ps2,2,2,5,2,white,circle,sounds/P.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353850396
Egern,male,23,training_train,training,ps2,2,2,6,1,white,circle,sounds/E.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353852968
Egern,male,23,training_train,training,ps2,2,2,7,3,white,circle,sounds/T.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353855562
Egern,male,23,training_train,training,ps2,2,2,8,1,white,circle,sounds/T.wav,1,0,no,,,1,0,0,1,,0,,1,,0,I arbejde,0,,1555353858140
Egern,male,23,training_train,training,ps2,2,2,9,3,white,circle,sounds/E.wav,1,0,no,,,1,0,0,1,,0,,0,,1,I arbejde,0,,1555353860724
Egern,male,23,training_train,training,ps2,2,2,10,8,white,circle,sounds/T.wav,1,1,no,,,1,0,1,0,,0,,0,,0,I arbejde,0,,1555353863295
Egern,male,23,training_train,training,ps2,2,2,11,4,white,circle,sounds/E.wav,1,1,no,,,1,0,1,0,,0,,0,,0,I arbejde,0,,1555353865870
Egern,male,23,training_train,training,ps2,2,2,12,7,white,circle,sounds/V.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353868445
Egern,male,23,training_train,training,ps2,2,2,13,1,white,circle,sounds/V.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353871027
Egern,male,23,training_train,training,ps2,2,2,14,1,white,circle,sounds/C.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353873634
Egern,male,23,training_train,training,ps2,2,2,15,6,white,circle,sounds/V.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353876232
Egern,male,23,training_train,training,ps2,2,2,16,7,white,circle,sounds/B.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353878813
Egern,male,23,training_train,training,ps2,2,2,17,3,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353881396
Egern,male,23,training_train,training,ps2,2,2,18,0,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353883968
Egern,male,23,training_train,training,ps2,2,2,19,0,white,circle,sounds/C.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353886554
Egern,male,23,training_train,training,ps2,2,2,20,0,white,circle,sounds/E.wav,1,1,no,,,1,0,0,1,,1,,0,,1,I arbejde,0,,1555353889146
Egern,male,23,training_train,training,ps2,2,2,21,6,white,circle,sounds/B.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353891720
Egern,male,23,training_train,training,ps2,2,2,22,7,white,circle,sounds/B.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353894298
Egern,male,23,training_train,training,ps2,2,2,23,6,white,circle,sounds/T.wav,1,1,no,,,1,0,0,1,,1,,0,,1,I arbejde,0,,1555353896893
Egern,male,23,training_train,training,ps2,2,2,24,8,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353899462
Egern,male,23,training_train,training,ps2,2,2,25,6,white,circle,sounds/T.wav,1,1,no,,,1,0,1,1,,1,,0,,0,I arbejde,0,,1555353902045
Egern,male,23,training_train,training,ps2,2,2,26,4,white,circle,sounds/G.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353904634
Egern,male,23,training_train,training,ps2,2,2,27,6,white,circle,sounds/G.wav,1,0,no,,,1,0,0,1,,0,,1,,0,I arbejde,0,,1555353907223
Egern,male,23,training_train,training,ps2,2,2,28,3,white,circle,sounds/C.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353909803
Egern,male,23,training_train,training,ps2,2,2,29,6,white,circle,sounds/D.wav,1,1,no,,,1,0,0,1,,1,,0,,1,I arbejde,0,,1555353912387
Egern,male,23,training_train,training,ps2,2,2,30,6,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353914985
Egern,male,23,training_train,training,ps2,2,2,31,5,white,circle,sounds/D.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353917568
Egern,male,23,training_train,training,ps2,2,2,32,6,white,circle,sounds/B.wav,1,0,no,,,1,0,0,1,,0,,1,,0,I arbejde,0,,1555353920163
Egern,male,23,training_train,training,ps2,2,2,33,7,white,circle,sounds/D.wav,1,1,no,,,1,0,1,0,,0,,0,,0,I arbejde,0,,1555353922740
Egern,male,23,training_train,training,ps2,2,2,34,6,white,circle,sounds/E.wav,1,0,no,,,1,0,0,1,,0,,0,,1,I arbejde,0,,1555353925332
Egern,male,23,training_train,training,ps2,2,2,35,7,white,circle,sounds/G.wav,1,0,no,,,1,0,0,1,,0,,1,,0,I arbejde,0,,1555353927927
Egern,male,23,training_train,training,ps2,2,2,36,7,white,circle,sounds/V.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353930496
Egern,male,23,training_train,training,ps2,2,2,37,7,white,circle,sounds/V.wav,1,0,no,,,1,0,0,1,,0,,1,,0,I arbejde,0,,1555353933079
Egern,male,23,training_train,training,ps2,2,2,38,1,white,circle,sounds/V.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353935668
Egern,male,23,training_train,training,ps2,2,2,39,8,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353938272
Egern,male,23,training_train,training,ps2,2,2,40,6,white,circle,sounds/E.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353940854
Egern,male,23,training_train,training,ps2,2,2,41,8,white,circle,sounds/G.wav,1,0,no,,,1,0,1,1,,0,,0,,0,I arbejde,0,,1555353943430
Egern,male,23,training_train,training,ps2,2,2,42,3,white,circle,sounds/V.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353946004
Egern,male,23,training_train,training,ps2,2,2,43,3,white,circle,sounds/T.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353948596
Egern,male,23,training_train,training,ps2,2,2,44,6,white,circle,sounds/C.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353951174
Egern,male,23,training_train,training,ps2,2,2,45,0,white,circle,sounds/B.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353953772
Egern,male,23,training_train,training,ps2,2,2,46,4,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353956346
Egern,male,23,training_train,training,ps2,2,2,47,5,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353958921
Egern,male,23,training_train,training,ps2,2,2,48,7,white,circle,sounds/C.wav,1,1,no,,,1,0,0,0,,0,,1,,0,I arbejde,0,,1555353961513
Egern,male,23,training_train,training,ps2,2,2,49,6,white,circle,sounds/B.wav,1,0,no,,,1,0,0,0,,1,,0,,1,I arbejde,0,,1555353964099
Egern,male,23,training_train,training,ps2,2,2,50,6,white,circle,sounds/C.wav,1,1,no,,,1,0,1,0,,0,,0,,0,I arbejde,0,,1555353966676
Egern,male,23,training_train,training,ps2,2,2,51,6,white,circle,sounds/V.wav,1,1,no,,,1,0,0,1,,1,,0,,1,I arbejde,0,,1555353969263
Egern,male,23,training_train,training,ps2,2,2,52,4,white,circle,sounds/P.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353971840
Egern,male,23,training_train,training,ps2,2,2,53,2,white,circle,sounds/G.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353974412
Egern,male,23,training_train,training,ps2,2,2,54,4,white,circle,sounds/G.wav,1,0,no,,,1,0,0,1,,0,,1,,0,I arbejde,0,,1555353977004
Egern,male,23,training_train,training,ps2,2,2,55,0,white,circle,sounds/G.wav,1,1,no,,,1,0,1,0,,0,,1,,1,I arbejde,0,,1555353979590
Egern,male,23,training_train,training,ps2,2,2,56,0,white,circle,sounds/G.wav,1,1,no,,,1,0,1,0,,0,,0,,0,I arbejde,0,,1555353982168
Egern,male,23,training_train,training,ps2,2,2,57,6,white,circle,sounds/B.wav,1,1,no,,,1,0,0,0,,0,,0,,1,I arbejde,0,,1555353984757
