id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_target,color_score,position_response,occupation,color_target,figure_score,simulate,color_response,figure_response,sound_score,position_tested,figure_target,color_tested,timestamp,sound_tested,sound_target,figure_tested,position_score,sound_response
jaerv,female,22,training_train,posttest,pcs1,3,1,8,7,yellow,circle,sounds/D.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818351103,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,9,0,yellow,circle,sounds/C.wav,0,1,0,Studerende,1,,no,1,,1,1,,1,1554818354728,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,10,6,yellow,circle,sounds/E.wav,0,1,0,Studerende,1,,no,1,,1,1,,1,1554818358333,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,11,6,blue,circle,sounds/P.wav,1,1,1,Studerende,0,,no,0,,1,1,,1,1554818361932,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,12,3,yellow,circle,sounds/D.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818365526,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,13,5,dimgray,circle,sounds/P.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818369120,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,14,6,dimgray,circle,sounds/P.wav,0,0,0,Studerende,1,,no,0,,1,1,,1,1554818372733,1,1,0,1,1
jaerv,female,22,training_train,posttest,pcs1,3,1,15,4,dimgray,circle,sounds/T.wav,0,1,0,Studerende,1,,no,1,,1,1,,1,1554818376364,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,16,3,red,circle,sounds/T.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818379960,1,1,0,1,1
jaerv,female,22,training_train,posttest,pcs1,3,1,17,5,darkorange,circle,sounds/T.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818383568,1,1,0,1,1
jaerv,female,22,training_train,posttest,pcs1,3,1,18,4,green,circle,sounds/G.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818387153,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,19,8,darkorange,circle,sounds/P.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818390746,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,20,1,darkorange,circle,sounds/P.wav,0,1,0,Studerende,1,,no,1,,1,1,,1,1554818394375,1,1,0,1,1
jaerv,female,22,training_train,posttest,pcs1,3,1,21,1,blue,circle,sounds/T.wav,1,1,1,Studerende,0,,no,0,,1,1,,1,1554818397985,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,22,3,green,circle,sounds/C.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818401573,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,23,6,green,circle,sounds/B.wav,0,1,0,Studerende,1,,no,1,,1,1,,1,1554818405184,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,24,8,red,circle,sounds/E.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818408777,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,25,6,yellow,circle,sounds/B.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818412370,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,26,0,green,circle,sounds/T.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818415964,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,27,0,darkorange,circle,sounds/P.wav,1,1,1,Studerende,0,,no,0,,1,1,,1,1554818419578,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,28,0,red,circle,sounds/T.wav,1,1,1,Studerende,0,,no,0,,1,1,,1,1554818423186,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,29,8,white,circle,sounds/T.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818426799,1,1,0,1,1
jaerv,female,22,training_train,posttest,pcs1,3,1,30,4,dimgray,circle,sounds/D.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818430384,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,31,8,white,circle,sounds/P.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818433980,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,32,6,white,circle,sounds/V.wav,0,0,0,Studerende,1,,no,0,,1,1,,1,1554818437571,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,33,6,dimgray,circle,sounds/V.wav,1,0,1,Studerende,0,,no,1,,1,1,,1,1554818441199,1,1,0,1,1
jaerv,female,22,training_train,posttest,pcs1,3,1,34,8,yellow,circle,sounds/P.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818444790,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,35,5,red,circle,sounds/P.wav,0,1,0,Studerende,0,,no,0,,0,1,,1,1554818448382,1,1,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,36,0,green,circle,sounds/T.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818451976,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,37,7,blue,circle,sounds/D.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818455566,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,38,3,yellow,circle,sounds/C.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818459163,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,39,1,white,circle,sounds/B.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818462753,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,40,3,red,circle,sounds/P.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818466350,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,41,1,dimgray,circle,sounds/C.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818469940,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,42,1,dimgray,circle,sounds/C.wav,1,1,1,Studerende,1,,no,1,,1,1,,1,1554818473479,1,1,0,1,1
jaerv,female,22,training_train,posttest,pcs1,3,1,43,5,yellow,circle,sounds/C.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818477069,1,1,0,1,1
jaerv,female,22,training_train,posttest,pcs1,3,1,44,5,yellow,circle,sounds/B.wav,1,1,1,Studerende,1,,no,1,,1,1,,1,1554818480683,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,45,1,white,circle,sounds/T.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818484282,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,46,5,yellow,circle,sounds/D.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818487872,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,47,5,yellow,circle,sounds/D.wav,1,1,1,Studerende,1,,no,1,,1,1,,1,1554818491413,1,1,0,1,1
jaerv,female,22,training_train,posttest,pcs1,3,1,48,2,blue,circle,sounds/V.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818495010,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,49,4,blue,circle,sounds/G.wav,0,1,0,Studerende,1,,no,1,,1,1,,1,1554818498618,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,50,4,darkorange,circle,sounds/T.wav,1,1,1,Studerende,0,,no,0,,1,1,,1,1554818502226,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,51,4,dimgray,circle,sounds/C.wav,1,1,1,Studerende,0,,no,0,,1,1,,1,1554818505845,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,52,2,green,circle,sounds/C.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818509456,1,1,0,1,1
jaerv,female,22,training_train,posttest,pcs1,3,1,53,3,green,circle,sounds/C.wav,0,1,0,Studerende,1,,no,1,,1,1,,1,1554818513061,1,1,0,1,1
jaerv,female,22,training_train,posttest,pcs1,3,1,54,8,green,circle,sounds/T.wav,0,1,0,Studerende,1,,no,1,,1,1,,1,1554818516669,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,55,2,yellow,circle,sounds/V.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818520262,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,56,6,darkorange,circle,sounds/D.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818523856,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,57,6,yellow,circle,sounds/D.wav,1,1,1,Studerende,0,,no,0,,1,1,,1,1554818527393,1,1,0,1,1
jaerv,female,22,training_train,posttest,pcs1,3,1,58,3,green,circle,sounds/D.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818531014,1,1,0,1,1
jaerv,female,22,training_train,posttest,pcs1,3,1,59,8,green,circle,sounds/V.wav,0,1,0,Studerende,1,,no,1,,1,1,,1,1554818534616,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,60,3,white,circle,sounds/C.wav,0,1,0,Studerende,0,,no,0,,1,1,,1,1554818538209,1,0,0,1,0
jaerv,female,22,training_train,posttest,pcs1,3,1,61,3,red,circle,sounds/P.wav,1,1,1,Studerende,0,,no,0,,1,1,,1,1554818541814,1,0,0,1,0
jaerv,female,22,training_train,posttest,fcs1,3,1,1,4,white,triangle,sounds/C.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818553183,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,2,4,red,star,sounds/B.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818556776,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,3,4,dimgray,triangle,sounds/V.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818560370,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,4,4,green,circle,sounds/V.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818563972,1,1,1,,1
jaerv,female,22,training_train,posttest,fcs1,3,1,5,4,darkorange,circle,sounds/C.wav,,1,,Studerende,0,1,no,0,1,1,0,1,1,1554818567574,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,6,4,yellow,star,sounds/G.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818571165,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,7,4,yellow,star,sounds/P.wav,,1,,Studerende,1,0,no,1,0,1,0,1,1,1554818574770,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,8,4,darkorange,square,sounds/E.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818578369,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,9,4,red,triangle,sounds/G.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818581959,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,10,4,red,triangle,sounds/C.wav,,1,,Studerende,1,0,no,1,0,1,0,1,1,1554818585570,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,11,4,white,star,sounds/G.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818589164,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,12,4,yellow,star,sounds/G.wav,,1,,Studerende,0,1,no,0,1,1,0,1,1,1554818592783,1,1,1,,1
jaerv,female,22,training_train,posttest,fcs1,3,1,13,4,blue,triangle,sounds/T.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818596368,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,14,4,blue,circle,sounds/P.wav,,1,,Studerende,1,1,no,1,0,1,0,0,1,1554818599981,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,15,4,blue,circle,sounds/P.wav,,1,,Studerende,1,0,no,1,0,1,0,1,1,1554818603592,1,1,1,,1
jaerv,female,22,training_train,posttest,fcs1,3,1,16,4,green,triangle,sounds/P.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818607189,1,1,1,,1
jaerv,female,22,training_train,posttest,fcs1,3,1,17,4,yellow,triangle,sounds/T.wav,,1,,Studerende,0,1,no,0,1,1,0,1,1,1554818610796,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,18,4,green,star,sounds/P.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818614381,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,19,4,blue,star,sounds/D.wav,,1,,Studerende,0,1,no,0,1,1,0,1,1,1554818617995,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,20,4,blue,square,sounds/E.wav,,1,,Studerende,1,1,no,1,0,1,0,0,1,1554818621597,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,21,4,red,star,sounds/E.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818625205,1,1,1,,1
jaerv,female,22,training_train,posttest,fcs1,3,1,22,4,dimgray,triangle,sounds/E.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818628804,1,1,1,,1
jaerv,female,22,training_train,posttest,fcs1,3,1,23,4,dimgray,star,sounds/D.wav,,0,,Studerende,1,0,no,0,1,1,0,0,1,1554818632406,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,24,4,red,circle,sounds/P.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818635991,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,25,4,darkorange,circle,sounds/P.wav,,1,,Studerende,0,0,no,0,0,1,0,1,1,1554818639593,1,1,1,,1
jaerv,female,22,training_train,posttest,fcs1,3,1,26,4,darkorange,triangle,sounds/G.wav,,0,,Studerende,1,1,no,0,0,1,0,0,1,1554818643178,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,27,4,yellow,circle,sounds/C.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818646770,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,28,4,yellow,triangle,sounds/C.wav,,0,,Studerende,1,1,no,0,0,1,0,0,1,1554818650373,1,1,1,,1
jaerv,female,22,training_train,posttest,fcs1,3,1,29,4,red,triangle,sounds/E.wav,,1,,Studerende,0,1,no,0,1,1,0,1,1,1554818653975,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,30,4,darkorange,square,sounds/T.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818657566,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,31,4,blue,square,sounds/T.wav,,1,,Studerende,0,1,no,0,1,1,0,1,1,1554818661188,1,1,1,,1
jaerv,female,22,training_train,posttest,fcs1,3,1,32,4,yellow,circle,sounds/V.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818664784,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,33,4,yellow,star,sounds/V.wav,,1,,Studerende,1,1,no,1,0,1,0,0,1,1554818668404,1,1,1,,1
jaerv,female,22,training_train,posttest,fcs1,3,1,34,4,red,circle,sounds/P.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818671989,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,35,4,darkorange,circle,sounds/P.wav,,1,,Studerende,0,1,no,0,1,1,0,1,1,1554818675608,1,1,1,,1
jaerv,female,22,training_train,posttest,fcs1,3,1,36,4,red,circle,sounds/T.wav,,1,,Studerende,0,1,no,0,1,1,0,1,1,1554818679213,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,37,4,blue,triangle,sounds/C.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818682801,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,38,4,dimgray,square,sounds/V.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818686394,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,39,4,yellow,star,sounds/E.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818689988,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,40,4,blue,circle,sounds/C.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818693581,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,41,4,red,triangle,sounds/V.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818697172,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,42,4,dimgray,square,sounds/P.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818700767,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,43,4,darkorange,square,sounds/G.wav,,1,,Studerende,0,1,no,0,1,1,0,1,1,1554818704370,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,44,4,darkorange,triangle,sounds/G.wav,,1,,Studerende,1,1,no,1,0,1,0,0,1,1554818707913,1,1,1,,1
jaerv,female,22,training_train,posttest,fcs1,3,1,45,4,darkorange,square,sounds/V.wav,,1,,Studerende,1,1,no,1,0,1,0,0,1,1554818711519,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,46,4,blue,star,sounds/G.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818715107,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,47,4,red,square,sounds/T.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818718697,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,48,4,darkorange,triangle,sounds/T.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818722302,1,1,1,,1
jaerv,female,22,training_train,posttest,fcs1,3,1,49,4,blue,circle,sounds/E.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818725901,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,50,4,blue,triangle,sounds/T.wav,,1,,Studerende,1,1,no,1,0,1,0,0,1,1554818729509,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,51,4,white,circle,sounds/E.wav,,1,,Studerende,0,0,no,0,1,1,0,0,1,1554818733114,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,52,4,darkorange,star,sounds/D.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818736713,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,53,4,yellow,square,sounds/E.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818740307,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,54,4,yellow,square,sounds/B.wav,,1,,Studerende,1,0,no,1,0,1,0,1,1,1554818743923,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,55,4,yellow,star,sounds/P.wav,,1,,Studerende,1,1,no,1,0,1,0,0,1,1554818747531,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,56,4,darkorange,circle,sounds/E.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818751119,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,57,4,red,star,sounds/E.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818754735,1,1,1,,1
jaerv,female,22,training_train,posttest,fcs1,3,1,58,4,dimgray,star,sounds/T.wav,,1,,Studerende,0,0,no,0,0,1,0,1,1,1554818758320,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,59,4,darkorange,square,sounds/D.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818761914,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,60,4,darkorange,star,sounds/G.wav,,1,,Studerende,1,1,no,1,0,1,0,0,1,1554818765524,1,0,1,,0
jaerv,female,22,training_train,posttest,fcs1,3,1,61,4,yellow,circle,sounds/G.wav,,1,,Studerende,0,1,no,0,0,1,0,0,1,1554818769138,1,1,1,,1
jaerv,female,22,training_train,posttest,pcfs12,4,1,1,2,yellow,star,sounds/T.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818784106,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,2,0,darkorange,circle,sounds/B.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818787700,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,3,2,darkorange,triangle,sounds/B.wav,0,1,0,Studerende,1,1,no,1,0,0,1,0,1,1554818791316,1,1,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,4,7,green,square,sounds/E.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818794904,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,5,7,green,square,sounds/D.wav,1,1,1,Studerende,1,1,no,1,1,1,1,1,1,1554818798451,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,6,2,darkorange,circle,sounds/D.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818802062,1,1,1,1,1
jaerv,female,22,training_train,posttest,pcfs12,4,1,7,2,red,circle,sounds/G.wav,1,1,1,Studerende,0,0,no,0,0,1,1,1,1,1554818805670,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,8,3,red,square,sounds/C.wav,0,1,0,Studerende,1,1,no,1,0,1,1,0,1,1554818809280,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,9,1,red,triangle,sounds/C.wav,0,1,0,Studerende,1,1,no,1,0,1,1,0,1,1554818812903,1,1,1,1,1
jaerv,female,22,training_train,posttest,pcfs12,4,1,10,7,white,star,sounds/G.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818816496,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,11,4,green,square,sounds/D.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818820087,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,12,4,green,square,sounds/D.wav,1,0,1,Studerende,1,0,no,0,0,1,1,1,1,1554818823709,1,1,1,1,1
jaerv,female,22,training_train,posttest,pcfs12,4,1,13,8,red,star,sounds/G.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818827308,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,14,8,red,square,sounds/V.wav,1,1,1,Studerende,1,1,no,1,0,1,1,0,1,1554818830916,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,15,8,green,square,sounds/V.wav,1,1,1,Studerende,0,0,no,0,0,1,1,1,1,1554818834538,1,1,1,1,1
jaerv,female,22,training_train,posttest,pcfs12,4,1,16,1,darkorange,circle,sounds/C.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818838138,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,17,2,green,star,sounds/T.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818841731,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,18,0,darkorange,circle,sounds/T.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818845330,1,1,1,1,1
jaerv,female,22,training_train,posttest,pcfs12,4,1,19,2,darkorange,square,sounds/C.wav,0,0,0,Studerende,1,1,no,0,0,1,1,0,1,1554818848915,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,20,5,darkorange,square,sounds/C.wav,0,1,0,Studerende,1,0,no,1,0,1,1,1,1,1554818852535,1,1,1,1,1
jaerv,female,22,training_train,posttest,pcfs12,4,1,21,5,white,square,sounds/E.wav,1,1,1,Studerende,0,0,no,0,0,1,1,1,1,1554818856134,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,22,5,blue,triangle,sounds/T.wav,1,1,1,Studerende,0,1,no,0,0,1,1,0,1,1554818859750,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,23,1,darkorange,square,sounds/G.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818863338,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,24,1,darkorange,star,sounds/B.wav,1,1,1,Studerende,1,1,no,1,0,1,1,0,1,1554818866963,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,25,4,white,star,sounds/D.wav,0,1,0,Studerende,0,0,no,0,0,1,1,1,1,1554818870559,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,26,2,yellow,star,sounds/B.wav,0,1,0,Studerende,0,0,no,0,0,1,1,1,1,1554818874150,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,27,5,darkorange,square,sounds/T.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818877741,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,28,4,darkorange,circle,sounds/B.wav,0,0,0,Studerende,1,1,no,0,0,1,1,0,1,1554818881337,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,29,1,red,square,sounds/G.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818884930,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,30,1,red,triangle,sounds/T.wav,1,1,1,Studerende,1,1,no,1,0,1,1,0,1,1554818888553,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,31,2,darkorange,triangle,sounds/T.wav,0,1,0,Studerende,0,0,no,0,0,1,1,1,1,1554818892158,1,1,1,1,1
jaerv,female,22,training_train,posttest,pcfs12,4,1,32,7,yellow,star,sounds/P.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818895742,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,33,3,white,circle,sounds/E.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818899336,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,34,7,blue,square,sounds/V.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818902926,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,35,3,white,star,sounds/G.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818906523,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,36,2,dimgray,star,sounds/G.wav,0,1,0,Studerende,0,1,no,0,1,1,1,1,1,1554818910157,1,1,1,1,1
jaerv,female,22,training_train,posttest,pcfs12,4,1,37,1,dimgray,triangle,sounds/D.wav,0,1,0,Studerende,1,1,no,1,0,1,1,0,1,1554818913765,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,38,3,yellow,circle,sounds/D.wav,0,1,0,Studerende,0,1,no,0,0,0,1,0,1,1554818917352,1,1,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,39,7,yellow,circle,sounds/E.wav,0,0,0,Studerende,1,0,no,0,0,1,1,1,1,1554818920946,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,40,8,red,circle,sounds/C.wav,0,1,0,Studerende,0,1,no,0,1,1,1,1,1,1554818924556,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,41,8,dimgray,triangle,sounds/V.wav,1,1,1,Studerende,0,1,no,0,0,1,1,0,1,1554818928179,1,0,1,1,0
jaerv,female,22,training_train,posttest,pcfs12,4,1,42,3,red,star,sounds/D.wav,0,1,0,Studerende,0,1,no,0,0,1,1,0,1,1554818931771,1,0,1,1,0
