id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,simulate,position_score,sound_score,figure_target,occupation,position_target,position_tested,figure_response,figure_tested,color_response,sound_response,sound_target,sound_tested,position_response,color_target,figure_score,color_tested,timestamp,color_score
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,56,4,white,circle,sounds\G.wav,no,0,1,,Studerende,1,1,,0,,0,0,1,0,,,0,1554809738666,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,57,4,white,circle,sounds\P.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809741206,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,58,5,white,circle,sounds\P.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809743746,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,59,8,white,circle,sounds\G.wav,no,0,1,,Studerende,0,1,,0,,0,0,1,1,,,0,1554809746296,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,60,4,white,circle,sounds\T.wav,no,1,1,,Studerende,0,1,,0,,0,0,1,0,,,0,1554809748826,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,61,5,white,circle,sounds\T.wav,no,1,0,,Studerende,0,1,,0,,1,0,1,0,,,0,1554809751376,
jordbærdtærte-sommerfugl,female,21,training_transfer,training,ps2,2,2,62,3,white,circle,sounds\T.wav,no,1,1,,Studerende,0,1,,0,,1,1,1,0,,,0,1554809753916,
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,1,8,white,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809773026,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,2,8,white,circle,,no,0,,,Studerende,0,1,,0,1,,,0,1,0,,1,1554809775626,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,3,8,yellow,circle,,no,1,,,Studerende,1,1,,0,0,,,0,1,0,,1,1554809778206,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,4,2,dimgray,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809780766,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,5,8,darkorange,circle,,no,1,,,Studerende,1,1,,0,0,,,0,1,0,,1,1554809783346,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,6,0,blue,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809785906,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,7,8,darkorange,circle,,no,0,,,Studerende,1,1,,0,0,,,0,0,1,,1,1554809788466,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,8,0,darkorange,circle,,no,0,,,Studerende,1,1,,0,0,,,0,0,0,,1,1554809791026,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,9,6,red,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809793586,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,10,0,white,circle,,no,1,,,Studerende,1,1,,0,0,,,0,1,0,,1,1554809796166,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,11,6,green,circle,,no,1,,,Studerende,1,1,,0,0,,,0,1,0,,1,1554809798746,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,12,8,white,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,1,,1,1554809801306,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,13,5,darkorange,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809803866,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,14,3,yellow,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809806426,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,15,7,darkorange,circle,,no,1,,,Studerende,0,1,,0,1,,,0,0,1,,1,1554809809006,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,16,5,dimgray,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809811566,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,17,3,red,circle,,no,0,,,Studerende,0,1,,0,0,,,0,1,0,,1,1554809814146,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,18,4,blue,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809816706,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,19,0,dimgray,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809819266,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,20,6,yellow,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809821826,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,21,3,blue,circle,,no,1,,,Studerende,0,1,,0,1,,,0,0,0,,1,1554809824406,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,22,7,white,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809826966,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,23,3,yellow,circle,,no,0,,,Studerende,1,1,,0,1,,,0,0,0,,1,1554809829546,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,24,7,white,circle,,no,1,,,Studerende,1,1,,0,0,,,0,1,1,,1,1554809832126,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,25,4,yellow,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,1,,1,1554809834686,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,26,7,red,circle,,no,1,,,Studerende,1,1,,0,0,,,0,1,0,,1,1554809837266,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,27,6,yellow,circle,,no,1,,,Studerende,0,1,,0,1,,,0,0,1,,1,1554809839846,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,28,6,white,circle,,no,0,,,Studerende,0,1,,0,0,,,0,1,0,,1,1554809842426,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,29,0,white,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809844986,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,30,0,yellow,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809847546,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,31,6,yellow,circle,,no,1,,,Studerende,0,1,,0,1,,,0,0,0,,1,1554809850126,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,32,1,white,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809852686,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,33,4,yellow,circle,,no,0,,,Studerende,0,1,,0,1,,,0,1,1,,1,1554809855286,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,34,1,dimgray,circle,,no,0,,,Studerende,1,1,,0,0,,,0,0,0,,1,1554809857846,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,35,4,yellow,circle,,no,0,,,Studerende,1,1,,0,0,,,0,0,1,,1,1554809860406,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,36,3,red,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809862966,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,37,4,green,circle,,no,1,,,Studerende,1,1,,0,0,,,0,1,0,,1,1554809865546,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,38,6,yellow,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809868106,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,39,3,blue,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809870666,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,40,0,yellow,circle,,no,1,,,Studerende,0,1,,0,1,,,0,0,1,,1,1554809873246,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,41,2,green,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809875806,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,42,4,yellow,circle,,no,1,,,Studerende,0,1,,0,1,,,0,0,1,,1,1554809878386,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,43,1,yellow,circle,,no,1,,,Studerende,0,1,,0,1,,,0,0,0,,1,1554809880966,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,44,4,yellow,circle,,no,0,,,Studerende,1,1,,0,1,,,0,0,1,,1,1554809883546,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,45,1,yellow,circle,,no,0,,,Studerende,1,1,,0,1,,,0,0,1,,1,1554809886126,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,46,6,blue,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809888686,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,47,2,dimgray,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809891246,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,48,0,yellow,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809893806,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,49,8,blue,circle,,no,1,,,Studerende,0,1,,0,1,,,0,0,0,,1,1554809896386,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,50,2,yellow,circle,,no,1,,,Studerende,0,1,,0,1,,,0,0,1,,1,1554809898966,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,51,0,yellow,circle,,no,1,,,Studerende,0,1,,0,1,,,0,0,0,,1,1554809901546,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,52,5,darkorange,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809904106,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,53,6,darkorange,circle,,no,1,,,Studerende,0,1,,0,1,,,0,0,0,,1,1554809906686,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,54,6,green,circle,,no,0,,,Studerende,0,1,,0,0,,,0,1,0,,1,1554809909266,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,55,3,green,circle,,no,1,,,Studerende,0,1,,0,1,,,0,0,0,,1,1554809911846,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,56,8,darkorange,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809914406,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,57,0,red,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809916966,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,58,6,red,circle,,no,1,,,Studerende,0,1,,0,1,,,0,0,0,,1,1554809919546,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,59,8,yellow,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809922106,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,60,1,red,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,1,,1,1554809924666,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,61,2,blue,circle,,no,1,,,Studerende,0,1,,0,0,,,0,0,0,,1,1554809927226,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pc2,2,2,62,1,red,circle,,no,0,,,Studerende,1,1,,0,0,,,0,0,1,,1,1554809929786,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,1,4,red,circle,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554809938326,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,2,4,white,star,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554809940886,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,3,4,red,square,,no,,,0,Studerende,,0,0,1,1,,,0,,1,1,1,1554809943466,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,4,4,white,triangle,,no,,,0,Studerende,,0,1,1,1,,,0,,1,0,1,1554809946066,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,5,4,white,star,,no,,,0,Studerende,,0,1,1,0,,,0,,0,0,1,1554809948646,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,6,4,darkorange,triangle,,no,,,1,Studerende,,0,0,1,0,,,0,,0,0,1,1554809951206,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,7,4,darkorange,square,,no,,,0,Studerende,,0,0,1,1,,,0,,0,1,1,1554809953786,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,8,4,darkorange,square,,no,,,0,Studerende,,0,0,1,1,,,0,,1,1,1,1554809956366,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,9,4,dimgray,square,,no,,,1,Studerende,,0,1,1,0,,,0,,0,1,1,1554809958946,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,10,4,darkorange,circle,,no,,,0,Studerende,,0,0,1,1,,,0,,1,1,1,1554809961526,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,11,4,green,circle,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554809964086,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,12,4,darkorange,square,,no,,,0,Studerende,,0,0,1,0,,,0,,1,1,1,1554809966646,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,13,4,dimgray,circle,,no,,,1,Studerende,,0,0,1,0,,,0,,0,0,1,1554809969206,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,14,4,darkorange,triangle,,no,,,0,Studerende,,0,0,1,0,,,0,,1,1,1,1554809971766,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,15,4,dimgray,triangle,,no,,,0,Studerende,,0,0,1,0,,,0,,1,1,1,1554809974326,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,16,4,yellow,triangle,,no,,,1,Studerende,,0,1,1,1,,,0,,0,1,1,1554809976926,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,17,4,dimgray,square,,no,,,0,Studerende,,0,1,1,0,,,0,,1,0,1,1554809979506,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,18,4,green,star,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554809982096,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,19,4,blue,star,,no,,,0,Studerende,,0,1,1,0,,,0,,0,0,1,1554809984676,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,20,4,dimgray,star,,no,,,1,Studerende,,0,1,1,0,,,0,,0,1,1,1554809987256,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,21,4,red,square,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554809989816,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,22,4,green,triangle,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554809992376,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,23,4,dimgray,star,,no,,,0,Studerende,,0,1,1,0,,,0,,0,0,1,1554809994956,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,24,4,yellow,star,,no,,,0,Studerende,,0,1,1,0,,,0,,0,0,1,1554809997536,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,25,4,white,square,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810000096,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,26,4,yellow,star,,no,,,1,Studerende,,0,1,1,1,,,0,,1,1,1,1554810002696,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,27,4,blue,star,,no,,,0,Studerende,,0,1,1,0,,,0,,0,0,1,1554810005276,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,28,4,green,circle,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810007836,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,29,4,dimgray,star,,no,,,1,Studerende,,0,1,1,0,,,0,,0,1,1,1554810010416,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,30,4,red,square,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810012976,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,31,4,green,star,,no,,,1,Studerende,,0,0,1,0,,,0,,0,0,1,1554810015536,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,32,4,yellow,square,,no,,,1,Studerende,,0,0,1,0,,,0,,0,0,1,1554810018096,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,33,4,white,circle,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810020656,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,34,4,darkorange,triangle,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810023216,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,35,4,darkorange,triangle,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810025776,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,36,4,darkorange,square,,no,,,0,Studerende,,0,0,1,1,,,0,,1,1,1,1554810028356,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,37,4,dimgray,star,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810030916,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,38,4,darkorange,circle,,no,,,0,Studerende,,0,0,1,0,,,0,,1,1,1,1554810033476,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,39,4,white,circle,,no,,,0,Studerende,,0,1,1,0,,,0,,0,0,1,1554810036056,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,40,4,red,square,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810038616,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,41,4,green,triangle,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810041176,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,42,4,red,star,,no,,,0,Studerende,,0,0,1,1,,,0,,1,1,1,1554810043756,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,43,4,blue,triangle,,no,,,1,Studerende,,0,1,1,0,,,0,,0,1,1,1554810046336,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,44,4,blue,circle,,no,,,0,Studerende,,0,0,1,1,,,0,,0,1,1,1554810048916,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,45,4,white,triangle,,no,,,1,Studerende,,0,0,1,0,,,0,,0,0,1,1554810051476,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,46,4,red,circle,,no,,,1,Studerende,,0,0,1,0,,,0,,0,0,1,1554810054036,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,47,4,yellow,star,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810056596,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,48,4,red,square,,no,,,0,Studerende,,0,0,1,1,,,0,,1,1,1,1554810059176,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,49,4,darkorange,circle,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810061736,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,50,4,darkorange,circle,,no,,,0,Studerende,,0,1,1,0,,,0,,0,0,1,1554810064316,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,51,4,white,star,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810066876,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,52,4,red,circle,,no,,,1,Studerende,,0,1,1,0,,,0,,0,1,1,1554810069456,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,53,4,white,square,,no,,,0,Studerende,,0,0,1,0,,,0,,1,1,1,1554810072016,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,54,4,yellow,star,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810074576,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,55,4,yellow,square,,no,,,1,Studerende,,0,0,1,1,,,0,,0,0,1,1554810077156,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,56,4,white,triangle,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810079716,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,57,4,green,square,,no,,,1,Studerende,,0,0,1,0,,,0,,0,0,1,1554810082276,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,58,4,blue,square,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810084836,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,59,4,white,circle,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810087396,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,60,4,darkorange,circle,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810089956,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,61,4,white,triangle,,no,,,0,Studerende,,0,0,1,0,,,0,,1,1,1,1554810092516,0
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,fc2,2,2,62,4,red,square,,no,,,0,Studerende,,0,0,1,0,,,0,,0,1,1,1554810095076,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,1,5,dimgray,circle,sounds\C.wav,no,1,1,,Studerende,0,1,,0,0,0,0,1,0,0,,1,1554810148556,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,2,5,red,circle,sounds\V.wav,no,1,1,,Studerende,1,1,,0,0,0,0,1,1,0,,1,1554810152136,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,3,0,white,circle,sounds\G.wav,no,1,1,,Studerende,0,1,,0,0,0,0,1,0,0,,1,1554810155696,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,4,0,dimgray,circle,sounds\G.wav,no,1,0,,Studerende,1,1,,0,0,0,1,1,1,0,,1,1554810159276,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,5,3,dimgray,circle,sounds\P.wav,no,1,1,,Studerende,0,1,,0,1,0,0,1,0,1,,1,1554810162856,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,6,3,yellow,circle,sounds\B.wav,no,1,1,,Studerende,1,1,,0,0,0,0,1,1,0,,1,1554810166436,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,7,2,dimgray,circle,sounds\G.wav,no,1,1,,Studerende,0,1,,0,0,0,0,1,0,0,,1,1554810169996,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,8,3,white,circle,sounds\E.wav,no,1,1,,Studerende,0,1,,0,0,0,0,1,0,0,,1,1554810173556,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,9,3,green,circle,sounds\G.wav,no,1,1,,Studerende,1,1,,0,0,0,0,1,1,0,,1,1554810177136,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,10,2,green,circle,sounds\C.wav,no,1,1,,Studerende,0,1,,0,1,0,0,1,0,1,,1,1554810180716,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,11,2,green,circle,sounds\V.wav,no,1,1,,Studerende,1,1,,0,1,0,0,1,1,1,,1,1554810184316,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,12,2,yellow,circle,sounds\V.wav,no,1,1,,Studerende,1,1,,0,0,1,1,1,1,0,,1,1554810187916,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,13,7,white,circle,sounds\C.wav,no,1,1,,Studerende,0,1,,0,0,0,0,1,0,0,,1,1554810191476,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,14,7,green,circle,sounds\C.wav,no,1,1,,Studerende,1,1,,0,0,1,1,1,1,0,,1,1554810195076,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,15,1,green,circle,sounds\D.wav,no,1,1,,Studerende,0,1,,0,1,0,0,1,0,1,,1,1554810198656,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,16,1,darkorange,circle,sounds\C.wav,no,1,1,,Studerende,1,1,,0,0,0,0,1,1,0,,1,1554810202236,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,17,0,dimgray,circle,sounds\E.wav,no,1,1,,Studerende,0,1,,0,0,0,0,1,0,0,,1,1554810205796,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,18,0,white,circle,sounds\E.wav,no,1,1,,Studerende,1,1,,0,0,1,1,1,1,0,,1,1554810209397,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,19,5,red,circle,sounds\G.wav,no,1,1,,Studerende,0,1,,0,0,0,0,1,0,0,,1,1554810212957,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,20,7,blue,circle,sounds\D.wav,no,1,1,,Studerende,0,1,,0,0,0,0,1,0,0,,1,1554810216517,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,21,1,red,circle,sounds\V.wav,no,1,1,,Studerende,0,1,,0,0,0,0,1,0,0,,1,1554810220077,1
jordbærdtærte-sommerfugl,female,21,training_transfer,posttest,pcs1,3,1,22,2,darkorange,circle,sounds\D.wav,no,1,1,,Studerende,0,1,,0,0,0,0,1,0,0,,1,1554810223637,1
