id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,color_tested,color_response,color_target,position_target,figure_response,sound_score,occupation,timestamp,sound_tested,figure_score,position_score,sound_response,simulate,figure_target,figure_tested,position_tested,position_response,color_score,sound_target
Isbjørn,male,23,training_train,training,ps2,2,2,29,6,white,circle,sounds\B.wav,0,,,0,,1,Studerende,1554987080653,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,30,1,white,circle,sounds\B.wav,0,,,0,,0,Studerende,1554987083253,1,,0,1,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,31,6,white,circle,sounds\V.wav,0,,,1,,1,Studerende,1554987085813,1,,0,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,32,0,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554987088373,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,33,6,white,circle,sounds\P.wav,0,,,1,,1,Studerende,1554987090953,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,34,8,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554987093533,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,35,6,white,circle,sounds\P.wav,0,,,1,,0,Studerende,1554987096113,1,,1,0,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,36,0,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987098673,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,37,1,white,circle,sounds\B.wav,0,,,0,,1,Studerende,1554987101233,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,38,3,white,circle,sounds\C.wav,0,,,0,,1,Studerende,1554987103813,1,,0,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,39,7,white,circle,sounds\C.wav,0,,,0,,1,Studerende,1554987106373,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,40,4,white,circle,sounds\D.wav,0,,,0,,1,Studerende,1554987108933,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,41,4,white,circle,sounds\D.wav,0,,,0,,0,Studerende,1554987111513,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,42,8,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554987114073,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,43,5,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554987116633,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,44,6,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554987119193,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,45,6,white,circle,sounds\V.wav,0,,,0,,0,Studerende,1554987121753,1,,1,0,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,46,1,white,circle,sounds\C.wav,0,,,0,,1,Studerende,1554987124313,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,47,4,white,circle,sounds\P.wav,0,,,0,,0,Studerende,1554987126893,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,48,1,white,circle,sounds\V.wav,0,,,1,,0,Studerende,1554987129473,1,,0,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,49,1,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987132033,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,50,7,white,circle,sounds\V.wav,0,,,0,,0,Studerende,1554987134593,1,,1,0,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,51,0,white,circle,sounds\T.wav,0,,,0,,0,Studerende,1554987137153,1,,1,0,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,52,2,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554987139713,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,53,6,white,circle,sounds\D.wav,0,,,0,,1,Studerende,1554987142273,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,54,8,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554987144833,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,55,8,white,circle,sounds\D.wav,0,,,0,,1,Studerende,1554987147433,1,,0,1,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,56,7,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987149993,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,57,3,white,circle,sounds\C.wav,0,,,0,,1,Studerende,1554987152553,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,58,7,white,circle,sounds\V.wav,0,,,1,,1,Studerende,1554987155133,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,59,3,white,circle,sounds\B.wav,0,,,1,,1,Studerende,1554987157693,1,,0,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,60,3,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554987160273,1,,0,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,61,4,white,circle,sounds\P.wav,0,,,0,,0,Studerende,1554987162853,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,62,3,white,circle,sounds\G.wav,0,,,1,,1,Studerende,1554987165453,1,,1,1,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,1,3,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554987232343,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,2,0,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554987234903,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,3,2,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554987237483,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,4,2,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554987240043,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,5,2,white,circle,sounds\V.wav,0,,,1,,1,Studerende,1554987242623,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,6,2,white,circle,sounds\G.wav,0,,,1,,1,Studerende,1554987245203,1,,0,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,7,7,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987247763,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,8,4,white,circle,sounds\B.wav,0,,,0,,0,Studerende,1554987250343,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,9,7,white,circle,sounds\G.wav,0,,,1,,0,Studerende,1554987252923,1,,0,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,10,7,white,circle,sounds\G.wav,0,,,0,,0,Studerende,1554987255503,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,11,8,white,circle,sounds\E.wav,0,,,0,,1,Studerende,1554987258063,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,12,7,white,circle,sounds\C.wav,0,,,1,,1,Studerende,1554987260643,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,13,4,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987263203,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,14,3,white,circle,sounds\G.wav,0,,,0,,0,Studerende,1554987265783,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,15,1,white,circle,sounds\B.wav,0,,,0,,1,Studerende,1554987268343,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,16,4,white,circle,sounds\C.wav,0,,,0,,0,Studerende,1554987270923,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,17,1,white,circle,sounds\C.wav,0,,,1,,1,Studerende,1554987273483,1,,0,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,18,0,white,circle,sounds\G.wav,0,,,0,,0,Studerende,1554987276063,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,19,3,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554987278623,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,20,1,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554987281203,1,,0,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,21,6,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554987283783,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,22,4,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554987286363,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,23,3,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554987288923,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,24,1,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554987291483,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,25,5,white,circle,sounds\B.wav,0,,,0,,1,Studerende,1554987294043,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,26,8,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554987296603,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,27,8,white,circle,sounds\G.wav,0,,,0,,0,Studerende,1554987299183,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,28,1,white,circle,sounds\P.wav,0,,,0,,0,Studerende,1554987301743,1,,1,0,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,29,0,white,circle,sounds\D.wav,0,,,0,,1,Studerende,1554987304303,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,30,2,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987306863,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,31,0,white,circle,sounds\G.wav,0,,,1,,0,Studerende,1554987309463,1,,1,1,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,32,2,white,circle,sounds\B.wav,0,,,1,,1,Studerende,1554987312023,1,,0,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,33,4,white,circle,sounds\G.wav,0,,,0,,1,Studerende,1554987314603,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,34,0,white,circle,sounds\B.wav,0,,,0,,0,Studerende,1554987317183,1,,0,0,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,35,2,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554987319743,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,36,1,white,circle,sounds\B.wav,0,,,0,,1,Studerende,1554987322323,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,37,6,white,circle,sounds\E.wav,0,,,0,,1,Studerende,1554987324883,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,38,0,white,circle,sounds\E.wav,0,,,0,,0,Studerende,1554987327463,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,39,6,white,circle,sounds\P.wav,0,,,1,,1,Studerende,1554987330043,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,40,1,white,circle,sounds\C.wav,0,,,0,,1,Studerende,1554987332603,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,41,8,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987335163,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,42,2,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987337723,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,43,1,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987340323,1,,0,1,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,44,7,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987342903,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,45,7,white,circle,sounds\V.wav,0,,,0,,1,Studerende,1554987345483,1,,0,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,46,4,white,circle,sounds\T.wav,0,,,0,,0,Studerende,1554987348063,1,,0,0,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,47,8,white,circle,sounds\V.wav,0,,,0,,0,Studerende,1554987350623,1,,1,0,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,48,6,white,circle,sounds\P.wav,0,,,0,,1,Studerende,1554987353183,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,49,8,white,circle,sounds\D.wav,0,,,1,,1,Studerende,1554987355763,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,50,8,white,circle,sounds\D.wav,0,,,0,,1,Studerende,1554987358323,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,51,8,white,circle,sounds\D.wav,0,,,1,,1,Studerende,1554987360923,1,,1,1,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,52,2,white,circle,sounds\D.wav,0,,,0,,1,Studerende,1554987363503,1,,1,1,no,,0,1,0,,1
Isbjørn,male,23,training_train,training,ps2,2,2,53,8,white,circle,sounds\G.wav,0,,,1,,1,Studerende,1554987366083,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,54,0,white,circle,sounds\T.wav,0,,,0,,1,Studerende,1554987368643,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,55,8,white,circle,sounds\G.wav,0,,,1,,1,Studerende,1554987371243,1,,1,1,no,,0,1,1,,1
Isbjørn,male,23,training_train,training,ps2,2,2,56,0,white,circle,sounds\P.wav,0,,,1,,1,Studerende,1554987373823,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,57,2,white,circle,sounds\D.wav,0,,,0,,0,Studerende,1554987376403,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,58,1,white,circle,sounds\D.wav,0,,,0,,1,Studerende,1554987378963,1,,1,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,59,1,white,circle,sounds\B.wav,0,,,0,,0,Studerende,1554987381563,1,,0,1,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,60,1,white,circle,sounds\V.wav,0,,,1,,1,Studerende,1554987384143,1,,1,0,no,,0,1,1,,0
Isbjørn,male,23,training_train,training,ps2,2,2,61,1,white,circle,sounds\T.wav,0,,,1,,1,Studerende,1554987386703,1,,0,0,no,,0,1,0,,0
Isbjørn,male,23,training_train,training,ps2,2,2,62,6,white,circle,sounds\P.wav,0,,,0,,0,Studerende,1554987389283,1,,1,1,no,,0,1,0,,0
Isbjørn,male,23,training_train,posttest,pc2,2,2,1,5,yellow,circle,,1,0,0,0,,,Studerende,1554987456293,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,2,2,yellow,circle,,1,1,0,0,,,Studerende,1554987458873,0,,1,,no,,0,1,0,0,
Isbjørn,male,23,training_train,posttest,pc2,2,2,3,5,yellow,circle,,1,1,1,1,,,Studerende,1554987461453,0,,0,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,4,2,red,circle,,1,0,0,1,,,Studerende,1554987464033,0,,1,,no,,0,1,1,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,5,7,green,circle,,1,0,0,0,,,Studerende,1554987466593,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,6,2,yellow,circle,,1,1,0,1,,,Studerende,1554987469173,0,,0,,no,,0,1,0,0,
Isbjørn,male,23,training_train,posttest,pc2,2,2,7,5,yellow,circle,,1,0,0,0,,,Studerende,1554987471733,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,8,4,red,circle,,1,1,0,0,,,Studerende,1554987474313,0,,1,,no,,0,1,0,0,
Isbjørn,male,23,training_train,posttest,pc2,2,2,9,2,green,circle,,1,0,0,0,,,Studerende,1554987476893,0,,0,,no,,0,1,1,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,10,6,dimgray,circle,,1,0,0,0,,,Studerende,1554987479453,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,11,8,green,circle,,1,0,1,0,,,Studerende,1554987482013,0,,1,,no,,0,1,0,0,
Isbjørn,male,23,training_train,posttest,pc2,2,2,12,6,yellow,circle,,1,0,0,1,,,Studerende,1554987484593,0,,1,,no,,0,1,1,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,13,8,green,circle,,1,0,1,1,,,Studerende,1554987487173,0,,1,,no,,0,1,1,0,
Isbjørn,male,23,training_train,posttest,pc2,2,2,14,8,yellow,circle,,1,1,1,0,,,Studerende,1554987489753,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,15,0,red,circle,,1,0,0,0,,,Studerende,1554987492313,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,16,8,green,circle,,1,0,0,1,,,Studerende,1554987494893,0,,1,,no,,0,1,1,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,17,1,darkorange,circle,,1,0,0,0,,,Studerende,1554987497453,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,18,8,red,circle,,1,0,0,1,,,Studerende,1554987500033,0,,1,,no,,0,1,1,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,19,3,blue,circle,,1,0,0,0,,,Studerende,1554987502593,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,20,8,dimgray,circle,,1,0,0,1,,,Studerende,1554987505173,0,,1,,no,,0,1,1,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,21,2,yellow,circle,,1,0,0,0,,,Studerende,1554987507733,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,22,4,dimgray,circle,,1,0,1,0,,,Studerende,1554987510293,0,,1,,no,,0,1,0,0,
Isbjørn,male,23,training_train,posttest,pc2,2,2,23,8,green,circle,,1,0,0,0,,,Studerende,1554987512853,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,24,6,dimgray,circle,,1,1,1,0,,,Studerende,1554987515433,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,25,5,blue,circle,,1,0,0,0,,,Studerende,1554987517993,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,26,3,green,circle,,1,0,0,0,,,Studerende,1554987520553,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,27,7,blue,circle,,1,1,1,0,,,Studerende,1554987523133,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,28,6,darkorange,circle,,1,0,0,0,,,Studerende,1554987525693,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,29,2,green,circle,,1,0,0,0,,,Studerende,1554987528253,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,30,8,blue,circle,,1,0,0,0,,,Studerende,1554987530813,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,31,7,green,circle,,1,0,1,0,,,Studerende,1554987533374,0,,1,,no,,0,1,0,0,
Isbjørn,male,23,training_train,posttest,pc2,2,2,32,5,blue,circle,,1,1,1,0,,,Studerende,1554987535954,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,33,1,red,circle,,1,0,0,0,,,Studerende,1554987538514,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,34,3,darkorange,circle,,1,0,0,0,,,Studerende,1554987541074,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,35,1,white,circle,,1,0,0,1,,,Studerende,1554987543654,0,,1,,no,,0,1,1,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,36,5,red,circle,,1,0,0,0,,,Studerende,1554987546214,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,37,8,white,circle,,1,1,1,0,,,Studerende,1554987548794,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,38,4,yellow,circle,,1,0,0,0,,,Studerende,1554987551354,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,39,7,dimgray,circle,,1,0,0,0,,,Studerende,1554987553914,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,40,3,yellow,circle,,1,1,1,0,,,Studerende,1554987556494,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,41,5,red,circle,,1,0,0,0,,,Studerende,1554987559054,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,42,2,dimgray,circle,,1,0,0,0,,,Studerende,1554987561614,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,43,7,blue,circle,,1,0,0,0,,,Studerende,1554987564194,0,,0,,no,,0,1,1,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,44,2,darkorange,circle,,1,0,0,1,,,Studerende,1554987566774,0,,1,,no,,0,1,1,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,45,5,red,circle,,1,0,0,0,,,Studerende,1554987569334,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,46,5,white,circle,,1,0,0,0,,,Studerende,1554987571894,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,47,5,darkorange,circle,,1,0,0,1,,,Studerende,1554987574474,0,,1,,no,,0,1,1,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,48,3,darkorange,circle,,1,1,0,0,,,Studerende,1554987577054,0,,1,,no,,0,1,0,0,
Isbjørn,male,23,training_train,posttest,pc2,2,2,49,5,red,circle,,1,0,0,1,,,Studerende,1554987579634,0,,1,,no,,0,1,1,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,50,3,green,circle,,1,0,0,1,,,Studerende,1554987582214,0,,1,,no,,0,1,1,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,51,0,darkorange,circle,,1,1,0,0,,,Studerende,1554987584794,0,,1,,no,,0,1,0,0,
Isbjørn,male,23,training_train,posttest,pc2,2,2,52,7,dimgray,circle,,1,0,0,0,,,Studerende,1554987587354,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,53,6,green,circle,,1,0,0,0,,,Studerende,1554987589914,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,54,3,dimgray,circle,,1,1,1,0,,,Studerende,1554987592494,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,55,3,dimgray,circle,,1,0,0,0,,,Studerende,1554987595054,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,56,6,white,circle,,1,0,0,0,,,Studerende,1554987597634,0,,0,,no,,0,1,1,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,57,3,yellow,circle,,1,0,0,1,,,Studerende,1554987600214,0,,1,,no,,0,1,1,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,58,6,white,circle,,1,0,1,1,,,Studerende,1554987602794,0,,1,,no,,0,1,1,0,
Isbjørn,male,23,training_train,posttest,pc2,2,2,59,4,yellow,circle,,1,1,1,0,,,Studerende,1554987605374,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,60,4,blue,circle,,1,0,0,0,,,Studerende,1554987607934,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,pc2,2,2,61,3,white,circle,,1,1,0,0,,,Studerende,1554987610514,0,,1,,no,,0,1,0,0,
Isbjørn,male,23,training_train,posttest,pc2,2,2,62,3,blue,circle,,1,1,1,0,,,Studerende,1554987613094,0,,1,,no,,0,1,0,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,1,4,blue,triangle,,1,0,0,,0,,Studerende,1554987625944,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,2,4,red,square,,1,0,0,,0,,Studerende,1554987628504,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,3,4,green,square,,1,0,0,,0,,Studerende,1554987631064,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,4,4,yellow,star,,1,0,0,,0,,Studerende,1554987633624,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,5,4,green,circle,,1,0,1,,0,,Studerende,1554987636184,0,1,,,no,0,1,0,,0,
Isbjørn,male,23,training_train,posttest,fc2,2,2,6,4,darkorange,triangle,,1,0,0,,0,,Studerende,1554987638744,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,7,4,darkorange,star,,1,0,0,,0,,Studerende,1554987641304,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,8,4,dimgray,triangle,,1,0,0,,0,,Studerende,1554987643864,0,0,,,no,1,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,9,4,yellow,square,,1,0,0,,0,,Studerende,1554987646424,0,1,,,no,0,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,10,4,darkorange,triangle,,1,0,0,,1,,Studerende,1554987649004,0,1,,,no,1,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,11,4,yellow,triangle,,1,0,1,,0,,Studerende,1554987651564,0,1,,,no,0,1,0,,0,
Isbjørn,male,23,training_train,posttest,fc2,2,2,12,4,blue,triangle,,1,0,0,,1,,Studerende,1554987654144,0,1,,,no,1,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,13,4,yellow,square,,1,0,1,,0,,Studerende,1554987656704,0,1,,,no,0,1,0,,0,
Isbjørn,male,23,training_train,posttest,fc2,2,2,14,4,green,triangle,,1,0,0,,0,,Studerende,1554987659264,0,0,,,no,1,1,0,,1,
Isbjørn,male,23,training_train,posttest,fc2,2,2,15,4,yellow,triangle,,1,1,1,,0,,Studerende,1554987661844,0,1,,,no,0,1,0,,1,
