id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_target,sound_score,simulate,color_target,figure_tested,sound_tested,position_response,sound_target,color_tested,color_score,sound_response,figure_target,color_response,position_tested,timestamp,figure_response,figure_score,occupation,position_score
mus,male,25,training_transfer,pretest,pcs1,3,1,38,5,white,circle,sounds/B.wav,0,1,no,0,0,1,0,1,1,1,1,,0,1,1555331434575,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,39,2,blue,circle,sounds/T.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331438189,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,40,8,green,circle,sounds/B.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331441774,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,41,8,white,circle,sounds/D.wav,1,1,no,0,0,1,1,0,1,1,0,,0,1,1555331445373,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,42,8,yellow,circle,sounds/B.wav,1,0,no,0,0,1,1,0,1,1,1,,0,1,1555331448916,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,43,6,red,circle,sounds/D.wav,0,0,no,0,0,1,0,0,1,1,1,,0,1,1555331452533,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,44,1,red,circle,sounds/D.wav,0,1,no,1,0,1,0,1,1,0,1,,0,1,1555331456153,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,45,8,red,circle,sounds/E.wav,0,1,no,1,0,1,0,0,1,1,0,,1,1,1555331459787,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,46,8,dimgray,circle,sounds/C.wav,1,1,no,0,0,1,1,0,1,1,0,,0,1,1555331463404,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,47,7,blue,circle,sounds/C.wav,0,1,no,0,0,1,0,1,1,1,1,,0,1,1555331467022,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,48,7,green,circle,sounds/C.wav,1,1,no,0,0,1,1,1,1,1,1,,0,1,1555331470556,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,49,1,blue,circle,sounds/G.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331474140,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,50,8,red,circle,sounds/V.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331477742,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,51,3,white,circle,sounds/B.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331481345,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,52,2,blue,circle,sounds/E.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331484928,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,53,0,red,circle,sounds/B.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331488513,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,54,2,darkorange,circle,sounds/B.wav,0,1,no,0,0,1,0,1,1,1,1,,0,1,1555331492139,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,55,2,darkorange,circle,sounds/C.wav,1,1,no,1,0,1,1,0,1,1,0,,1,1,1555331495762,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,56,3,green,circle,sounds/P.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331499369,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,57,0,red,circle,sounds/P.wav,0,1,no,0,0,1,0,1,1,1,1,,0,1,1555331502997,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,58,1,red,circle,sounds/T.wav,0,1,no,1,0,1,0,0,1,1,0,,1,1,1555331506614,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,59,4,white,circle,sounds/P.wav,0,1,no,0,0,1,0,0,1,1,0,,0,1,1555331510208,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,60,8,white,circle,sounds/V.wav,0,1,no,1,0,1,0,0,1,1,0,,1,1,1555331513812,,,Studerende,1
mus,male,25,training_transfer,pretest,pcs1,3,1,61,0,blue,circle,sounds/V.wav,0,1,no,0,0,1,0,1,1,1,1,,0,1,1555331517432,,,Studerende,1
mus,male,25,training_transfer,pretest,fcs1,3,1,1,4,green,circle,sounds/V.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331536368,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,2,4,green,star,sounds/C.wav,,1,no,1,1,1,,0,1,1,0,0,1,0,1555331539967,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,3,4,white,triangle,sounds/C.wav,,1,no,0,1,1,,1,1,1,1,0,0,0,1555331543578,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,4,4,yellow,square,sounds/V.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331547159,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,5,4,green,star,sounds/C.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331550741,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,6,4,white,circle,sounds/G.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331554329,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,7,4,blue,circle,sounds/E.wav,,1,no,0,1,1,,0,1,1,0,1,0,0,1555331557928,1,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,8,4,red,star,sounds/E.wav,,1,no,0,1,1,,1,1,1,1,0,0,0,1555331561542,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,9,4,red,square,sounds/P.wav,,1,no,1,1,1,,0,1,1,0,0,1,0,1555331565158,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,10,4,red,triangle,sounds/P.wav,,1,no,1,1,1,,1,1,1,1,0,1,0,1555331568775,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,11,4,darkorange,triangle,sounds/C.wav,,1,no,0,1,1,,0,1,1,0,1,0,0,1555331572374,0,0,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,12,4,white,triangle,sounds/C.wav,,0,no,0,1,1,,1,1,1,0,1,0,0,1555331575982,1,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,13,4,darkorange,circle,sounds/B.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331579578,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,14,4,darkorange,triangle,sounds/C.wav,,1,no,1,1,1,,0,1,1,0,0,1,0,1555331583181,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,15,4,dimgray,triangle,sounds/T.wav,,1,no,0,1,1,,0,1,1,0,1,0,0,1555331586762,0,0,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,16,4,white,triangle,sounds/D.wav,,1,no,0,1,1,,0,1,1,0,1,0,0,1555331590361,1,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,17,4,blue,circle,sounds/G.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331593949,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,18,4,blue,circle,sounds/P.wav,,1,no,1,1,1,,0,1,1,0,1,1,0,1555331597563,1,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,19,4,blue,triangle,sounds/B.wav,,1,no,1,1,1,,0,1,1,0,0,1,0,1555331601191,1,0,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,20,4,red,star,sounds/B.wav,,0,no,0,1,1,,1,1,1,0,0,0,0,1555331604773,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,21,4,red,triangle,sounds/V.wav,,1,no,1,1,1,,0,1,1,0,0,1,0,1555331608372,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,22,4,red,star,sounds/V.wav,,1,no,1,1,1,,1,1,1,1,0,1,0,1555331611988,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,23,4,darkorange,circle,sounds/G.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331615572,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,24,4,darkorange,square,sounds/G.wav,,0,no,1,1,1,,1,1,1,0,0,1,0,1555331619181,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,25,4,blue,square,sounds/B.wav,,1,no,0,1,1,,0,1,1,0,1,0,0,1555331622760,0,0,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,26,4,green,circle,sounds/D.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331626350,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,27,4,darkorange,square,sounds/P.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331629927,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,28,4,green,triangle,sounds/E.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331633520,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,29,4,green,circle,sounds/G.wav,,1,no,1,1,1,,0,1,1,0,0,1,0,1555331637113,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,30,4,yellow,triangle,sounds/E.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331640707,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,31,4,blue,star,sounds/E.wav,,1,no,0,1,1,,1,1,1,1,0,0,0,1555331644323,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,32,4,blue,square,sounds/E.wav,,1,no,1,1,1,,1,1,0,1,0,0,0,1555331647920,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,33,4,yellow,circle,sounds/D.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331651510,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,34,4,red,star,sounds/C.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331655098,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,35,4,yellow,star,sounds/P.wav,,1,no,0,1,1,,0,1,1,0,1,0,0,1555331658694,1,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,36,4,green,triangle,sounds/B.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331662285,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,37,4,red,circle,sounds/B.wav,,0,no,0,1,1,,1,1,1,0,0,0,0,1555331665869,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,38,4,red,triangle,sounds/E.wav,,1,no,1,1,1,,0,1,1,0,0,1,0,1555331669465,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,39,4,yellow,star,sounds/E.wav,,1,no,0,1,1,,1,1,1,1,0,0,0,1555331673073,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,40,4,white,triangle,sounds/P.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331676658,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,41,4,dimgray,star,sounds/V.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331680243,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,42,4,red,star,sounds/P.wav,,1,no,0,1,1,,0,1,1,0,1,0,0,1555331683845,1,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,43,4,yellow,square,sounds/P.wav,,1,no,0,1,1,,1,1,1,1,0,0,0,1555331687447,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,44,4,darkorange,circle,sounds/B.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331691032,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,45,4,blue,circle,sounds/V.wav,,1,no,0,1,1,,0,1,1,0,1,0,0,1555331694640,1,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,46,4,darkorange,square,sounds/V.wav,,1,no,0,1,1,,1,1,1,1,0,0,0,1555331698259,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,47,4,dimgray,star,sounds/G.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331701853,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,48,4,red,star,sounds/V.wav,,1,no,0,1,1,,0,1,1,0,1,0,0,1555331705460,1,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,49,4,dimgray,square,sounds/B.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331709042,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,50,4,red,square,sounds/B.wav,,0,no,0,1,1,,1,1,1,0,1,0,0,1555331712650,1,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,51,4,yellow,circle,sounds/P.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331716246,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,52,4,blue,star,sounds/C.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331719831,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,53,4,blue,star,sounds/B.wav,,1,no,1,1,1,,0,1,1,0,1,1,0,1555331723442,1,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,54,4,darkorange,circle,sounds/D.wav,,0,no,0,1,1,,0,1,1,1,0,0,0,1555331727053,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,55,4,darkorange,circle,sounds/C.wav,,1,no,1,1,1,,0,1,1,0,1,1,0,1555331730649,1,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,56,4,red,triangle,sounds/T.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331734237,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,57,4,red,circle,sounds/T.wav,,1,no,1,1,1,,1,1,1,1,0,1,0,1555331737862,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,58,4,yellow,square,sounds/E.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331741458,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,59,4,white,circle,sounds/V.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331745043,0,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,60,4,red,circle,sounds/C.wav,,1,no,0,1,1,,0,1,1,0,1,0,0,1555331748648,1,1,Studerende,
mus,male,25,training_transfer,pretest,fcs1,3,1,61,4,white,square,sounds/V.wav,,1,no,0,1,1,,0,1,1,0,0,0,0,1555331752230,0,1,Studerende,
mus,male,25,training_transfer,pretest,pcfs12,4,1,1,2,dimgray,circle,sounds/T.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555331762517,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,2,7,red,circle,sounds/T.wav,0,1,no,0,1,1,0,1,1,1,1,1,0,1,1555331766146,1,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,3,7,darkorange,triangle,sounds/C.wav,1,1,no,0,1,1,1,0,1,1,0,0,0,1,1555331769759,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,4,8,red,triangle,sounds/B.wav,0,1,no,0,1,1,0,0,1,1,0,1,0,1,1555331773373,1,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,5,8,yellow,circle,sounds/P.wav,1,1,no,0,1,1,1,0,1,1,0,0,0,1,1555331776984,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,6,7,yellow,triangle,sounds/C.wav,0,1,no,1,1,1,0,0,1,1,0,0,1,1,1555331780589,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,7,4,white,square,sounds/C.wav,0,1,no,0,1,1,0,1,1,1,1,0,0,1,1555331784200,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,8,4,green,triangle,sounds/B.wav,1,1,no,0,1,1,1,0,1,1,0,0,0,1,1555331787796,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,9,1,red,square,sounds/T.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555331791384,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,10,1,red,star,sounds/P.wav,1,1,no,1,1,1,1,0,1,1,0,0,1,1,1555331795009,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,11,5,yellow,square,sounds/P.wav,0,1,no,0,1,1,0,1,1,1,1,0,0,1,1555331798640,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,12,4,yellow,star,sounds/P.wav,0,1,no,1,1,1,0,1,1,0,1,0,0,1,1555331802245,1,0,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,13,4,yellow,star,sounds/D.wav,1,1,no,1,1,1,0,0,1,1,0,1,1,1,1555331805885,1,1,Studerende,0
mus,male,25,training_transfer,pretest,pcfs12,4,1,14,2,darkorange,triangle,sounds/V.wav,0,1,no,0,1,1,1,0,1,1,0,0,0,1,1555331809493,0,1,Studerende,0
mus,male,25,training_transfer,pretest,pcfs12,4,1,15,1,blue,triangle,sounds/D.wav,0,1,no,0,1,1,0,0,1,1,0,1,0,1,1555331813078,0,0,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,16,7,yellow,circle,sounds/V.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555331816662,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,17,4,white,triangle,sounds/T.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555331820264,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,18,2,darkorange,square,sounds/T.wav,0,1,no,0,1,1,0,1,1,1,1,0,0,1,1555331823872,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,19,6,darkorange,star,sounds/B.wav,0,1,no,1,1,1,0,0,1,0,0,0,0,1,1555331827468,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,20,0,green,star,sounds/G.wav,0,1,no,0,1,1,0,0,1,1,0,1,0,1,1555331831053,0,0,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,21,0,dimgray,triangle,sounds/P.wav,1,1,no,0,1,1,1,0,1,1,0,0,0,1,1555331834658,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,22,0,dimgray,square,sounds/E.wav,1,1,no,1,1,1,1,0,1,1,0,0,1,1,1555331838281,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,23,5,blue,square,sounds/E.wav,0,1,no,0,1,1,0,1,1,1,1,1,0,1,1555331841915,0,0,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,24,5,white,star,sounds/T.wav,1,1,no,0,1,1,1,0,1,1,0,0,0,1,1555331845546,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,25,5,dimgray,star,sounds/T.wav,1,0,no,0,1,1,1,1,1,1,0,1,0,1,1555331849159,1,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,26,6,darkorange,square,sounds/E.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555331852747,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,27,1,blue,triangle,sounds/E.wav,0,1,no,0,1,1,0,1,1,1,1,0,0,1,1555331856349,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,28,4,red,star,sounds/E.wav,0,1,no,0,1,1,0,1,1,1,1,0,0,1,1555331859960,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,29,5,darkorange,star,sounds/T.wav,0,1,no,0,1,1,0,0,1,1,0,1,0,1,1555331863571,1,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,30,7,darkorange,square,sounds/B.wav,0,1,no,1,1,1,0,0,1,0,0,0,0,1,1555331867155,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,31,5,darkorange,star,sounds/V.wav,0,1,no,1,1,1,0,0,1,1,0,0,1,1,1555331870755,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,32,0,green,circle,sounds/P.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555331874342,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,33,6,green,circle,sounds/D.wav,0,1,no,1,1,1,0,0,1,1,0,1,1,1,1555331877956,1,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,34,3,darkorange,triangle,sounds/E.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555331881547,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,35,3,darkorange,square,sounds/D.wav,1,1,no,1,1,1,1,0,1,1,0,0,1,1,1555331885079,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,36,8,red,square,sounds/T.wav,0,1,no,0,1,1,0,0,1,1,0,1,0,1,1555331888681,1,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,37,4,red,circle,sounds/P.wav,0,1,no,1,1,1,0,0,1,1,0,0,1,1,1555331892306,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,38,5,dimgray,star,sounds/E.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555331895903,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,39,3,white,circle,sounds/T.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555331899487,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,40,3,darkorange,star,sounds/C.wav,1,1,no,0,1,1,1,0,1,1,0,0,0,1,1555331903113,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,41,0,darkorange,square,sounds/P.wav,0,1,no,1,1,1,0,0,1,1,0,0,1,1,1555331906729,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,42,2,white,circle,sounds/G.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555331910343,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,43,2,darkorange,circle,sounds/V.wav,1,1,no,0,1,1,1,0,1,0,0,1,1,1,1555331913992,1,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,44,4,blue,square,sounds/V.wav,0,0,no,0,1,1,0,1,1,1,0,0,0,1,1555331917597,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,45,6,green,star,sounds/V.wav,0,1,no,0,1,1,0,1,1,1,1,0,0,1,1555331921202,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,46,3,darkorange,triangle,sounds/B.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555331924801,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,47,6,green,triangle,sounds/P.wav,0,1,no,0,1,1,0,0,1,1,0,1,0,1,1555331928409,1,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,48,4,red,star,sounds/P.wav,0,1,no,0,1,1,0,1,1,1,1,0,0,1,1555331932043,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,49,2,red,circle,sounds/G.wav,0,1,no,1,1,1,0,0,1,1,0,0,1,1,1555331935665,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,50,6,blue,star,sounds/V.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555331939273,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,51,8,dimgray,star,sounds/B.wav,0,1,no,0,1,1,0,0,1,1,0,1,0,1,1555331942881,1,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,52,8,blue,triangle,sounds/B.wav,1,1,no,0,1,1,1,1,1,1,1,0,0,1,1555331946523,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,53,7,dimgray,triangle,sounds/E.wav,0,1,no,0,1,1,0,0,1,1,0,1,0,1,1555331950114,0,0,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,54,7,blue,square,sounds/G.wav,1,1,no,0,1,1,1,0,1,1,0,0,0,1,1555331953722,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,55,7,dimgray,circle,sounds/G.wav,1,1,no,0,1,1,1,1,1,1,1,0,0,1,1555331957266,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,56,4,white,circle,sounds/T.wav,0,1,no,0,1,1,0,0,1,0,0,1,1,1,1555331960802,1,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,57,5,darkorange,square,sounds/E.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555331964404,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,58,4,darkorange,triangle,sounds/D.wav,0,1,no,1,1,1,0,0,1,1,0,0,1,1,1555331968020,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,59,8,white,star,sounds/C.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555331971607,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,60,2,white,triangle,sounds/C.wav,0,1,no,1,1,1,0,1,1,1,1,0,1,1,1555331975215,0,1,Studerende,1
mus,male,25,training_transfer,pretest,pcfs12,4,1,61,4,blue,star,sounds/P.wav,0,1,no,0,1,1,0,0,1,1,0,0,0,1,1555331978812,0,1,Studerende,1
mus,male,25,training_transfer,training,ps2,2,2,1,5,white,circle,sounds/C.wav,0,1,no,,0,1,0,0,0,,0,,,1,1555332015299,,,Studerende,1
mus,male,25,training_transfer,training,ps2,2,2,2,7,white,circle,sounds/B.wav,0,1,no,,0,1,0,0,0,,0,,,1,1555332017881,,,Studerende,1
mus,male,25,training_transfer,training,ps2,2,2,3,5,white,circle,sounds/B.wav,1,1,no,,0,1,1,0,0,,0,,,1,1555332020466,,,Studerende,1
mus,male,25,training_transfer,training,ps2,2,2,4,7,white,circle,sounds/P.wav,1,1,no,,0,1,1,0,0,,0,,,1,1555332023052,,,Studerende,1
mus,male,25,training_transfer,training,ps2,2,2,5,7,white,circle,sounds/C.wav,0,1,no,,0,1,0,0,0,,0,,,1,1555332025621,,,Studerende,1
mus,male,25,training_transfer,training,ps2,2,2,6,6,white,circle,sounds/P.wav,0,0,no,,0,1,0,1,0,,0,,,1,1555332028185,,,Studerende,1
mus,male,25,training_transfer,training,ps2,2,2,7,8,white,circle,sounds/D.wav,0,1,no,,0,1,0,0,0,,0,,,1,1555332030755,,,Studerende,1
mus,male,25,training_transfer,training,ps2,2,2,8,6,white,circle,sounds/C.wav,1,0,no,,0,1,0,0,0,,1,,,1,1555332033345,,,Studerende,0
mus,male,25,training_transfer,training,ps2,2,2,9,5,white,circle,sounds/P.wav,0,1,no,,0,1,0,0,0,,0,,,1,1555332035922,,,Studerende,1
mus,male,25,training_transfer,training,ps2,2,2,10,0,white,circle,sounds/T.wav,0,0,no,,0,1,0,0,0,,1,,,1,1555332038509,,,Studerende,1
mus,male,25,training_transfer,training,ps2,2,2,11,5,white,circle,sounds/P.wav,1,0,no,,0,1,0,1,0,,0,,,1,1555332041077,,,Studerende,0
