id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,figure_tested,sound_tested,position_target,position_response,figure_score,color_target,position_score,occupation,figure_response,color_tested,figure_target,timestamp,sound_score,sound_target,sound_response,color_response,position_tested,simulate,color_score
Torsk,female,28,training_transfer,posttest,pc2,2,2,11,0,white,circle,,0,0,1,0,,0,0,I arbejde,,1,,1555406304076,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,12,7,blue,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406306662,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,13,2,white,circle,,0,0,0,0,,1,1,I arbejde,,1,,1555406309243,,,,0,1,no,0
Torsk,female,28,training_transfer,posttest,pc2,2,2,14,3,green,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406311826,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,15,8,darkorange,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406314412,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,16,6,green,circle,,0,0,0,0,,1,1,I arbejde,,1,,1555406316995,,,,1,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,17,3,darkorange,circle,,0,0,0,0,,1,1,I arbejde,,1,,1555406319579,,,,0,1,no,0
Torsk,female,28,training_transfer,posttest,pc2,2,2,18,6,darkorange,circle,,0,0,1,0,,0,0,I arbejde,,1,,1555406322179,,,,1,1,no,0
Torsk,female,28,training_transfer,posttest,pc2,2,2,19,4,white,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406324763,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,20,4,white,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406327343,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,21,5,blue,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406329912,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,22,3,white,circle,,0,0,0,0,,1,1,I arbejde,,1,,1555406332518,,,,1,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,23,5,darkorange,circle,,0,0,1,1,,0,1,I arbejde,,1,,1555406335108,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,24,3,white,circle,,0,0,1,1,,1,1,I arbejde,,1,,1555406337705,,,,1,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,25,3,red,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406340300,,,,1,1,no,0
Torsk,female,28,training_transfer,posttest,pc2,2,2,26,3,blue,circle,,0,0,1,1,,0,1,I arbejde,,1,,1555406342892,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,27,5,dimgray,circle,,0,0,0,1,,0,0,I arbejde,,1,,1555406345496,,,,1,1,no,0
Torsk,female,28,training_transfer,posttest,pc2,2,2,28,6,white,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406348082,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,29,3,dimgray,circle,,0,0,0,0,,1,1,I arbejde,,1,,1555406350665,,,,0,1,no,0
Torsk,female,28,training_transfer,posttest,pc2,2,2,30,4,blue,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406353231,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,31,1,dimgray,circle,,0,0,0,0,,1,1,I arbejde,,1,,1555406355832,,,,1,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,32,7,red,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406358415,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,33,1,green,circle,,0,0,1,1,,0,1,I arbejde,,1,,1555406361007,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,34,0,red,circle,,0,0,0,0,,1,1,I arbejde,,1,,1555406363582,,,,0,1,no,0
Torsk,female,28,training_transfer,posttest,pc2,2,2,35,0,yellow,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406366151,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,36,7,white,circle,,0,0,0,1,,0,0,I arbejde,,1,,1555406368754,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,37,6,white,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406371335,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,38,4,green,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406373918,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,39,4,darkorange,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406376502,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,40,4,dimgray,circle,,0,0,1,1,,0,1,I arbejde,,1,,1555406379079,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,41,8,darkorange,circle,,0,0,0,0,,1,1,I arbejde,,1,,1555406381651,,,,0,1,no,0
Torsk,female,28,training_transfer,posttest,pc2,2,2,42,3,darkorange,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406384237,,,,1,1,no,0
Torsk,female,28,training_transfer,posttest,pc2,2,2,43,2,dimgray,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406386820,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,44,3,blue,circle,,0,0,1,0,,0,0,I arbejde,,1,,1555406389403,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,45,2,white,circle,,0,0,1,0,,0,0,I arbejde,,1,,1555406391987,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,46,2,yellow,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406394569,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,47,2,white,circle,,0,0,1,0,,1,0,I arbejde,,1,,1555406397136,,,,0,1,no,0
Torsk,female,28,training_transfer,posttest,pc2,2,2,48,6,dimgray,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406399719,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,49,1,darkorange,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406402303,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,50,7,yellow,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406404889,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,51,1,dimgray,circle,,0,0,1,1,,0,1,I arbejde,,1,,1555406407481,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,52,6,dimgray,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406410055,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,53,4,darkorange,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406412639,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,54,8,yellow,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406415222,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,55,4,white,circle,,0,0,1,1,,0,1,I arbejde,,1,,1555406417816,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,56,8,darkorange,circle,,0,0,1,1,,0,1,I arbejde,,1,,1555406420400,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,57,6,green,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406422972,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,58,2,white,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406425555,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,59,6,white,circle,,0,0,1,1,,0,1,I arbejde,,1,,1555406428150,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,60,2,white,circle,,0,0,1,0,,1,0,I arbejde,,1,,1555406430739,,,,1,1,no,1
Torsk,female,28,training_transfer,posttest,pc2,2,2,61,2,white,circle,,0,0,0,1,,1,0,I arbejde,,1,,1555406433331,,,,0,1,no,0
Torsk,female,28,training_transfer,posttest,pc2,2,2,62,5,dimgray,circle,,0,0,0,0,,0,1,I arbejde,,1,,1555406435909,,,,0,1,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,1,4,white,star,,1,0,,,1,0,,I arbejde,0,1,0,1555406443960,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,2,4,dimgray,triangle,,1,0,,,1,0,,I arbejde,0,1,0,1555406446541,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,3,4,yellow,star,,1,0,,,1,0,,I arbejde,1,1,1,1555406449141,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,4,4,dimgray,square,,1,0,,,1,1,,I arbejde,0,1,0,1555406451745,,,,1,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,5,4,yellow,circle,,1,0,,,1,1,,I arbejde,0,1,0,1555406454325,,,,0,0,no,0
Torsk,female,28,training_transfer,posttest,fc2,2,2,6,4,red,square,,1,0,,,0,0,,I arbejde,0,1,1,1555406456908,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,7,4,yellow,circle,,1,0,,,1,1,,I arbejde,1,1,1,1555406459515,,,,1,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,8,4,red,triangle,,1,0,,,1,1,,I arbejde,0,1,0,1555406462107,,,,1,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,9,4,white,circle,,1,0,,,0,0,,I arbejde,0,1,1,1555406464693,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,10,4,green,square,,1,0,,,1,0,,I arbejde,0,1,0,1555406467277,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,11,4,blue,square,,1,0,,,0,0,,I arbejde,1,1,0,1555406469872,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,12,4,darkorange,circle,,1,0,,,1,0,,I arbejde,0,1,0,1555406472443,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,13,4,blue,triangle,,1,0,,,0,1,,I arbejde,1,1,0,1555406475047,,,,0,0,no,0
Torsk,female,28,training_transfer,posttest,fc2,2,2,14,4,darkorange,star,,1,0,,,1,1,,I arbejde,0,1,0,1555406477613,,,,0,0,no,0
Torsk,female,28,training_transfer,posttest,fc2,2,2,15,4,green,square,,1,0,,,0,0,,I arbejde,1,1,0,1555406480211,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,16,4,darkorange,triangle,,1,0,,,1,1,,I arbejde,0,1,0,1555406482797,,,,0,0,no,0
Torsk,female,28,training_transfer,posttest,fc2,2,2,17,4,dimgray,circle,,1,0,,,1,0,,I arbejde,0,1,0,1555406485380,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,18,4,blue,square,,1,0,,,1,0,,I arbejde,0,1,0,1555406487963,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,19,4,dimgray,square,,1,0,,,1,1,,I arbejde,0,1,0,1555406490547,,,,0,0,no,0
Torsk,female,28,training_transfer,posttest,fc2,2,2,20,4,blue,star,,1,0,,,1,1,,I arbejde,0,1,0,1555406493136,,,,1,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,21,4,red,star,,1,0,,,1,0,,I arbejde,0,1,0,1555406495713,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,22,4,white,star,,1,0,,,0,0,,I arbejde,0,1,1,1555406498297,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,23,4,dimgray,circle,,1,0,,,1,0,,I arbejde,0,1,0,1555406500880,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,24,4,darkorange,square,,1,0,,,1,0,,I arbejde,0,1,0,1555406503463,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,25,4,red,circle,,1,0,,,1,0,,I arbejde,1,1,1,1555406506058,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,26,4,red,square,,1,0,,,0,0,,I arbejde,0,1,1,1555406508633,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,27,4,blue,square,,1,0,,,0,0,,I arbejde,1,1,0,1555406511228,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,28,4,white,star,,1,0,,,1,0,,I arbejde,0,1,0,1555406513805,,,,1,0,no,0
Torsk,female,28,training_transfer,posttest,fc2,2,2,29,4,darkorange,triangle,,1,0,,,1,0,,I arbejde,0,1,0,1555406516383,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,30,4,dimgray,circle,,1,0,,,1,0,,I arbejde,0,1,0,1555406518962,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,31,4,darkorange,square,,1,0,,,1,1,,I arbejde,0,1,0,1555406521544,,,,1,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,32,4,darkorange,square,,1,0,,,0,0,,I arbejde,1,1,0,1555406524127,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,33,4,white,triangle,,1,0,,,1,0,,I arbejde,0,1,0,1555406526699,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,34,4,white,circle,,1,0,,,1,0,,I arbejde,0,1,0,1555406529285,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,35,4,blue,square,,1,0,,,0,0,,I arbejde,1,1,0,1555406531880,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,36,4,green,triangle,,1,0,,,1,0,,I arbejde,0,1,0,1555406534451,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,37,4,blue,square,,1,0,,,0,1,,I arbejde,0,1,1,1555406537017,,,,0,0,no,0
Torsk,female,28,training_transfer,posttest,fc2,2,2,38,4,white,square,,1,0,,,0,0,,I arbejde,1,1,0,1555406539618,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,39,4,darkorange,square,,1,0,,,1,0,,I arbejde,1,1,1,1555406542213,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,40,4,dimgray,star,,1,0,,,1,0,,I arbejde,0,1,0,1555406544785,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,41,4,red,star,,1,0,,,1,0,,I arbejde,0,1,0,1555406547368,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,42,4,red,star,,1,0,,,0,0,,I arbejde,0,1,1,1555406549951,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,43,4,yellow,star,,1,0,,,1,0,,I arbejde,1,1,1,1555406552560,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,44,4,darkorange,square,,1,0,,,1,0,,I arbejde,0,1,0,1555406555147,,,,1,0,no,0
Torsk,female,28,training_transfer,posttest,fc2,2,2,45,4,dimgray,star,,1,0,,,1,0,,I arbejde,1,1,1,1555406557739,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,46,4,dimgray,circle,,1,0,,,1,0,,I arbejde,0,1,0,1555406560351,,,,1,0,no,0
Torsk,female,28,training_transfer,posttest,fc2,2,2,47,4,yellow,star,,1,0,,,1,0,,I arbejde,1,1,1,1555406562940,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,48,4,red,triangle,,1,0,,,1,0,,I arbejde,0,1,0,1555406565521,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,49,4,darkorange,star,,1,0,,,0,0,,I arbejde,0,1,1,1555406568104,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,50,4,darkorange,star,,1,0,,,1,0,,I arbejde,0,1,0,1555406570687,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,51,4,darkorange,triangle,,1,0,,,1,1,,I arbejde,0,1,0,1555406573290,,,,1,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,52,4,yellow,circle,,1,0,,,1,0,,I arbejde,0,1,0,1555406575871,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,53,4,darkorange,triangle,,1,0,,,0,1,,I arbejde,0,1,1,1555406578466,,,,1,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,54,4,red,star,,1,0,,,1,0,,I arbejde,0,1,0,1555406581038,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,55,4,yellow,circle,,1,0,,,1,0,,I arbejde,0,1,0,1555406583639,,,,1,0,no,0
Torsk,female,28,training_transfer,posttest,fc2,2,2,56,4,red,triangle,,1,0,,,1,1,,I arbejde,0,1,0,1555406586219,,,,0,0,no,0
Torsk,female,28,training_transfer,posttest,fc2,2,2,57,4,blue,square,,1,0,,,1,0,,I arbejde,0,1,0,1555406588791,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,58,4,blue,circle,,1,0,,,1,0,,I arbejde,0,1,0,1555406591373,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,59,4,darkorange,triangle,,1,0,,,0,0,,I arbejde,1,1,0,1555406593949,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,60,4,green,square,,1,0,,,0,0,,I arbejde,1,1,0,1555406596532,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,61,4,red,circle,,1,0,,,1,0,,I arbejde,0,1,0,1555406599107,,,,0,0,no,1
Torsk,female,28,training_transfer,posttest,fc2,2,2,62,4,green,star,,1,0,,,1,1,,I arbejde,0,1,0,1555406601690,,,,0,0,no,0
Torsk,female,28,training_transfer,posttest,pcs1,3,1,1,3,white,circle,sounds/E.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406615059,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,2,7,red,circle,sounds/G.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406618658,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,3,7,yellow,circle,sounds/G.wav,0,1,1,1,,0,1,I arbejde,,1,,1555406622272,0,1,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,4,7,dimgray,circle,sounds/D.wav,0,1,1,1,,0,1,I arbejde,,1,,1555406625880,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,5,8,blue,circle,sounds/B.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406629476,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,6,6,darkorange,circle,sounds/V.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406633078,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,7,3,dimgray,circle,sounds/C.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406636677,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,8,2,blue,circle,sounds/C.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406640297,1,1,1,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,9,2,yellow,circle,sounds/B.wav,0,1,1,1,,0,1,I arbejde,,1,,1555406643905,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,10,8,green,circle,sounds/C.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406647495,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,11,3,white,circle,sounds/T.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406651094,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,12,0,green,circle,sounds/V.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406654697,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,13,6,white,circle,sounds/G.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406658296,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,14,2,yellow,circle,sounds/E.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406661880,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,15,3,yellow,circle,sounds/E.wav,0,1,0,0,,1,1,I arbejde,,1,,1555406665491,0,1,0,1,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,16,2,white,circle,sounds/D.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406669082,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,17,2,white,circle,sounds/D.wav,0,1,1,1,,1,1,I arbejde,,1,,1555406672713,1,1,1,0,1,no,0
Torsk,female,28,training_transfer,posttest,pcs1,3,1,18,5,yellow,circle,sounds/B.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406676315,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,19,7,green,circle,sounds/B.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406679926,1,1,1,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,20,7,green,circle,sounds/C.wav,0,1,1,1,,1,1,I arbejde,,1,,1555406683537,1,0,0,1,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,21,5,red,circle,sounds/C.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406687124,1,1,1,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,22,3,darkorange,circle,sounds/E.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406690726,1,0,0,1,1,no,0
Torsk,female,28,training_transfer,posttest,pcs1,3,1,23,0,darkorange,circle,sounds/C.wav,0,1,0,0,,1,1,I arbejde,,1,,1555406694331,1,0,0,1,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,24,0,green,circle,sounds/P.wav,0,1,1,1,,0,1,I arbejde,,1,,1555406697942,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,25,0,red,circle,sounds/V.wav,0,1,1,1,,0,1,I arbejde,,1,,1555406701540,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,26,3,darkorange,circle,sounds/G.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406705136,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,27,6,yellow,circle,sounds/G.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406708723,1,1,1,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,28,7,yellow,circle,sounds/G.wav,0,1,0,0,,1,1,I arbejde,,1,,1555406712330,1,1,1,0,1,no,0
Torsk,female,28,training_transfer,posttest,pcs1,3,1,29,3,green,circle,sounds/T.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406715918,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,30,5,green,circle,sounds/D.wav,0,1,0,0,,1,1,I arbejde,,1,,1555406719520,1,0,0,0,1,no,0
Torsk,female,28,training_transfer,posttest,pcs1,3,1,31,5,white,circle,sounds/C.wav,0,1,1,1,,0,1,I arbejde,,1,,1555406723131,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,32,5,darkorange,circle,sounds/G.wav,0,1,1,1,,0,1,I arbejde,,1,,1555406726733,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,33,8,darkorange,circle,sounds/T.wav,0,1,0,0,,1,1,I arbejde,,1,,1555406730332,1,0,0,1,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,34,5,red,circle,sounds/C.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406733920,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,35,6,red,circle,sounds/G.wav,0,1,0,0,,1,1,I arbejde,,1,,1555406737531,1,0,0,1,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,36,6,green,circle,sounds/V.wav,0,1,1,1,,0,1,I arbejde,,1,,1555406741130,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,37,7,red,circle,sounds/D.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406744720,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,38,3,green,circle,sounds/D.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406748337,1,1,1,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,39,1,green,circle,sounds/C.wav,0,1,0,0,,1,1,I arbejde,,1,,1555406751962,1,0,0,1,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,40,4,white,circle,sounds/V.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406755556,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,41,1,dimgray,circle,sounds/E.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406759155,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,42,1,dimgray,circle,sounds/T.wav,0,1,1,1,,1,1,I arbejde,,1,,1555406762789,1,0,0,1,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,43,6,green,circle,sounds/C.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406766391,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,44,8,green,circle,sounds/C.wav,0,1,0,0,,1,1,I arbejde,,1,,1555406770028,1,1,1,1,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,45,4,red,circle,sounds/P.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406773624,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,46,7,green,circle,sounds/G.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406777224,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,47,1,red,circle,sounds/G.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406780835,1,1,1,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,48,1,red,circle,sounds/D.wav,0,1,1,1,,1,1,I arbejde,,1,,1555406784434,1,0,0,0,1,no,0
Torsk,female,28,training_transfer,posttest,pcs1,3,1,49,4,red,circle,sounds/G.wav,0,1,0,0,,1,1,I arbejde,,1,,1555406788042,1,0,0,1,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,50,8,blue,circle,sounds/P.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406791626,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,51,2,green,circle,sounds/T.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406795226,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,52,4,dimgray,circle,sounds/D.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406798828,1,0,0,0,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,53,4,dimgray,circle,sounds/D.wav,0,1,1,1,,1,1,I arbejde,,1,,1555406802450,0,1,0,1,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,54,7,dimgray,circle,sounds/G.wav,0,1,0,0,,1,1,I arbejde,,1,,1555406806049,1,0,0,1,1,no,1
Torsk,female,28,training_transfer,posttest,pcs1,3,1,55,8,red,circle,sounds/G.wav,0,1,0,0,,0,1,I arbejde,,1,,1555406809660,1,1,1,0,1,no,1
