id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_tested,sound_score,sound_target,sound_response,occupation,simulate,figure_tested,position_target,position_response,color_target,color_tested,figure_response,color_score,position_score,timestamp,figure_target,figure_score,sound_tested,color_response
Lemur,female,24,training_transfer,training,ps2,2,2,49,6,white,circle,sounds/V.wav,1,1,1,1,Studerende,no,0,1,0,,0,,,0,1555069202517,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,50,1,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069205115,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,51,6,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555069207702,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,52,3,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069210295,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,53,2,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069212890,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,54,3,white,circle,sounds/B.wav,1,1,0,0,Studerende,no,0,1,1,,0,,,1,1555069215523,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,55,2,white,circle,sounds/G.wav,1,0,1,0,Studerende,no,0,1,1,,0,,,1,1555069218146,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,56,5,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069220747,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,57,8,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069223338,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,58,1,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069225927,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,59,7,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069228522,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,60,2,white,circle,sounds/B.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069231114,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,61,7,white,circle,sounds/G.wav,1,0,1,0,Studerende,no,0,1,0,,0,,,0,1555069233706,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,62,6,white,circle,sounds/B.wav,1,1,1,1,Studerende,no,0,0,0,,0,,,1,1555069236333,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,1,0,white,circle,sounds/C.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069252015,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,2,6,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069254606,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,3,2,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069257216,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,4,5,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069259822,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,5,6,white,circle,sounds/E.wav,1,1,1,1,Studerende,no,0,0,0,,0,,,1,1555069262440,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,6,1,white,circle,sounds/D.wav,1,0,0,1,Studerende,no,0,0,0,,0,,,1,1555069265064,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,7,6,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555069267671,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,8,7,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069270274,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,9,5,white,circle,sounds/P.wav,1,1,1,1,Studerende,no,0,0,0,,0,,,1,1555069272898,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,10,1,white,circle,sounds/T.wav,1,1,1,1,Studerende,no,0,0,0,,0,,,1,1555069275506,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,11,5,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,1,1,,0,,,1,1555069278119,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,12,2,white,circle,sounds/B.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069280728,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,13,3,white,circle,sounds/P.wav,1,0,0,1,Studerende,no,0,0,0,,0,,,1,1555069283355,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,14,6,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069285956,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,15,4,white,circle,sounds/P.wav,1,1,1,1,Studerende,no,0,0,0,,0,,,1,1555069288579,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,16,1,white,circle,sounds/T.wav,1,0,0,1,Studerende,no,0,0,0,,0,,,1,1555069291202,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,17,4,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555069293798,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,18,1,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,1,1,,0,,,1,1555069296414,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,19,5,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069299021,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,20,1,white,circle,sounds/E.wav,1,1,1,1,Studerende,no,0,1,1,,0,,,1,1555069301582,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,21,2,white,circle,sounds/D.wav,1,1,1,1,Studerende,no,0,0,0,,0,,,1,1555069304205,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,22,1,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,1,1,,0,,,1,1555069306830,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,23,4,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069309433,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,24,2,white,circle,sounds/T.wav,1,0,0,1,Studerende,no,0,0,0,,0,,,1,1555069312065,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,25,4,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555069314672,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,26,4,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,0,1,,0,,,0,1555069317295,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,27,7,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069319898,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,28,5,white,circle,sounds/T.wav,1,0,0,1,Studerende,no,0,0,0,,0,,,1,1555069322520,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,29,4,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069325117,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,30,2,white,circle,sounds/B.wav,1,1,0,0,Studerende,no,0,0,1,,0,,,0,1555069327735,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,31,1,white,circle,sounds/T.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555069330333,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,32,8,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069332939,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,33,8,white,circle,sounds/C.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069335533,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,34,8,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,1,1,,0,,,1,1555069338160,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,35,5,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069340767,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,36,3,white,circle,sounds/E.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555069343359,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,37,5,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555069345933,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,38,5,white,circle,sounds/E.wav,1,0,1,0,Studerende,no,0,0,1,,0,,,0,1555069348557,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,39,2,white,circle,sounds/V.wav,1,0,0,1,Studerende,no,0,0,0,,0,,,1,1555069351172,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,40,7,white,circle,sounds/E.wav,1,1,1,1,Studerende,no,0,0,1,,0,,,0,1555069353735,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,41,7,white,circle,sounds/V.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555069356332,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,42,1,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069358930,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,43,0,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069361534,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,44,7,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,0,1,,0,,,0,1555069364136,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,45,0,white,circle,sounds/G.wav,1,0,1,0,Studerende,no,0,1,1,,0,,,1,1555069366754,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,46,4,white,circle,sounds/E.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069369356,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,47,5,white,circle,sounds/C.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069371950,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,48,3,white,circle,sounds/T.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069374542,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,49,4,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,0,1,,0,,,0,1555069377162,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,50,3,white,circle,sounds/C.wav,1,0,0,1,Studerende,no,0,1,1,,0,,,1,1555069379711,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,51,5,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069382315,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,52,1,white,circle,sounds/C.wav,1,1,1,1,Studerende,no,0,0,0,,0,,,1,1555069384936,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,53,0,white,circle,sounds/D.wav,1,0,1,0,Studerende,no,0,0,0,,0,,,1,1555069387533,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,54,1,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555069390128,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,55,2,white,circle,sounds/D.wav,1,1,1,1,Studerende,no,0,0,0,,0,,,1,1555069392778,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,56,1,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,1,0,,0,,,0,1555069395373,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,57,3,white,circle,sounds/V.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069397985,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,58,0,white,circle,sounds/D.wav,1,1,0,0,Studerende,no,0,0,0,,0,,,1,1555069400574,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,59,3,white,circle,sounds/G.wav,1,1,0,0,Studerende,no,0,1,1,,0,,,1,1555069403195,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,60,0,white,circle,sounds/T.wav,1,0,0,1,Studerende,no,0,1,0,,0,,,0,1555069405817,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,61,0,white,circle,sounds/P.wav,1,1,0,0,Studerende,no,0,0,1,,0,,,0,1555069408448,,,1,
Lemur,female,24,training_transfer,training,ps2,2,2,62,7,white,circle,sounds/V.wav,1,0,0,1,Studerende,no,0,0,0,,0,,,1,1555069411066,,,1,
Lemur,female,24,training_transfer,posttest,pc2,2,2,1,8,green,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069442862,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,2,0,yellow,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069445451,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,3,2,red,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069448063,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,4,0,green,circle,,1,,,,Studerende,no,0,1,0,0,1,,0,0,1555069450684,,,0,1
Lemur,female,24,training_transfer,posttest,pc2,2,2,5,3,yellow,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069453279,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,6,8,white,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069455867,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,7,1,yellow,circle,,1,,,,Studerende,no,0,0,0,1,1,,1,1,1555069458489,,,0,1
Lemur,female,24,training_transfer,posttest,pc2,2,2,8,8,yellow,circle,,1,,,,Studerende,no,0,1,0,0,1,,1,0,1555069461086,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,9,3,yellow,circle,,1,,,,Studerende,no,0,0,1,1,1,,0,0,1555069463681,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,10,5,yellow,circle,,1,,,,Studerende,no,0,0,0,1,1,,1,1,1555069466305,,,0,1
Lemur,female,24,training_transfer,posttest,pc2,2,2,11,5,blue,circle,,1,,,,Studerende,no,0,0,1,0,1,,1,0,1555069468936,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,12,6,yellow,circle,,1,,,,Studerende,no,0,0,0,1,1,,0,1,1555069471538,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,13,1,darkorange,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069474128,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,14,1,darkorange,circle,,1,,,,Studerende,no,0,0,1,0,1,,1,0,1555069476748,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,15,4,red,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069479322,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,16,8,green,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069481902,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,17,4,red,circle,,1,,,,Studerende,no,0,1,1,1,1,,1,1,1555069484535,,,0,1
Lemur,female,24,training_transfer,posttest,pc2,2,2,18,7,yellow,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069487135,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,19,4,white,circle,,1,,,,Studerende,no,0,1,0,0,1,,1,0,1555069489730,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,20,4,yellow,circle,,1,,,,Studerende,no,0,0,0,1,1,,1,1,1555069492351,,,0,1
Lemur,female,24,training_transfer,posttest,pc2,2,2,21,4,white,circle,,1,,,,Studerende,no,0,1,0,1,1,,0,0,1555069494949,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,22,3,dimgray,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069497555,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,23,5,green,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069500144,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,24,2,blue,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069502739,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,25,3,white,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069505330,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,26,2,yellow,circle,,1,,,,Studerende,no,0,1,0,0,1,,1,0,1555069507921,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,27,2,white,circle,,1,,,,Studerende,no,0,0,1,1,1,,1,0,1555069510456,,,0,1
Lemur,female,24,training_transfer,posttest,pc2,2,2,28,4,blue,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069513057,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,29,2,red,circle,,1,,,,Studerende,no,0,1,0,0,1,,1,0,1555069515630,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,30,8,dimgray,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069518224,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,31,4,dimgray,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069520798,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,32,0,yellow,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069523390,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,33,4,blue,circle,,1,,,,Studerende,no,0,1,1,0,1,,1,1,1555069526011,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,34,2,dimgray,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069528606,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,35,1,green,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069531200,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,36,3,dimgray,circle,,1,,,,Studerende,no,0,0,0,1,1,,1,1,1555069533819,,,0,1
Lemur,female,24,training_transfer,posttest,pc2,2,2,37,1,yellow,circle,,1,,,,Studerende,no,0,1,0,0,1,,1,0,1555069536397,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,38,0,dimgray,circle,,1,,,,Studerende,no,0,0,0,1,1,,0,1,1555069538970,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,39,1,blue,circle,,1,,,,Studerende,no,0,1,1,0,1,,1,1,1555069541583,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,40,1,white,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069544175,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,41,1,yellow,circle,,1,,,,Studerende,no,0,1,0,0,1,,1,0,1555069546747,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,42,4,darkorange,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069549347,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,43,1,yellow,circle,,1,,,,Studerende,no,0,1,0,1,1,,0,0,1555069551947,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,44,1,yellow,circle,,1,,,,Studerende,no,0,0,1,0,1,,0,0,1555069554505,,,0,1
Lemur,female,24,training_transfer,posttest,pc2,2,2,45,8,dimgray,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069557098,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,46,7,yellow,circle,,1,,,,Studerende,no,0,0,0,1,1,,0,1,1555069559691,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,47,6,white,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069562266,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,48,2,blue,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069564862,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,49,6,darkorange,circle,,1,,,,Studerende,no,0,1,1,0,1,,1,1,1555069567487,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,50,8,green,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069570088,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,51,7,dimgray,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069572683,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,52,1,red,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069575274,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,53,3,dimgray,circle,,1,,,,Studerende,no,0,0,0,1,1,,0,1,1555069577863,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,54,2,darkorange,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069580458,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,55,3,dimgray,circle,,1,,,,Studerende,no,0,1,0,1,1,,0,0,1555069583050,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,56,1,yellow,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069585624,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,57,2,white,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069588216,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,58,1,yellow,circle,,1,,,,Studerende,no,0,1,1,1,1,,0,1,1555069590831,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,59,1,yellow,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069593435,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,60,6,darkorange,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069596029,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,61,0,red,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069598630,,,0,0
Lemur,female,24,training_transfer,posttest,pc2,2,2,62,8,dimgray,circle,,1,,,,Studerende,no,0,0,0,0,1,,1,1,1555069601225,,,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,1,4,darkorange,triangle,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069608249,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,2,4,dimgray,star,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069610839,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,3,4,darkorange,triangle,,0,,,,Studerende,no,1,,,1,1,1,1,,1555069613384,1,1,0,1
Lemur,female,24,training_transfer,posttest,fc2,2,2,4,4,darkorange,star,,0,,,,Studerende,no,1,,,0,1,1,1,,1555069615997,1,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,5,4,dimgray,circle,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069618597,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,6,4,darkorange,star,,0,,,,Studerende,no,1,,,1,1,0,0,,1555069621194,1,0,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,7,4,yellow,triangle,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069623798,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,8,4,yellow,circle,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069626390,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,9,4,yellow,star,,0,,,,Studerende,no,1,,,1,1,0,0,,1555069628979,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,10,4,blue,star,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069631573,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,11,4,yellow,circle,,0,,,,Studerende,no,1,,,1,1,0,0,,1555069634163,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,12,4,white,star,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069636740,1,0,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,13,4,blue,star,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069639334,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,14,4,white,star,,0,,,,Studerende,no,1,,,1,1,0,0,,1555069641921,1,0,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,15,4,darkorange,circle,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069644498,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,16,4,white,square,,0,,,,Studerende,no,1,,,1,1,1,1,,1555069647048,0,0,0,1
Lemur,female,24,training_transfer,posttest,fc2,2,2,17,4,dimgray,star,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069649647,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,18,4,yellow,star,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069652238,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,19,4,yellow,triangle,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069654831,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,20,4,red,triangle,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069657428,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,21,4,blue,star,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069660014,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,22,4,white,square,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069662606,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,23,4,darkorange,circle,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069665197,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,24,4,red,triangle,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069667790,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,25,4,darkorange,star,,0,,,,Studerende,no,1,,,1,1,0,1,,1555069670404,0,1,0,1
Lemur,female,24,training_transfer,posttest,fc2,2,2,26,4,dimgray,star,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069673008,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,27,4,dimgray,triangle,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069675597,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,28,4,darkorange,triangle,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069678172,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,29,4,green,triangle,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069680766,1,0,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,30,4,white,star,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069683358,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,31,4,dimgray,star,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069685933,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,32,4,white,star,,0,,,,Studerende,no,1,,,1,1,0,0,,1555069688524,1,0,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,33,4,blue,square,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069691102,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,34,4,dimgray,circle,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069693705,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,35,4,blue,triangle,,0,,,,Studerende,no,1,,,1,1,0,0,,1555069696299,0,1,0,0
Lemur,female,24,training_transfer,posttest,fc2,2,2,36,4,green,star,,0,,,,Studerende,no,1,,,0,1,0,1,,1555069698889,0,1,0,0
