id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,occupation,sound_response,position_tested,color_score,figure_target,position_score,simulate,color_target,position_response,figure_tested,position_target,color_response,figure_score,sound_score,color_tested,sound_target,timestamp,figure_response,sound_tested
Gorilla,female,22,training_transfer,pretest,pc2,2,2,48,8,blue,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983095437,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,49,0,yellow,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983098009,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,50,0,dimgray,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983100587,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,51,8,darkorange,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983103158,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,52,5,yellow,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983105733,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,53,7,yellow,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983108307,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,54,3,white,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983110876,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,55,5,white,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983113454,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,56,6,red,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983116028,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,57,3,green,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983118600,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,58,6,red,circle,,Studerende,,1,1,,0,no,1,0,0,1,1,,,1,,1554983121192,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,59,3,white,circle,,Studerende,,1,1,,0,no,0,0,0,1,0,,,1,,1554983123767,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,60,2,blue,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983126338,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,61,1,darkorange,circle,,Studerende,,1,1,,1,no,0,0,0,0,0,,,1,,1554983128913,,0
Gorilla,female,22,training_transfer,pretest,pc2,2,2,62,2,darkorange,circle,,Studerende,,1,0,,0,no,0,0,0,1,1,,,1,,1554983131505,,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,1,4,blue,triangle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983138387,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,2,4,white,circle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983140961,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,3,4,red,triangle,,Studerende,,0,1,1,,no,0,,1,,0,1,,1,,1554983143559,1,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,4,4,darkorange,star,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983146142,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,5,4,red,circle,,Studerende,,0,0,0,,no,1,,1,,0,1,,1,,1554983148717,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,6,4,green,triangle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983151289,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,7,4,white,square,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983153860,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,8,4,green,star,,Studerende,,0,1,0,,no,1,,1,,1,1,,1,,1554983156446,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,9,4,dimgray,triangle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983159024,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,10,4,blue,star,,Studerende,,0,1,1,,no,0,,1,,0,1,,1,,1554983161610,1,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,11,4,yellow,star,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983164191,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,12,4,dimgray,square,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983166762,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,13,4,white,triangle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983169337,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,14,4,red,star,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983171909,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,15,4,red,triangle,,Studerende,,0,1,1,,no,0,,1,,0,0,,1,,1554983174486,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,16,4,white,circle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983177058,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,17,4,darkorange,square,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983179632,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,18,4,blue,square,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983182207,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,19,4,green,triangle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983184779,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,20,4,yellow,triangle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983187353,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,21,4,red,square,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983189925,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,22,4,yellow,circle,,Studerende,,0,1,0,,no,1,,1,,1,1,,1,,1554983192519,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,23,4,yellow,circle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983195091,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,24,4,white,triangle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983197666,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,25,4,yellow,triangle,,Studerende,,0,1,0,,no,1,,1,,1,1,,1,,1554983200249,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,26,4,white,square,,Studerende,,0,0,0,,no,1,,1,,0,1,,1,,1554983202827,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,27,4,green,circle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983205402,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,28,4,white,square,,Studerende,,0,1,1,,no,1,,1,,1,1,,1,,1554983207999,1,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,29,4,green,star,,Studerende,,0,0,0,,no,1,,1,,0,1,,1,,1554983210565,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,30,4,green,star,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983213139,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,31,4,yellow,star,,Studerende,,0,1,1,,no,0,,1,,0,1,,1,,1554983215737,1,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,32,4,darkorange,circle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983218303,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,33,4,red,circle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983220875,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,34,4,darkorange,circle,,Studerende,,0,1,1,,no,1,,1,,1,1,,1,,1554983223464,1,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,35,4,red,triangle,,Studerende,,0,0,0,,no,1,,1,,0,1,,1,,1554983226039,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,36,4,red,circle,,Studerende,,0,1,1,,no,0,,1,,0,0,,1,,1554983228616,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,37,4,green,circle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983231188,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,38,4,white,square,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983233763,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,39,4,darkorange,star,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983236334,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,40,4,white,triangle,,Studerende,,0,0,0,,no,1,,1,,0,1,,1,,1554983238909,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,41,4,darkorange,triangle,,Studerende,,0,0,0,,no,1,,1,,0,1,,1,,1554983241483,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,42,4,green,square,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983244055,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,43,4,yellow,circle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983246630,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,44,4,blue,square,,Studerende,,0,1,1,,no,0,,1,,0,0,,1,,1554983249204,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,45,4,red,triangle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983251776,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,46,4,darkorange,square,,Studerende,,0,1,1,,no,0,,1,,0,0,,1,,1554983254351,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,47,4,green,triangle,,Studerende,,0,1,1,,no,0,,1,,0,0,,1,,1554983256925,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,48,4,darkorange,triangle,,Studerende,,0,1,0,,no,1,,1,,1,1,,1,,1554983259511,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,49,4,darkorange,triangle,,Studerende,,0,0,1,,no,0,,1,,1,1,,1,,1554983262112,1,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,50,4,red,circle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983264677,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,51,4,white,circle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983267253,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,52,4,green,circle,,Studerende,,0,1,1,,no,0,,1,,0,1,,1,,1554983269847,1,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,53,4,blue,triangle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983272416,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,54,4,yellow,triangle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983274988,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,55,4,blue,triangle,,Studerende,,0,0,1,,no,1,,1,,0,1,,1,,1554983277574,1,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,56,4,blue,star,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983280155,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,57,4,blue,triangle,,Studerende,,0,1,1,,no,1,,1,,1,1,,1,,1554983282767,1,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,58,4,red,triangle,,Studerende,,0,1,0,,no,0,,1,,0,0,,1,,1554983285344,1,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,59,4,yellow,triangle,,Studerende,,0,1,1,,no,0,,1,,0,1,,1,,1554983287936,1,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,60,4,green,circle,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983290517,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,61,4,blue,square,,Studerende,,0,1,0,,no,0,,1,,0,1,,1,,1554983293087,0,0
Gorilla,female,22,training_transfer,pretest,fc2,2,2,62,4,green,star,,Studerende,,0,1,0,,no,1,,1,,1,1,,1,,1554983295686,0,0
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,1,0,white,circle,sounds/P.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983304767,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,2,2,darkorange,circle,sounds/V.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983308360,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,3,2,green,circle,sounds/V.wav,Studerende,1,1,1,,1,no,0,1,0,1,0,,1,1,1,1554983311989,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,4,8,green,circle,sounds/P.wav,Studerende,0,1,0,,1,no,1,0,0,0,0,,1,1,0,1554983315579,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,5,8,red,circle,sounds/D.wav,Studerende,0,1,1,,0,no,0,0,0,1,0,,1,1,0,1554983319173,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,6,4,red,circle,sounds/C.wav,Studerende,0,1,1,,1,no,1,0,0,0,1,,1,1,0,1554983322783,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,7,6,dimgray,circle,sounds/V.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983326374,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,8,6,red,circle,sounds/V.wav,Studerende,1,1,1,,1,no,0,1,0,1,0,,1,1,1,1554983329985,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,9,8,red,circle,sounds/V.wav,Studerende,1,1,1,,1,no,1,0,0,0,1,,1,1,1,1554983333610,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,10,8,blue,circle,sounds/T.wav,Studerende,0,1,1,,1,no,0,1,0,1,0,,1,1,0,1554983337224,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,11,4,blue,circle,sounds/D.wav,Studerende,0,1,1,,1,no,1,0,0,0,1,,1,1,0,1554983340837,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,12,2,darkorange,circle,sounds/D.wav,Studerende,1,1,1,,1,no,0,0,0,0,0,,1,1,1,1554983344434,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,13,2,dimgray,circle,sounds/P.wav,Studerende,0,1,1,,1,no,0,1,0,1,0,,1,1,0,1554983348053,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,14,3,red,circle,sounds/P.wav,Studerende,1,1,1,,1,no,0,0,0,0,0,,1,1,1,1554983351667,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,15,7,green,circle,sounds/B.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983355255,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,16,2,red,circle,sounds/B.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,0,1,1,1554983358845,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,17,2,dimgray,circle,sounds/B.wav,Studerende,1,1,1,,1,no,0,1,0,1,0,,1,1,1,1554983362470,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,18,2,yellow,circle,sounds/P.wav,Studerende,0,1,1,,0,no,0,0,0,1,0,,1,1,0,1554983366067,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,19,7,blue,circle,sounds/V.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983369657,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,20,5,yellow,circle,sounds/T.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983373248,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,21,4,yellow,circle,sounds/E.wav,Studerende,0,1,1,,1,no,1,0,0,0,1,,1,1,0,1554983376856,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,22,3,red,circle,sounds/V.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983380437,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,23,3,darkorange,circle,sounds/G.wav,Studerende,0,1,1,,1,no,0,1,0,1,0,,1,1,0,1554983384045,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,24,0,red,circle,sounds/D.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983387642,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,25,4,dimgray,circle,sounds/C.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983391235,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,26,7,darkorange,circle,sounds/B.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983394826,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,27,7,red,circle,sounds/B.wav,Studerende,1,1,1,,1,no,0,1,0,1,0,,1,1,1,1554983398436,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,28,7,red,circle,sounds/B.wav,Studerende,1,1,1,,1,no,1,1,0,1,1,,1,1,1,1554983402064,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,29,8,red,circle,sounds/D.wav,Studerende,0,1,1,,1,no,1,0,0,0,1,,1,1,0,1554983405678,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,30,8,darkorange,circle,sounds/V.wav,Studerende,0,1,1,,1,no,0,1,0,1,0,,1,1,0,1554983409289,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,31,6,darkorange,circle,sounds/B.wav,Studerende,0,1,0,,1,no,1,0,0,0,0,,1,1,0,1554983412876,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,32,5,dimgray,circle,sounds/C.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983416467,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,33,3,dimgray,circle,sounds/E.wav,Studerende,0,1,1,,1,no,1,0,0,0,1,,1,1,0,1554983420068,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,34,2,blue,circle,sounds/G.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983423654,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,35,3,white,circle,sounds/D.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983427244,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,36,1,darkorange,circle,sounds/C.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983430841,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,37,5,darkorange,circle,sounds/G.wav,Studerende,0,1,1,,1,no,1,0,0,0,1,,1,1,0,1554983434443,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,38,8,dimgray,circle,sounds/D.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983438028,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,39,7,blue,circle,sounds/D.wav,Studerende,1,1,1,,1,no,0,0,0,0,0,,1,1,1,1554983441647,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,40,3,green,circle,sounds/E.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983445246,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,41,5,red,circle,sounds/C.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983448840,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,42,3,yellow,circle,sounds/C.wav,Studerende,1,1,1,,1,no,0,0,0,0,0,,1,1,1,1554983452453,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,43,3,white,circle,sounds/C.wav,Studerende,1,1,1,,1,no,0,1,0,1,0,,1,1,1,1554983456064,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,44,8,white,circle,sounds/E.wav,Studerende,0,1,1,,1,no,1,0,0,0,1,,1,1,0,1554983459663,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,45,4,darkorange,circle,sounds/G.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983463262,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,46,5,green,circle,sounds/V.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983466856,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,47,6,green,circle,sounds/D.wav,Studerende,0,1,1,,1,no,1,0,0,0,1,,1,1,0,1554983470461,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,48,6,white,circle,sounds/C.wav,Studerende,0,1,1,,1,no,0,1,0,1,0,,1,1,0,1554983474066,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,49,6,red,circle,sounds/C.wav,Studerende,1,1,1,,1,no,0,1,0,1,0,,1,1,1,1554983477671,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,50,1,dimgray,circle,sounds/P.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983481261,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,51,0,dimgray,circle,sounds/D.wav,Studerende,0,1,1,,1,no,1,0,0,0,1,,1,1,0,1554983484875,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,52,1,darkorange,circle,sounds/G.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983488460,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,53,1,dimgray,circle,sounds/D.wav,Studerende,0,1,0,,0,no,0,0,0,1,1,,1,1,0,1554983492068,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,54,4,yellow,circle,sounds/D.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,0,1,1,1554983495666,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,55,2,darkorange,circle,sounds/V.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983499257,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,56,4,red,circle,sounds/G.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983502854,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,57,3,blue,circle,sounds/G.wav,Studerende,1,1,1,,1,no,0,0,0,0,0,,1,1,1,1554983506453,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,58,6,blue,circle,sounds/T.wav,Studerende,0,1,1,,1,no,1,0,0,0,1,,1,1,0,1554983510046,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,59,2,green,circle,sounds/E.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983513631,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,60,5,red,circle,sounds/D.wav,Studerende,0,1,1,,1,no,0,0,0,0,0,,1,1,0,1554983517224,,1
Gorilla,female,22,training_transfer,pretest,pcs1,3,1,61,8,red,circle,sounds/G.wav,Studerende,0,1,1,,1,no,1,0,0,0,1,,1,1,0,1554983520841,,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,1,4,red,circle,sounds/E.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983530643,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,2,4,red,triangle,sounds/V.wav,Studerende,0,0,1,0,,no,1,,1,,1,1,1,1,0,1554983534248,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,3,4,red,triangle,sounds/V.wav,Studerende,1,0,1,1,,no,1,,1,,1,0,1,1,1,1554983537870,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,4,4,darkorange,square,sounds/G.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983541458,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,5,4,darkorange,triangle,sounds/B.wav,Studerende,0,0,1,0,,no,1,,1,,1,1,1,1,0,1554983545069,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,6,4,dimgray,circle,sounds/B.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,0,1,1,1554983548659,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,7,4,dimgray,circle,sounds/D.wav,Studerende,0,0,1,1,,no,1,,1,,1,1,1,1,0,1554983552279,1,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,8,4,blue,star,sounds/E.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983555859,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,9,4,dimgray,triangle,sounds/E.wav,Studerende,1,0,1,0,,no,0,,1,,0,1,1,1,1,1554983559463,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,10,4,dimgray,square,sounds/T.wav,Studerende,0,0,1,0,,no,1,,1,,1,1,1,1,0,1554983563065,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,11,4,dimgray,circle,sounds/V.wav,Studerende,0,0,1,0,,no,1,,1,,1,1,1,1,0,1554983566678,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,12,4,blue,star,sounds/V.wav,Studerende,1,0,1,0,,no,0,,1,,0,1,1,1,1,1554983570275,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,13,4,blue,triangle,sounds/P.wav,Studerende,0,0,1,0,,no,1,,1,,1,0,1,1,0,1554983573882,1,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,14,4,white,triangle,sounds/E.wav,Studerende,0,0,1,1,,no,0,,1,,0,1,1,1,0,1554983577493,1,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,15,4,blue,star,sounds/D.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983581078,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,16,4,darkorange,circle,sounds/T.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983584671,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,17,4,white,square,sounds/T.wav,Studerende,1,0,1,0,,no,0,,1,,0,1,1,1,1,1554983588288,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,18,4,green,star,sounds/P.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983591876,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,19,4,dimgray,triangle,sounds/P.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,0,1,1,1554983595469,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,20,4,blue,triangle,sounds/B.wav,Studerende,0,0,1,1,,no,0,,1,,0,1,1,1,0,1554983599083,1,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,21,4,blue,circle,sounds/B.wav,Studerende,0,0,1,0,,no,1,,1,,1,0,0,1,1,1554983602682,1,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,22,4,green,star,sounds/E.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983606281,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,23,4,darkorange,star,sounds/G.wav,Studerende,0,0,1,1,,no,0,,1,,0,0,1,1,0,1554983609875,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,24,4,green,triangle,sounds/V.wav,Studerende,0,0,1,0,,no,0,,1,,0,1,1,1,0,1554983613468,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,25,4,green,square,sounds/E.wav,Studerende,0,0,1,0,,no,1,,1,,1,1,1,1,0,1554983617084,0,1
Gorilla,female,22,training_transfer,pretest,fcs1,3,1,26,4,yellow,square,sounds/E.wav,Studerende,1,0,1,1,,no,0,,1,,0,1,1,1,1,1554983620617,1,1
