id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_score,figure_response,position_response,figure_score,color_tested,color_response,sound_target,position_tested,sound_score,simulate,position_target,sound_tested,sound_response,figure_target,color_score,occupation,timestamp,color_target,figure_tested
rensdyr,female,22,training_train,pretest,pc2,2,2,46,4,green,circle,,1,,0,,1,0,,1,,no,0,0,,,1,Studerende,1555317190394,0,0
rensdyr,female,22,training_train,pretest,pc2,2,2,47,1,blue,circle,,1,,1,,1,1,,1,,no,1,0,,,1,Studerende,1555317193001,1,0
rensdyr,female,22,training_train,pretest,pc2,2,2,48,2,darkorange,circle,,1,,0,,1,0,,1,,no,0,0,,,1,Studerende,1555317195581,0,0
rensdyr,female,22,training_train,pretest,pc2,2,2,49,1,darkorange,circle,,0,,0,,1,0,,1,,no,1,0,,,1,Studerende,1555317198146,0,0
rensdyr,female,22,training_train,pretest,pc2,2,2,50,2,green,circle,,1,,1,,1,0,,1,,no,1,0,,,1,Studerende,1555317200736,0,0
rensdyr,female,22,training_train,pretest,pc2,2,2,51,7,dimgray,circle,,1,,0,,1,0,,1,,no,0,0,,,1,Studerende,1555317203317,0,0
rensdyr,female,22,training_train,pretest,pc2,2,2,52,8,green,circle,,1,,0,,1,0,,1,,no,0,0,,,0,Studerende,1555317205886,1,0
rensdyr,female,22,training_train,pretest,pc2,2,2,53,4,blue,circle,,1,,0,,1,0,,1,,no,0,0,,,1,Studerende,1555317208454,0,0
rensdyr,female,22,training_train,pretest,pc2,2,2,54,8,blue,circle,,0,,0,,1,0,,1,,no,1,0,,,1,Studerende,1555317211023,0,0
rensdyr,female,22,training_train,pretest,pc2,2,2,55,5,blue,circle,,1,,0,,1,1,,1,,no,0,0,,,1,Studerende,1555317213598,1,0
rensdyr,female,22,training_train,pretest,pc2,2,2,56,3,blue,circle,,1,,0,,1,1,,1,,no,0,0,,,1,Studerende,1555317216196,1,0
rensdyr,female,22,training_train,pretest,pc2,2,2,57,5,white,circle,,0,,0,,1,0,,1,,no,1,0,,,1,Studerende,1555317218776,0,0
rensdyr,female,22,training_train,pretest,pc2,2,2,58,2,green,circle,,1,,0,,1,0,,1,,no,0,0,,,1,Studerende,1555317221342,0,0
rensdyr,female,22,training_train,pretest,pc2,2,2,59,1,green,circle,,1,,0,,1,0,,1,,no,0,0,,,1,Studerende,1555317223911,0,0
rensdyr,female,22,training_train,pretest,pc2,2,2,60,0,dimgray,circle,,1,,0,,1,0,,1,,no,0,0,,,1,Studerende,1555317226479,0,0
rensdyr,female,22,training_train,pretest,pc2,2,2,61,6,green,circle,,1,,0,,1,1,,1,,no,0,0,,,1,Studerende,1555317229063,1,0
rensdyr,female,22,training_train,pretest,pc2,2,2,62,0,darkorange,circle,,0,,0,,1,0,,1,,no,1,0,,,1,Studerende,1555317231631,0,0
rensdyr,female,22,training_train,pretest,fc2,2,2,1,4,white,triangle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317243355,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,2,4,darkorange,square,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317245924,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,3,4,white,circle,,,0,,1,1,1,,0,,no,,0,,0,1,Studerende,1555317248519,1,1
rensdyr,female,22,training_train,pretest,fc2,2,2,4,4,red,circle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317251093,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,5,4,white,square,,,0,,1,1,1,,0,,no,,0,,0,1,Studerende,1555317253682,1,1
rensdyr,female,22,training_train,pretest,fc2,2,2,6,4,green,square,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317256262,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,7,4,red,circle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317258828,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,8,4,green,square,,,0,,0,1,0,,0,,no,,0,,1,0,Studerende,1555317261397,1,1
rensdyr,female,22,training_train,pretest,fc2,2,2,9,4,blue,star,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317263966,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,10,4,green,star,,,0,,1,1,0,,0,,no,,0,,0,0,Studerende,1555317266535,1,1
rensdyr,female,22,training_train,pretest,fc2,2,2,11,4,blue,star,,,1,,1,1,1,,0,,no,,0,,1,1,Studerende,1555317269147,1,1
rensdyr,female,22,training_train,pretest,fc2,2,2,12,4,dimgray,triangle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317271719,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,13,4,blue,star,,,0,,0,1,0,,0,,no,,0,,1,0,Studerende,1555317274288,1,1
rensdyr,female,22,training_train,pretest,fc2,2,2,14,4,red,circle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317276856,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,15,4,red,square,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317279425,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,16,4,blue,triangle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317282007,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,17,4,red,triangle,,,0,,1,1,0,,0,,no,,0,,0,0,Studerende,1555317284577,1,1
rensdyr,female,22,training_train,pretest,fc2,2,2,18,4,green,circle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317287143,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,19,4,darkorange,star,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317289712,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,20,4,dimgray,circle,,,1,,1,1,0,,0,,no,,0,,1,1,Studerende,1555317292304,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,21,4,darkorange,star,,,0,,0,1,0,,0,,no,,0,,1,0,Studerende,1555317294881,1,1
rensdyr,female,22,training_train,pretest,fc2,2,2,22,4,yellow,square,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317297449,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,23,4,blue,triangle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317300016,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,24,4,yellow,square,,,0,,0,1,0,,0,,no,,0,,1,0,Studerende,1555317302585,1,1
rensdyr,female,22,training_train,pretest,fc2,2,2,25,4,white,circle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317305154,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,26,4,green,square,,,1,,1,1,0,,0,,no,,0,,1,1,Studerende,1555317307740,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,27,4,green,circle,,,0,,0,1,0,,0,,no,,0,,1,1,Studerende,1555317310306,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,28,4,blue,triangle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317312875,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,29,4,darkorange,triangle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317315458,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,30,4,dimgray,square,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317318027,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,31,4,blue,star,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317320595,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,32,4,yellow,square,,,1,,1,1,0,,0,,no,,0,,1,1,Studerende,1555317323182,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,33,4,blue,triangle,,,0,,1,1,0,,0,,no,,0,,0,0,Studerende,1555317325761,1,1
rensdyr,female,22,training_train,pretest,fc2,2,2,34,4,green,triangle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317328331,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,35,4,blue,triangle,,,1,,1,1,1,,0,,no,,0,,1,1,Studerende,1555317330934,1,1
rensdyr,female,22,training_train,pretest,fc2,2,2,36,4,dimgray,triangle,,,0,,0,1,0,,0,,no,,0,,1,1,Studerende,1555317333500,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,37,4,darkorange,square,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317336069,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,38,4,blue,star,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317338634,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,39,4,green,triangle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317341204,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,40,4,dimgray,square,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317343773,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,41,4,yellow,star,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317346341,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,42,4,red,circle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317348907,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,43,4,white,circle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317351475,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,44,4,red,star,,,0,,1,1,1,,0,,no,,0,,0,1,Studerende,1555317354059,1,1
rensdyr,female,22,training_train,pretest,fc2,2,2,45,4,white,triangle,,,0,,1,1,0,,0,,no,,0,,0,0,Studerende,1555317356628,1,1
rensdyr,female,22,training_train,pretest,fc2,2,2,46,4,green,circle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317359196,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,47,4,red,triangle,,,1,,1,1,0,,0,,no,,0,,1,1,Studerende,1555317361792,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,48,4,green,star,,,0,,1,1,0,,0,,no,,0,,0,0,Studerende,1555317364366,1,1
rensdyr,female,22,training_train,pretest,fc2,2,2,49,4,blue,circle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317366935,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,50,4,dimgray,triangle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317369501,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,51,4,green,star,,,0,,1,1,1,,0,,no,,0,,0,0,Studerende,1555317372081,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,52,4,green,triangle,,,0,,0,1,0,,0,,no,,0,,1,1,Studerende,1555317374653,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,53,4,red,circle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317377239,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,54,4,white,triangle,,,1,,1,1,0,,0,,no,,0,,1,1,Studerende,1555317379834,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,55,4,white,triangle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317382408,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,56,4,red,circle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317384975,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,57,4,green,circle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317387561,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,58,4,dimgray,triangle,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317390130,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,59,4,green,star,,,0,,1,1,0,,0,,no,,0,,0,0,Studerende,1555317392698,1,1
rensdyr,female,22,training_train,pretest,fc2,2,2,60,4,blue,square,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317395264,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,61,4,darkorange,star,,,1,,1,1,0,,0,,no,,0,,1,1,Studerende,1555317397845,0,1
rensdyr,female,22,training_train,pretest,fc2,2,2,62,4,darkorange,star,,,0,,1,1,0,,0,,no,,0,,0,1,Studerende,1555317400416,0,1
rensdyr,female,22,training_train,pretest,pcs1,3,1,1,2,white,circle,sounds/P.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317417025,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,2,7,white,circle,sounds/D.wav,1,,0,,1,1,0,1,1,no,0,1,0,,1,Studerende,1555317420627,1,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,3,2,blue,circle,sounds/T.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317424209,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,4,0,blue,circle,sounds/T.wav,1,,0,,1,0,1,1,1,no,0,1,1,,0,Studerende,1555317427817,1,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,5,4,darkorange,circle,sounds/C.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317431399,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,6,3,blue,circle,sounds/C.wav,1,,0,,1,0,1,1,1,no,0,1,1,,1,Studerende,1555317435001,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,7,0,blue,circle,sounds/T.wav,1,,0,,1,0,0,1,1,no,0,1,0,,0,Studerende,1555317438585,1,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,8,3,green,circle,sounds/E.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317442167,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,9,7,darkorange,circle,sounds/T.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317445753,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,10,7,red,circle,sounds/T.wav,1,,1,,1,0,1,1,1,no,1,1,1,,1,Studerende,1555317449366,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,11,5,green,circle,sounds/P.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317452958,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,12,0,darkorange,circle,sounds/E.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317456545,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,13,0,dimgray,circle,sounds/V.wav,1,,1,,1,0,0,1,1,no,1,1,0,,1,Studerende,1555317460147,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,14,6,red,circle,sounds/T.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317463731,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,15,6,darkorange,circle,sounds/E.wav,1,,1,,1,0,0,1,1,no,1,1,0,,1,Studerende,1555317467327,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,16,5,dimgray,circle,sounds/D.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317470919,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,17,3,yellow,circle,sounds/D.wav,1,,0,,1,0,1,1,1,no,0,1,1,,1,Studerende,1555317474527,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,18,3,red,circle,sounds/E.wav,0,,0,,1,0,0,1,1,no,1,1,0,,1,Studerende,1555317478117,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,19,8,dimgray,circle,sounds/P.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317481706,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,20,2,green,circle,sounds/P.wav,1,,0,,1,0,1,1,1,no,0,1,1,,1,Studerende,1555317485314,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,21,2,green,circle,sounds/C.wav,1,,1,,1,1,0,1,1,no,1,1,0,,1,Studerende,1555317488944,1,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,22,0,darkorange,circle,sounds/D.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317492529,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,23,4,red,circle,sounds/V.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317496115,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,24,7,yellow,circle,sounds/D.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317499699,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,25,4,yellow,circle,sounds/E.wav,1,,0,,1,1,0,1,1,no,0,1,0,,1,Studerende,1555317503293,1,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,26,7,darkorange,circle,sounds/T.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317506885,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,27,7,darkorange,circle,sounds/D.wav,1,,1,,1,1,0,1,1,no,1,1,0,,1,Studerende,1555317510504,1,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,28,7,red,circle,sounds/D.wav,0,,0,,1,0,1,1,0,no,1,1,0,,1,Studerende,1555317514090,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,29,2,green,circle,sounds/T.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317517675,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,30,3,yellow,circle,sounds/V.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317521261,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,31,0,yellow,circle,sounds/P.wav,1,,0,,1,1,0,1,1,no,0,1,0,,1,Studerende,1555317524858,1,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,32,5,darkorange,circle,sounds/G.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317528448,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,33,3,green,circle,sounds/T.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317532033,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,34,3,green,circle,sounds/T.wav,1,,1,,1,1,1,1,1,no,1,1,1,,1,Studerende,1555317535568,1,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,35,5,yellow,circle,sounds/B.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317539153,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,36,7,white,circle,sounds/D.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317542735,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,37,7,white,circle,sounds/D.wav,1,,1,,1,1,1,1,1,no,1,1,1,,1,Studerende,1555317546366,1,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,38,0,white,circle,sounds/E.wav,1,,0,,1,1,0,1,1,no,0,1,0,,1,Studerende,1555317549968,1,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,39,0,green,circle,sounds/E.wav,1,,1,,1,0,1,1,1,no,1,1,1,,1,Studerende,1555317553595,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,40,4,green,circle,sounds/E.wav,1,,0,,1,1,1,1,1,no,0,1,1,,1,Studerende,1555317557211,1,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,41,8,white,circle,sounds/B.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317560797,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,42,8,green,circle,sounds/B.wav,1,,1,,1,0,1,1,1,no,1,1,1,,1,Studerende,1555317564423,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,43,2,white,circle,sounds/P.wav,1,,0,,1,1,0,1,1,no,0,1,0,,0,Studerende,1555317568041,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,44,8,green,circle,sounds/D.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317571636,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,45,8,dimgray,circle,sounds/D.wav,1,,1,,1,0,1,1,1,no,1,1,1,,1,Studerende,1555317575265,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,46,8,darkorange,circle,sounds/E.wav,1,,1,,1,0,0,1,1,no,1,1,0,,1,Studerende,1555317578876,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,47,3,yellow,circle,sounds/D.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317582475,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,48,6,darkorange,circle,sounds/T.wav,1,,0,,1,1,0,1,1,no,0,1,0,,0,Studerende,1555317586077,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,49,8,dimgray,circle,sounds/T.wav,1,,0,,1,0,1,1,1,no,0,1,1,,1,Studerende,1555317589685,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,50,2,darkorange,circle,sounds/T.wav,1,,0,,1,0,1,1,1,no,0,1,1,,1,Studerende,1555317593302,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,51,8,red,circle,sounds/P.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317596898,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,52,1,darkorange,circle,sounds/V.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317600483,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,53,7,red,circle,sounds/E.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317604067,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,54,3,red,circle,sounds/C.wav,1,,0,,1,1,0,1,1,no,0,1,0,,1,Studerende,1555317607671,1,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,55,5,red,circle,sounds/D.wav,1,,0,,1,1,0,1,1,no,0,1,0,,1,Studerende,1555317611272,1,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,56,5,white,circle,sounds/D.wav,0,,0,,1,1,1,1,1,no,1,1,1,,0,Studerende,1555317614893,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,57,7,blue,circle,sounds/B.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317618480,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,58,7,dimgray,circle,sounds/P.wav,1,,1,,1,0,0,1,1,no,1,1,0,,1,Studerende,1555317622072,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,59,8,blue,circle,sounds/V.wav,1,,0,,1,0,0,1,1,no,0,1,0,,1,Studerende,1555317625668,0,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,60,4,blue,circle,sounds/C.wav,1,,0,,1,1,0,1,1,no,0,1,0,,1,Studerende,1555317629272,1,0
rensdyr,female,22,training_train,pretest,pcs1,3,1,61,3,blue,circle,sounds/G.wav,1,,0,,1,1,0,1,1,no,0,1,0,,1,Studerende,1555317632883,1,0
rensdyr,female,22,training_train,pretest,fcs1,3,1,1,4,dimgray,star,sounds/D.wav,,0,,1,1,0,0,0,1,no,,1,0,0,1,Studerende,1555317644897,0,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,2,4,white,triangle,sounds/G.wav,,0,,1,1,0,0,0,1,no,,1,0,0,1,Studerende,1555317648482,0,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,3,4,white,triangle,sounds/T.wav,,0,,0,1,0,0,0,1,no,,1,0,1,0,Studerende,1555317652066,1,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,4,4,dimgray,square,sounds/C.wav,,0,,1,1,0,0,0,1,no,,1,0,0,1,Studerende,1555317655654,0,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,5,4,darkorange,star,sounds/C.wav,,0,,1,1,0,1,0,1,no,,1,1,0,1,Studerende,1555317659262,0,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,6,4,darkorange,square,sounds/C.wav,,0,,1,1,1,1,0,1,no,,1,1,0,1,Studerende,1555317662803,1,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,7,4,dimgray,circle,sounds/P.wav,,0,,1,1,0,0,0,1,no,,1,0,0,1,Studerende,1555317666388,0,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,8,4,darkorange,star,sounds/D.wav,,0,,1,1,0,0,0,1,no,,1,0,0,1,Studerende,1555317669976,0,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,9,4,darkorange,star,sounds/B.wav,,1,,1,1,1,0,0,1,no,,1,0,1,1,Studerende,1555317673607,1,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,10,4,white,triangle,sounds/C.wav,,0,,1,1,0,0,0,1,no,,1,0,0,1,Studerende,1555317677197,0,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,11,4,dimgray,square,sounds/B.wav,,0,,1,1,0,0,0,1,no,,1,0,0,1,Studerende,1555317680782,0,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,12,4,red,star,sounds/E.wav,,0,,1,1,0,0,0,1,no,,1,0,0,1,Studerende,1555317684384,0,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,13,4,yellow,star,sounds/T.wav,,1,,1,1,0,0,0,1,no,,1,0,1,1,Studerende,1555317687992,0,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,14,4,white,square,sounds/T.wav,,0,,1,1,0,1,0,1,no,,1,1,0,1,Studerende,1555317691612,0,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,15,4,white,square,sounds/G.wav,,1,,1,1,1,0,0,1,no,,1,0,1,1,Studerende,1555317695248,1,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,16,4,dimgray,star,sounds/G.wav,,0,,1,1,0,1,0,1,no,,1,1,0,1,Studerende,1555317698856,0,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,17,4,dimgray,circle,sounds/P.wav,,0,,1,1,0,0,0,1,no,,1,0,0,0,Studerende,1555317702444,1,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,18,4,dimgray,circle,sounds/B.wav,,1,,1,1,1,0,0,1,no,,1,0,1,1,Studerende,1555317706061,1,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,19,4,white,star,sounds/T.wav,,0,,1,1,0,0,0,1,no,,1,0,0,1,Studerende,1555317709663,0,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,20,4,blue,triangle,sounds/T.wav,,0,,1,1,0,1,0,1,no,,1,1,0,1,Studerende,1555317713276,0,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,21,4,blue,square,sounds/V.wav,,0,,1,1,1,0,0,1,no,,1,0,0,1,Studerende,1555317716884,1,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,22,4,green,circle,sounds/E.wav,,0,,1,1,0,0,0,1,no,,1,0,0,1,Studerende,1555317720469,0,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,23,4,green,circle,sounds/C.wav,,0,,0,1,0,0,0,1,no,,1,0,1,0,Studerende,1555317724057,1,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,24,4,green,star,sounds/D.wav,,0,,1,1,1,0,0,1,no,,1,0,0,1,Studerende,1555317727679,1,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,25,4,red,square,sounds/G.wav,,0,,1,1,0,0,0,1,no,,1,0,0,1,Studerende,1555317731275,0,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,26,4,dimgray,star,sounds/V.wav,,0,,1,1,0,0,0,1,no,,1,0,0,1,Studerende,1555317734852,0,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,27,4,dimgray,square,sounds/G.wav,,0,,1,1,1,0,0,0,no,,1,1,0,1,Studerende,1555317738474,1,1
rensdyr,female,22,training_train,pretest,fcs1,3,1,28,4,dimgray,triangle,sounds/V.wav,,0,,1,1,1,0,0,0,no,,1,1,0,1,Studerende,1555317742099,1,1
