id,gender,age,instruction,phase,task,factor,N,trial,position,color,figure,sound,position_score,simulate,position_target,sound_target,figure_target,timestamp,figure_score,figure_tested,figure_response,color_tested,color_target,sound_tested,position_tested,sound_response,sound_score,position_response,occupation,color_score,color_response
Gnu,male,22,training_train,pretest,fcs1,3,1,47,4,red,star,sounds/D.wav,,no,,1,0,1554987298598,1,1,0,1,1,1,0,0,0,,Studerende,1,1
Gnu,male,22,training_train,pretest,fcs1,3,1,48,4,dimgray,star,sounds/D.wav,,no,,1,1,1554987302194,0,1,0,1,0,1,0,1,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,49,4,dimgray,circle,sounds/B.wav,,no,,0,0,1554987305817,0,1,1,1,1,1,0,0,1,,Studerende,1,1
Gnu,male,22,training_train,pretest,fcs1,3,1,50,4,blue,square,sounds/B.wav,,no,,1,0,1554987309404,1,1,0,1,0,1,0,0,0,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,51,4,dimgray,triangle,sounds/C.wav,,no,,0,0,1554987312992,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,52,4,darkorange,triangle,sounds/P.wav,,no,,0,1,1554987316611,1,1,1,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,53,4,yellow,square,sounds/B.wav,,no,,0,0,1554987320197,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,54,4,dimgray,star,sounds/V.wav,,no,,0,0,1554987323792,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,55,4,yellow,triangle,sounds/P.wav,,no,,0,0,1554987327386,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,56,4,dimgray,star,sounds/P.wav,,no,,1,0,1554987330979,1,1,0,1,0,1,0,0,0,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,57,4,green,triangle,sounds/C.wav,,no,,0,0,1554987334570,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,58,4,yellow,circle,sounds/V.wav,,no,,0,0,1554987338166,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,59,4,red,star,sounds/E.wav,,no,,0,0,1554987341756,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,60,4,white,triangle,sounds/T.wav,,no,,0,0,1554987345350,1,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,fcs1,3,1,61,4,darkorange,triangle,sounds/C.wav,,no,,0,1,1554987348943,0,1,0,1,0,1,0,0,1,,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,1,7,green,triangle,sounds/D.wav,1,no,0,0,0,1554987356187,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,2,6,red,square,sounds/P.wav,1,no,0,0,0,1554987359773,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,3,6,red,circle,sounds/D.wav,1,no,1,0,0,1554987363398,1,1,0,1,1,1,1,0,1,1,Studerende,1,1
Gnu,male,22,training_train,pretest,pcfs12,4,1,4,1,dimgray,circle,sounds/C.wav,1,no,0,0,1,1554987367003,1,1,1,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,5,7,red,circle,sounds/E.wav,1,no,0,0,1,1554987370602,0,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,6,7,red,triangle,sounds/C.wav,1,no,1,0,0,1554987374222,1,1,0,1,1,1,1,0,1,1,Studerende,1,1
Gnu,male,22,training_train,pretest,pcfs12,4,1,7,3,dimgray,star,sounds/D.wav,1,no,0,0,0,1554987377806,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,8,8,yellow,square,sounds/T.wav,1,no,0,0,0,1554987381397,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,9,8,green,star,sounds/D.wav,1,no,1,0,0,1554987385002,1,1,0,1,0,1,1,0,1,1,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,10,3,green,triangle,sounds/B.wav,1,no,0,0,0,1554987388615,1,1,0,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,pretest,pcfs12,4,1,11,0,blue,star,sounds/D.wav,1,no,0,0,0,1554987392212,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,12,7,green,square,sounds/E.wav,1,no,0,0,0,1554987395799,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,13,7,green,square,sounds/C.wav,1,no,1,0,1,1554987399407,0,1,0,1,1,1,1,0,1,1,Studerende,0,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,14,4,green,square,sounds/C.wav,0,no,0,1,1,1554987402952,1,1,1,1,1,1,1,0,0,1,Studerende,1,1
Gnu,male,22,training_train,pretest,pcfs12,4,1,15,5,yellow,triangle,sounds/D.wav,1,no,0,0,0,1554987406548,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,16,7,red,star,sounds/P.wav,1,no,0,0,0,1554987410141,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,17,8,blue,star,sounds/C.wav,1,no,0,0,1,1554987413733,0,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,18,8,white,square,sounds/C.wav,0,no,1,1,0,1554987417351,1,1,0,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,19,3,dimgray,star,sounds/E.wav,1,no,0,0,0,1554987420939,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,20,5,dimgray,circle,sounds/V.wav,1,no,0,0,0,1554987424530,1,1,0,1,1,1,1,0,1,0,Studerende,0,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,21,2,white,triangle,sounds/P.wav,1,no,0,0,0,1554987428123,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,22,2,darkorange,square,sounds/P.wav,1,no,1,1,0,1554987431667,1,1,0,1,0,1,1,1,1,1,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,23,4,blue,triangle,sounds/G.wav,1,no,0,0,0,1554987435260,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,24,4,blue,triangle,sounds/G.wav,1,no,1,1,1,1554987438877,0,1,0,1,1,1,1,0,0,1,Studerende,0,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,25,8,red,square,sounds/P.wav,1,no,0,0,0,1554987442464,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,26,7,yellow,star,sounds/D.wav,1,no,0,0,0,1554987446052,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,27,1,green,square,sounds/D.wav,1,no,0,1,0,1554987449660,1,1,0,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,28,2,blue,triangle,sounds/D.wav,1,no,0,1,0,1554987453259,1,1,0,1,0,1,1,0,0,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,29,2,dimgray,circle,sounds/B.wav,1,no,1,0,0,1554987456864,1,1,0,1,0,1,1,0,1,1,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,30,2,yellow,star,sounds/B.wav,1,no,1,1,0,1554987460472,1,1,0,1,0,1,1,0,0,1,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,31,5,darkorange,square,sounds/C.wav,1,no,0,0,0,1554987464071,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,32,5,darkorange,square,sounds/C.wav,1,no,1,1,1,1554987467692,1,1,1,1,1,1,1,0,0,1,Studerende,1,1
Gnu,male,22,training_train,pretest,pcfs12,4,1,33,3,white,triangle,sounds/C.wav,1,no,0,1,0,1554987471304,1,1,0,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,34,2,red,square,sounds/B.wav,1,no,0,0,0,1554987474901,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,35,8,red,star,sounds/G.wav,1,no,0,0,0,1554987478509,1,1,0,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,pretest,pcfs12,4,1,36,1,darkorange,star,sounds/T.wav,1,no,0,0,1,1554987482125,1,1,1,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,37,0,dimgray,triangle,sounds/V.wav,1,no,0,0,0,1554987485713,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,38,5,dimgray,triangle,sounds/C.wav,1,no,0,0,1,1554987489338,1,1,1,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,pretest,pcfs12,4,1,39,1,blue,star,sounds/G.wav,1,no,0,0,0,1554987492931,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,40,7,green,star,sounds/B.wav,1,no,0,0,1,1554987496545,1,1,1,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,41,8,green,square,sounds/E.wav,1,no,0,0,0,1554987500153,1,1,0,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,pretest,pcfs12,4,1,42,3,white,star,sounds/T.wav,1,no,0,0,0,1554987503744,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,43,5,yellow,triangle,sounds/E.wav,1,no,0,0,0,1554987507337,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,44,7,blue,triangle,sounds/V.wav,1,no,0,0,1,1554987510948,1,1,1,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,45,1,white,triangle,sounds/B.wav,1,no,0,0,1,1554987514559,1,1,1,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,46,4,red,square,sounds/B.wav,1,no,0,1,0,1554987518164,1,1,0,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,47,3,white,circle,sounds/V.wav,1,no,0,0,0,1554987521760,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,48,8,white,square,sounds/C.wav,1,no,0,0,0,1554987525382,0,1,1,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,pretest,pcfs12,4,1,49,8,yellow,square,sounds/P.wav,1,no,1,0,1,1554987528940,0,1,0,1,0,1,1,1,0,1,Studerende,0,1
Gnu,male,22,training_train,pretest,pcfs12,4,1,50,5,darkorange,triangle,sounds/V.wav,1,no,0,0,0,1554987532540,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,51,1,green,triangle,sounds/P.wav,1,no,0,0,1,1554987536160,1,1,1,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,52,1,dimgray,square,sounds/T.wav,0,no,1,0,0,1554987539756,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,53,1,yellow,triangle,sounds/T.wav,1,no,1,1,0,1554987543378,1,1,0,1,0,1,1,1,1,1,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,54,6,darkorange,triangle,sounds/T.wav,1,no,0,1,1,1554987547009,1,1,1,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,55,7,darkorange,star,sounds/V.wav,1,no,0,0,0,1554987550625,1,1,0,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,pretest,pcfs12,4,1,56,7,white,circle,sounds/V.wav,1,no,1,1,0,1554987554251,1,1,0,1,0,1,1,1,1,1,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,57,7,white,triangle,sounds/T.wav,0,no,1,0,0,1554987557842,1,1,0,1,1,1,1,0,1,0,Studerende,0,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,58,4,white,circle,sounds/C.wav,1,no,0,0,0,1554987561456,1,1,0,1,1,1,1,0,1,0,Studerende,1,1
Gnu,male,22,training_train,pretest,pcfs12,4,1,59,7,darkorange,square,sounds/C.wav,1,no,0,1,0,1554987565052,1,1,0,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,60,5,green,circle,sounds/V.wav,1,no,0,0,0,1554987568636,1,1,0,1,0,1,1,0,1,0,Studerende,1,0
Gnu,male,22,training_train,pretest,pcfs12,4,1,61,6,red,square,sounds/V.wav,1,no,0,1,0,1554987572253,1,1,0,1,0,1,1,1,1,0,Studerende,1,0
Gnu,male,22,training_train,training,ps2,2,2,1,0,white,circle,sounds/C.wav,1,no,0,0,,1554987606828,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,2,6,white,circle,sounds/C.wav,1,no,0,0,,1554987609426,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,3,0,white,circle,sounds/C.wav,0,no,1,1,,1554987612023,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,4,2,white,circle,sounds/T.wav,1,no,0,0,,1554987614598,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,5,5,white,circle,sounds/D.wav,1,no,0,0,,1554987617173,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,6,4,white,circle,sounds/E.wav,1,no,0,0,,1554987619743,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,7,3,white,circle,sounds/P.wav,1,no,0,0,,1554987622319,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,8,7,white,circle,sounds/P.wav,1,no,0,0,,1554987624917,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,9,6,white,circle,sounds/V.wav,1,no,0,0,,1554987627517,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,10,5,white,circle,sounds/D.wav,1,no,0,0,,1554987630089,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,11,6,white,circle,sounds/T.wav,0,no,1,0,,1554987632684,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,12,7,white,circle,sounds/D.wav,1,no,0,1,,1554987635253,,0,,0,,1,1,0,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,13,6,white,circle,sounds/T.wav,0,no,1,1,,1554987637845,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,14,2,white,circle,sounds/P.wav,1,no,0,0,,1554987640417,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,15,8,white,circle,sounds/B.wav,1,no,0,0,,1554987642991,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,16,7,white,circle,sounds/P.wav,1,no,0,1,,1554987645574,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,17,5,white,circle,sounds/B.wav,0,no,0,1,,1554987648178,,0,,0,,1,1,1,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,18,2,white,circle,sounds/E.wav,1,no,0,0,,1554987650744,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,19,7,white,circle,sounds/V.wav,1,no,0,0,,1554987653319,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,20,0,white,circle,sounds/C.wav,1,no,0,0,,1554987655893,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,21,2,white,circle,sounds/V.wav,1,no,0,1,,1554987658468,,0,,0,,1,1,0,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,22,6,white,circle,sounds/G.wav,1,no,0,0,,1554987661039,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,23,6,white,circle,sounds/V.wav,0,no,0,1,,1554987663637,,0,,0,,1,1,0,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,24,6,white,circle,sounds/V.wav,1,no,1,0,,1554987666220,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,25,0,white,circle,sounds/C.wav,1,no,0,0,,1554987668795,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,26,6,white,circle,sounds/V.wav,0,no,1,1,,1554987671390,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,27,1,white,circle,sounds/P.wav,1,no,0,0,,1554987673959,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,28,6,white,circle,sounds/E.wav,0,no,1,0,,1554987676533,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,29,8,white,circle,sounds/P.wav,0,no,0,1,,1554987679117,,0,,0,,1,1,0,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,30,8,white,circle,sounds/C.wav,1,no,0,0,,1554987681697,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,31,8,white,circle,sounds/G.wav,1,no,1,0,,1554987684280,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,32,7,white,circle,sounds/T.wav,1,no,0,0,,1554987686861,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,33,5,white,circle,sounds/P.wav,1,no,0,0,,1554987689435,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,34,6,white,circle,sounds/D.wav,1,no,0,0,,1554987692007,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,35,5,white,circle,sounds/B.wav,1,no,1,0,,1554987694590,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,36,3,white,circle,sounds/C.wav,1,no,0,0,,1554987697179,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,37,7,white,circle,sounds/D.wav,1,no,0,0,,1554987699760,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,38,3,white,circle,sounds/B.wav,0,no,1,0,,1554987702334,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,39,5,white,circle,sounds/B.wav,1,no,0,0,,1554987704932,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,40,0,white,circle,sounds/E.wav,1,no,0,0,,1554987707516,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,41,8,white,circle,sounds/B.wav,1,no,0,1,,1554987710102,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,42,8,white,circle,sounds/T.wav,0,no,0,0,,1554987712691,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,43,4,white,circle,sounds/V.wav,1,no,0,0,,1554987715271,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,44,5,white,circle,sounds/V.wav,1,no,0,0,,1554987717843,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,45,7,white,circle,sounds/C.wav,0,no,0,0,,1554987720441,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,46,0,white,circle,sounds/V.wav,1,no,0,1,,1554987723010,,0,,0,,1,1,0,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,47,5,white,circle,sounds/E.wav,1,no,0,0,,1554987725581,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,48,5,white,circle,sounds/D.wav,1,no,0,0,,1554987728170,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,49,5,white,circle,sounds/B.wav,1,no,1,0,,1554987730762,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,50,4,white,circle,sounds/T.wav,1,no,0,0,,1554987733334,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,51,2,white,circle,sounds/B.wav,1,no,0,1,,1554987735908,,0,,0,,1,1,0,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,52,2,white,circle,sounds/T.wav,0,no,0,1,,1554987738506,,0,,0,,1,1,0,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,53,7,white,circle,sounds/V.wav,0,no,0,0,,1554987741084,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,54,2,white,circle,sounds/T.wav,1,no,1,1,,1554987743679,,0,,0,,1,1,0,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,55,2,white,circle,sounds/T.wav,0,no,0,0,,1554987746277,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,56,2,white,circle,sounds/P.wav,1,no,1,0,,1554987748857,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,57,5,white,circle,sounds/C.wav,1,no,0,0,,1554987751446,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,58,2,white,circle,sounds/P.wav,1,no,1,1,,1554987754029,,0,,0,,1,1,0,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,59,3,white,circle,sounds/B.wav,1,no,0,0,,1554987756598,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,60,2,white,circle,sounds/E.wav,0,no,1,0,,1554987759190,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,61,3,white,circle,sounds/P.wav,0,no,1,0,,1554987761762,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,62,4,white,circle,sounds/D.wav,1,no,0,0,,1554987764336,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,1,3,white,circle,sounds/P.wav,1,no,0,0,,1554987808304,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,2,5,white,circle,sounds/D.wav,1,no,0,0,,1554987810875,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,3,5,white,circle,sounds/D.wav,1,no,0,0,,1554987813450,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,4,4,white,circle,sounds/C.wav,1,no,0,0,,1554987816025,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,5,5,white,circle,sounds/G.wav,1,no,1,0,,1554987818620,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,6,2,white,circle,sounds/C.wav,1,no,0,1,,1554987821197,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,7,5,white,circle,sounds/G.wav,1,no,1,1,,1554987823789,,0,,0,,1,1,0,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,8,0,white,circle,sounds/P.wav,1,no,0,0,,1554987826370,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,9,1,white,circle,sounds/B.wav,1,no,0,0,,1554987828970,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,10,7,white,circle,sounds/E.wav,1,no,0,0,,1554987831551,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,11,8,white,circle,sounds/T.wav,1,no,0,0,,1554987834122,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,12,6,white,circle,sounds/V.wav,1,no,0,0,,1554987836697,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,13,3,white,circle,sounds/D.wav,1,no,0,0,,1554987839272,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,14,6,white,circle,sounds/D.wav,0,no,1,0,,1554987841846,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,15,7,white,circle,sounds/D.wav,1,no,0,1,,1554987844430,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,16,7,white,circle,sounds/T.wav,0,no,0,0,,1554987847019,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,17,7,white,circle,sounds/D.wav,1,no,1,1,,1554987849619,,0,,0,,1,1,0,0,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,18,3,white,circle,sounds/D.wav,1,no,0,0,,1554987852200,,0,,0,,1,1,1,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,19,4,white,circle,sounds/D.wav,1,no,0,1,,1554987854806,,0,,0,,1,1,1,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,20,4,white,circle,sounds/V.wav,0,no,0,0,,1554987857404,,0,,0,,1,1,0,1,1,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,21,8,white,circle,sounds/G.wav,1,no,0,0,,1554987859976,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,22,2,white,circle,sounds/V.wav,1,no,0,1,,1554987862550,,0,,0,,1,1,0,0,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,23,4,white,circle,sounds/T.wav,1,no,0,0,,1554987865125,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,24,6,white,circle,sounds/E.wav,1,no,0,0,,1554987867697,,0,,0,,1,1,0,1,0,Studerende,,
Gnu,male,22,training_train,training,ps2,2,2,25,2,white,circle,sounds/T.wav,1,no,0,1,,1554987870271,,0,,0,,1,1,0,0,0,Studerende,,
